cdn1_allcolo.ns774 S3FIFO-0.9500-1.9000 cache size        8, 44516720 req, miss ratio 0.7610, byte miss ratio 0.7610
cdn1_allcolo.ns774 S3FIFO-0.9500-1.9000 cache size       29, 44516720 req, miss ratio 0.5557, byte miss ratio 0.5557
cdn1_allcolo.ns774 S3FIFO-0.9500-1.9000 cache size       89, 44516720 req, miss ratio 0.2694, byte miss ratio 0.2694
cdn1_allcolo.ns774 S3FIFO-0.9500-1.9000 cache size      299, 44516720 req, miss ratio 0.0466, byte miss ratio 0.0466
cdn1_allcolo.ns774 S3FIFO-0.9500-1.9000 cache size      599, 44516720 req, miss ratio 0.0060, byte miss ratio 0.0060
cdn1_allcolo.ns774 S3FIFO-0.9500-1.9000 cache size     1198, 44516720 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_allcolo.ns774 S3FIFO-0.9500-1.9000 cache size     2396, 44516720 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_allcolo.ns774 S3FIFO-0.4000-1.9000 cache size        8, 44516720 req, miss ratio 0.6940, byte miss ratio 0.6940
cdn1_allcolo.ns774 S3FIFO-0.4000-1.9000 cache size       29, 44516720 req, miss ratio 0.4759, byte miss ratio 0.4759
cdn1_allcolo.ns774 S3FIFO-0.4000-1.9000 cache size       89, 44516720 req, miss ratio 0.2201, byte miss ratio 0.2201
cdn1_allcolo.ns774 S3FIFO-0.4000-1.9000 cache size      299, 44516720 req, miss ratio 0.0307, byte miss ratio 0.0307
cdn1_allcolo.ns774 S3FIFO-0.4000-1.9000 cache size      599, 44516720 req, miss ratio 0.0033, byte miss ratio 0.0033
cdn1_allcolo.ns774 S3FIFO-0.4000-1.9000 cache size     1198, 44516720 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns774 S3FIFO-0.4000-1.9000 cache size     2396, 44516720 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_allcolo.ns774 S3FIFO-0.0500-1.9000 cache size        8, 44516720 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns774 S3FIFO-0.0500-1.9000 cache size       29, 44516720 req, miss ratio 0.4228, byte miss ratio 0.4228
cdn1_allcolo.ns774 S3FIFO-0.0500-1.9000 cache size       89, 44516720 req, miss ratio 0.1917, byte miss ratio 0.1917
cdn1_allcolo.ns774 S3FIFO-0.0500-1.9000 cache size      299, 44516720 req, miss ratio 0.0237, byte miss ratio 0.0237
