cdn1_colo28.ns2156 S3FIFO-0.6500-1.9000 cache size       11, 1302961 req, miss ratio 0.5912, byte miss ratio 0.5912
cdn1_colo28.ns2156 S3FIFO-0.6500-1.9000 cache size       39, 1302961 req, miss ratio 0.1121, byte miss ratio 0.1121
cdn1_colo28.ns2156 S3FIFO-0.6500-1.9000 cache size       79, 1302961 req, miss ratio 0.0209, byte miss ratio 0.0209
cdn1_colo28.ns2156 S3FIFO-0.6500-1.9000 cache size      158, 1302961 req, miss ratio 0.0031, byte miss ratio 0.0031
cdn1_colo28.ns2156 S3FIFO-0.6500-1.9000 cache size      316, 1302961 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_colo28.ns2156 S3FIFO-0.3500-0.9000 cache size       11, 1302961 req, miss ratio 0.4747, byte miss ratio 0.4747
cdn1_colo28.ns2156 S3FIFO-0.3500-0.9000 cache size       39, 1302961 req, miss ratio 0.0987, byte miss ratio 0.0987
cdn1_colo28.ns2156 S3FIFO-0.3500-0.9000 cache size       79, 1302961 req, miss ratio 0.0164, byte miss ratio 0.0164
cdn1_colo28.ns2156 S3FIFO-0.3500-0.9000 cache size      158, 1302961 req, miss ratio 0.0023, byte miss ratio 0.0023
cdn1_colo28.ns2156 S3FIFO-0.3500-0.9000 cache size      316, 1302961 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_colo28.ns2156 S3FIFO-0.5500-1.9000 cache size       11, 1302961 req, miss ratio 0.5868, byte miss ratio 0.5868
cdn1_colo28.ns2156 S3FIFO-0.5500-1.9000 cache size       39, 1302961 req, miss ratio 0.1070, byte miss ratio 0.1070
cdn1_colo28.ns2156 S3FIFO-0.5500-1.9000 cache size       79, 1302961 req, miss ratio 0.0191, byte miss ratio 0.0191
cdn1_colo28.ns2156 S3FIFO-0.5500-1.9000 cache size      158, 1302961 req, miss ratio 0.0028, byte miss ratio 0.0028
cdn1_colo28.ns2156 S3FIFO-0.5500-1.9000 cache size      316, 1302961 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_colo28.ns2156 S3FIFO-0.9900-0.9000 cache size       11, 1302961 req, miss ratio 0.5969, byte miss ratio 0.5969
cdn1_colo28.ns2156 S3FIFO-0.9900-0.9000 cache size       39, 1302961 req, miss ratio 0.1387, byte miss ratio 0.1387
cdn1_colo28.ns2156 S3FIFO-0.9900-0.9000 cache size       79, 1302961 req, miss ratio 0.0283, byte miss ratio 0.0283
cdn1_colo28.ns2156 S3FIFO-0.9900-0.9000 cache size      158, 1302961 req, miss ratio 0.0042, byte miss ratio 0.0042
cdn1_colo28.ns2156 S3FIFO-0.9900-0.9000 cache size      316, 1302961 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_colo28.ns2156 S3FIFO-0.0250-0.9000 cache size       11, 1302961 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns2156 S3FIFO-0.0250-0.9000 cache size       39, 1302961 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns2156 S3FIFO-0.0250-0.9000 cache size       79, 1302961 req, miss ratio 0.0099, byte miss ratio 0.0099
cdn1_colo28.ns2156 S3FIFO-0.0250-0.9000 cache size      158, 1302961 req, miss ratio 0.0018, byte miss ratio 0.0018
