cdn1_allcolo.ns43 S3FIFO-0.3000-1.9000 cache size        7, 102193304 req, miss ratio 0.2333, byte miss ratio 0.2333
cdn1_allcolo.ns43 S3FIFO-0.3000-1.9000 cache size       23, 102193304 req, miss ratio 0.1283, byte miss ratio 0.1283
cdn1_allcolo.ns43 S3FIFO-0.3000-1.9000 cache size       76, 102193304 req, miss ratio 0.0455, byte miss ratio 0.0455
cdn1_allcolo.ns43 S3FIFO-0.3000-1.9000 cache size      230, 102193304 req, miss ratio 0.0120, byte miss ratio 0.0120
cdn1_allcolo.ns43 S3FIFO-0.3000-1.9000 cache size      766, 102193304 req, miss ratio 0.0022, byte miss ratio 0.0022
cdn1_allcolo.ns43 S3FIFO-0.3000-1.9000 cache size     1533, 102193304 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_allcolo.ns43 S3FIFO-0.3000-1.9000 cache size     3066, 102193304 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns43 S3FIFO-0.3000-1.9000 cache size     6133, 102193304 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_allcolo.ns43 S3FIFO-0.2000-0.9000 cache size        7, 102193304 req, miss ratio 0.2175, byte miss ratio 0.2175
cdn1_allcolo.ns43 S3FIFO-0.2000-0.9000 cache size       23, 102193304 req, miss ratio 0.1175, byte miss ratio 0.1175
cdn1_allcolo.ns43 S3FIFO-0.2000-0.9000 cache size       76, 102193304 req, miss ratio 0.0425, byte miss ratio 0.0425
cdn1_allcolo.ns43 S3FIFO-0.2000-0.9000 cache size      230, 102193304 req, miss ratio 0.0111, byte miss ratio 0.0111
cdn1_allcolo.ns43 S3FIFO-0.2000-0.9000 cache size      766, 102193304 req, miss ratio 0.0020, byte miss ratio 0.0020
cdn1_allcolo.ns43 S3FIFO-0.2000-0.9000 cache size     1533, 102193304 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_allcolo.ns43 S3FIFO-0.2000-0.9000 cache size     3066, 102193304 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns43 S3FIFO-0.2000-0.9000 cache size     6133, 102193304 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_allcolo.ns43 S3FIFO-0.0500-0.9000 cache size        7, 102193304 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns43 S3FIFO-0.0500-0.9000 cache size       23, 102193304 req, miss ratio 0.1084, byte miss ratio 0.1084
cdn1_allcolo.ns43 S3FIFO-0.0500-0.9000 cache size       76, 102193304 req, miss ratio 0.0382, byte miss ratio 0.0382
cdn1_allcolo.ns43 S3FIFO-0.0500-0.9000 cache size      230, 102193304 req, miss ratio 0.0099, byte miss ratio 0.0099
cdn1_allcolo.ns43 S3FIFO-0.0500-0.9000 cache size      766, 102193304 req, miss ratio 0.0018, byte miss ratio 0.0018
cdn1_allcolo.ns43 S3FIFO-0.0500-0.9000 cache size     1533, 102193304 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_allcolo.ns43 S3FIFO-0.0500-0.9000 cache size     3066, 102193304 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns43 S3FIFO-0.0500-0.9000 cache size     6133, 102193304 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_allcolo.ns43 S3FIFO-0.0050-1.9000 cache size        7, 102193304 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns43 S3FIFO-0.0050-1.9000 cache size       23, 102193304 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns43 S3FIFO-0.0050-1.9000 cache size       76, 102193304 req, miss ratio 1.0000, byte miss ratio 1.0000
