cdn1_allcolo.ns2963 S3FIFO-0.8000-1.9000 cache size      192, 4370870 req, miss ratio 0.8408, byte miss ratio 0.8408
cdn1_allcolo.ns2963 S3FIFO-0.8000-1.9000 cache size      576, 4370870 req, miss ratio 0.7466, byte miss ratio 0.7466
cdn1_allcolo.ns2963 S3FIFO-0.8000-1.9000 cache size     1921, 4370870 req, miss ratio 0.6009, byte miss ratio 0.6009
cdn1_allcolo.ns2963 S3FIFO-0.8000-1.9000 cache size     5763, 4370870 req, miss ratio 0.4327, byte miss ratio 0.4327
cdn1_allcolo.ns2963 S3FIFO-0.8000-1.9000 cache size    19212, 4370870 req, miss ratio 0.2379, byte miss ratio 0.2379
cdn1_allcolo.ns2963 S3FIFO-0.8000-1.9000 cache size    38425, 4370870 req, miss ratio 0.1453, byte miss ratio 0.1453
cdn1_allcolo.ns2963 S3FIFO-0.8000-1.9000 cache size    76851, 4370870 req, miss ratio 0.0818, byte miss ratio 0.0818
cdn1_allcolo.ns2963 S3FIFO-0.8000-1.9000 cache size   153703, 4370870 req, miss ratio 0.0484, byte miss ratio 0.0484
cdn1_allcolo.ns2963 S3FIFO-0.2000-1.9000 cache size      192, 4370870 req, miss ratio 0.7663, byte miss ratio 0.7663
cdn1_allcolo.ns2963 S3FIFO-0.2000-1.9000 cache size      576, 4370870 req, miss ratio 0.6543, byte miss ratio 0.6543
cdn1_allcolo.ns2963 S3FIFO-0.2000-1.9000 cache size     1921, 4370870 req, miss ratio 0.5066, byte miss ratio 0.5066
cdn1_allcolo.ns2963 S3FIFO-0.2000-1.9000 cache size     5763, 4370870 req, miss ratio 0.3550, byte miss ratio 0.3550
cdn1_allcolo.ns2963 S3FIFO-0.2000-1.9000 cache size    19212, 4370870 req, miss ratio 0.1889, byte miss ratio 0.1889
cdn1_allcolo.ns2963 S3FIFO-0.2000-1.9000 cache size    38425, 4370870 req, miss ratio 0.1131, byte miss ratio 0.1131
cdn1_allcolo.ns2963 S3FIFO-0.2000-1.9000 cache size    76851, 4370870 req, miss ratio 0.0647, byte miss ratio 0.0647
cdn1_allcolo.ns2963 S3FIFO-0.2000-1.9000 cache size   153703, 4370870 req, miss ratio 0.0453, byte miss ratio 0.0453
cdn1_allcolo.ns2963 S3FIFO-0.1000-1.9000 cache size      192, 4370870 req, miss ratio 0.7588, byte miss ratio 0.7588
