tencentBlock.ns6957 S3FIFO-0.2500-1.9000 cache size      225, 2458929 req, miss ratio 0.5305, byte miss ratio 0.5305
tencentBlock.ns6957 S3FIFO-0.2500-1.9000 cache size      676, 2458929 req, miss ratio 0.4632, byte miss ratio 0.4632
tencentBlock.ns6957 S3FIFO-0.2500-1.9000 cache size     2254, 2458929 req, miss ratio 0.3407, byte miss ratio 0.3407
tencentBlock.ns6957 S3FIFO-0.2500-1.9000 cache size     6762, 2458929 req, miss ratio 0.3233, byte miss ratio 0.3233
tencentBlock.ns6957 S3FIFO-0.2500-1.9000 cache size    22543, 2458929 req, miss ratio 0.2822, byte miss ratio 0.2822
tencentBlock.ns6957 S3FIFO-0.2500-1.9000 cache size    45086, 2458929 req, miss ratio 0.2377, byte miss ratio 0.2377
tencentBlock.ns6957 S3FIFO-0.2500-1.9000 cache size    90172, 2458929 req, miss ratio 0.1254, byte miss ratio 0.1254
tencentBlock.ns6957 S3FIFO-0.2500-1.9000 cache size   180345, 2458929 req, miss ratio 0.0928, byte miss ratio 0.0928
tencentBlock.ns6957 S3FIFO-0.0250-0.9000 cache size      225, 2458929 req, miss ratio 0.5499, byte miss ratio 0.5499
tencentBlock.ns6957 S3FIFO-0.0250-0.9000 cache size      676, 2458929 req, miss ratio 0.4745, byte miss ratio 0.4745
tencentBlock.ns6957 S3FIFO-0.0250-0.9000 cache size     2254, 2458929 req, miss ratio 0.3451, byte miss ratio 0.3451
tencentBlock.ns6957 S3FIFO-0.0250-0.9000 cache size     6762, 2458929 req, miss ratio 0.3232, byte miss ratio 0.3232
tencentBlock.ns6957 S3FIFO-0.0250-0.9000 cache size    22543, 2458929 req, miss ratio 0.2735, byte miss ratio 0.2735
tencentBlock.ns6957 S3FIFO-0.0250-0.9000 cache size    45086, 2458929 req, miss ratio 0.2344, byte miss ratio 0.2344
tencentBlock.ns6957 S3FIFO-0.0250-0.9000 cache size    90172, 2458929 req, miss ratio 0.1218, byte miss ratio 0.1218
tencentBlock.ns6957 S3FIFO-0.0250-0.9000 cache size   180345, 2458929 req, miss ratio 0.0926, byte miss ratio 0.0926
tencentBlock.ns6957 S3FIFO-0.0100-1.9000 cache size      225, 2458929 req, miss ratio 0.5470, byte miss ratio 0.5470
tencentBlock.ns6957 S3FIFO-0.0100-1.9000 cache size      676, 2458929 req, miss ratio 0.4774, byte miss ratio 0.4774
tencentBlock.ns6957 S3FIFO-0.0100-1.9000 cache size     2254, 2458929 req, miss ratio 0.3541, byte miss ratio 0.3541
tencentBlock.ns6957 S3FIFO-0.0100-1.9000 cache size     6762, 2458929 req, miss ratio 0.3249, byte miss ratio 0.3249
tencentBlock.ns6957 S3FIFO-0.0100-1.9000 cache size    22543, 2458929 req, miss ratio 0.2810, byte miss ratio 0.2810
tencentBlock.ns6957 S3FIFO-0.0100-1.9000 cache size    45086, 2458929 req, miss ratio 0.2363, byte miss ratio 0.2363
tencentBlock.ns6957 S3FIFO-0.0100-1.9000 cache size    90172, 2458929 req, miss ratio 0.1222, byte miss ratio 0.1222
tencentBlock.ns6957 S3FIFO-0.0100-1.9000 cache size   180345, 2458929 req, miss ratio 0.0926, byte miss ratio 0.0926
tencentBlock.ns6957 S3FIFO-0.4000-1.9000 cache size      225, 2458929 req, miss ratio 0.5300, byte miss ratio 0.5300
tencentBlock.ns6957 S3FIFO-0.4000-1.9000 cache size      676, 2458929 req, miss ratio 0.4706, byte miss ratio 0.4706
tencentBlock.ns6957 S3FIFO-0.4000-1.9000 cache size     2254, 2458929 req, miss ratio 0.3457, byte miss ratio 0.3457
tencentBlock.ns6957 S3FIFO-0.4000-1.9000 cache size     6762, 2458929 req, miss ratio 0.3250, byte miss ratio 0.3250
tencentBlock.ns6957 S3FIFO-0.4000-1.9000 cache size    22543, 2458929 req, miss ratio 0.2821, byte miss ratio 0.2821
