tencentBlock.ns21979 S3FIFO-0.7000-1.9000 cache size       85, 2338658 req, miss ratio 0.2981, byte miss ratio 0.2981
tencentBlock.ns21979 S3FIFO-0.7000-1.9000 cache size      257, 2338658 req, miss ratio 0.2421, byte miss ratio 0.2421
tencentBlock.ns21979 S3FIFO-0.7000-1.9000 cache size      858, 2338658 req, miss ratio 0.2151, byte miss ratio 0.2151
tencentBlock.ns21979 S3FIFO-0.7000-1.9000 cache size     2576, 2338658 req, miss ratio 0.2052, byte miss ratio 0.2052
tencentBlock.ns21979 S3FIFO-0.7000-1.9000 cache size     8589, 2338658 req, miss ratio 0.2014, byte miss ratio 0.2014
tencentBlock.ns21979 S3FIFO-0.7000-1.9000 cache size    17178, 2338658 req, miss ratio 0.1834, byte miss ratio 0.1834
tencentBlock.ns21979 S3FIFO-0.7000-1.9000 cache size    34357, 2338658 req, miss ratio 0.1281, byte miss ratio 0.1281
tencentBlock.ns21979 S3FIFO-0.7000-1.9000 cache size    68714, 2338658 req, miss ratio 0.0555, byte miss ratio 0.0555
tencentBlock.ns21979 S3FIFO-0.3000-1.9000 cache size       85, 2338658 req, miss ratio 0.2675, byte miss ratio 0.2675
tencentBlock.ns21979 S3FIFO-0.3000-1.9000 cache size      257, 2338658 req, miss ratio 0.2202, byte miss ratio 0.2202
tencentBlock.ns21979 S3FIFO-0.3000-1.9000 cache size      858, 2338658 req, miss ratio 0.2107, byte miss ratio 0.2107
tencentBlock.ns21979 S3FIFO-0.3000-1.9000 cache size     2576, 2338658 req, miss ratio 0.2029, byte miss ratio 0.2029
tencentBlock.ns21979 S3FIFO-0.3000-1.9000 cache size     8589, 2338658 req, miss ratio 0.1823, byte miss ratio 0.1823
tencentBlock.ns21979 S3FIFO-0.3000-1.9000 cache size    17178, 2338658 req, miss ratio 0.1765, byte miss ratio 0.1765
tencentBlock.ns21979 S3FIFO-0.3000-1.9000 cache size    34357, 2338658 req, miss ratio 0.1463, byte miss ratio 0.1463
tencentBlock.ns21979 S3FIFO-0.3000-1.9000 cache size    68714, 2338658 req, miss ratio 0.0460, byte miss ratio 0.0460
tencentBlock.ns21979 S3FIFO-0.8500-1.9000 cache size       85, 2338658 req, miss ratio 0.3251, byte miss ratio 0.3251
tencentBlock.ns21979 S3FIFO-0.8500-1.9000 cache size      257, 2338658 req, miss ratio 0.2531, byte miss ratio 0.2531
tencentBlock.ns21979 S3FIFO-0.8500-1.9000 cache size      858, 2338658 req, miss ratio 0.2189, byte miss ratio 0.2189
tencentBlock.ns21979 S3FIFO-0.8500-1.9000 cache size     2576, 2338658 req, miss ratio 0.2114, byte miss ratio 0.2114
tencentBlock.ns21979 S3FIFO-0.8500-1.9000 cache size     8589, 2338658 req, miss ratio 0.2035, byte miss ratio 0.2035
tencentBlock.ns21979 S3FIFO-0.8500-1.9000 cache size    17178, 2338658 req, miss ratio 0.1833, byte miss ratio 0.1833
tencentBlock.ns21979 S3FIFO-0.8500-1.9000 cache size    34357, 2338658 req, miss ratio 0.1296, byte miss ratio 0.1296
tencentBlock.ns21979 S3FIFO-0.8500-1.9000 cache size    68714, 2338658 req, miss ratio 0.0588, byte miss ratio 0.0588
tencentBlock.ns21979 S3FIFO-0.7500-0.9000 cache size       85, 2338658 req, miss ratio 0.3040, byte miss ratio 0.3040
tencentBlock.ns21979 S3FIFO-0.7500-0.9000 cache size      257, 2338658 req, miss ratio 0.2467, byte miss ratio 0.2467
tencentBlock.ns21979 S3FIFO-0.7500-0.9000 cache size      858, 2338658 req, miss ratio 0.2164, byte miss ratio 0.2164
tencentBlock.ns21979 S3FIFO-0.7500-0.9000 cache size     2576, 2338658 req, miss ratio 0.2068, byte miss ratio 0.2068
tencentBlock.ns21979 S3FIFO-0.7500-0.9000 cache size     8589, 2338658 req, miss ratio 0.2022, byte miss ratio 0.2022
tencentBlock.ns21979 S3FIFO-0.7500-0.9000 cache size    17178, 2338658 req, miss ratio 0.1786, byte miss ratio 0.1786
tencentBlock.ns21979 S3FIFO-0.7500-0.9000 cache size    34357, 2338658 req, miss ratio 0.1280, byte miss ratio 0.1280
