tencentBlock.ns11634 S3FIFO-0.3500-1.9000 cache size     2654, 42632992 req, miss ratio 0.7275, byte miss ratio 0.7275
tencentBlock.ns11634 S3FIFO-0.3500-1.9000 cache size     7963, 42632992 req, miss ratio 0.6315, byte miss ratio 0.6315
tencentBlock.ns11634 S3FIFO-0.3500-1.9000 cache size    26546, 42632992 req, miss ratio 0.5221, byte miss ratio 0.5221
tencentBlock.ns11634 S3FIFO-0.3500-1.9000 cache size    79638, 42632992 req, miss ratio 0.3784, byte miss ratio 0.3784
tencentBlock.ns11634 S3FIFO-0.3500-1.9000 cache size   265460, 42632992 req, miss ratio 0.1976, byte miss ratio 0.1976
tencentBlock.ns11634 S3FIFO-0.3500-1.9000 cache size   530920, 42632992 req, miss ratio 0.1303, byte miss ratio 0.1303
tencentBlock.ns11634 S3FIFO-0.3500-1.9000 cache size  1061840, 42632992 req, miss ratio 0.0843, byte miss ratio 0.0843
tencentBlock.ns11634 S3FIFO-0.3500-1.9000 cache size  2123681, 42632992 req, miss ratio 0.0651, byte miss ratio 0.0651
tencentBlock.ns11634 S3FIFO-0.0050-0.9000 cache size     2654, 42632992 req, miss ratio 0.7701, byte miss ratio 0.7701
tencentBlock.ns11634 S3FIFO-0.0050-0.9000 cache size     7963, 42632992 req, miss ratio 0.6806, byte miss ratio 0.6806
tencentBlock.ns11634 S3FIFO-0.0050-0.9000 cache size    26546, 42632992 req, miss ratio 0.5473, byte miss ratio 0.5473
tencentBlock.ns11634 S3FIFO-0.0050-0.9000 cache size    79638, 42632992 req, miss ratio 0.3715, byte miss ratio 0.3715
tencentBlock.ns11634 S3FIFO-0.0050-0.9000 cache size   265460, 42632992 req, miss ratio 0.1998, byte miss ratio 0.1998
tencentBlock.ns11634 S3FIFO-0.0050-0.9000 cache size   530920, 42632992 req, miss ratio 0.1262, byte miss ratio 0.1262
tencentBlock.ns11634 S3FIFO-0.0050-0.9000 cache size  1061840, 42632992 req, miss ratio 0.0859, byte miss ratio 0.0859
tencentBlock.ns11634 S3FIFO-0.0050-0.9000 cache size  2123681, 42632992 req, miss ratio 0.0654, byte miss ratio 0.0654
tencentBlock.ns11634 S3FIFO-0.6000-0.9000 cache size     2654, 42632992 req, miss ratio 0.7283, byte miss ratio 0.7283
tencentBlock.ns11634 S3FIFO-0.6000-0.9000 cache size     7963, 42632992 req, miss ratio 0.6420, byte miss ratio 0.6420
tencentBlock.ns11634 S3FIFO-0.6000-0.9000 cache size    26546, 42632992 req, miss ratio 0.5334, byte miss ratio 0.5334
tencentBlock.ns11634 S3FIFO-0.6000-0.9000 cache size    79638, 42632992 req, miss ratio 0.3904, byte miss ratio 0.3904
