cdn1_allcolo.ns2716 S3FIFO-0.8500-0.9000 cache size        5, 2253804 req, miss ratio 0.8452, byte miss ratio 0.8452
cdn1_allcolo.ns2716 S3FIFO-0.8500-0.9000 cache size       19, 2253804 req, miss ratio 0.7305, byte miss ratio 0.7305
cdn1_allcolo.ns2716 S3FIFO-0.8500-0.9000 cache size       57, 2253804 req, miss ratio 0.5564, byte miss ratio 0.5564
cdn1_allcolo.ns2716 S3FIFO-0.8500-0.9000 cache size      192, 2253804 req, miss ratio 0.2887, byte miss ratio 0.2887
cdn1_allcolo.ns2716 S3FIFO-0.8500-0.9000 cache size      384, 2253804 req, miss ratio 0.1336, byte miss ratio 0.1336
cdn1_allcolo.ns2716 S3FIFO-0.8500-0.9000 cache size      769, 2253804 req, miss ratio 0.0333, byte miss ratio 0.0333
cdn1_allcolo.ns2716 S3FIFO-0.8500-0.9000 cache size     1539, 2253804 req, miss ratio 0.0023, byte miss ratio 0.0023
cdn1_allcolo.ns2716 S3FIFO-0.2500-1.9000 cache size        5, 2253804 req, miss ratio 0.8187, byte miss ratio 0.8187
cdn1_allcolo.ns2716 S3FIFO-0.2500-1.9000 cache size       19, 2253804 req, miss ratio 0.6517, byte miss ratio 0.6517
cdn1_allcolo.ns2716 S3FIFO-0.2500-1.9000 cache size       57, 2253804 req, miss ratio 0.4791, byte miss ratio 0.4791
cdn1_allcolo.ns2716 S3FIFO-0.2500-1.9000 cache size      192, 2253804 req, miss ratio 0.2361, byte miss ratio 0.2361
cdn1_allcolo.ns2716 S3FIFO-0.2500-1.9000 cache size      384, 2253804 req, miss ratio 0.0994, byte miss ratio 0.0994
cdn1_allcolo.ns2716 S3FIFO-0.2500-1.9000 cache size      769, 2253804 req, miss ratio 0.0198, byte miss ratio 0.0198
cdn1_allcolo.ns2716 S3FIFO-0.2500-1.9000 cache size     1539, 2253804 req, miss ratio 0.0013, byte miss ratio 0.0013
cdn1_allcolo.ns2716 S3FIFO-0.9000-1.9000 cache size        5, 2253804 req, miss ratio 0.8466, byte miss ratio 0.8466
cdn1_allcolo.ns2716 S3FIFO-0.9000-1.9000 cache size       19, 2253804 req, miss ratio 0.7402, byte miss ratio 0.7402
cdn1_allcolo.ns2716 S3FIFO-0.9000-1.9000 cache size       57, 2253804 req, miss ratio 0.5625, byte miss ratio 0.5625
cdn1_allcolo.ns2716 S3FIFO-0.9000-1.9000 cache size      192, 2253804 req, miss ratio 0.2874, byte miss ratio 0.2874
cdn1_allcolo.ns2716 S3FIFO-0.9000-1.9000 cache size      384, 2253804 req, miss ratio 0.1362, byte miss ratio 0.1362
cdn1_allcolo.ns2716 S3FIFO-0.9000-1.9000 cache size      769, 2253804 req, miss ratio 0.0347, byte miss ratio 0.0347
cdn1_allcolo.ns2716 S3FIFO-0.9000-1.9000 cache size     1539, 2253804 req, miss ratio 0.0024, byte miss ratio 0.0024
cdn1_allcolo.ns2716 S3FIFO-0.3500-0.9000 cache size        5, 2253804 req, miss ratio 0.8200, byte miss ratio 0.8200
cdn1_allcolo.ns2716 S3FIFO-0.3500-0.9000 cache size       19, 2253804 req, miss ratio 0.6547, byte miss ratio 0.6547
cdn1_allcolo.ns2716 S3FIFO-0.3500-0.9000 cache size       57, 2253804 req, miss ratio 0.4787, byte miss ratio 0.4787
cdn1_allcolo.ns2716 S3FIFO-0.3500-0.9000 cache size      192, 2253804 req, miss ratio 0.2422, byte miss ratio 0.2422
cdn1_allcolo.ns2716 S3FIFO-0.3500-0.9000 cache size      384, 2253804 req, miss ratio 0.1045, byte miss ratio 0.1045
cdn1_allcolo.ns2716 S3FIFO-0.3500-0.9000 cache size      769, 2253804 req, miss ratio 0.0216, byte miss ratio 0.0216
cdn1_allcolo.ns2716 S3FIFO-0.3500-0.9000 cache size     1539, 2253804 req, miss ratio 0.0015, byte miss ratio 0.0015
cdn1_allcolo.ns2716 S3FIFO-0.0500-1.9000 cache size        5, 2253804 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns2716 S3FIFO-0.0500-1.9000 cache size       19, 2253804 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns2716 S3FIFO-0.0500-1.9000 cache size       57, 2253804 req, miss ratio 0.4606, byte miss ratio 0.4606
