cdn1_colo28.ns36 S3FIFO-0.4500-0.9000 cache size     2293, 11389023 req, miss ratio 0.7692, byte miss ratio 0.7692
cdn1_colo28.ns36 S3FIFO-0.0050-0.9000 cache size     6880, 11389023 req, miss ratio 0.6365, byte miss ratio 0.6365
cdn1_colo28.ns36 S3FIFO-0.0050-0.9000 cache size    22934, 11389023 req, miss ratio 0.5270, byte miss ratio 0.5270
cdn1_colo28.ns36 S3FIFO-0.0050-0.9000 cache size    68803, 11389023 req, miss ratio 0.4227, byte miss ratio 0.4227
cdn1_colo28.ns36 S3FIFO-0.0050-0.9000 cache size   229346, 11389023 req, miss ratio 0.3107, byte miss ratio 0.3107
cdn1_colo28.ns36 S3FIFO-0.0050-0.9000 cache size   458692, 11389023 req, miss ratio 0.2617, byte miss ratio 0.2617
cdn1_colo28.ns36 S3FIFO-0.0050-0.9000 cache size   917385, 11389023 req, miss ratio 0.2235, byte miss ratio 0.2235
cdn1_colo28.ns36 S3FIFO-0.0050-0.9000 cache size  1834770, 11389023 req, miss ratio 0.2031, byte miss ratio 0.2031
cdn1_colo28.ns36 S3FIFO-0.5000-0.9000 cache size     2293, 11389023 req, miss ratio 0.7749, byte miss ratio 0.7749
cdn1_colo28.ns36 S3FIFO-0.5000-0.9000 cache size     6880, 11389023 req, miss ratio 0.6759, byte miss ratio 0.6759
cdn1_colo28.ns36 S3FIFO-0.5000-0.9000 cache size    22934, 11389023 req, miss ratio 0.5620, byte miss ratio 0.5620
cdn1_colo28.ns36 S3FIFO-0.5000-0.9000 cache size    68803, 11389023 req, miss ratio 0.4552, byte miss ratio 0.4552
cdn1_colo28.ns36 S3FIFO-0.5000-0.9000 cache size   229346, 11389023 req, miss ratio 0.3348, byte miss ratio 0.3348
cdn1_colo28.ns36 S3FIFO-0.5000-0.9000 cache size   458692, 11389023 req, miss ratio 0.2718, byte miss ratio 0.2718
cdn1_colo28.ns36 S3FIFO-0.5000-0.9000 cache size   917385, 11389023 req, miss ratio 0.2261, byte miss ratio 0.2261
cdn1_colo28.ns36 S3FIFO-0.5000-0.9000 cache size  1834770, 11389023 req, miss ratio 0.2031, byte miss ratio 0.2031
cdn1_colo28.ns36 S3FIFO-0.5500-0.9000 cache size     2293, 11389023 req, miss ratio 0.7810, byte miss ratio 0.7810
cdn1_colo28.ns36 S3FIFO-0.5500-0.9000 cache size     6880, 11389023 req, miss ratio 0.6827, byte miss ratio 0.6827
cdn1_colo28.ns36 S3FIFO-0.5500-0.9000 cache size    22934, 11389023 req, miss ratio 0.5683, byte miss ratio 0.5683
cdn1_colo28.ns36 S3FIFO-0.5500-0.9000 cache size    68803, 11389023 req, miss ratio 0.4609, byte miss ratio 0.4609
cdn1_colo28.ns36 S3FIFO-0.5500-0.9000 cache size   229346, 11389023 req, miss ratio 0.3400, byte miss ratio 0.3400
cdn1_colo28.ns36 S3FIFO-0.5500-0.9000 cache size   458692, 11389023 req, miss ratio 0.2752, byte miss ratio 0.2752
cdn1_colo28.ns36 S3FIFO-0.5500-0.9000 cache size   917385, 11389023 req, miss ratio 0.2272, byte miss ratio 0.2272
cdn1_colo28.ns36 S3FIFO-0.5500-0.9000 cache size  1834770, 11389023 req, miss ratio 0.2031, byte miss ratio 0.2031
cdn1_colo28.ns36 S3FIFO-0.7500-1.9000 cache size     2293, 11389023 req, miss ratio 0.8141, byte miss ratio 0.8141
cdn1_colo28.ns36 S3FIFO-0.7500-1.9000 cache size     6880, 11389023 req, miss ratio 0.7236, byte miss ratio 0.7236
cdn1_colo28.ns36 S3FIFO-0.7500-1.9000 cache size    22934, 11389023 req, miss ratio 0.6060, byte miss ratio 0.6060
cdn1_colo28.ns36 S3FIFO-0.7500-1.9000 cache size    68803, 11389023 req, miss ratio 0.4934, byte miss ratio 0.4934
cdn1_colo28.ns36 S3FIFO-0.7500-1.9000 cache size   229346, 11389023 req, miss ratio 0.3668, byte miss ratio 0.3668
cdn1_colo28.ns36 S3FIFO-0.7500-1.9000 cache size   458692, 11389023 req, miss ratio 0.2927, byte miss ratio 0.2927
cdn1_colo28.ns36 S3FIFO-0.7500-1.9000 cache size   917385, 11389023 req, miss ratio 0.2356, byte miss ratio 0.2356
cdn1_colo28.ns36 S3FIFO-0.7500-1.9000 cache size  1834770, 11389023 req, miss ratio 0.2032, byte miss ratio 0.2032
cdn1_colo28.ns36 S3FIFO-0.9000-0.9000 cache size     2293, 11389023 req, miss ratio 0.8370, byte miss ratio 0.8370
cdn1_colo28.ns36 S3FIFO-0.9000-0.9000 cache size     6880, 11389023 req, miss ratio 0.7542, byte miss ratio 0.7542
cdn1_colo28.ns36 S3FIFO-0.9000-0.9000 cache size    22934, 11389023 req, miss ratio 0.6358, byte miss ratio 0.6358
cdn1_colo28.ns36 S3FIFO-0.9000-0.9000 cache size    68803, 11389023 req, miss ratio 0.5181, byte miss ratio 0.5181
cdn1_colo28.ns36 S3FIFO-0.9000-0.9000 cache size   229346, 11389023 req, miss ratio 0.3868, byte miss ratio 0.3868
cdn1_colo28.ns36 S3FIFO-0.9000-0.9000 cache size   458692, 11389023 req, miss ratio 0.3096, byte miss ratio 0.3096
cdn1_colo28.ns36 S3FIFO-0.9000-0.9000 cache size   917385, 11389023 req, miss ratio 0.2483, byte miss ratio 0.2483
cdn1_colo28.ns36 S3FIFO-0.9000-0.9000 cache size  1834770, 11389023 req, miss ratio 0.2069, byte miss ratio 0.2069
cdn1_colo28.ns36 S3FIFO-0.0100-1.9000 cache size     2293, 11389023 req, miss ratio 0.7392, byte miss ratio 0.7392
cdn1_colo28.ns36 S3FIFO-0.0100-1.9000 cache size     6880, 11389023 req, miss ratio 0.6377, byte miss ratio 0.6377
cdn1_colo28.ns36 S3FIFO-0.0100-1.9000 cache size    22934, 11389023 req, miss ratio 0.5286, byte miss ratio 0.5286
cdn1_colo28.ns36 S3FIFO-0.0100-1.9000 cache size    68803, 11389023 req, miss ratio 0.4244, byte miss ratio 0.4244
cdn1_colo28.ns36 S3FIFO-0.0100-1.9000 cache size   229346, 11389023 req, miss ratio 0.3104, byte miss ratio 0.3104
cdn1_colo28.ns36 S3FIFO-0.0100-1.9000 cache size   458692, 11389023 req, miss ratio 0.2604, byte miss ratio 0.2604
cdn1_colo28.ns36 S3FIFO-0.0100-1.9000 cache size   917385, 11389023 req, miss ratio 0.2234, byte miss ratio 0.2234
cdn1_colo28.ns36 S3FIFO-0.0100-1.9000 cache size  1834770, 11389023 req, miss ratio 0.2031, byte miss ratio 0.2031
cdn1_colo28.ns36 S3FIFO-0.1500-0.9000 cache size     2293, 11389023 req, miss ratio 0.7423, byte miss ratio 0.7423
cdn1_colo28.ns36 S3FIFO-0.1500-0.9000 cache size     6880, 11389023 req, miss ratio 0.6417, byte miss ratio 0.6417
cdn1_colo28.ns36 S3FIFO-0.1500-0.9000 cache size    22934, 11389023 req, miss ratio 0.5318, byte miss ratio 0.5318
cdn1_colo28.ns36 S3FIFO-0.1500-0.9000 cache size    68803, 11389023 req, miss ratio 0.4268, byte miss ratio 0.4268
cdn1_colo28.ns36 S3FIFO-0.1500-0.9000 cache size   229346, 11389023 req, miss ratio 0.3113, byte miss ratio 0.3113
cdn1_colo28.ns36 S3FIFO-0.1500-0.9000 cache size   458692, 11389023 req, miss ratio 0.2605, byte miss ratio 0.2605
cdn1_colo28.ns36 S3FIFO-0.1500-0.9000 cache size   917385, 11389023 req, miss ratio 0.2235, byte miss ratio 0.2235
cdn1_colo28.ns36 S3FIFO-0.1500-0.9000 cache size  1834770, 11389023 req, miss ratio 0.2031, byte miss ratio 0.2031
cdn1_colo28.ns36 S3FIFO-0.1500-1.9000 cache size     2293, 11389023 req, miss ratio 0.7447, byte miss ratio 0.7447
cdn1_colo28.ns36 S3FIFO-0.1500-1.9000 cache size     6880, 11389023 req, miss ratio 0.6445, byte miss ratio 0.6445
cdn1_colo28.ns36 S3FIFO-0.1500-1.9000 cache size    22934, 11389023 req, miss ratio 0.5348, byte miss ratio 0.5348
cdn1_colo28.ns36 S3FIFO-0.1500-1.9000 cache size    68803, 11389023 req, miss ratio 0.4300, byte miss ratio 0.4300
cdn1_colo28.ns36 S3FIFO-0.1500-1.9000 cache size   229346, 11389023 req, miss ratio 0.3134, byte miss ratio 0.3134
cdn1_colo28.ns36 S3FIFO-0.1500-1.9000 cache size   458692, 11389023 req, miss ratio 0.2607, byte miss ratio 0.2607
cdn1_colo28.ns36 S3FIFO-0.1500-1.9000 cache size   917385, 11389023 req, miss ratio 0.2235, byte miss ratio 0.2235
cdn1_colo28.ns36 S3FIFO-0.1500-1.9000 cache size  1834770, 11389023 req, miss ratio 0.2031, byte miss ratio 0.2031
cdn1_colo28.ns36 S3FIFO-0.3500-1.9000 cache size     2293, 11389023 req, miss ratio 0.7622, byte miss ratio 0.7622
cdn1_colo28.ns36 S3FIFO-0.3500-1.9000 cache size     6880, 11389023 req, miss ratio 0.6627, byte miss ratio 0.6627
cdn1_colo28.ns36 S3FIFO-0.3500-1.9000 cache size    22934, 11389023 req, miss ratio 0.5508, byte miss ratio 0.5508
cdn1_colo28.ns36 S3FIFO-0.3500-1.9000 cache size    68803, 11389023 req, miss ratio 0.4454, byte miss ratio 0.4454
cdn1_colo28.ns36 S3FIFO-0.3500-1.9000 cache size   229346, 11389023 req, miss ratio 0.3255, byte miss ratio 0.3255
cdn1_colo28.ns36 S3FIFO-0.3500-1.9000 cache size   458692, 11389023 req, miss ratio 0.2661, byte miss ratio 0.2661
cdn1_colo28.ns36 S3FIFO-0.3500-1.9000 cache size   917385, 11389023 req, miss ratio 0.2242, byte miss ratio 0.2242
cdn1_colo28.ns36 S3FIFO-0.3500-1.9000 cache size  1834770, 11389023 req, miss ratio 0.2031, byte miss ratio 0.2031
cdn1_colo28.ns36 S3FIFO-0.0500-0.9000 cache size     2293, 11389023 req, miss ratio 0.7370, byte miss ratio 0.7370
cdn1_colo28.ns36 S3FIFO-0.0500-0.9000 cache size     6880, 11389023 req, miss ratio 0.6360, byte miss ratio 0.6360
cdn1_colo28.ns36 S3FIFO-0.0500-0.9000 cache size    22934, 11389023 req, miss ratio 0.5270, byte miss ratio 0.5270
cdn1_colo28.ns36 S3FIFO-0.0500-0.9000 cache size    68803, 11389023 req, miss ratio 0.4225, byte miss ratio 0.4225
cdn1_colo28.ns36 S3FIFO-0.0500-0.9000 cache size   229346, 11389023 req, miss ratio 0.3093, byte miss ratio 0.3093
cdn1_colo28.ns36 S3FIFO-0.0500-0.9000 cache size   458692, 11389023 req, miss ratio 0.2602, byte miss ratio 0.2602
cdn1_colo28.ns36 S3FIFO-0.0500-0.9000 cache size   917385, 11389023 req, miss ratio 0.2235, byte miss ratio 0.2235
cdn1_colo28.ns36 S3FIFO-0.0500-0.9000 cache size  1834770, 11389023 req, miss ratio 0.2031, byte miss ratio 0.2031
cdn1_colo28.ns36 S3FIFO-0.0500-1.9000 cache size     2293, 11389023 req, miss ratio 0.7390, byte miss ratio 0.7390
cdn1_colo28.ns36 S3FIFO-0.0500-1.9000 cache size     6880, 11389023 req, miss ratio 0.6381, byte miss ratio 0.6381
cdn1_colo28.ns36 S3FIFO-0.0500-1.9000 cache size    22934, 11389023 req, miss ratio 0.5293, byte miss ratio 0.5293
cdn1_colo28.ns36 S3FIFO-0.0500-1.9000 cache size    68803, 11389023 req, miss ratio 0.4249, byte miss ratio 0.4249
cdn1_colo28.ns36 S3FIFO-0.0500-1.9000 cache size   229346, 11389023 req, miss ratio 0.3100, byte miss ratio 0.3100
cdn1_colo28.ns36 S3FIFO-0.0500-1.9000 cache size   458692, 11389023 req, miss ratio 0.2596, byte miss ratio 0.2596
cdn1_colo28.ns36 S3FIFO-0.0500-1.9000 cache size   917385, 11389023 req, miss ratio 0.2234, byte miss ratio 0.2234
cdn1_colo28.ns36 S3FIFO-0.0500-1.9000 cache size  1834770, 11389023 req, miss ratio 0.2031, byte miss ratio 0.2031
cdn1_colo28.ns36 S3FIFO-0.5500-1.9000 cache size     2293, 11389023 req, miss ratio 0.7851, byte miss ratio 0.7851
cdn1_colo28.ns36 S3FIFO-0.5500-1.9000 cache size     6880, 11389023 req, miss ratio 0.6879, byte miss ratio 0.6879
cdn1_colo28.ns36 S3FIFO-0.5500-1.9000 cache size    22934, 11389023 req, miss ratio 0.5735, byte miss ratio 0.5735
cdn1_colo28.ns36 S3FIFO-0.5500-1.9000 cache size    68803, 11389023 req, miss ratio 0.4659, byte miss ratio 0.4659
cdn1_colo28.ns36 S3FIFO-0.5500-1.9000 cache size   229346, 11389023 req, miss ratio 0.3439, byte miss ratio 0.3439
cdn1_colo28.ns36 S3FIFO-0.5500-1.9000 cache size   458692, 11389023 req, miss ratio 0.2765, byte miss ratio 0.2765
cdn1_colo28.ns36 S3FIFO-0.5500-1.9000 cache size   917385, 11389023 req, miss ratio 0.2273, byte miss ratio 0.2273
cdn1_colo28.ns36 S3FIFO-0.5500-1.9000 cache size  1834770, 11389023 req, miss ratio 0.2031, byte miss ratio 0.2031
cdn1_colo28.ns36 S3FIFO-0.8000-1.9000 cache size     2293, 11389023 req, miss ratio 0.8225, byte miss ratio 0.8225
cdn1_colo28.ns36 S3FIFO-0.8000-1.9000 cache size     6880, 11389023 req, miss ratio 0.7348, byte miss ratio 0.7348
cdn1_colo28.ns36 S3FIFO-0.8000-1.9000 cache size    22934, 11389023 req, miss ratio 0.6163, byte miss ratio 0.6163
cdn1_colo28.ns36 S3FIFO-0.8000-1.9000 cache size    68803, 11389023 req, miss ratio 0.5019, byte miss ratio 0.5019
cdn1_colo28.ns36 S3FIFO-0.8000-1.9000 cache size   229346, 11389023 req, miss ratio 0.3735, byte miss ratio 0.3735
cdn1_colo28.ns36 S3FIFO-0.8000-1.9000 cache size   458692, 11389023 req, miss ratio 0.2982, byte miss ratio 0.2982
cdn1_colo28.ns36 S3FIFO-0.8000-1.9000 cache size   917385, 11389023 req, miss ratio 0.2391, byte miss ratio 0.2391
cdn1_colo28.ns36 S3FIFO-0.8000-1.9000 cache size  1834770, 11389023 req, miss ratio 0.2038, byte miss ratio 0.2038
cdn1_colo28.ns36 S3FIFO-0.8500-1.9000 cache size     2293, 11389023 req, miss ratio 0.8315, byte miss ratio 0.8315
cdn1_colo28.ns36 S3FIFO-0.8500-1.9000 cache size     6880, 11389023 req, miss ratio 0.7466, byte miss ratio 0.7466
cdn1_colo28.ns36 S3FIFO-0.8500-1.9000 cache size    22934, 11389023 req, miss ratio 0.6275, byte miss ratio 0.6275
cdn1_colo28.ns36 S3FIFO-0.8500-1.9000 cache size    68803, 11389023 req, miss ratio 0.5110, byte miss ratio 0.5110
cdn1_colo28.ns36 S3FIFO-0.8500-1.9000 cache size   229346, 11389023 req, miss ratio 0.3804, byte miss ratio 0.3804
cdn1_colo28.ns36 S3FIFO-0.8500-1.9000 cache size   458692, 11389023 req, miss ratio 0.3038, byte miss ratio 0.3038
cdn1_colo28.ns36 S3FIFO-0.8500-1.9000 cache size   917385, 11389023 req, miss ratio 0.2433, byte miss ratio 0.2433
cdn1_colo28.ns36 S3FIFO-0.8500-1.9000 cache size  1834770, 11389023 req, miss ratio 0.2052, byte miss ratio 0.2052
cdn1_colo28.ns36 S3FIFO-0.0010-0.9000 cache size     2293, 11389023 req, miss ratio 0.7411, byte miss ratio 0.7411
cdn1_colo28.ns36 S3FIFO-0.0010-0.9000 cache size     6880, 11389023 req, miss ratio 0.6399, byte miss ratio 0.6399
cdn1_colo28.ns36 S3FIFO-0.0010-0.9000 cache size    22934, 11389023 req, miss ratio 0.5287, byte miss ratio 0.5287
cdn1_colo28.ns36 S3FIFO-0.0010-0.9000 cache size    68803, 11389023 req, miss ratio 0.4238, byte miss ratio 0.4238
cdn1_colo28.ns36 S3FIFO-0.0010-0.9000 cache size   229346, 11389023 req, miss ratio 0.3116, byte miss ratio 0.3116
cdn1_colo28.ns36 S3FIFO-0.0010-0.9000 cache size   458692, 11389023 req, miss ratio 0.2624, byte miss ratio 0.2624
cdn1_colo28.ns36 S3FIFO-0.0010-0.9000 cache size   917385, 11389023 req, miss ratio 0.2235, byte miss ratio 0.2235
cdn1_colo28.ns36 S3FIFO-0.0010-0.9000 cache size  1834770, 11389023 req, miss ratio 0.2031, byte miss ratio 0.2031
cdn1_colo28.ns36 S3FIFO-0.6500-0.9000 cache size     2293, 11389023 req, miss ratio 0.7945, byte miss ratio 0.7945
cdn1_colo28.ns36 S3FIFO-0.6500-0.9000 cache size     6880, 11389023 req, miss ratio 0.6984, byte miss ratio 0.6984
cdn1_colo28.ns36 S3FIFO-0.6500-0.9000 cache size    22934, 11389023 req, miss ratio 0.5826, byte miss ratio 0.5826
cdn1_colo28.ns36 S3FIFO-0.6500-0.9000 cache size    68803, 11389023 req, miss ratio 0.4735, byte miss ratio 0.4735
cdn1_colo28.ns36 S3FIFO-0.6500-0.9000 cache size   229346, 11389023 req, miss ratio 0.3513, byte miss ratio 0.3513
cdn1_colo28.ns36 S3FIFO-0.6500-0.9000 cache size   458692, 11389023 req, miss ratio 0.2821, byte miss ratio 0.2821
cdn1_colo28.ns36 S3FIFO-0.6500-0.9000 cache size   917385, 11389023 req, miss ratio 0.2308, byte miss ratio 0.2308
cdn1_colo28.ns36 S3FIFO-0.6500-0.9000 cache size  1834770, 11389023 req, miss ratio 0.2031, byte miss ratio 0.2031
cdn1_colo28.ns36 S3FIFO-0.3000-0.9000 cache size     2293, 11389023 req, miss ratio 0.7541, byte miss ratio 0.7541
cdn1_colo28.ns36 S3FIFO-0.3000-0.9000 cache size     6880, 11389023 req, miss ratio 0.6540, byte miss ratio 0.6540
cdn1_colo28.ns36 S3FIFO-0.3000-0.9000 cache size    22934, 11389023 req, miss ratio 0.5422, byte miss ratio 0.5422
cdn1_colo28.ns36 S3FIFO-0.3000-0.9000 cache size    68803, 11389023 req, miss ratio 0.4366, byte miss ratio 0.4366
cdn1_colo28.ns36 S3FIFO-0.3000-0.9000 cache size   229346, 11389023 req, miss ratio 0.3184, byte miss ratio 0.3184
cdn1_colo28.ns36 S3FIFO-0.3000-0.9000 cache size   458692, 11389023 req, miss ratio 0.2633, byte miss ratio 0.2633
cdn1_colo28.ns36 S3FIFO-0.3000-0.9000 cache size   917385, 11389023 req, miss ratio 0.2238, byte miss ratio 0.2238
cdn1_colo28.ns36 S3FIFO-0.3000-0.9000 cache size  1834770, 11389023 req, miss ratio 0.2031, byte miss ratio 0.2031
cdn1_colo28.ns36 S3FIFO-0.7000-1.9000 cache size     2293, 11389023 req, miss ratio 0.8063, byte miss ratio 0.8063
cdn1_colo28.ns36 S3FIFO-0.7000-1.9000 cache size     6880, 11389023 req, miss ratio 0.7134, byte miss ratio 0.7134
cdn1_colo28.ns36 S3FIFO-0.7000-1.9000 cache size    22934, 11389023 req, miss ratio 0.5967, byte miss ratio 0.5967
cdn1_colo28.ns36 S3FIFO-0.7000-1.9000 cache size    68803, 11389023 req, miss ratio 0.4855, byte miss ratio 0.4855
