io_traces.ns487 S3FIFO-0.4000-1.9000 cache size      179, 2200000 req, miss ratio 0.4570, byte miss ratio 0.4570
io_traces.ns487 S3FIFO-0.4000-1.9000 cache size      537, 2200000 req, miss ratio 0.4507, byte miss ratio 0.4507
io_traces.ns487 S3FIFO-0.4000-1.9000 cache size     1791, 2200000 req, miss ratio 0.4477, byte miss ratio 0.4477
io_traces.ns487 S3FIFO-0.4000-1.9000 cache size     5374, 2200000 req, miss ratio 0.4320, byte miss ratio 0.4320
io_traces.ns487 S3FIFO-0.4000-1.9000 cache size    17914, 2200000 req, miss ratio 0.3400, byte miss ratio 0.3400
io_traces.ns487 S3FIFO-0.4000-1.9000 cache size    35828, 2200000 req, miss ratio 0.2231, byte miss ratio 0.2231
io_traces.ns487 S3FIFO-0.4000-1.9000 cache size    71656, 2200000 req, miss ratio 0.0868, byte miss ratio 0.0868
io_traces.ns487 S3FIFO-0.4000-1.9000 cache size   143312, 2200000 req, miss ratio 0.0838, byte miss ratio 0.0838
io_traces.ns487 S3FIFO-0.8000-0.9000 cache size      179, 2200000 req, miss ratio 0.4726, byte miss ratio 0.4726
io_traces.ns487 S3FIFO-0.8000-0.9000 cache size      537, 2200000 req, miss ratio 0.4551, byte miss ratio 0.4551
io_traces.ns487 S3FIFO-0.8000-0.9000 cache size     1791, 2200000 req, miss ratio 0.4493, byte miss ratio 0.4493
io_traces.ns487 S3FIFO-0.8000-0.9000 cache size     5374, 2200000 req, miss ratio 0.4477, byte miss ratio 0.4477
io_traces.ns487 S3FIFO-0.8000-0.9000 cache size    17914, 2200000 req, miss ratio 0.3515, byte miss ratio 0.3515
io_traces.ns487 S3FIFO-0.8000-0.9000 cache size    35828, 2200000 req, miss ratio 0.2423, byte miss ratio 0.2423
io_traces.ns487 S3FIFO-0.8000-0.9000 cache size    71656, 2200000 req, miss ratio 0.1089, byte miss ratio 0.1089
io_traces.ns487 S3FIFO-0.8000-0.9000 cache size   143312, 2200000 req, miss ratio 0.0877, byte miss ratio 0.0877
io_traces.ns487 S3FIFO-0.8000-1.9000 cache size      179, 2200000 req, miss ratio 0.4727, byte miss ratio 0.4727
io_traces.ns487 S3FIFO-0.8000-1.9000 cache size      537, 2200000 req, miss ratio 0.4551, byte miss ratio 0.4551
io_traces.ns487 S3FIFO-0.8000-1.9000 cache size     1791, 2200000 req, miss ratio 0.4493, byte miss ratio 0.4493
io_traces.ns487 S3FIFO-0.8000-1.9000 cache size     5374, 2200000 req, miss ratio 0.4479, byte miss ratio 0.4479
io_traces.ns487 S3FIFO-0.8000-1.9000 cache size    17914, 2200000 req, miss ratio 0.3515, byte miss ratio 0.3515
io_traces.ns487 S3FIFO-0.8000-1.9000 cache size    35828, 2200000 req, miss ratio 0.2423, byte miss ratio 0.2423
io_traces.ns487 S3FIFO-0.8000-1.9000 cache size    71656, 2200000 req, miss ratio 0.1089, byte miss ratio 0.1089
io_traces.ns487 S3FIFO-0.8000-1.9000 cache size   143312, 2200000 req, miss ratio 0.0877, byte miss ratio 0.0877
io_traces.ns487 S3FIFO-0.2500-0.9000 cache size      179, 2200000 req, miss ratio 0.4571, byte miss ratio 0.4571
io_traces.ns487 S3FIFO-0.2500-0.9000 cache size      537, 2200000 req, miss ratio 0.4515, byte miss ratio 0.4515
io_traces.ns487 S3FIFO-0.2500-0.9000 cache size     1791, 2200000 req, miss ratio 0.4480, byte miss ratio 0.4480
io_traces.ns487 S3FIFO-0.2500-0.9000 cache size     5374, 2200000 req, miss ratio 0.4315, byte miss ratio 0.4315
io_traces.ns487 S3FIFO-0.2500-0.9000 cache size    17914, 2200000 req, miss ratio 0.3381, byte miss ratio 0.3381
io_traces.ns487 S3FIFO-0.2500-0.9000 cache size    35828, 2200000 req, miss ratio 0.2134, byte miss ratio 0.2134
io_traces.ns487 S3FIFO-0.2500-0.9000 cache size    71656, 2200000 req, miss ratio 0.0863, byte miss ratio 0.0863
io_traces.ns487 S3FIFO-0.2500-0.9000 cache size   143312, 2200000 req, miss ratio 0.0835, byte miss ratio 0.0835
io_traces.ns487 S3FIFO-0.9900-0.9000 cache size      179, 2200000 req, miss ratio 0.5191, byte miss ratio 0.5191
io_traces.ns487 S3FIFO-0.9900-0.9000 cache size      537, 2200000 req, miss ratio 0.4742, byte miss ratio 0.4742
io_traces.ns487 S3FIFO-0.9900-0.9000 cache size     1791, 2200000 req, miss ratio 0.4553, byte miss ratio 0.4553
io_traces.ns487 S3FIFO-0.9900-0.9000 cache size     5374, 2200000 req, miss ratio 0.4497, byte miss ratio 0.4497
io_traces.ns487 S3FIFO-0.9900-0.9000 cache size    17914, 2200000 req, miss ratio 0.3387, byte miss ratio 0.3387
io_traces.ns487 S3FIFO-0.9900-0.9000 cache size    35828, 2200000 req, miss ratio 0.2404, byte miss ratio 0.2404
io_traces.ns487 S3FIFO-0.9900-0.9000 cache size    71656, 2200000 req, miss ratio 0.1159, byte miss ratio 0.1159
io_traces.ns487 S3FIFO-0.9900-0.9000 cache size   143312, 2200000 req, miss ratio 0.0953, byte miss ratio 0.0953
io_traces.ns487 S3FIFO-0.0100-1.9000 cache size      179, 2200000 req, miss ratio 0.5298, byte miss ratio 0.5298
io_traces.ns487 S3FIFO-0.0100-1.9000 cache size      537, 2200000 req, miss ratio 0.4659, byte miss ratio 0.4659
io_traces.ns487 S3FIFO-0.0100-1.9000 cache size     1791, 2200000 req, miss ratio 0.4494, byte miss ratio 0.4494
io_traces.ns487 S3FIFO-0.0100-1.9000 cache size     5374, 2200000 req, miss ratio 0.4251, byte miss ratio 0.4251
io_traces.ns487 S3FIFO-0.0100-1.9000 cache size    17914, 2200000 req, miss ratio 0.3238, byte miss ratio 0.3238
io_traces.ns487 S3FIFO-0.0100-1.9000 cache size    35828, 2200000 req, miss ratio 0.1862, byte miss ratio 0.1862
io_traces.ns487 S3FIFO-0.0100-1.9000 cache size    71656, 2200000 req, miss ratio 0.0914, byte miss ratio 0.0914
io_traces.ns487 S3FIFO-0.0100-1.9000 cache size   143312, 2200000 req, miss ratio 0.0847, byte miss ratio 0.0847
io_traces.ns487 S3FIFO-0.7500-0.9000 cache size      179, 2200000 req, miss ratio 0.4701, byte miss ratio 0.4701
io_traces.ns487 S3FIFO-0.7500-0.9000 cache size      537, 2200000 req, miss ratio 0.4547, byte miss ratio 0.4547
io_traces.ns487 S3FIFO-0.7500-0.9000 cache size     1791, 2200000 req, miss ratio 0.4490, byte miss ratio 0.4490
