cdn1_allcolo.ns2533 S3FIFO-0.6500-0.9000 cache size      965, 6465443 req, miss ratio 0.4059, byte miss ratio 0.4059
cdn1_allcolo.ns2533 S3FIFO-0.6500-0.9000 cache size     2896, 6465443 req, miss ratio 0.3230, byte miss ratio 0.3230
cdn1_allcolo.ns2533 S3FIFO-0.6500-0.9000 cache size     9656, 6465443 req, miss ratio 0.2596, byte miss ratio 0.2596
cdn1_allcolo.ns2533 S3FIFO-0.6500-0.9000 cache size    28968, 6465443 req, miss ratio 0.2295, byte miss ratio 0.2295
cdn1_allcolo.ns2533 S3FIFO-0.6500-0.9000 cache size    96560, 6465443 req, miss ratio 0.1974, byte miss ratio 0.1974
cdn1_allcolo.ns2533 S3FIFO-0.6500-0.9000 cache size   193120, 6465443 req, miss ratio 0.1735, byte miss ratio 0.1735
cdn1_allcolo.ns2533 S3FIFO-0.6500-0.9000 cache size   386240, 6465443 req, miss ratio 0.1560, byte miss ratio 0.1560
cdn1_allcolo.ns2533 S3FIFO-0.6500-0.9000 cache size   772481, 6465443 req, miss ratio 0.1496, byte miss ratio 0.1496
cdn1_allcolo.ns2533 S3FIFO-0.3000-1.9000 cache size      965, 6465443 req, miss ratio 0.4016, byte miss ratio 0.4016
cdn1_allcolo.ns2533 S3FIFO-0.3000-1.9000 cache size     2896, 6465443 req, miss ratio 0.3199, byte miss ratio 0.3199
cdn1_allcolo.ns2533 S3FIFO-0.3000-1.9000 cache size     9656, 6465443 req, miss ratio 0.2584, byte miss ratio 0.2584
cdn1_allcolo.ns2533 S3FIFO-0.3000-1.9000 cache size    28968, 6465443 req, miss ratio 0.2257, byte miss ratio 0.2257
cdn1_allcolo.ns2533 S3FIFO-0.3000-1.9000 cache size    96560, 6465443 req, miss ratio 0.1876, byte miss ratio 0.1876
cdn1_allcolo.ns2533 S3FIFO-0.3000-1.9000 cache size   193120, 6465443 req, miss ratio 0.1653, byte miss ratio 0.1653
cdn1_allcolo.ns2533 S3FIFO-0.3000-1.9000 cache size   386240, 6465443 req, miss ratio 0.1535, byte miss ratio 0.1535
cdn1_allcolo.ns2533 S3FIFO-0.3000-1.9000 cache size   772481, 6465443 req, miss ratio 0.1496, byte miss ratio 0.1496
cdn1_allcolo.ns2533 S3FIFO-0.7000-0.9000 cache size      965, 6465443 req, miss ratio 0.4082, byte miss ratio 0.4082
