io_traces.ns383 S3FIFO-0.1000-0.9000 cache size      112, 1200000 req, miss ratio 0.5177, byte miss ratio 0.5177
io_traces.ns383 S3FIFO-0.1000-0.9000 cache size      336, 1200000 req, miss ratio 0.4993, byte miss ratio 0.4993
io_traces.ns383 S3FIFO-0.1000-0.9000 cache size     1122, 1200000 req, miss ratio 0.4742, byte miss ratio 0.4742
io_traces.ns383 S3FIFO-0.1000-0.9000 cache size     3368, 1200000 req, miss ratio 0.4502, byte miss ratio 0.4502
io_traces.ns383 S3FIFO-0.1000-0.9000 cache size    11227, 1200000 req, miss ratio 0.3920, byte miss ratio 0.3920
io_traces.ns383 S3FIFO-0.1000-0.9000 cache size    22454, 1200000 req, miss ratio 0.2976, byte miss ratio 0.2976
io_traces.ns383 S3FIFO-0.1000-0.9000 cache size    44909, 1200000 req, miss ratio 0.1106, byte miss ratio 0.1106
io_traces.ns383 S3FIFO-0.1000-0.9000 cache size    89819, 1200000 req, miss ratio 0.0939, byte miss ratio 0.0939
io_traces.ns383 S3FIFO-0.8000-1.9000 cache size      112, 1200000 req, miss ratio 0.6353, byte miss ratio 0.6353
io_traces.ns383 S3FIFO-0.8000-1.9000 cache size      336, 1200000 req, miss ratio 0.5049, byte miss ratio 0.5049
io_traces.ns383 S3FIFO-0.8000-1.9000 cache size     1122, 1200000 req, miss ratio 0.4868, byte miss ratio 0.4868
io_traces.ns383 S3FIFO-0.8000-1.9000 cache size     3368, 1200000 req, miss ratio 0.4678, byte miss ratio 0.4678
io_traces.ns383 S3FIFO-0.8000-1.9000 cache size    11227, 1200000 req, miss ratio 0.4587, byte miss ratio 0.4587
io_traces.ns383 S3FIFO-0.8000-1.9000 cache size    22454, 1200000 req, miss ratio 0.3200, byte miss ratio 0.3200
io_traces.ns383 S3FIFO-0.8000-1.9000 cache size    44909, 1200000 req, miss ratio 0.1523, byte miss ratio 0.1523
io_traces.ns383 S3FIFO-0.8000-1.9000 cache size    89819, 1200000 req, miss ratio 0.1080, byte miss ratio 0.1080
io_traces.ns383 S3FIFO-0.5500-0.9000 cache size      112, 1200000 req, miss ratio 0.5269, byte miss ratio 0.5269
io_traces.ns383 S3FIFO-0.5500-0.9000 cache size      336, 1200000 req, miss ratio 0.4962, byte miss ratio 0.4962
io_traces.ns383 S3FIFO-0.5500-0.9000 cache size     1122, 1200000 req, miss ratio 0.4799, byte miss ratio 0.4799
io_traces.ns383 S3FIFO-0.5500-0.9000 cache size     3368, 1200000 req, miss ratio 0.4526, byte miss ratio 0.4526
io_traces.ns383 S3FIFO-0.5500-0.9000 cache size    11227, 1200000 req, miss ratio 0.4401, byte miss ratio 0.4401
io_traces.ns383 S3FIFO-0.5500-0.9000 cache size    22454, 1200000 req, miss ratio 0.3279, byte miss ratio 0.3279
io_traces.ns383 S3FIFO-0.5500-0.9000 cache size    44909, 1200000 req, miss ratio 0.1376, byte miss ratio 0.1376
io_traces.ns383 S3FIFO-0.5500-0.9000 cache size    89819, 1200000 req, miss ratio 0.0945, byte miss ratio 0.0945
io_traces.ns383 S3FIFO-0.4000-0.9000 cache size      112, 1200000 req, miss ratio 0.5117, byte miss ratio 0.5117
