cdn1_colo28.ns1995 S3FIFO-0.4500-1.9000 cache size      413, 1777287 req, miss ratio 0.3055, byte miss ratio 0.3055
cdn1_colo28.ns1995 S3FIFO-0.4500-1.9000 cache size     1241, 1777287 req, miss ratio 0.2917, byte miss ratio 0.2917
cdn1_colo28.ns1995 S3FIFO-0.4500-1.9000 cache size     4139, 1777287 req, miss ratio 0.2801, byte miss ratio 0.2801
cdn1_colo28.ns1995 S3FIFO-0.4500-1.9000 cache size    12419, 1777287 req, miss ratio 0.2695, byte miss ratio 0.2695
cdn1_colo28.ns1995 S3FIFO-0.4500-1.9000 cache size    41397, 1777287 req, miss ratio 0.2547, byte miss ratio 0.2547
cdn1_colo28.ns1995 S3FIFO-0.4500-1.9000 cache size    82794, 1777287 req, miss ratio 0.2434, byte miss ratio 0.2434
cdn1_colo28.ns1995 S3FIFO-0.4500-1.9000 cache size   165589, 1777287 req, miss ratio 0.2360, byte miss ratio 0.2360
cdn1_colo28.ns1995 S3FIFO-0.4500-1.9000 cache size   331178, 1777287 req, miss ratio 0.2332, byte miss ratio 0.2332
cdn1_colo28.ns1995 S3FIFO-0.2500-0.9000 cache size      413, 1777287 req, miss ratio 0.3026, byte miss ratio 0.3026
cdn1_colo28.ns1995 S3FIFO-0.2500-0.9000 cache size     1241, 1777287 req, miss ratio 0.2898, byte miss ratio 0.2898
cdn1_colo28.ns1995 S3FIFO-0.2500-0.9000 cache size     4139, 1777287 req, miss ratio 0.2790, byte miss ratio 0.2790
cdn1_colo28.ns1995 S3FIFO-0.2500-0.9000 cache size    12419, 1777287 req, miss ratio 0.2685, byte miss ratio 0.2685
cdn1_colo28.ns1995 S3FIFO-0.2500-0.9000 cache size    41397, 1777287 req, miss ratio 0.2538, byte miss ratio 0.2538
cdn1_colo28.ns1995 S3FIFO-0.2500-0.9000 cache size    82794, 1777287 req, miss ratio 0.2430, byte miss ratio 0.2430
cdn1_colo28.ns1995 S3FIFO-0.2500-0.9000 cache size   165589, 1777287 req, miss ratio 0.2359, byte miss ratio 0.2359
cdn1_colo28.ns1995 S3FIFO-0.2500-0.9000 cache size   331178, 1777287 req, miss ratio 0.2332, byte miss ratio 0.2332
cdn1_colo28.ns1995 S3FIFO-0.1000-1.9000 cache size      413, 1777287 req, miss ratio 0.3011, byte miss ratio 0.3011
cdn1_colo28.ns1995 S3FIFO-0.1000-1.9000 cache size     1241, 1777287 req, miss ratio 0.2887, byte miss ratio 0.2887
cdn1_colo28.ns1995 S3FIFO-0.1000-1.9000 cache size     4139, 1777287 req, miss ratio 0.2782, byte miss ratio 0.2782
cdn1_colo28.ns1995 S3FIFO-0.1000-1.9000 cache size    12419, 1777287 req, miss ratio 0.2679, byte miss ratio 0.2679
cdn1_colo28.ns1995 S3FIFO-0.1000-1.9000 cache size    41397, 1777287 req, miss ratio 0.2533, byte miss ratio 0.2533
cdn1_colo28.ns1995 S3FIFO-0.1000-1.9000 cache size    82794, 1777287 req, miss ratio 0.2428, byte miss ratio 0.2428
cdn1_colo28.ns1995 S3FIFO-0.1000-1.9000 cache size   165589, 1777287 req, miss ratio 0.2359, byte miss ratio 0.2359
cdn1_colo28.ns1995 S3FIFO-0.1000-1.9000 cache size   331178, 1777287 req, miss ratio 0.2332, byte miss ratio 0.2332
cdn1_colo28.ns1995 S3FIFO-0.3000-0.9000 cache size      413, 1777287 req, miss ratio 0.3033, byte miss ratio 0.3033
cdn1_colo28.ns1995 S3FIFO-0.3000-0.9000 cache size     1241, 1777287 req, miss ratio 0.2903, byte miss ratio 0.2903
cdn1_colo28.ns1995 S3FIFO-0.3000-0.9000 cache size     4139, 1777287 req, miss ratio 0.2793, byte miss ratio 0.2793
cdn1_colo28.ns1995 S3FIFO-0.3000-0.9000 cache size    12419, 1777287 req, miss ratio 0.2687, byte miss ratio 0.2687
cdn1_colo28.ns1995 S3FIFO-0.3000-0.9000 cache size    41397, 1777287 req, miss ratio 0.2540, byte miss ratio 0.2540
cdn1_colo28.ns1995 S3FIFO-0.3000-0.9000 cache size    82794, 1777287 req, miss ratio 0.2430, byte miss ratio 0.2430
cdn1_colo28.ns1995 S3FIFO-0.3000-0.9000 cache size   165589, 1777287 req, miss ratio 0.2359, byte miss ratio 0.2359
cdn1_colo28.ns1995 S3FIFO-0.3000-0.9000 cache size   331178, 1777287 req, miss ratio 0.2332, byte miss ratio 0.2332
cdn1_colo28.ns1995 S3FIFO-0.8000-0.9000 cache size      413, 1777287 req, miss ratio 0.3129, byte miss ratio 0.3129
cdn1_colo28.ns1995 S3FIFO-0.8000-0.9000 cache size     1241, 1777287 req, miss ratio 0.2970, byte miss ratio 0.2970
cdn1_colo28.ns1995 S3FIFO-0.8000-0.9000 cache size     4139, 1777287 req, miss ratio 0.2836, byte miss ratio 0.2836
cdn1_colo28.ns1995 S3FIFO-0.8000-0.9000 cache size    12419, 1777287 req, miss ratio 0.2721, byte miss ratio 0.2721
cdn1_colo28.ns1995 S3FIFO-0.8000-0.9000 cache size    41397, 1777287 req, miss ratio 0.2569, byte miss ratio 0.2569
cdn1_colo28.ns1995 S3FIFO-0.8000-0.9000 cache size    82794, 1777287 req, miss ratio 0.2451, byte miss ratio 0.2451
cdn1_colo28.ns1995 S3FIFO-0.8000-0.9000 cache size   165589, 1777287 req, miss ratio 0.2365, byte miss ratio 0.2365
cdn1_colo28.ns1995 S3FIFO-0.8000-0.9000 cache size   331178, 1777287 req, miss ratio 0.2332, byte miss ratio 0.2332
cdn1_colo28.ns1995 S3FIFO-0.7500-1.9000 cache size      413, 1777287 req, miss ratio 0.3116, byte miss ratio 0.3116
cdn1_colo28.ns1995 S3FIFO-0.7500-1.9000 cache size     1241, 1777287 req, miss ratio 0.2959, byte miss ratio 0.2959
cdn1_colo28.ns1995 S3FIFO-0.7500-1.9000 cache size     4139, 1777287 req, miss ratio 0.2829, byte miss ratio 0.2829
cdn1_colo28.ns1995 S3FIFO-0.7500-1.9000 cache size    12419, 1777287 req, miss ratio 0.2717, byte miss ratio 0.2717
cdn1_colo28.ns1995 S3FIFO-0.7500-1.9000 cache size    41397, 1777287 req, miss ratio 0.2565, byte miss ratio 0.2565
