cdn1_allcolo.ns3553 S3FIFO-0.0010-1.9000 cache size        9, 1554338 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns3553 S3FIFO-0.0010-1.9000 cache size       28, 1554338 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns3553 S3FIFO-0.0010-1.9000 cache size       93, 1554338 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns3553 S3FIFO-0.0010-1.9000 cache size      280, 1554338 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns3553 S3FIFO-0.0010-1.9000 cache size      935, 1554338 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns3553 S3FIFO-0.0010-1.9000 cache size     1870, 1554338 req, miss ratio 0.0138, byte miss ratio 0.0138
cdn1_allcolo.ns3553 S3FIFO-0.0010-1.9000 cache size     3740, 1554338 req, miss ratio 0.0085, byte miss ratio 0.0085
cdn1_allcolo.ns3553 S3FIFO-0.0010-1.9000 cache size     7480, 1554338 req, miss ratio 0.0062, byte miss ratio 0.0062
cdn1_allcolo.ns3553 S3FIFO-0.0100-0.9000 cache size        9, 1554338 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns3553 S3FIFO-0.0100-0.9000 cache size       28, 1554338 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns3553 S3FIFO-0.0100-0.9000 cache size       93, 1554338 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns3553 S3FIFO-0.0100-0.9000 cache size      280, 1554338 req, miss ratio 0.0512, byte miss ratio 0.0512
cdn1_allcolo.ns3553 S3FIFO-0.0100-0.9000 cache size      935, 1554338 req, miss ratio 0.0218, byte miss ratio 0.0218
cdn1_allcolo.ns3553 S3FIFO-0.0100-0.9000 cache size     1870, 1554338 req, miss ratio 0.0133, byte miss ratio 0.0133
