tencentBlock.ns4432 S3FIFO-0.2000-1.9000 cache size       60, 1788467 req, miss ratio 0.7816, byte miss ratio 0.7816
tencentBlock.ns4432 S3FIFO-0.2000-1.9000 cache size      182, 1788467 req, miss ratio 0.6130, byte miss ratio 0.6130
tencentBlock.ns4432 S3FIFO-0.2000-1.9000 cache size      606, 1788467 req, miss ratio 0.5267, byte miss ratio 0.5267
tencentBlock.ns4432 S3FIFO-0.2000-1.9000 cache size     1820, 1788467 req, miss ratio 0.4521, byte miss ratio 0.4521
tencentBlock.ns4432 S3FIFO-0.2000-1.9000 cache size     6067, 1788467 req, miss ratio 0.4125, byte miss ratio 0.4125
tencentBlock.ns4432 S3FIFO-0.2000-1.9000 cache size    12134, 1788467 req, miss ratio 0.1593, byte miss ratio 0.1593
tencentBlock.ns4432 S3FIFO-0.2000-1.9000 cache size    24268, 1788467 req, miss ratio 0.0552, byte miss ratio 0.0552
tencentBlock.ns4432 S3FIFO-0.2000-1.9000 cache size    48536, 1788467 req, miss ratio 0.0355, byte miss ratio 0.0355
tencentBlock.ns4432 S3FIFO-0.0250-0.9000 cache size       60, 1788467 req, miss ratio 0.7492, byte miss ratio 0.7492
tencentBlock.ns4432 S3FIFO-0.0250-0.9000 cache size      182, 1788467 req, miss ratio 0.5958, byte miss ratio 0.5958
tencentBlock.ns4432 S3FIFO-0.0250-0.9000 cache size      606, 1788467 req, miss ratio 0.5191, byte miss ratio 0.5191
tencentBlock.ns4432 S3FIFO-0.0250-0.9000 cache size     1820, 1788467 req, miss ratio 0.4467, byte miss ratio 0.4467
tencentBlock.ns4432 S3FIFO-0.0250-0.9000 cache size     6067, 1788467 req, miss ratio 0.4106, byte miss ratio 0.4106
tencentBlock.ns4432 S3FIFO-0.0250-0.9000 cache size    12134, 1788467 req, miss ratio 0.0952, byte miss ratio 0.0952
tencentBlock.ns4432 S3FIFO-0.0250-0.9000 cache size    24268, 1788467 req, miss ratio 0.0519, byte miss ratio 0.0519
tencentBlock.ns4432 S3FIFO-0.0250-0.9000 cache size    48536, 1788467 req, miss ratio 0.0354, byte miss ratio 0.0354
tencentBlock.ns4432 S3FIFO-0.8000-0.9000 cache size       60, 1788467 req, miss ratio 0.8404, byte miss ratio 0.8404
tencentBlock.ns4432 S3FIFO-0.8000-0.9000 cache size      182, 1788467 req, miss ratio 0.6956, byte miss ratio 0.6956
tencentBlock.ns4432 S3FIFO-0.8000-0.9000 cache size      606, 1788467 req, miss ratio 0.5737, byte miss ratio 0.5737
tencentBlock.ns4432 S3FIFO-0.8000-0.9000 cache size     1820, 1788467 req, miss ratio 0.4985, byte miss ratio 0.4985
