io_traces.ns536 S3FIFO-0.6000-1.9000 cache size      236, 2000000 req, miss ratio 0.5230, byte miss ratio 0.5230
io_traces.ns536 S3FIFO-0.6000-1.9000 cache size      710, 2000000 req, miss ratio 0.5023, byte miss ratio 0.5023
io_traces.ns536 S3FIFO-0.6000-1.9000 cache size     2368, 2000000 req, miss ratio 0.4865, byte miss ratio 0.4865
io_traces.ns536 S3FIFO-0.6000-1.9000 cache size     7104, 2000000 req, miss ratio 0.4766, byte miss ratio 0.4766
io_traces.ns536 S3FIFO-0.6000-1.9000 cache size    23682, 2000000 req, miss ratio 0.3541, byte miss ratio 0.3541
io_traces.ns536 S3FIFO-0.6000-1.9000 cache size    47365, 2000000 req, miss ratio 0.2282, byte miss ratio 0.2282
io_traces.ns536 S3FIFO-0.6000-1.9000 cache size    94730, 2000000 req, miss ratio 0.1409, byte miss ratio 0.1409
io_traces.ns536 S3FIFO-0.6000-1.9000 cache size   189460, 2000000 req, miss ratio 0.1187, byte miss ratio 0.1187
io_traces.ns536 S3FIFO-0.8000-1.9000 cache size      236, 2000000 req, miss ratio 0.5871, byte miss ratio 0.5871
io_traces.ns536 S3FIFO-0.8000-1.9000 cache size      710, 2000000 req, miss ratio 0.5087, byte miss ratio 0.5087
io_traces.ns536 S3FIFO-0.8000-1.9000 cache size     2368, 2000000 req, miss ratio 0.4907, byte miss ratio 0.4907
io_traces.ns536 S3FIFO-0.8000-1.9000 cache size     7104, 2000000 req, miss ratio 0.4808, byte miss ratio 0.4808
io_traces.ns536 S3FIFO-0.8000-1.9000 cache size    23682, 2000000 req, miss ratio 0.3735, byte miss ratio 0.3735
io_traces.ns536 S3FIFO-0.8000-1.9000 cache size    47365, 2000000 req, miss ratio 0.2448, byte miss ratio 0.2448
io_traces.ns536 S3FIFO-0.8000-1.9000 cache size    94730, 2000000 req, miss ratio 0.1564, byte miss ratio 0.1564
io_traces.ns536 S3FIFO-0.8000-1.9000 cache size   189460, 2000000 req, miss ratio 0.1205, byte miss ratio 0.1205
io_traces.ns536 S3FIFO-0.4500-0.9000 cache size      236, 2000000 req, miss ratio 0.5177, byte miss ratio 0.5177
io_traces.ns536 S3FIFO-0.4500-0.9000 cache size      710, 2000000 req, miss ratio 0.5031, byte miss ratio 0.5031
io_traces.ns536 S3FIFO-0.4500-0.9000 cache size     2368, 2000000 req, miss ratio 0.4848, byte miss ratio 0.4848
io_traces.ns536 S3FIFO-0.4500-0.9000 cache size     7104, 2000000 req, miss ratio 0.4594, byte miss ratio 0.4594
io_traces.ns536 S3FIFO-0.4500-0.9000 cache size    23682, 2000000 req, miss ratio 0.3489, byte miss ratio 0.3489
io_traces.ns536 S3FIFO-0.4500-0.9000 cache size    47365, 2000000 req, miss ratio 0.2139, byte miss ratio 0.2139
io_traces.ns536 S3FIFO-0.4500-0.9000 cache size    94730, 2000000 req, miss ratio 0.1337, byte miss ratio 0.1337
io_traces.ns536 S3FIFO-0.4500-0.9000 cache size   189460, 2000000 req, miss ratio 0.1187, byte miss ratio 0.1187
io_traces.ns536 S3FIFO-0.6500-1.9000 cache size      236, 2000000 req, miss ratio 0.5273, byte miss ratio 0.5273
io_traces.ns536 S3FIFO-0.6500-1.9000 cache size      710, 2000000 req, miss ratio 0.5030, byte miss ratio 0.5030
io_traces.ns536 S3FIFO-0.6500-1.9000 cache size     2368, 2000000 req, miss ratio 0.4873, byte miss ratio 0.4873
io_traces.ns536 S3FIFO-0.6500-1.9000 cache size     7104, 2000000 req, miss ratio 0.4776, byte miss ratio 0.4776
io_traces.ns536 S3FIFO-0.6500-1.9000 cache size    23682, 2000000 req, miss ratio 0.3561, byte miss ratio 0.3561
io_traces.ns536 S3FIFO-0.6500-1.9000 cache size    47365, 2000000 req, miss ratio 0.2325, byte miss ratio 0.2325
io_traces.ns536 S3FIFO-0.6500-1.9000 cache size    94730, 2000000 req, miss ratio 0.1443, byte miss ratio 0.1443
io_traces.ns536 S3FIFO-0.6500-1.9000 cache size   189460, 2000000 req, miss ratio 0.1187, byte miss ratio 0.1187
io_traces.ns536 S3FIFO-0.0010-1.9000 cache size      236, 2000000 req, miss ratio 1.0000, byte miss ratio 1.0000
io_traces.ns536 S3FIFO-0.0010-1.9000 cache size      710, 2000000 req, miss ratio 1.0000, byte miss ratio 1.0000
io_traces.ns536 S3FIFO-0.0010-1.9000 cache size     2368, 2000000 req, miss ratio 0.5046, byte miss ratio 0.5046
io_traces.ns536 S3FIFO-0.0010-1.9000 cache size     7104, 2000000 req, miss ratio 0.4591, byte miss ratio 0.4591
io_traces.ns536 S3FIFO-0.0010-1.9000 cache size    23682, 2000000 req, miss ratio 0.3163, byte miss ratio 0.3163
io_traces.ns536 S3FIFO-0.0010-1.9000 cache size    47365, 2000000 req, miss ratio 0.1714, byte miss ratio 0.1714
io_traces.ns536 S3FIFO-0.0010-1.9000 cache size    94730, 2000000 req, miss ratio 0.1327, byte miss ratio 0.1327
io_traces.ns536 S3FIFO-0.0010-1.9000 cache size   189460, 2000000 req, miss ratio 0.1187, byte miss ratio 0.1187
io_traces.ns536 S3FIFO-0.0010-0.9000 cache size      236, 2000000 req, miss ratio 1.0000, byte miss ratio 1.0000
io_traces.ns536 S3FIFO-0.0010-0.9000 cache size      710, 2000000 req, miss ratio 1.0000, byte miss ratio 1.0000
io_traces.ns536 S3FIFO-0.0010-0.9000 cache size     2368, 2000000 req, miss ratio 0.5070, byte miss ratio 0.5070
io_traces.ns536 S3FIFO-0.0010-0.9000 cache size     7104, 2000000 req, miss ratio 0.4752, byte miss ratio 0.4752
io_traces.ns536 S3FIFO-0.0010-0.9000 cache size    23682, 2000000 req, miss ratio 0.3109, byte miss ratio 0.3109
io_traces.ns536 S3FIFO-0.0010-0.9000 cache size    47365, 2000000 req, miss ratio 0.1689, byte miss ratio 0.1689
io_traces.ns536 S3FIFO-0.0010-0.9000 cache size    94730, 2000000 req, miss ratio 0.1327, byte miss ratio 0.1327
io_traces.ns536 S3FIFO-0.0010-0.9000 cache size   189460, 2000000 req, miss ratio 0.1187, byte miss ratio 0.1187
io_traces.ns536 S3FIFO-0.2000-0.9000 cache size      236, 2000000 req, miss ratio 0.5170, byte miss ratio 0.5170
io_traces.ns536 S3FIFO-0.2000-0.9000 cache size      710, 2000000 req, miss ratio 0.5035, byte miss ratio 0.5035
io_traces.ns536 S3FIFO-0.2000-0.9000 cache size     2368, 2000000 req, miss ratio 0.4823, byte miss ratio 0.4823
io_traces.ns536 S3FIFO-0.2000-0.9000 cache size     7104, 2000000 req, miss ratio 0.4551, byte miss ratio 0.4551
io_traces.ns536 S3FIFO-0.2000-0.9000 cache size    23682, 2000000 req, miss ratio 0.3317, byte miss ratio 0.3317
io_traces.ns536 S3FIFO-0.2000-0.9000 cache size    47365, 2000000 req, miss ratio 0.1830, byte miss ratio 0.1830
io_traces.ns536 S3FIFO-0.2000-0.9000 cache size    94730, 2000000 req, miss ratio 0.1313, byte miss ratio 0.1313
io_traces.ns536 S3FIFO-0.2000-0.9000 cache size   189460, 2000000 req, miss ratio 0.1187, byte miss ratio 0.1187
io_traces.ns536 S3FIFO-0.2000-1.9000 cache size      236, 2000000 req, miss ratio 0.5161, byte miss ratio 0.5161
io_traces.ns536 S3FIFO-0.2000-1.9000 cache size      710, 2000000 req, miss ratio 0.5019, byte miss ratio 0.5019
io_traces.ns536 S3FIFO-0.2000-1.9000 cache size     2368, 2000000 req, miss ratio 0.4809, byte miss ratio 0.4809
io_traces.ns536 S3FIFO-0.2000-1.9000 cache size     7104, 2000000 req, miss ratio 0.4445, byte miss ratio 0.4445
io_traces.ns536 S3FIFO-0.2000-1.9000 cache size    23682, 2000000 req, miss ratio 0.3347, byte miss ratio 0.3347
io_traces.ns536 S3FIFO-0.2000-1.9000 cache size    47365, 2000000 req, miss ratio 0.1859, byte miss ratio 0.1859
io_traces.ns536 S3FIFO-0.2000-1.9000 cache size    94730, 2000000 req, miss ratio 0.1313, byte miss ratio 0.1313
io_traces.ns536 S3FIFO-0.2000-1.9000 cache size   189460, 2000000 req, miss ratio 0.1187, byte miss ratio 0.1187
io_traces.ns536 S3FIFO-0.5500-0.9000 cache size      236, 2000000 req, miss ratio 0.5204, byte miss ratio 0.5204
io_traces.ns536 S3FIFO-0.5500-0.9000 cache size      710, 2000000 req, miss ratio 0.5033, byte miss ratio 0.5033
io_traces.ns536 S3FIFO-0.5500-0.9000 cache size     2368, 2000000 req, miss ratio 0.4863, byte miss ratio 0.4863
io_traces.ns536 S3FIFO-0.5500-0.9000 cache size     7104, 2000000 req, miss ratio 0.4621, byte miss ratio 0.4621
io_traces.ns536 S3FIFO-0.5500-0.9000 cache size    23682, 2000000 req, miss ratio 0.3488, byte miss ratio 0.3488
io_traces.ns536 S3FIFO-0.5500-0.9000 cache size    47365, 2000000 req, miss ratio 0.2234, byte miss ratio 0.2234
io_traces.ns536 S3FIFO-0.5500-0.9000 cache size    94730, 2000000 req, miss ratio 0.1378, byte miss ratio 0.1378
io_traces.ns536 S3FIFO-0.5500-0.9000 cache size   189460, 2000000 req, miss ratio 0.1187, byte miss ratio 0.1187
io_traces.ns536 S3FIFO-0.9000-0.9000 cache size      236, 2000000 req, miss ratio 0.6040, byte miss ratio 0.6040
io_traces.ns536 S3FIFO-0.9000-0.9000 cache size      710, 2000000 req, miss ratio 0.5192, byte miss ratio 0.5192
io_traces.ns536 S3FIFO-0.9000-0.9000 cache size     2368, 2000000 req, miss ratio 0.4946, byte miss ratio 0.4946
io_traces.ns536 S3FIFO-0.9000-0.9000 cache size     7104, 2000000 req, miss ratio 0.4821, byte miss ratio 0.4821
io_traces.ns536 S3FIFO-0.9000-0.9000 cache size    23682, 2000000 req, miss ratio 0.3666, byte miss ratio 0.3666
io_traces.ns536 S3FIFO-0.9000-0.9000 cache size    47365, 2000000 req, miss ratio 0.2520, byte miss ratio 0.2520
io_traces.ns536 S3FIFO-0.9000-0.9000 cache size    94730, 2000000 req, miss ratio 0.1641, byte miss ratio 0.1641
io_traces.ns536 S3FIFO-0.9000-0.9000 cache size   189460, 2000000 req, miss ratio 0.1264, byte miss ratio 0.1264
