tencentBlock.ns10217 S3FIFO-0.1000-0.9000 cache size       35, 1301567 req, miss ratio 0.3612, byte miss ratio 0.3612
tencentBlock.ns10217 S3FIFO-0.1000-0.9000 cache size      106, 1301567 req, miss ratio 0.1855, byte miss ratio 0.1855
tencentBlock.ns10217 S3FIFO-0.1000-0.9000 cache size      355, 1301567 req, miss ratio 0.1429, byte miss ratio 0.1429
tencentBlock.ns10217 S3FIFO-0.1000-0.9000 cache size     1065, 1301567 req, miss ratio 0.1242, byte miss ratio 0.1242
tencentBlock.ns10217 S3FIFO-0.1000-0.9000 cache size     3550, 1301567 req, miss ratio 0.1107, byte miss ratio 0.1107
tencentBlock.ns10217 S3FIFO-0.1000-0.9000 cache size     7100, 1301567 req, miss ratio 0.0978, byte miss ratio 0.0978
tencentBlock.ns10217 S3FIFO-0.1000-0.9000 cache size    14200, 1301567 req, miss ratio 0.0717, byte miss ratio 0.0717
tencentBlock.ns10217 S3FIFO-0.1000-0.9000 cache size    28401, 1301567 req, miss ratio 0.0296, byte miss ratio 0.0296
tencentBlock.ns10217 S3FIFO-0.0050-0.9000 cache size       35, 1301567 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns10217 S3FIFO-0.0050-0.9000 cache size      106, 1301567 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns10217 S3FIFO-0.0050-0.9000 cache size      355, 1301567 req, miss ratio 0.1735, byte miss ratio 0.1735
tencentBlock.ns10217 S3FIFO-0.0050-0.9000 cache size     1065, 1301567 req, miss ratio 0.1412, byte miss ratio 0.1412
tencentBlock.ns10217 S3FIFO-0.0050-0.9000 cache size     3550, 1301567 req, miss ratio 0.1119, byte miss ratio 0.1119
tencentBlock.ns10217 S3FIFO-0.0050-0.9000 cache size     7100, 1301567 req, miss ratio 0.0984, byte miss ratio 0.0984
tencentBlock.ns10217 S3FIFO-0.0050-0.9000 cache size    14200, 1301567 req, miss ratio 0.0675, byte miss ratio 0.0675
tencentBlock.ns10217 S3FIFO-0.0050-0.9000 cache size    28401, 1301567 req, miss ratio 0.0296, byte miss ratio 0.0296
tencentBlock.ns10217 S3FIFO-0.2500-0.9000 cache size       35, 1301567 req, miss ratio 0.3753, byte miss ratio 0.3753
tencentBlock.ns10217 S3FIFO-0.2500-0.9000 cache size      106, 1301567 req, miss ratio 0.1828, byte miss ratio 0.1828
