cdn1_allcolo.ns1806 S3FIFO-0.9900-0.9000 cache size       50, 1550166 req, miss ratio 0.6517, byte miss ratio 0.6517
cdn1_allcolo.ns1806 S3FIFO-0.9900-0.9000 cache size      152, 1550166 req, miss ratio 0.6014, byte miss ratio 0.6014
cdn1_allcolo.ns1806 S3FIFO-0.9900-0.9000 cache size      506, 1550166 req, miss ratio 0.5299, byte miss ratio 0.5299
cdn1_allcolo.ns1806 S3FIFO-0.9900-0.9000 cache size     1520, 1550166 req, miss ratio 0.4353, byte miss ratio 0.4353
cdn1_allcolo.ns1806 S3FIFO-0.9900-0.9000 cache size     5068, 1550166 req, miss ratio 0.2892, byte miss ratio 0.2892
cdn1_allcolo.ns1806 S3FIFO-0.9900-0.9000 cache size    10136, 1550166 req, miss ratio 0.1917, byte miss ratio 0.1917
cdn1_allcolo.ns1806 S3FIFO-0.9900-0.9000 cache size    20272, 1550166 req, miss ratio 0.1038, byte miss ratio 0.1038
cdn1_allcolo.ns1806 S3FIFO-0.9900-0.9000 cache size    40544, 1550166 req, miss ratio 0.0458, byte miss ratio 0.0458
cdn1_allcolo.ns1806 S3FIFO-0.8500-0.9000 cache size       50, 1550166 req, miss ratio 0.6355, byte miss ratio 0.6355
cdn1_allcolo.ns1806 S3FIFO-0.8500-0.9000 cache size      152, 1550166 req, miss ratio 0.5886, byte miss ratio 0.5886
cdn1_allcolo.ns1806 S3FIFO-0.8500-0.9000 cache size      506, 1550166 req, miss ratio 0.5188, byte miss ratio 0.5188
cdn1_allcolo.ns1806 S3FIFO-0.8500-0.9000 cache size     1520, 1550166 req, miss ratio 0.4238, byte miss ratio 0.4238
cdn1_allcolo.ns1806 S3FIFO-0.8500-0.9000 cache size     5068, 1550166 req, miss ratio 0.2794, byte miss ratio 0.2794
cdn1_allcolo.ns1806 S3FIFO-0.8500-0.9000 cache size    10136, 1550166 req, miss ratio 0.1832, byte miss ratio 0.1832
cdn1_allcolo.ns1806 S3FIFO-0.8500-0.9000 cache size    20272, 1550166 req, miss ratio 0.0969, byte miss ratio 0.0969
cdn1_allcolo.ns1806 S3FIFO-0.8500-0.9000 cache size    40544, 1550166 req, miss ratio 0.0431, byte miss ratio 0.0431
cdn1_allcolo.ns1806 S3FIFO-0.0010-1.9000 cache size       50, 1550166 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1806 S3FIFO-0.0010-1.9000 cache size      152, 1550166 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1806 S3FIFO-0.0010-1.9000 cache size      506, 1550166 req, miss ratio 1.0000, byte miss ratio 1.0000
