tencentBlock.ns21564 S3FIFO-0.2000-0.9000 cache size     2238, 59644046 req, miss ratio 0.7822, byte miss ratio 0.7822
tencentBlock.ns21564 S3FIFO-0.2000-0.9000 cache size     6716, 59644046 req, miss ratio 0.6714, byte miss ratio 0.6714
tencentBlock.ns21564 S3FIFO-0.2000-0.9000 cache size    22388, 59644046 req, miss ratio 0.5458, byte miss ratio 0.5458
tencentBlock.ns21564 S3FIFO-0.2000-0.9000 cache size    67165, 59644046 req, miss ratio 0.4272, byte miss ratio 0.4272
tencentBlock.ns21564 S3FIFO-0.2000-0.9000 cache size   223885, 59644046 req, miss ratio 0.2249, byte miss ratio 0.2249
tencentBlock.ns21564 S3FIFO-0.2000-0.9000 cache size   447770, 59644046 req, miss ratio 0.1243, byte miss ratio 0.1243
tencentBlock.ns21564 S3FIFO-0.2000-0.9000 cache size   895541, 59644046 req, miss ratio 0.0562, byte miss ratio 0.0562
tencentBlock.ns21564 S3FIFO-0.2000-0.9000 cache size  1791083, 59644046 req, miss ratio 0.0386, byte miss ratio 0.0386
tencentBlock.ns21564 S3FIFO-0.0050-0.9000 cache size     2238, 59644046 req, miss ratio 0.7943, byte miss ratio 0.7943
tencentBlock.ns21564 S3FIFO-0.0050-0.9000 cache size     6716, 59644046 req, miss ratio 0.7105, byte miss ratio 0.7105
tencentBlock.ns21564 S3FIFO-0.0050-0.9000 cache size    22388, 59644046 req, miss ratio 0.6047, byte miss ratio 0.6047
tencentBlock.ns21564 S3FIFO-0.0050-0.9000 cache size    67165, 59644046 req, miss ratio 0.4602, byte miss ratio 0.4602
tencentBlock.ns21564 S3FIFO-0.0050-0.9000 cache size   223885, 59644046 req, miss ratio 0.2314, byte miss ratio 0.2314
tencentBlock.ns21564 S3FIFO-0.0050-0.9000 cache size   447770, 59644046 req, miss ratio 0.1306, byte miss ratio 0.1306
tencentBlock.ns21564 S3FIFO-0.0050-0.9000 cache size   895541, 59644046 req, miss ratio 0.0547, byte miss ratio 0.0547
tencentBlock.ns21564 S3FIFO-0.0050-0.9000 cache size  1791083, 59644046 req, miss ratio 0.0390, byte miss ratio 0.0390
tencentBlock.ns21564 S3FIFO-0.9500-1.9000 cache size     2238, 59644046 req, miss ratio 0.8007, byte miss ratio 0.8007
tencentBlock.ns21564 S3FIFO-0.9500-1.9000 cache size     6716, 59644046 req, miss ratio 0.6886, byte miss ratio 0.6886
tencentBlock.ns21564 S3FIFO-0.9500-1.9000 cache size    22388, 59644046 req, miss ratio 0.5833, byte miss ratio 0.5833
tencentBlock.ns21564 S3FIFO-0.9500-1.9000 cache size    67165, 59644046 req, miss ratio 0.4644, byte miss ratio 0.4644
tencentBlock.ns21564 S3FIFO-0.9500-1.9000 cache size   223885, 59644046 req, miss ratio 0.2571, byte miss ratio 0.2571
tencentBlock.ns21564 S3FIFO-0.9500-1.9000 cache size   447770, 59644046 req, miss ratio 0.1559, byte miss ratio 0.1559
tencentBlock.ns21564 S3FIFO-0.9500-1.9000 cache size   895541, 59644046 req, miss ratio 0.0787, byte miss ratio 0.0787
tencentBlock.ns21564 S3FIFO-0.9500-1.9000 cache size  1791083, 59644046 req, miss ratio 0.0448, byte miss ratio 0.0448
tencentBlock.ns21564 S3FIFO-0.3500-1.9000 cache size     2238, 59644046 req, miss ratio 0.7754, byte miss ratio 0.7754
tencentBlock.ns21564 S3FIFO-0.3500-1.9000 cache size     6716, 59644046 req, miss ratio 0.6598, byte miss ratio 0.6598
tencentBlock.ns21564 S3FIFO-0.3500-1.9000 cache size    22388, 59644046 req, miss ratio 0.5446, byte miss ratio 0.5446
tencentBlock.ns21564 S3FIFO-0.3500-1.9000 cache size    67165, 59644046 req, miss ratio 0.4384, byte miss ratio 0.4384
tencentBlock.ns21564 S3FIFO-0.3500-1.9000 cache size   223885, 59644046 req, miss ratio 0.2273, byte miss ratio 0.2273
tencentBlock.ns21564 S3FIFO-0.3500-1.9000 cache size   447770, 59644046 req, miss ratio 0.1263, byte miss ratio 0.1263
tencentBlock.ns21564 S3FIFO-0.3500-1.9000 cache size   895541, 59644046 req, miss ratio 0.0580, byte miss ratio 0.0580
tencentBlock.ns21564 S3FIFO-0.3500-1.9000 cache size  1791083, 59644046 req, miss ratio 0.0386, byte miss ratio 0.0386
tencentBlock.ns21564 S3FIFO-0.0250-1.9000 cache size     2238, 59644046 req, miss ratio 0.7837, byte miss ratio 0.7837
tencentBlock.ns21564 S3FIFO-0.0250-1.9000 cache size     6716, 59644046 req, miss ratio 0.6999, byte miss ratio 0.6999
tencentBlock.ns21564 S3FIFO-0.0250-1.9000 cache size    22388, 59644046 req, miss ratio 0.5827, byte miss ratio 0.5827
tencentBlock.ns21564 S3FIFO-0.0250-1.9000 cache size    67165, 59644046 req, miss ratio 0.4373, byte miss ratio 0.4373
tencentBlock.ns21564 S3FIFO-0.0250-1.9000 cache size   223885, 59644046 req, miss ratio 0.2269, byte miss ratio 0.2269
tencentBlock.ns21564 S3FIFO-0.0250-1.9000 cache size   447770, 59644046 req, miss ratio 0.1285, byte miss ratio 0.1285
tencentBlock.ns21564 S3FIFO-0.0250-1.9000 cache size   895541, 59644046 req, miss ratio 0.0539, byte miss ratio 0.0539
tencentBlock.ns21564 S3FIFO-0.0250-1.9000 cache size  1791083, 59644046 req, miss ratio 0.0389, byte miss ratio 0.0389
tencentBlock.ns21564 S3FIFO-0.3000-0.9000 cache size     2238, 59644046 req, miss ratio 0.7785, byte miss ratio 0.7785
tencentBlock.ns21564 S3FIFO-0.3000-0.9000 cache size     6716, 59644046 req, miss ratio 0.6630, byte miss ratio 0.6630
tencentBlock.ns21564 S3FIFO-0.3000-0.9000 cache size    22388, 59644046 req, miss ratio 0.5426, byte miss ratio 0.5426
tencentBlock.ns21564 S3FIFO-0.3000-0.9000 cache size    67165, 59644046 req, miss ratio 0.4318, byte miss ratio 0.4318
tencentBlock.ns21564 S3FIFO-0.3000-0.9000 cache size   223885, 59644046 req, miss ratio 0.2264, byte miss ratio 0.2264
tencentBlock.ns21564 S3FIFO-0.3000-0.9000 cache size   447770, 59644046 req, miss ratio 0.1249, byte miss ratio 0.1249
tencentBlock.ns21564 S3FIFO-0.3000-0.9000 cache size   895541, 59644046 req, miss ratio 0.0571, byte miss ratio 0.0571
tencentBlock.ns21564 S3FIFO-0.3000-0.9000 cache size  1791083, 59644046 req, miss ratio 0.0386, byte miss ratio 0.0386
tencentBlock.ns21564 S3FIFO-0.4500-1.9000 cache size     2238, 59644046 req, miss ratio 0.7759, byte miss ratio 0.7759
tencentBlock.ns21564 S3FIFO-0.4500-1.9000 cache size     6716, 59644046 req, miss ratio 0.6588, byte miss ratio 0.6588
tencentBlock.ns21564 S3FIFO-0.4500-1.9000 cache size    22388, 59644046 req, miss ratio 0.5470, byte miss ratio 0.5470
tencentBlock.ns21564 S3FIFO-0.4500-1.9000 cache size    67165, 59644046 req, miss ratio 0.4422, byte miss ratio 0.4422
tencentBlock.ns21564 S3FIFO-0.4500-1.9000 cache size   223885, 59644046 req, miss ratio 0.2301, byte miss ratio 0.2301
tencentBlock.ns21564 S3FIFO-0.4500-1.9000 cache size   447770, 59644046 req, miss ratio 0.1302, byte miss ratio 0.1302
tencentBlock.ns21564 S3FIFO-0.4500-1.9000 cache size   895541, 59644046 req, miss ratio 0.0613, byte miss ratio 0.0613
tencentBlock.ns21564 S3FIFO-0.4500-1.9000 cache size  1791083, 59644046 req, miss ratio 0.0396, byte miss ratio 0.0396
tencentBlock.ns21564 S3FIFO-0.0500-0.9000 cache size     2238, 59644046 req, miss ratio 0.7905, byte miss ratio 0.7905
tencentBlock.ns21564 S3FIFO-0.0500-0.9000 cache size     6716, 59644046 req, miss ratio 0.6982, byte miss ratio 0.6982
tencentBlock.ns21564 S3FIFO-0.0500-0.9000 cache size    22388, 59644046 req, miss ratio 0.5727, byte miss ratio 0.5727
tencentBlock.ns21564 S3FIFO-0.0500-0.9000 cache size    67165, 59644046 req, miss ratio 0.4302, byte miss ratio 0.4302
tencentBlock.ns21564 S3FIFO-0.0500-0.9000 cache size   223885, 59644046 req, miss ratio 0.2253, byte miss ratio 0.2253
tencentBlock.ns21564 S3FIFO-0.0500-0.9000 cache size   447770, 59644046 req, miss ratio 0.1273, byte miss ratio 0.1273
tencentBlock.ns21564 S3FIFO-0.0500-0.9000 cache size   895541, 59644046 req, miss ratio 0.0540, byte miss ratio 0.0540
tencentBlock.ns21564 S3FIFO-0.0500-0.9000 cache size  1791083, 59644046 req, miss ratio 0.0388, byte miss ratio 0.0388
tencentBlock.ns21564 S3FIFO-0.6500-0.9000 cache size     2238, 59644046 req, miss ratio 0.7805, byte miss ratio 0.7805
tencentBlock.ns21564 S3FIFO-0.6500-0.9000 cache size     6716, 59644046 req, miss ratio 0.6633, byte miss ratio 0.6633
tencentBlock.ns21564 S3FIFO-0.6500-0.9000 cache size    22388, 59644046 req, miss ratio 0.5537, byte miss ratio 0.5537
tencentBlock.ns21564 S3FIFO-0.6500-0.9000 cache size    67165, 59644046 req, miss ratio 0.4479, byte miss ratio 0.4479
tencentBlock.ns21564 S3FIFO-0.6500-0.9000 cache size   223885, 59644046 req, miss ratio 0.2389, byte miss ratio 0.2389
tencentBlock.ns21564 S3FIFO-0.6500-0.9000 cache size   447770, 59644046 req, miss ratio 0.1386, byte miss ratio 0.1386
tencentBlock.ns21564 S3FIFO-0.6500-0.9000 cache size   895541, 59644046 req, miss ratio 0.0676, byte miss ratio 0.0676
tencentBlock.ns21564 S3FIFO-0.6500-0.9000 cache size  1791083, 59644046 req, miss ratio 0.0399, byte miss ratio 0.0399
tencentBlock.ns21564 S3FIFO-0.8500-0.9000 cache size     2238, 59644046 req, miss ratio 0.7935, byte miss ratio 0.7935
tencentBlock.ns21564 S3FIFO-0.8500-0.9000 cache size     6716, 59644046 req, miss ratio 0.6759, byte miss ratio 0.6759
tencentBlock.ns21564 S3FIFO-0.8500-0.9000 cache size    22388, 59644046 req, miss ratio 0.5694, byte miss ratio 0.5694
tencentBlock.ns21564 S3FIFO-0.8500-0.9000 cache size    67165, 59644046 req, miss ratio 0.4589, byte miss ratio 0.4589
tencentBlock.ns21564 S3FIFO-0.8500-0.9000 cache size   223885, 59644046 req, miss ratio 0.2511, byte miss ratio 0.2511
tencentBlock.ns21564 S3FIFO-0.8500-0.9000 cache size   447770, 59644046 req, miss ratio 0.1503, byte miss ratio 0.1503
tencentBlock.ns21564 S3FIFO-0.8500-0.9000 cache size   895541, 59644046 req, miss ratio 0.0750, byte miss ratio 0.0750
tencentBlock.ns21564 S3FIFO-0.8500-0.9000 cache size  1791083, 59644046 req, miss ratio 0.0423, byte miss ratio 0.0423
tencentBlock.ns21564 S3FIFO-0.1000-1.9000 cache size     2238, 59644046 req, miss ratio 0.7801, byte miss ratio 0.7801
tencentBlock.ns21564 S3FIFO-0.1000-1.9000 cache size     6716, 59644046 req, miss ratio 0.6830, byte miss ratio 0.6830
tencentBlock.ns21564 S3FIFO-0.1000-1.9000 cache size    22388, 59644046 req, miss ratio 0.5559, byte miss ratio 0.5559
tencentBlock.ns21564 S3FIFO-0.1000-1.9000 cache size    67165, 59644046 req, miss ratio 0.4279, byte miss ratio 0.4279
tencentBlock.ns21564 S3FIFO-0.1000-1.9000 cache size   223885, 59644046 req, miss ratio 0.2249, byte miss ratio 0.2249
tencentBlock.ns21564 S3FIFO-0.1000-1.9000 cache size   447770, 59644046 req, miss ratio 0.1259, byte miss ratio 0.1259
tencentBlock.ns21564 S3FIFO-0.1000-1.9000 cache size   895541, 59644046 req, miss ratio 0.0551, byte miss ratio 0.0551
tencentBlock.ns21564 S3FIFO-0.1000-1.9000 cache size  1791083, 59644046 req, miss ratio 0.0387, byte miss ratio 0.0387
tencentBlock.ns21564 S3FIFO-0.5000-1.9000 cache size     2238, 59644046 req, miss ratio 0.7767, byte miss ratio 0.7767
tencentBlock.ns21564 S3FIFO-0.5000-1.9000 cache size     6716, 59644046 req, miss ratio 0.6593, byte miss ratio 0.6593
tencentBlock.ns21564 S3FIFO-0.5000-1.9000 cache size    22388, 59644046 req, miss ratio 0.5488, byte miss ratio 0.5488
tencentBlock.ns21564 S3FIFO-0.5000-1.9000 cache size    67165, 59644046 req, miss ratio 0.4439, byte miss ratio 0.4439
tencentBlock.ns21564 S3FIFO-0.5000-1.9000 cache size   223885, 59644046 req, miss ratio 0.2320, byte miss ratio 0.2320
tencentBlock.ns21564 S3FIFO-0.5000-1.9000 cache size   447770, 59644046 req, miss ratio 0.1322, byte miss ratio 0.1322
tencentBlock.ns21564 S3FIFO-0.5000-1.9000 cache size   895541, 59644046 req, miss ratio 0.0627, byte miss ratio 0.0627
tencentBlock.ns21564 S3FIFO-0.5000-1.9000 cache size  1791083, 59644046 req, miss ratio 0.0397, byte miss ratio 0.0397
tencentBlock.ns21564 S3FIFO-0.9900-0.9000 cache size     2238, 59644046 req, miss ratio 0.8021, byte miss ratio 0.8021
tencentBlock.ns21564 S3FIFO-0.9900-0.9000 cache size     6716, 59644046 req, miss ratio 0.6903, byte miss ratio 0.6903
tencentBlock.ns21564 S3FIFO-0.9900-0.9000 cache size    22388, 59644046 req, miss ratio 0.5868, byte miss ratio 0.5868
tencentBlock.ns21564 S3FIFO-0.9900-0.9000 cache size    67165, 59644046 req, miss ratio 0.4734, byte miss ratio 0.4734
tencentBlock.ns21564 S3FIFO-0.9900-0.9000 cache size   223885, 59644046 req, miss ratio 0.2620, byte miss ratio 0.2620
tencentBlock.ns21564 S3FIFO-0.9900-0.9000 cache size   447770, 59644046 req, miss ratio 0.1582, byte miss ratio 0.1582
tencentBlock.ns21564 S3FIFO-0.9900-0.9000 cache size   895541, 59644046 req, miss ratio 0.0802, byte miss ratio 0.0802
tencentBlock.ns21564 S3FIFO-0.9900-0.9000 cache size  1791083, 59644046 req, miss ratio 0.0456, byte miss ratio 0.0456
tencentBlock.ns21564 S3FIFO-0.8500-1.9000 cache size     2238, 59644046 req, miss ratio 0.7949, byte miss ratio 0.7949
tencentBlock.ns21564 S3FIFO-0.8500-1.9000 cache size     6716, 59644046 req, miss ratio 0.6775, byte miss ratio 0.6775
tencentBlock.ns21564 S3FIFO-0.8500-1.9000 cache size    22388, 59644046 req, miss ratio 0.5715, byte miss ratio 0.5715
tencentBlock.ns21564 S3FIFO-0.8500-1.9000 cache size    67165, 59644046 req, miss ratio 0.4567, byte miss ratio 0.4567
tencentBlock.ns21564 S3FIFO-0.8500-1.9000 cache size   223885, 59644046 req, miss ratio 0.2506, byte miss ratio 0.2506
tencentBlock.ns21564 S3FIFO-0.8500-1.9000 cache size   447770, 59644046 req, miss ratio 0.1503, byte miss ratio 0.1503
tencentBlock.ns21564 S3FIFO-0.8500-1.9000 cache size   895541, 59644046 req, miss ratio 0.0750, byte miss ratio 0.0750
tencentBlock.ns21564 S3FIFO-0.8500-1.9000 cache size  1791083, 59644046 req, miss ratio 0.0423, byte miss ratio 0.0423
tencentBlock.ns21564 S3FIFO-0.9900-1.9000 cache size     2238, 59644046 req, miss ratio 0.8020, byte miss ratio 0.8020
tencentBlock.ns21564 S3FIFO-0.9900-1.9000 cache size     6716, 59644046 req, miss ratio 0.6924, byte miss ratio 0.6924
tencentBlock.ns21564 S3FIFO-0.9900-1.9000 cache size    22388, 59644046 req, miss ratio 0.5914, byte miss ratio 0.5914
tencentBlock.ns21564 S3FIFO-0.9900-1.9000 cache size    67165, 59644046 req, miss ratio 0.4743, byte miss ratio 0.4743
tencentBlock.ns21564 S3FIFO-0.9900-1.9000 cache size   223885, 59644046 req, miss ratio 0.2612, byte miss ratio 0.2612
tencentBlock.ns21564 S3FIFO-0.9900-1.9000 cache size   447770, 59644046 req, miss ratio 0.1582, byte miss ratio 0.1582
tencentBlock.ns21564 S3FIFO-0.9900-1.9000 cache size   895541, 59644046 req, miss ratio 0.0802, byte miss ratio 0.0802
tencentBlock.ns21564 S3FIFO-0.9900-1.9000 cache size  1791083, 59644046 req, miss ratio 0.0456, byte miss ratio 0.0456
tencentBlock.ns21564 S3FIFO-0.5500-1.9000 cache size     2238, 59644046 req, miss ratio 0.7780, byte miss ratio 0.7780
tencentBlock.ns21564 S3FIFO-0.5500-1.9000 cache size     6716, 59644046 req, miss ratio 0.6604, byte miss ratio 0.6604
tencentBlock.ns21564 S3FIFO-0.5500-1.9000 cache size    22388, 59644046 req, miss ratio 0.5510, byte miss ratio 0.5510
tencentBlock.ns21564 S3FIFO-0.5500-1.9000 cache size    67165, 59644046 req, miss ratio 0.4456, byte miss ratio 0.4456
tencentBlock.ns21564 S3FIFO-0.5500-1.9000 cache size   223885, 59644046 req, miss ratio 0.2340, byte miss ratio 0.2340
tencentBlock.ns21564 S3FIFO-0.5500-1.9000 cache size   447770, 59644046 req, miss ratio 0.1340, byte miss ratio 0.1340
tencentBlock.ns21564 S3FIFO-0.5500-1.9000 cache size   895541, 59644046 req, miss ratio 0.0642, byte miss ratio 0.0642
tencentBlock.ns21564 S3FIFO-0.5500-1.9000 cache size  1791083, 59644046 req, miss ratio 0.0398, byte miss ratio 0.0398
tencentBlock.ns21564 S3FIFO-0.0010-0.9000 cache size     2238, 59644046 req, miss ratio 0.7945, byte miss ratio 0.7945
tencentBlock.ns21564 S3FIFO-0.0010-0.9000 cache size     6716, 59644046 req, miss ratio 0.7117, byte miss ratio 0.7117
tencentBlock.ns21564 S3FIFO-0.0010-0.9000 cache size    22388, 59644046 req, miss ratio 0.6093, byte miss ratio 0.6093
tencentBlock.ns21564 S3FIFO-0.0010-0.9000 cache size    67165, 59644046 req, miss ratio 0.4714, byte miss ratio 0.4714
tencentBlock.ns21564 S3FIFO-0.0010-0.9000 cache size   223885, 59644046 req, miss ratio 0.2397, byte miss ratio 0.2397
tencentBlock.ns21564 S3FIFO-0.0010-0.9000 cache size   447770, 59644046 req, miss ratio 0.1332, byte miss ratio 0.1332
tencentBlock.ns21564 S3FIFO-0.0010-0.9000 cache size   895541, 59644046 req, miss ratio 0.0552, byte miss ratio 0.0552
tencentBlock.ns21564 S3FIFO-0.0010-0.9000 cache size  1791083, 59644046 req, miss ratio 0.0392, byte miss ratio 0.0392
tencentBlock.ns21564 S3FIFO-0.5000-0.9000 cache size     2238, 59644046 req, miss ratio 0.7768, byte miss ratio 0.7768
tencentBlock.ns21564 S3FIFO-0.5000-0.9000 cache size     6716, 59644046 req, miss ratio 0.6590, byte miss ratio 0.6590
tencentBlock.ns21564 S3FIFO-0.5000-0.9000 cache size    22388, 59644046 req, miss ratio 0.5463, byte miss ratio 0.5463
tencentBlock.ns21564 S3FIFO-0.5000-0.9000 cache size    67165, 59644046 req, miss ratio 0.4411, byte miss ratio 0.4411
tencentBlock.ns21564 S3FIFO-0.5000-0.9000 cache size   223885, 59644046 req, miss ratio 0.2321, byte miss ratio 0.2321
tencentBlock.ns21564 S3FIFO-0.5000-0.9000 cache size   447770, 59644046 req, miss ratio 0.1322, byte miss ratio 0.1322
tencentBlock.ns21564 S3FIFO-0.5000-0.9000 cache size   895541, 59644046 req, miss ratio 0.0627, byte miss ratio 0.0627
tencentBlock.ns21564 S3FIFO-0.5000-0.9000 cache size  1791083, 59644046 req, miss ratio 0.0397, byte miss ratio 0.0397
tencentBlock.ns21564 S3FIFO-0.2500-0.9000 cache size     2238, 59644046 req, miss ratio 0.7801, byte miss ratio 0.7801
tencentBlock.ns21564 S3FIFO-0.2500-0.9000 cache size     6716, 59644046 req, miss ratio 0.6665, byte miss ratio 0.6665
tencentBlock.ns21564 S3FIFO-0.2500-0.9000 cache size    22388, 59644046 req, miss ratio 0.5436, byte miss ratio 0.5436
tencentBlock.ns21564 S3FIFO-0.2500-0.9000 cache size    67165, 59644046 req, miss ratio 0.4294, byte miss ratio 0.4294
tencentBlock.ns21564 S3FIFO-0.2500-0.9000 cache size   223885, 59644046 req, miss ratio 0.2257, byte miss ratio 0.2257
tencentBlock.ns21564 S3FIFO-0.2500-0.9000 cache size   447770, 59644046 req, miss ratio 0.1242, byte miss ratio 0.1242
tencentBlock.ns21564 S3FIFO-0.2500-0.9000 cache size   895541, 59644046 req, miss ratio 0.0565, byte miss ratio 0.0565
tencentBlock.ns21564 S3FIFO-0.2500-0.9000 cache size  1791083, 59644046 req, miss ratio 0.0386, byte miss ratio 0.0386
tencentBlock.ns21564 S3FIFO-0.7500-1.9000 cache size     2238, 59644046 req, miss ratio 0.7879, byte miss ratio 0.7879
tencentBlock.ns21564 S3FIFO-0.7500-1.9000 cache size     6716, 59644046 req, miss ratio 0.6698, byte miss ratio 0.6698
tencentBlock.ns21564 S3FIFO-0.7500-1.9000 cache size    22388, 59644046 req, miss ratio 0.5632, byte miss ratio 0.5632
tencentBlock.ns21564 S3FIFO-0.7500-1.9000 cache size    67165, 59644046 req, miss ratio 0.4522, byte miss ratio 0.4522
tencentBlock.ns21564 S3FIFO-0.7500-1.9000 cache size   223885, 59644046 req, miss ratio 0.2443, byte miss ratio 0.2443
tencentBlock.ns21564 S3FIFO-0.7500-1.9000 cache size   447770, 59644046 req, miss ratio 0.1440, byte miss ratio 0.1440
tencentBlock.ns21564 S3FIFO-0.7500-1.9000 cache size   895541, 59644046 req, miss ratio 0.0714, byte miss ratio 0.0714
tencentBlock.ns21564 S3FIFO-0.7500-1.9000 cache size  1791083, 59644046 req, miss ratio 0.0405, byte miss ratio 0.0405
tencentBlock.ns21564 S3FIFO-0.1000-0.9000 cache size     2238, 59644046 req, miss ratio 0.7871, byte miss ratio 0.7871
tencentBlock.ns21564 S3FIFO-0.1000-0.9000 cache size     6716, 59644046 req, miss ratio 0.6872, byte miss ratio 0.6872
tencentBlock.ns21564 S3FIFO-0.1000-0.9000 cache size    22388, 59644046 req, miss ratio 0.5574, byte miss ratio 0.5574
tencentBlock.ns21564 S3FIFO-0.1000-0.9000 cache size    67165, 59644046 req, miss ratio 0.4255, byte miss ratio 0.4255
tencentBlock.ns21564 S3FIFO-0.1000-0.9000 cache size   223885, 59644046 req, miss ratio 0.2244, byte miss ratio 0.2244
tencentBlock.ns21564 S3FIFO-0.1000-0.9000 cache size   447770, 59644046 req, miss ratio 0.1259, byte miss ratio 0.1259
tencentBlock.ns21564 S3FIFO-0.1000-0.9000 cache size   895541, 59644046 req, miss ratio 0.0551, byte miss ratio 0.0551
tencentBlock.ns21564 S3FIFO-0.1000-0.9000 cache size  1791083, 59644046 req, miss ratio 0.0387, byte miss ratio 0.0387
tencentBlock.ns21564 S3FIFO-0.4500-0.9000 cache size     2238, 59644046 req, miss ratio 0.7765, byte miss ratio 0.7765
tencentBlock.ns21564 S3FIFO-0.4500-0.9000 cache size     6716, 59644046 req, miss ratio 0.6588, byte miss ratio 0.6588
tencentBlock.ns21564 S3FIFO-0.4500-0.9000 cache size    22388, 59644046 req, miss ratio 0.5446, byte miss ratio 0.5446
tencentBlock.ns21564 S3FIFO-0.4500-0.9000 cache size    67165, 59644046 req, miss ratio 0.4389, byte miss ratio 0.4389
