io_traces.ns284 S3FIFO-0.5500-1.9000 cache size      104, 1200000 req, miss ratio 0.6100, byte miss ratio 0.6100
io_traces.ns284 S3FIFO-0.5500-1.9000 cache size      313, 1200000 req, miss ratio 0.5962, byte miss ratio 0.5962
io_traces.ns284 S3FIFO-0.5500-1.9000 cache size     1045, 1200000 req, miss ratio 0.5922, byte miss ratio 0.5922
io_traces.ns284 S3FIFO-0.5500-1.9000 cache size     3137, 1200000 req, miss ratio 0.5870, byte miss ratio 0.5870
io_traces.ns284 S3FIFO-0.5500-1.9000 cache size    10458, 1200000 req, miss ratio 0.5769, byte miss ratio 0.5769
io_traces.ns284 S3FIFO-0.5500-1.9000 cache size    20917, 1200000 req, miss ratio 0.2923, byte miss ratio 0.2923
io_traces.ns284 S3FIFO-0.5500-1.9000 cache size    41834, 1200000 req, miss ratio 0.1482, byte miss ratio 0.1482
io_traces.ns284 S3FIFO-0.5500-1.9000 cache size    83668, 1200000 req, miss ratio 0.1007, byte miss ratio 0.1007
io_traces.ns284 S3FIFO-0.8000-0.9000 cache size      104, 1200000 req, miss ratio 0.6168, byte miss ratio 0.6168
io_traces.ns284 S3FIFO-0.8000-0.9000 cache size      313, 1200000 req, miss ratio 0.6001, byte miss ratio 0.6001
io_traces.ns284 S3FIFO-0.8000-0.9000 cache size     1045, 1200000 req, miss ratio 0.5925, byte miss ratio 0.5925
io_traces.ns284 S3FIFO-0.8000-0.9000 cache size     3137, 1200000 req, miss ratio 0.5879, byte miss ratio 0.5879
io_traces.ns284 S3FIFO-0.8000-0.9000 cache size    10458, 1200000 req, miss ratio 0.5801, byte miss ratio 0.5801
io_traces.ns284 S3FIFO-0.8000-0.9000 cache size    20917, 1200000 req, miss ratio 0.3411, byte miss ratio 0.3411
io_traces.ns284 S3FIFO-0.8000-0.9000 cache size    41834, 1200000 req, miss ratio 0.1717, byte miss ratio 0.1717
io_traces.ns284 S3FIFO-0.8000-0.9000 cache size    83668, 1200000 req, miss ratio 0.1079, byte miss ratio 0.1079
io_traces.ns284 S3FIFO-0.8500-1.9000 cache size      104, 1200000 req, miss ratio 0.6193, byte miss ratio 0.6193
io_traces.ns284 S3FIFO-0.8500-1.9000 cache size      313, 1200000 req, miss ratio 0.6027, byte miss ratio 0.6027
io_traces.ns284 S3FIFO-0.8500-1.9000 cache size     1045, 1200000 req, miss ratio 0.5931, byte miss ratio 0.5931
io_traces.ns284 S3FIFO-0.8500-1.9000 cache size     3137, 1200000 req, miss ratio 0.5883, byte miss ratio 0.5883
io_traces.ns284 S3FIFO-0.8500-1.9000 cache size    10458, 1200000 req, miss ratio 0.5814, byte miss ratio 0.5814
io_traces.ns284 S3FIFO-0.8500-1.9000 cache size    20917, 1200000 req, miss ratio 0.3430, byte miss ratio 0.3430
io_traces.ns284 S3FIFO-0.8500-1.9000 cache size    41834, 1200000 req, miss ratio 0.1730, byte miss ratio 0.1730
io_traces.ns284 S3FIFO-0.8500-1.9000 cache size    83668, 1200000 req, miss ratio 0.1116, byte miss ratio 0.1116
io_traces.ns284 S3FIFO-0.8000-1.9000 cache size      104, 1200000 req, miss ratio 0.6174, byte miss ratio 0.6174
io_traces.ns284 S3FIFO-0.8000-1.9000 cache size      313, 1200000 req, miss ratio 0.6003, byte miss ratio 0.6003
io_traces.ns284 S3FIFO-0.8000-1.9000 cache size     1045, 1200000 req, miss ratio 0.5926, byte miss ratio 0.5926
io_traces.ns284 S3FIFO-0.8000-1.9000 cache size     3137, 1200000 req, miss ratio 0.5880, byte miss ratio 0.5880
io_traces.ns284 S3FIFO-0.8000-1.9000 cache size    10458, 1200000 req, miss ratio 0.5807, byte miss ratio 0.5807
io_traces.ns284 S3FIFO-0.8000-1.9000 cache size    20917, 1200000 req, miss ratio 0.3383, byte miss ratio 0.3383
io_traces.ns284 S3FIFO-0.8000-1.9000 cache size    41834, 1200000 req, miss ratio 0.1713, byte miss ratio 0.1713
io_traces.ns284 S3FIFO-0.8000-1.9000 cache size    83668, 1200000 req, miss ratio 0.1079, byte miss ratio 0.1079
io_traces.ns284 S3FIFO-0.2500-1.9000 cache size      104, 1200000 req, miss ratio 0.6036, byte miss ratio 0.6036
io_traces.ns284 S3FIFO-0.2500-1.9000 cache size      313, 1200000 req, miss ratio 0.5963, byte miss ratio 0.5963
io_traces.ns284 S3FIFO-0.2500-1.9000 cache size     1045, 1200000 req, miss ratio 0.5929, byte miss ratio 0.5929
io_traces.ns284 S3FIFO-0.2500-1.9000 cache size     3137, 1200000 req, miss ratio 0.5871, byte miss ratio 0.5871
io_traces.ns284 S3FIFO-0.2500-1.9000 cache size    10458, 1200000 req, miss ratio 0.5455, byte miss ratio 0.5455
io_traces.ns284 S3FIFO-0.2500-1.9000 cache size    20917, 1200000 req, miss ratio 0.2385, byte miss ratio 0.2385
io_traces.ns284 S3FIFO-0.2500-1.9000 cache size    41834, 1200000 req, miss ratio 0.1215, byte miss ratio 0.1215
io_traces.ns284 S3FIFO-0.2500-1.9000 cache size    83668, 1200000 req, miss ratio 0.0991, byte miss ratio 0.0991
io_traces.ns284 S3FIFO-0.2500-0.9000 cache size      104, 1200000 req, miss ratio 0.6046, byte miss ratio 0.6046
io_traces.ns284 S3FIFO-0.2500-0.9000 cache size      313, 1200000 req, miss ratio 0.5972, byte miss ratio 0.5972
io_traces.ns284 S3FIFO-0.2500-0.9000 cache size     1045, 1200000 req, miss ratio 0.5933, byte miss ratio 0.5933
io_traces.ns284 S3FIFO-0.2500-0.9000 cache size     3137, 1200000 req, miss ratio 0.5889, byte miss ratio 0.5889
io_traces.ns284 S3FIFO-0.2500-0.9000 cache size    10458, 1200000 req, miss ratio 0.5294, byte miss ratio 0.5294
io_traces.ns284 S3FIFO-0.2500-0.9000 cache size    20917, 1200000 req, miss ratio 0.2303, byte miss ratio 0.2303
io_traces.ns284 S3FIFO-0.2500-0.9000 cache size    41834, 1200000 req, miss ratio 0.1211, byte miss ratio 0.1211
io_traces.ns284 S3FIFO-0.2500-0.9000 cache size    83668, 1200000 req, miss ratio 0.0991, byte miss ratio 0.0991
io_traces.ns284 S3FIFO-0.0050-1.9000 cache size      104, 1200000 req, miss ratio 1.0000, byte miss ratio 1.0000
io_traces.ns284 S3FIFO-0.0050-1.9000 cache size      313, 1200000 req, miss ratio 0.6025, byte miss ratio 0.6025
io_traces.ns284 S3FIFO-0.0050-1.9000 cache size     1045, 1200000 req, miss ratio 0.5963, byte miss ratio 0.5963
io_traces.ns284 S3FIFO-0.0050-1.9000 cache size     3137, 1200000 req, miss ratio 0.5881, byte miss ratio 0.5881
io_traces.ns284 S3FIFO-0.0050-1.9000 cache size    10458, 1200000 req, miss ratio 0.4589, byte miss ratio 0.4589
io_traces.ns284 S3FIFO-0.0050-1.9000 cache size    20917, 1200000 req, miss ratio 0.1798, byte miss ratio 0.1798
io_traces.ns284 S3FIFO-0.0050-1.9000 cache size    41834, 1200000 req, miss ratio 0.1173, byte miss ratio 0.1173
io_traces.ns284 S3FIFO-0.0050-1.9000 cache size    83668, 1200000 req, miss ratio 0.0991, byte miss ratio 0.0991
io_traces.ns284 S3FIFO-0.3500-0.9000 cache size      104, 1200000 req, miss ratio 0.6052, byte miss ratio 0.6052
io_traces.ns284 S3FIFO-0.3500-0.9000 cache size      313, 1200000 req, miss ratio 0.5968, byte miss ratio 0.5968
io_traces.ns284 S3FIFO-0.3500-0.9000 cache size     1045, 1200000 req, miss ratio 0.5930, byte miss ratio 0.5930
io_traces.ns284 S3FIFO-0.3500-0.9000 cache size     3137, 1200000 req, miss ratio 0.5890, byte miss ratio 0.5890
io_traces.ns284 S3FIFO-0.3500-0.9000 cache size    10458, 1200000 req, miss ratio 0.5654, byte miss ratio 0.5654
io_traces.ns284 S3FIFO-0.3500-0.9000 cache size    20917, 1200000 req, miss ratio 0.2472, byte miss ratio 0.2472
io_traces.ns284 S3FIFO-0.3500-0.9000 cache size    41834, 1200000 req, miss ratio 0.1239, byte miss ratio 0.1239
io_traces.ns284 S3FIFO-0.3500-0.9000 cache size    83668, 1200000 req, miss ratio 0.0993, byte miss ratio 0.0993
io_traces.ns284 S3FIFO-0.9000-1.9000 cache size      104, 1200000 req, miss ratio 0.6216, byte miss ratio 0.6216
io_traces.ns284 S3FIFO-0.9000-1.9000 cache size      313, 1200000 req, miss ratio 0.6051, byte miss ratio 0.6051
io_traces.ns284 S3FIFO-0.9000-1.9000 cache size     1045, 1200000 req, miss ratio 0.5942, byte miss ratio 0.5942
