tencentBlock.ns10259 S3FIFO-0.2000-0.9000 cache size       95, 1889356 req, miss ratio 0.4658, byte miss ratio 0.4658
tencentBlock.ns10259 S3FIFO-0.2000-0.9000 cache size      285, 1889356 req, miss ratio 0.3371, byte miss ratio 0.3371
tencentBlock.ns10259 S3FIFO-0.2000-0.9000 cache size      953, 1889356 req, miss ratio 0.2515, byte miss ratio 0.2515
tencentBlock.ns10259 S3FIFO-0.2000-0.9000 cache size     2859, 1889356 req, miss ratio 0.2409, byte miss ratio 0.2409
tencentBlock.ns10259 S3FIFO-0.2000-0.9000 cache size     9531, 1889356 req, miss ratio 0.2269, byte miss ratio 0.2269
tencentBlock.ns10259 S3FIFO-0.2000-0.9000 cache size    19063, 1889356 req, miss ratio 0.1956, byte miss ratio 0.1956
tencentBlock.ns10259 S3FIFO-0.2000-0.9000 cache size    38126, 1889356 req, miss ratio 0.1536, byte miss ratio 0.1536
tencentBlock.ns10259 S3FIFO-0.2000-0.9000 cache size    76252, 1889356 req, miss ratio 0.0523, byte miss ratio 0.0523
tencentBlock.ns10259 S3FIFO-0.8000-0.9000 cache size       95, 1889356 req, miss ratio 0.5418, byte miss ratio 0.5418
tencentBlock.ns10259 S3FIFO-0.8000-0.9000 cache size      285, 1889356 req, miss ratio 0.4074, byte miss ratio 0.4074
tencentBlock.ns10259 S3FIFO-0.8000-0.9000 cache size      953, 1889356 req, miss ratio 0.2638, byte miss ratio 0.2638
tencentBlock.ns10259 S3FIFO-0.8000-0.9000 cache size     2859, 1889356 req, miss ratio 0.2458, byte miss ratio 0.2458
tencentBlock.ns10259 S3FIFO-0.8000-0.9000 cache size     9531, 1889356 req, miss ratio 0.2386, byte miss ratio 0.2386
tencentBlock.ns10259 S3FIFO-0.8000-0.9000 cache size    19063, 1889356 req, miss ratio 0.2283, byte miss ratio 0.2283
tencentBlock.ns10259 S3FIFO-0.8000-0.9000 cache size    38126, 1889356 req, miss ratio 0.1616, byte miss ratio 0.1616
tencentBlock.ns10259 S3FIFO-0.8000-0.9000 cache size    76252, 1889356 req, miss ratio 0.0725, byte miss ratio 0.0725
tencentBlock.ns10259 S3FIFO-0.9900-1.9000 cache size       95, 1889356 req, miss ratio 0.5867, byte miss ratio 0.5867
tencentBlock.ns10259 S3FIFO-0.9900-1.9000 cache size      285, 1889356 req, miss ratio 0.4294, byte miss ratio 0.4294
tencentBlock.ns10259 S3FIFO-0.9900-1.9000 cache size      953, 1889356 req, miss ratio 0.2896, byte miss ratio 0.2896
tencentBlock.ns10259 S3FIFO-0.9900-1.9000 cache size     2859, 1889356 req, miss ratio 0.2580, byte miss ratio 0.2580
tencentBlock.ns10259 S3FIFO-0.9900-1.9000 cache size     9531, 1889356 req, miss ratio 0.2444, byte miss ratio 0.2444
tencentBlock.ns10259 S3FIFO-0.9900-1.9000 cache size    19063, 1889356 req, miss ratio 0.2196, byte miss ratio 0.2196
tencentBlock.ns10259 S3FIFO-0.9900-1.9000 cache size    38126, 1889356 req, miss ratio 0.1554, byte miss ratio 0.1554
tencentBlock.ns10259 S3FIFO-0.9900-1.9000 cache size    76252, 1889356 req, miss ratio 0.0776, byte miss ratio 0.0776
tencentBlock.ns10259 S3FIFO-0.1500-1.9000 cache size       95, 1889356 req, miss ratio 0.4709, byte miss ratio 0.4709
tencentBlock.ns10259 S3FIFO-0.1500-1.9000 cache size      285, 1889356 req, miss ratio 0.3349, byte miss ratio 0.3349
tencentBlock.ns10259 S3FIFO-0.1500-1.9000 cache size      953, 1889356 req, miss ratio 0.2507, byte miss ratio 0.2507
tencentBlock.ns10259 S3FIFO-0.1500-1.9000 cache size     2859, 1889356 req, miss ratio 0.2405, byte miss ratio 0.2405
tencentBlock.ns10259 S3FIFO-0.1500-1.9000 cache size     9531, 1889356 req, miss ratio 0.2180, byte miss ratio 0.2180
