io_traces.ns398 S3FIFO-0.1500-1.9000 cache size      337, 7600000 req, miss ratio 0.3992, byte miss ratio 0.3992
io_traces.ns398 S3FIFO-0.1500-1.9000 cache size     1013, 7600000 req, miss ratio 0.3213, byte miss ratio 0.3213
io_traces.ns398 S3FIFO-0.1500-1.9000 cache size     3379, 7600000 req, miss ratio 0.2571, byte miss ratio 0.2571
io_traces.ns398 S3FIFO-0.1500-1.9000 cache size    10139, 7600000 req, miss ratio 0.2310, byte miss ratio 0.2310
io_traces.ns398 S3FIFO-0.1500-1.9000 cache size    33799, 7600000 req, miss ratio 0.1399, byte miss ratio 0.1399
io_traces.ns398 S3FIFO-0.1500-1.9000 cache size    67598, 7600000 req, miss ratio 0.0596, byte miss ratio 0.0596
io_traces.ns398 S3FIFO-0.1500-1.9000 cache size   135196, 7600000 req, miss ratio 0.0499, byte miss ratio 0.0499
io_traces.ns398 S3FIFO-0.1500-1.9000 cache size   270393, 7600000 req, miss ratio 0.0450, byte miss ratio 0.0450
io_traces.ns398 S3FIFO-0.0010-0.9000 cache size      337, 7600000 req, miss ratio 1.0000, byte miss ratio 1.0000
io_traces.ns398 S3FIFO-0.0010-0.9000 cache size     1013, 7600000 req, miss ratio 0.3251, byte miss ratio 0.3251
io_traces.ns398 S3FIFO-0.0010-0.9000 cache size     3379, 7600000 req, miss ratio 0.2719, byte miss ratio 0.2719
io_traces.ns398 S3FIFO-0.0010-0.9000 cache size    10139, 7600000 req, miss ratio 0.2472, byte miss ratio 0.2472
io_traces.ns398 S3FIFO-0.0010-0.9000 cache size    33799, 7600000 req, miss ratio 0.1381, byte miss ratio 0.1381
io_traces.ns398 S3FIFO-0.0010-0.9000 cache size    67598, 7600000 req, miss ratio 0.0678, byte miss ratio 0.0678
io_traces.ns398 S3FIFO-0.0010-0.9000 cache size   135196, 7600000 req, miss ratio 0.0546, byte miss ratio 0.0546
io_traces.ns398 S3FIFO-0.0010-0.9000 cache size   270393, 7600000 req, miss ratio 0.0450, byte miss ratio 0.0450
io_traces.ns398 S3FIFO-0.0500-0.9000 cache size      337, 7600000 req, miss ratio 0.4072, byte miss ratio 0.4072
io_traces.ns398 S3FIFO-0.0500-0.9000 cache size     1013, 7600000 req, miss ratio 0.3163, byte miss ratio 0.3163
io_traces.ns398 S3FIFO-0.0500-0.9000 cache size     3379, 7600000 req, miss ratio 0.2583, byte miss ratio 0.2583
io_traces.ns398 S3FIFO-0.0500-0.9000 cache size    10139, 7600000 req, miss ratio 0.2337, byte miss ratio 0.2337
io_traces.ns398 S3FIFO-0.0500-0.9000 cache size    33799, 7600000 req, miss ratio 0.1377, byte miss ratio 0.1377
io_traces.ns398 S3FIFO-0.0500-0.9000 cache size    67598, 7600000 req, miss ratio 0.0634, byte miss ratio 0.0634
io_traces.ns398 S3FIFO-0.0500-0.9000 cache size   135196, 7600000 req, miss ratio 0.0509, byte miss ratio 0.0509
io_traces.ns398 S3FIFO-0.0500-0.9000 cache size   270393, 7600000 req, miss ratio 0.0450, byte miss ratio 0.0450
io_traces.ns398 S3FIFO-0.5000-0.9000 cache size      337, 7600000 req, miss ratio 0.4022, byte miss ratio 0.4022
io_traces.ns398 S3FIFO-0.5000-0.9000 cache size     1013, 7600000 req, miss ratio 0.3510, byte miss ratio 0.3510
io_traces.ns398 S3FIFO-0.5000-0.9000 cache size     3379, 7600000 req, miss ratio 0.2594, byte miss ratio 0.2594
io_traces.ns398 S3FIFO-0.5000-0.9000 cache size    10139, 7600000 req, miss ratio 0.2427, byte miss ratio 0.2427
io_traces.ns398 S3FIFO-0.5000-0.9000 cache size    33799, 7600000 req, miss ratio 0.1468, byte miss ratio 0.1468
io_traces.ns398 S3FIFO-0.5000-0.9000 cache size    67598, 7600000 req, miss ratio 0.0691, byte miss ratio 0.0691
io_traces.ns398 S3FIFO-0.5000-0.9000 cache size   135196, 7600000 req, miss ratio 0.0500, byte miss ratio 0.0500
io_traces.ns398 S3FIFO-0.5000-0.9000 cache size   270393, 7600000 req, miss ratio 0.0449, byte miss ratio 0.0449
io_traces.ns398 S3FIFO-0.2500-0.9000 cache size      337, 7600000 req, miss ratio 0.3988, byte miss ratio 0.3988
io_traces.ns398 S3FIFO-0.2500-0.9000 cache size     1013, 7600000 req, miss ratio 0.3308, byte miss ratio 0.3308
io_traces.ns398 S3FIFO-0.2500-0.9000 cache size     3379, 7600000 req, miss ratio 0.2583, byte miss ratio 0.2583
io_traces.ns398 S3FIFO-0.2500-0.9000 cache size    10139, 7600000 req, miss ratio 0.2352, byte miss ratio 0.2352
io_traces.ns398 S3FIFO-0.2500-0.9000 cache size    33799, 7600000 req, miss ratio 0.1433, byte miss ratio 0.1433
io_traces.ns398 S3FIFO-0.2500-0.9000 cache size    67598, 7600000 req, miss ratio 0.0595, byte miss ratio 0.0595
io_traces.ns398 S3FIFO-0.2500-0.9000 cache size   135196, 7600000 req, miss ratio 0.0495, byte miss ratio 0.0495
io_traces.ns398 S3FIFO-0.2500-0.9000 cache size   270393, 7600000 req, miss ratio 0.0450, byte miss ratio 0.0450
io_traces.ns398 S3FIFO-0.3000-0.9000 cache size      337, 7600000 req, miss ratio 0.3988, byte miss ratio 0.3988
io_traces.ns398 S3FIFO-0.3000-0.9000 cache size     1013, 7600000 req, miss ratio 0.3349, byte miss ratio 0.3349
io_traces.ns398 S3FIFO-0.3000-0.9000 cache size     3379, 7600000 req, miss ratio 0.2584, byte miss ratio 0.2584
io_traces.ns398 S3FIFO-0.3000-0.9000 cache size    10139, 7600000 req, miss ratio 0.2359, byte miss ratio 0.2359
io_traces.ns398 S3FIFO-0.3000-0.9000 cache size    33799, 7600000 req, miss ratio 0.1437, byte miss ratio 0.1437
io_traces.ns398 S3FIFO-0.3000-0.9000 cache size    67598, 7600000 req, miss ratio 0.0604, byte miss ratio 0.0604
io_traces.ns398 S3FIFO-0.3000-0.9000 cache size   135196, 7600000 req, miss ratio 0.0494, byte miss ratio 0.0494
io_traces.ns398 S3FIFO-0.3000-0.9000 cache size   270393, 7600000 req, miss ratio 0.0450, byte miss ratio 0.0450
io_traces.ns398 S3FIFO-0.9500-1.9000 cache size      337, 7600000 req, miss ratio 0.5245, byte miss ratio 0.5245
io_traces.ns398 S3FIFO-0.9500-1.9000 cache size     1013, 7600000 req, miss ratio 0.4029, byte miss ratio 0.4029
io_traces.ns398 S3FIFO-0.9500-1.9000 cache size     3379, 7600000 req, miss ratio 0.3205, byte miss ratio 0.3205
io_traces.ns398 S3FIFO-0.9500-1.9000 cache size    10139, 7600000 req, miss ratio 0.2515, byte miss ratio 0.2515
io_traces.ns398 S3FIFO-0.9500-1.9000 cache size    33799, 7600000 req, miss ratio 0.1541, byte miss ratio 0.1541
io_traces.ns398 S3FIFO-0.9500-1.9000 cache size    67598, 7600000 req, miss ratio 0.0882, byte miss ratio 0.0882
io_traces.ns398 S3FIFO-0.9500-1.9000 cache size   135196, 7600000 req, miss ratio 0.0595, byte miss ratio 0.0595
io_traces.ns398 S3FIFO-0.9500-1.9000 cache size   270393, 7600000 req, miss ratio 0.0491, byte miss ratio 0.0491
io_traces.ns398 S3FIFO-0.6500-1.9000 cache size      337, 7600000 req, miss ratio 0.4206, byte miss ratio 0.4206
io_traces.ns398 S3FIFO-0.6500-1.9000 cache size     1013, 7600000 req, miss ratio 0.3634, byte miss ratio 0.3634
io_traces.ns398 S3FIFO-0.6500-1.9000 cache size     3379, 7600000 req, miss ratio 0.2750, byte miss ratio 0.2750
io_traces.ns398 S3FIFO-0.6500-1.9000 cache size    10139, 7600000 req, miss ratio 0.2496, byte miss ratio 0.2496
io_traces.ns398 S3FIFO-0.6500-1.9000 cache size    33799, 7600000 req, miss ratio 0.1488, byte miss ratio 0.1488
io_traces.ns398 S3FIFO-0.6500-1.9000 cache size    67598, 7600000 req, miss ratio 0.0762, byte miss ratio 0.0762
io_traces.ns398 S3FIFO-0.6500-1.9000 cache size   135196, 7600000 req, miss ratio 0.0514, byte miss ratio 0.0514
io_traces.ns398 S3FIFO-0.6500-1.9000 cache size   270393, 7600000 req, miss ratio 0.0448, byte miss ratio 0.0448
io_traces.ns398 S3FIFO-0.9000-1.9000 cache size      337, 7600000 req, miss ratio 0.5080, byte miss ratio 0.5080
io_traces.ns398 S3FIFO-0.9000-1.9000 cache size     1013, 7600000 req, miss ratio 0.3875, byte miss ratio 0.3875
io_traces.ns398 S3FIFO-0.9000-1.9000 cache size     3379, 7600000 req, miss ratio 0.3144, byte miss ratio 0.3144
io_traces.ns398 S3FIFO-0.9000-1.9000 cache size    10139, 7600000 req, miss ratio 0.2501, byte miss ratio 0.2501
io_traces.ns398 S3FIFO-0.9000-1.9000 cache size    33799, 7600000 req, miss ratio 0.1530, byte miss ratio 0.1530
io_traces.ns398 S3FIFO-0.9000-1.9000 cache size    67598, 7600000 req, miss ratio 0.0868, byte miss ratio 0.0868
io_traces.ns398 S3FIFO-0.9000-1.9000 cache size   135196, 7600000 req, miss ratio 0.0583, byte miss ratio 0.0583
io_traces.ns398 S3FIFO-0.9000-1.9000 cache size   270393, 7600000 req, miss ratio 0.0475, byte miss ratio 0.0475
io_traces.ns398 S3FIFO-0.8500-1.9000 cache size      337, 7600000 req, miss ratio 0.4884, byte miss ratio 0.4884
io_traces.ns398 S3FIFO-0.8500-1.9000 cache size     1013, 7600000 req, miss ratio 0.3800, byte miss ratio 0.3800
io_traces.ns398 S3FIFO-0.8500-1.9000 cache size     3379, 7600000 req, miss ratio 0.3075, byte miss ratio 0.3075
io_traces.ns398 S3FIFO-0.8500-1.9000 cache size    10139, 7600000 req, miss ratio 0.2483, byte miss ratio 0.2483
io_traces.ns398 S3FIFO-0.8500-1.9000 cache size    33799, 7600000 req, miss ratio 0.1528, byte miss ratio 0.1528
io_traces.ns398 S3FIFO-0.8500-1.9000 cache size    67598, 7600000 req, miss ratio 0.0850, byte miss ratio 0.0850
io_traces.ns398 S3FIFO-0.8500-1.9000 cache size   135196, 7600000 req, miss ratio 0.0570, byte miss ratio 0.0570
io_traces.ns398 S3FIFO-0.8500-1.9000 cache size   270393, 7600000 req, miss ratio 0.0458, byte miss ratio 0.0458
io_traces.ns398 S3FIFO-0.7500-0.9000 cache size      337, 7600000 req, miss ratio 0.4434, byte miss ratio 0.4434
io_traces.ns398 S3FIFO-0.7500-0.9000 cache size     1013, 7600000 req, miss ratio 0.3685, byte miss ratio 0.3685
io_traces.ns398 S3FIFO-0.7500-0.9000 cache size     3379, 7600000 req, miss ratio 0.2906, byte miss ratio 0.2906
io_traces.ns398 S3FIFO-0.7500-0.9000 cache size    10139, 7600000 req, miss ratio 0.2500, byte miss ratio 0.2500
io_traces.ns398 S3FIFO-0.7500-0.9000 cache size    33799, 7600000 req, miss ratio 0.1509, byte miss ratio 0.1509
io_traces.ns398 S3FIFO-0.7500-0.9000 cache size    67598, 7600000 req, miss ratio 0.0809, byte miss ratio 0.0809
io_traces.ns398 S3FIFO-0.7500-0.9000 cache size   135196, 7600000 req, miss ratio 0.0539, byte miss ratio 0.0539
io_traces.ns398 S3FIFO-0.7500-0.9000 cache size   270393, 7600000 req, miss ratio 0.0449, byte miss ratio 0.0449
io_traces.ns398 S3FIFO-0.0500-1.9000 cache size      337, 7600000 req, miss ratio 0.4043, byte miss ratio 0.4043
io_traces.ns398 S3FIFO-0.0500-1.9000 cache size     1013, 7600000 req, miss ratio 0.3150, byte miss ratio 0.3150
io_traces.ns398 S3FIFO-0.0500-1.9000 cache size     3379, 7600000 req, miss ratio 0.2571, byte miss ratio 0.2571
io_traces.ns398 S3FIFO-0.0500-1.9000 cache size    10139, 7600000 req, miss ratio 0.2305, byte miss ratio 0.2305
io_traces.ns398 S3FIFO-0.0500-1.9000 cache size    33799, 7600000 req, miss ratio 0.1387, byte miss ratio 0.1387
io_traces.ns398 S3FIFO-0.0500-1.9000 cache size    67598, 7600000 req, miss ratio 0.0633, byte miss ratio 0.0633
io_traces.ns398 S3FIFO-0.0500-1.9000 cache size   135196, 7600000 req, miss ratio 0.0509, byte miss ratio 0.0509
io_traces.ns398 S3FIFO-0.0500-1.9000 cache size   270393, 7600000 req, miss ratio 0.0450, byte miss ratio 0.0450
io_traces.ns398 S3FIFO-0.2000-1.9000 cache size      337, 7600000 req, miss ratio 0.3971, byte miss ratio 0.3971
io_traces.ns398 S3FIFO-0.2000-1.9000 cache size     1013, 7600000 req, miss ratio 0.3260, byte miss ratio 0.3260
io_traces.ns398 S3FIFO-0.2000-1.9000 cache size     3379, 7600000 req, miss ratio 0.2573, byte miss ratio 0.2573
io_traces.ns398 S3FIFO-0.2000-1.9000 cache size    10139, 7600000 req, miss ratio 0.2324, byte miss ratio 0.2324
io_traces.ns398 S3FIFO-0.2000-1.9000 cache size    33799, 7600000 req, miss ratio 0.1412, byte miss ratio 0.1412
io_traces.ns398 S3FIFO-0.2000-1.9000 cache size    67598, 7600000 req, miss ratio 0.0593, byte miss ratio 0.0593
io_traces.ns398 S3FIFO-0.2000-1.9000 cache size   135196, 7600000 req, miss ratio 0.0497, byte miss ratio 0.0497
io_traces.ns398 S3FIFO-0.2000-1.9000 cache size   270393, 7600000 req, miss ratio 0.0450, byte miss ratio 0.0450
io_traces.ns398 S3FIFO-0.8000-0.9000 cache size      337, 7600000 req, miss ratio 0.4655, byte miss ratio 0.4655
io_traces.ns398 S3FIFO-0.8000-0.9000 cache size     1013, 7600000 req, miss ratio 0.3720, byte miss ratio 0.3720
io_traces.ns398 S3FIFO-0.8000-0.9000 cache size     3379, 7600000 req, miss ratio 0.2989, byte miss ratio 0.2989
io_traces.ns398 S3FIFO-0.8000-0.9000 cache size    10139, 7600000 req, miss ratio 0.2503, byte miss ratio 0.2503
io_traces.ns398 S3FIFO-0.8000-0.9000 cache size    33799, 7600000 req, miss ratio 0.1532, byte miss ratio 0.1532
io_traces.ns398 S3FIFO-0.8000-0.9000 cache size    67598, 7600000 req, miss ratio 0.0830, byte miss ratio 0.0830
io_traces.ns398 S3FIFO-0.8000-0.9000 cache size   135196, 7600000 req, miss ratio 0.0554, byte miss ratio 0.0554
io_traces.ns398 S3FIFO-0.8000-0.9000 cache size   270393, 7600000 req, miss ratio 0.0452, byte miss ratio 0.0452
