io_traces.ns63 S3FIFO-0.1500-1.9000 cache size      226, 6200000 req, miss ratio 0.6083, byte miss ratio 0.6083
io_traces.ns63 S3FIFO-0.1500-1.9000 cache size      679, 6200000 req, miss ratio 0.5897, byte miss ratio 0.5897
io_traces.ns63 S3FIFO-0.1500-1.9000 cache size     2264, 6200000 req, miss ratio 0.5590, byte miss ratio 0.5590
io_traces.ns63 S3FIFO-0.1500-1.9000 cache size     6793, 6200000 req, miss ratio 0.5114, byte miss ratio 0.5114
io_traces.ns63 S3FIFO-0.1500-1.9000 cache size    22643, 6200000 req, miss ratio 0.3523, byte miss ratio 0.3523
io_traces.ns63 S3FIFO-0.1500-1.9000 cache size    45287, 6200000 req, miss ratio 0.1240, byte miss ratio 0.1240
io_traces.ns63 S3FIFO-0.1500-1.9000 cache size    90575, 6200000 req, miss ratio 0.0383, byte miss ratio 0.0383
io_traces.ns63 S3FIFO-0.1500-1.9000 cache size   181150, 6200000 req, miss ratio 0.0368, byte miss ratio 0.0368
io_traces.ns63 S3FIFO-0.0050-1.9000 cache size      226, 6200000 req, miss ratio 0.6198, byte miss ratio 0.6198
io_traces.ns63 S3FIFO-0.0050-1.9000 cache size      679, 6200000 req, miss ratio 0.6016, byte miss ratio 0.6016
io_traces.ns63 S3FIFO-0.0050-1.9000 cache size     2264, 6200000 req, miss ratio 0.5726, byte miss ratio 0.5726
io_traces.ns63 S3FIFO-0.0050-1.9000 cache size     6793, 6200000 req, miss ratio 0.5107, byte miss ratio 0.5107
io_traces.ns63 S3FIFO-0.0050-1.9000 cache size    22643, 6200000 req, miss ratio 0.3456, byte miss ratio 0.3456
io_traces.ns63 S3FIFO-0.0050-1.9000 cache size    45287, 6200000 req, miss ratio 0.1222, byte miss ratio 0.1222
io_traces.ns63 S3FIFO-0.0050-1.9000 cache size    90575, 6200000 req, miss ratio 0.0446, byte miss ratio 0.0446
io_traces.ns63 S3FIFO-0.0050-1.9000 cache size   181150, 6200000 req, miss ratio 0.0368, byte miss ratio 0.0368
io_traces.ns63 S3FIFO-0.7500-1.9000 cache size      226, 6200000 req, miss ratio 0.6472, byte miss ratio 0.6472
io_traces.ns63 S3FIFO-0.7500-1.9000 cache size      679, 6200000 req, miss ratio 0.5964, byte miss ratio 0.5964
io_traces.ns63 S3FIFO-0.7500-1.9000 cache size     2264, 6200000 req, miss ratio 0.5798, byte miss ratio 0.5798
io_traces.ns63 S3FIFO-0.7500-1.9000 cache size     6793, 6200000 req, miss ratio 0.5659, byte miss ratio 0.5659
io_traces.ns63 S3FIFO-0.7500-1.9000 cache size    22643, 6200000 req, miss ratio 0.3550, byte miss ratio 0.3550
io_traces.ns63 S3FIFO-0.7500-1.9000 cache size    45287, 6200000 req, miss ratio 0.1638, byte miss ratio 0.1638
io_traces.ns63 S3FIFO-0.7500-1.9000 cache size    90575, 6200000 req, miss ratio 0.0544, byte miss ratio 0.0544
io_traces.ns63 S3FIFO-0.7500-1.9000 cache size   181150, 6200000 req, miss ratio 0.0388, byte miss ratio 0.0388
io_traces.ns63 S3FIFO-0.0100-1.9000 cache size      226, 6200000 req, miss ratio 0.6198, byte miss ratio 0.6198
io_traces.ns63 S3FIFO-0.0100-1.9000 cache size      679, 6200000 req, miss ratio 0.6016, byte miss ratio 0.6016
io_traces.ns63 S3FIFO-0.0100-1.9000 cache size     2264, 6200000 req, miss ratio 0.5706, byte miss ratio 0.5706
io_traces.ns63 S3FIFO-0.0100-1.9000 cache size     6793, 6200000 req, miss ratio 0.5089, byte miss ratio 0.5089
io_traces.ns63 S3FIFO-0.0100-1.9000 cache size    22643, 6200000 req, miss ratio 0.3447, byte miss ratio 0.3447
io_traces.ns63 S3FIFO-0.0100-1.9000 cache size    45287, 6200000 req, miss ratio 0.1221, byte miss ratio 0.1221
io_traces.ns63 S3FIFO-0.0100-1.9000 cache size    90575, 6200000 req, miss ratio 0.0414, byte miss ratio 0.0414
io_traces.ns63 S3FIFO-0.0100-1.9000 cache size   181150, 6200000 req, miss ratio 0.0368, byte miss ratio 0.0368
io_traces.ns63 S3FIFO-0.4500-1.9000 cache size      226, 6200000 req, miss ratio 0.6140, byte miss ratio 0.6140
io_traces.ns63 S3FIFO-0.4500-1.9000 cache size      679, 6200000 req, miss ratio 0.5909, byte miss ratio 0.5909
io_traces.ns63 S3FIFO-0.4500-1.9000 cache size     2264, 6200000 req, miss ratio 0.5635, byte miss ratio 0.5635
io_traces.ns63 S3FIFO-0.4500-1.9000 cache size     6793, 6200000 req, miss ratio 0.5450, byte miss ratio 0.5450
io_traces.ns63 S3FIFO-0.4500-1.9000 cache size    22643, 6200000 req, miss ratio 0.3534, byte miss ratio 0.3534
io_traces.ns63 S3FIFO-0.4500-1.9000 cache size    45287, 6200000 req, miss ratio 0.1503, byte miss ratio 0.1503
io_traces.ns63 S3FIFO-0.4500-1.9000 cache size    90575, 6200000 req, miss ratio 0.0419, byte miss ratio 0.0419
io_traces.ns63 S3FIFO-0.4500-1.9000 cache size   181150, 6200000 req, miss ratio 0.0368, byte miss ratio 0.0368
io_traces.ns63 S3FIFO-0.2500-0.9000 cache size      226, 6200000 req, miss ratio 0.6089, byte miss ratio 0.6089
io_traces.ns63 S3FIFO-0.2500-0.9000 cache size      679, 6200000 req, miss ratio 0.5905, byte miss ratio 0.5905
io_traces.ns63 S3FIFO-0.2500-0.9000 cache size     2264, 6200000 req, miss ratio 0.5616, byte miss ratio 0.5616
