cdn1_allcolo.ns2096 S3FIFO-0.0010-1.9000 cache size      115, 4649812 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns2096 S3FIFO-0.0010-1.9000 cache size      346, 4649812 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns2096 S3FIFO-0.0010-1.9000 cache size     1156, 4649812 req, miss ratio 0.3647, byte miss ratio 0.3647
cdn1_allcolo.ns2096 S3FIFO-0.0010-1.9000 cache size     3468, 4649812 req, miss ratio 0.2299, byte miss ratio 0.2299
cdn1_allcolo.ns2096 S3FIFO-0.0010-1.9000 cache size    11560, 4649812 req, miss ratio 0.1069, byte miss ratio 0.1069
cdn1_allcolo.ns2096 S3FIFO-0.0010-1.9000 cache size    23121, 4649812 req, miss ratio 0.0645, byte miss ratio 0.0645
cdn1_allcolo.ns2096 S3FIFO-0.0010-1.9000 cache size    46242, 4649812 req, miss ratio 0.0390, byte miss ratio 0.0390
cdn1_allcolo.ns2096 S3FIFO-0.0010-1.9000 cache size    92485, 4649812 req, miss ratio 0.0256, byte miss ratio 0.0256
cdn1_allcolo.ns2096 S3FIFO-0.7500-0.9000 cache size      115, 4649812 req, miss ratio 0.6262, byte miss ratio 0.6262
cdn1_allcolo.ns2096 S3FIFO-0.7500-0.9000 cache size      346, 4649812 req, miss ratio 0.5299, byte miss ratio 0.5299
cdn1_allcolo.ns2096 S3FIFO-0.7500-0.9000 cache size     1156, 4649812 req, miss ratio 0.4111, byte miss ratio 0.4111
cdn1_allcolo.ns2096 S3FIFO-0.7500-0.9000 cache size     3468, 4649812 req, miss ratio 0.2814, byte miss ratio 0.2814
cdn1_allcolo.ns2096 S3FIFO-0.7500-0.9000 cache size    11560, 4649812 req, miss ratio 0.1424, byte miss ratio 0.1424
cdn1_allcolo.ns2096 S3FIFO-0.7500-0.9000 cache size    23121, 4649812 req, miss ratio 0.0856, byte miss ratio 0.0856
cdn1_allcolo.ns2096 S3FIFO-0.7500-0.9000 cache size    46242, 4649812 req, miss ratio 0.0490, byte miss ratio 0.0490
cdn1_allcolo.ns2096 S3FIFO-0.7500-0.9000 cache size    92485, 4649812 req, miss ratio 0.0276, byte miss ratio 0.0276
cdn1_allcolo.ns2096 S3FIFO-0.8500-1.9000 cache size      115, 4649812 req, miss ratio 0.6438, byte miss ratio 0.6438
cdn1_allcolo.ns2096 S3FIFO-0.8500-1.9000 cache size      346, 4649812 req, miss ratio 0.5482, byte miss ratio 0.5482
cdn1_allcolo.ns2096 S3FIFO-0.8500-1.9000 cache size     1156, 4649812 req, miss ratio 0.4246, byte miss ratio 0.4246
cdn1_allcolo.ns2096 S3FIFO-0.8500-1.9000 cache size     3468, 4649812 req, miss ratio 0.2902, byte miss ratio 0.2902
cdn1_allcolo.ns2096 S3FIFO-0.8500-1.9000 cache size    11560, 4649812 req, miss ratio 0.1475, byte miss ratio 0.1475
