cdn1_colo28.ns962 S3FIFO-0.0100-1.9000 cache size       13, 1789340 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns962 S3FIFO-0.0100-1.9000 cache size       40, 1789340 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns962 S3FIFO-0.0100-1.9000 cache size      134, 1789340 req, miss ratio 0.0349, byte miss ratio 0.0349
cdn1_colo28.ns962 S3FIFO-0.0100-1.9000 cache size      402, 1789340 req, miss ratio 0.0134, byte miss ratio 0.0134
cdn1_colo28.ns962 S3FIFO-0.0100-1.9000 cache size     1340, 1789340 req, miss ratio 0.0085, byte miss ratio 0.0085
cdn1_colo28.ns962 S3FIFO-0.0100-1.9000 cache size     2681, 1789340 req, miss ratio 0.0078, byte miss ratio 0.0078
cdn1_colo28.ns962 S3FIFO-0.0100-1.9000 cache size     5363, 1789340 req, miss ratio 0.0076, byte miss ratio 0.0076
cdn1_colo28.ns962 S3FIFO-0.0100-1.9000 cache size    10726, 1789340 req, miss ratio 0.0075, byte miss ratio 0.0075
cdn1_colo28.ns962 S3FIFO-0.2500-1.9000 cache size       13, 1789340 req, miss ratio 0.1305, byte miss ratio 0.1305
cdn1_colo28.ns962 S3FIFO-0.2500-1.9000 cache size       40, 1789340 req, miss ratio 0.0812, byte miss ratio 0.0812
cdn1_colo28.ns962 S3FIFO-0.2500-1.9000 cache size      134, 1789340 req, miss ratio 0.0373, byte miss ratio 0.0373
cdn1_colo28.ns962 S3FIFO-0.2500-1.9000 cache size      402, 1789340 req, miss ratio 0.0152, byte miss ratio 0.0152
cdn1_colo28.ns962 S3FIFO-0.2500-1.9000 cache size     1340, 1789340 req, miss ratio 0.0085, byte miss ratio 0.0085
cdn1_colo28.ns962 S3FIFO-0.2500-1.9000 cache size     2681, 1789340 req, miss ratio 0.0078, byte miss ratio 0.0078
cdn1_colo28.ns962 S3FIFO-0.2500-1.9000 cache size     5363, 1789340 req, miss ratio 0.0076, byte miss ratio 0.0076
cdn1_colo28.ns962 S3FIFO-0.2500-1.9000 cache size    10726, 1789340 req, miss ratio 0.0075, byte miss ratio 0.0075
cdn1_colo28.ns962 S3FIFO-0.2500-0.9000 cache size       13, 1789340 req, miss ratio 0.1284, byte miss ratio 0.1284
cdn1_colo28.ns962 S3FIFO-0.2500-0.9000 cache size       40, 1789340 req, miss ratio 0.0795, byte miss ratio 0.0795
cdn1_colo28.ns962 S3FIFO-0.2500-0.9000 cache size      134, 1789340 req, miss ratio 0.0367, byte miss ratio 0.0367
cdn1_colo28.ns962 S3FIFO-0.2500-0.9000 cache size      402, 1789340 req, miss ratio 0.0150, byte miss ratio 0.0150
cdn1_colo28.ns962 S3FIFO-0.2500-0.9000 cache size     1340, 1789340 req, miss ratio 0.0085, byte miss ratio 0.0085
cdn1_colo28.ns962 S3FIFO-0.2500-0.9000 cache size     2681, 1789340 req, miss ratio 0.0078, byte miss ratio 0.0078
cdn1_colo28.ns962 S3FIFO-0.2500-0.9000 cache size     5363, 1789340 req, miss ratio 0.0076, byte miss ratio 0.0076
cdn1_colo28.ns962 S3FIFO-0.2500-0.9000 cache size    10726, 1789340 req, miss ratio 0.0075, byte miss ratio 0.0075
cdn1_colo28.ns962 S3FIFO-0.3000-1.9000 cache size       13, 1789340 req, miss ratio 0.1305, byte miss ratio 0.1305
cdn1_colo28.ns962 S3FIFO-0.3000-1.9000 cache size       40, 1789340 req, miss ratio 0.0825, byte miss ratio 0.0825
