tencentBlock.ns4393 S3FIFO-0.5500-0.9000 cache size     1093, 11035680 req, miss ratio 0.7438, byte miss ratio 0.7438
tencentBlock.ns4393 S3FIFO-0.5500-0.9000 cache size     3281, 11035680 req, miss ratio 0.7284, byte miss ratio 0.7284
tencentBlock.ns4393 S3FIFO-0.5500-0.9000 cache size    10939, 11035680 req, miss ratio 0.7104, byte miss ratio 0.7104
tencentBlock.ns4393 S3FIFO-0.5500-0.9000 cache size    32818, 11035680 req, miss ratio 0.6422, byte miss ratio 0.6422
tencentBlock.ns4393 S3FIFO-0.5500-0.9000 cache size   109393, 11035680 req, miss ratio 0.2299, byte miss ratio 0.2299
tencentBlock.ns4393 S3FIFO-0.5500-0.9000 cache size   218786, 11035680 req, miss ratio 0.1394, byte miss ratio 0.1394
tencentBlock.ns4393 S3FIFO-0.5500-0.9000 cache size   437573, 11035680 req, miss ratio 0.1126, byte miss ratio 0.1126
tencentBlock.ns4393 S3FIFO-0.5500-0.9000 cache size   875147, 11035680 req, miss ratio 0.1010, byte miss ratio 0.1010
tencentBlock.ns4393 S3FIFO-0.7000-0.9000 cache size     1093, 11035680 req, miss ratio 0.7470, byte miss ratio 0.7470
tencentBlock.ns4393 S3FIFO-0.7000-0.9000 cache size     3281, 11035680 req, miss ratio 0.7316, byte miss ratio 0.7316
tencentBlock.ns4393 S3FIFO-0.7000-0.9000 cache size    10939, 11035680 req, miss ratio 0.7157, byte miss ratio 0.7157
tencentBlock.ns4393 S3FIFO-0.7000-0.9000 cache size    32818, 11035680 req, miss ratio 0.6476, byte miss ratio 0.6476
tencentBlock.ns4393 S3FIFO-0.7000-0.9000 cache size   109393, 11035680 req, miss ratio 0.2499, byte miss ratio 0.2499
tencentBlock.ns4393 S3FIFO-0.7000-0.9000 cache size   218786, 11035680 req, miss ratio 0.1468, byte miss ratio 0.1468
tencentBlock.ns4393 S3FIFO-0.7000-0.9000 cache size   437573, 11035680 req, miss ratio 0.1153, byte miss ratio 0.1153
tencentBlock.ns4393 S3FIFO-0.7000-0.9000 cache size   875147, 11035680 req, miss ratio 0.1011, byte miss ratio 0.1011
