cdn1_colo28.ns98 S3FIFO-0.2500-1.9000 cache size      187, 4628385 req, miss ratio 0.6609, byte miss ratio 0.6609
cdn1_colo28.ns98 S3FIFO-0.9900-0.9000 cache size   149750, 4628385 req, miss ratio 0.0485, byte miss ratio 0.0485
cdn1_colo28.ns98 S3FIFO-0.0010-0.9000 cache size      187, 4628385 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns98 S3FIFO-0.0010-0.9000 cache size      561, 4628385 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns98 S3FIFO-0.0010-0.9000 cache size     1871, 4628385 req, miss ratio 0.4121, byte miss ratio 0.4121
cdn1_colo28.ns98 S3FIFO-0.0010-0.9000 cache size     5615, 4628385 req, miss ratio 0.2690, byte miss ratio 0.2690
cdn1_colo28.ns98 S3FIFO-0.0010-0.9000 cache size    18718, 4628385 req, miss ratio 0.1360, byte miss ratio 0.1360
cdn1_colo28.ns98 S3FIFO-0.0010-0.9000 cache size    37437, 4628385 req, miss ratio 0.0850, byte miss ratio 0.0850
cdn1_colo28.ns98 S3FIFO-0.0010-0.9000 cache size    74875, 4628385 req, miss ratio 0.0565, byte miss ratio 0.0565
cdn1_colo28.ns98 S3FIFO-0.0010-0.9000 cache size   149750, 4628385 req, miss ratio 0.0419, byte miss ratio 0.0419
cdn1_colo28.ns98 S3FIFO-0.2000-1.9000 cache size      187, 4628385 req, miss ratio 0.6593, byte miss ratio 0.6593
cdn1_colo28.ns98 S3FIFO-0.2000-1.9000 cache size      561, 4628385 req, miss ratio 0.5524, byte miss ratio 0.5524
cdn1_colo28.ns98 S3FIFO-0.2000-1.9000 cache size     1871, 4628385 req, miss ratio 0.4095, byte miss ratio 0.4095
cdn1_colo28.ns98 S3FIFO-0.2000-1.9000 cache size     5615, 4628385 req, miss ratio 0.2710, byte miss ratio 0.2710
cdn1_colo28.ns98 S3FIFO-0.2000-1.9000 cache size    18718, 4628385 req, miss ratio 0.1409, byte miss ratio 0.1409
cdn1_colo28.ns98 S3FIFO-0.2000-1.9000 cache size    37437, 4628385 req, miss ratio 0.0896, byte miss ratio 0.0896
cdn1_colo28.ns98 S3FIFO-0.2000-1.9000 cache size    74875, 4628385 req, miss ratio 0.0573, byte miss ratio 0.0573
cdn1_colo28.ns98 S3FIFO-0.2000-1.9000 cache size   149750, 4628385 req, miss ratio 0.0419, byte miss ratio 0.0419
cdn1_colo28.ns98 S3FIFO-0.6500-1.9000 cache size      187, 4628385 req, miss ratio 0.6865, byte miss ratio 0.6865
cdn1_colo28.ns98 S3FIFO-0.6500-1.9000 cache size      561, 4628385 req, miss ratio 0.5926, byte miss ratio 0.5926
cdn1_colo28.ns98 S3FIFO-0.6500-1.9000 cache size     1871, 4628385 req, miss ratio 0.4595, byte miss ratio 0.4595
cdn1_colo28.ns98 S3FIFO-0.6500-1.9000 cache size     5615, 4628385 req, miss ratio 0.3138, byte miss ratio 0.3138
cdn1_colo28.ns98 S3FIFO-0.6500-1.9000 cache size    18718, 4628385 req, miss ratio 0.1678, byte miss ratio 0.1678
cdn1_colo28.ns98 S3FIFO-0.6500-1.9000 cache size    37437, 4628385 req, miss ratio 0.1073, byte miss ratio 0.1073
cdn1_colo28.ns98 S3FIFO-0.6500-1.9000 cache size    74875, 4628385 req, miss ratio 0.0657, byte miss ratio 0.0657
cdn1_colo28.ns98 S3FIFO-0.6500-1.9000 cache size   149750, 4628385 req, miss ratio 0.0428, byte miss ratio 0.0428
cdn1_colo28.ns98 S3FIFO-0.4000-0.9000 cache size      187, 4628385 req, miss ratio 0.6657, byte miss ratio 0.6657
cdn1_colo28.ns98 S3FIFO-0.4000-0.9000 cache size      561, 4628385 req, miss ratio 0.5616, byte miss ratio 0.5616
cdn1_colo28.ns98 S3FIFO-0.4000-0.9000 cache size     1871, 4628385 req, miss ratio 0.4228, byte miss ratio 0.4228
cdn1_colo28.ns98 S3FIFO-0.4000-0.9000 cache size     5615, 4628385 req, miss ratio 0.2835, byte miss ratio 0.2835
cdn1_colo28.ns98 S3FIFO-0.4000-0.9000 cache size    18718, 4628385 req, miss ratio 0.1496, byte miss ratio 0.1496
cdn1_colo28.ns98 S3FIFO-0.4000-0.9000 cache size    37437, 4628385 req, miss ratio 0.0957, byte miss ratio 0.0957
cdn1_colo28.ns98 S3FIFO-0.4000-0.9000 cache size    74875, 4628385 req, miss ratio 0.0601, byte miss ratio 0.0601
cdn1_colo28.ns98 S3FIFO-0.4000-0.9000 cache size   149750, 4628385 req, miss ratio 0.0419, byte miss ratio 0.0419
cdn1_colo28.ns98 S3FIFO-0.0250-1.9000 cache size      187, 4628385 req, miss ratio 0.6594, byte miss ratio 0.6594
cdn1_colo28.ns98 S3FIFO-0.0250-1.9000 cache size      561, 4628385 req, miss ratio 0.5544, byte miss ratio 0.5544
cdn1_colo28.ns98 S3FIFO-0.0250-1.9000 cache size     1871, 4628385 req, miss ratio 0.4040, byte miss ratio 0.4040
cdn1_colo28.ns98 S3FIFO-0.0250-1.9000 cache size     5615, 4628385 req, miss ratio 0.2612, byte miss ratio 0.2612
cdn1_colo28.ns98 S3FIFO-0.0250-1.9000 cache size    18718, 4628385 req, miss ratio 0.1345, byte miss ratio 0.1345
cdn1_colo28.ns98 S3FIFO-0.0250-1.9000 cache size    37437, 4628385 req, miss ratio 0.0856, byte miss ratio 0.0856
cdn1_colo28.ns98 S3FIFO-0.0250-1.9000 cache size    74875, 4628385 req, miss ratio 0.0561, byte miss ratio 0.0561
cdn1_colo28.ns98 S3FIFO-0.0250-1.9000 cache size   149750, 4628385 req, miss ratio 0.0419, byte miss ratio 0.0419
cdn1_colo28.ns98 S3FIFO-0.3000-1.9000 cache size      187, 4628385 req, miss ratio 0.6630, byte miss ratio 0.6630
cdn1_colo28.ns98 S3FIFO-0.3000-1.9000 cache size      561, 4628385 req, miss ratio 0.5583, byte miss ratio 0.5583
cdn1_colo28.ns98 S3FIFO-0.3000-1.9000 cache size     1871, 4628385 req, miss ratio 0.4187, byte miss ratio 0.4187
cdn1_colo28.ns98 S3FIFO-0.3000-1.9000 cache size     5615, 4628385 req, miss ratio 0.2790, byte miss ratio 0.2790
cdn1_colo28.ns98 S3FIFO-0.3000-1.9000 cache size    18718, 4628385 req, miss ratio 0.1460, byte miss ratio 0.1460
cdn1_colo28.ns98 S3FIFO-0.3000-1.9000 cache size    37437, 4628385 req, miss ratio 0.0928, byte miss ratio 0.0928
cdn1_colo28.ns98 S3FIFO-0.3000-1.9000 cache size    74875, 4628385 req, miss ratio 0.0584, byte miss ratio 0.0584
cdn1_colo28.ns98 S3FIFO-0.3000-1.9000 cache size   149750, 4628385 req, miss ratio 0.0419, byte miss ratio 0.0419
cdn1_colo28.ns98 S3FIFO-0.5000-0.9000 cache size      187, 4628385 req, miss ratio 0.6712, byte miss ratio 0.6712
cdn1_colo28.ns98 S3FIFO-0.5000-0.9000 cache size      561, 4628385 req, miss ratio 0.5706, byte miss ratio 0.5706
cdn1_colo28.ns98 S3FIFO-0.5000-0.9000 cache size     1871, 4628385 req, miss ratio 0.4341, byte miss ratio 0.4341
cdn1_colo28.ns98 S3FIFO-0.5000-0.9000 cache size     5615, 4628385 req, miss ratio 0.2936, byte miss ratio 0.2936
cdn1_colo28.ns98 S3FIFO-0.5000-0.9000 cache size    18718, 4628385 req, miss ratio 0.1563, byte miss ratio 0.1563
cdn1_colo28.ns98 S3FIFO-0.5000-0.9000 cache size    37437, 4628385 req, miss ratio 0.1002, byte miss ratio 0.1002
cdn1_colo28.ns98 S3FIFO-0.5000-0.9000 cache size    74875, 4628385 req, miss ratio 0.0620, byte miss ratio 0.0620
cdn1_colo28.ns98 S3FIFO-0.5000-0.9000 cache size   149750, 4628385 req, miss ratio 0.0421, byte miss ratio 0.0421
cdn1_colo28.ns98 S3FIFO-0.4500-1.9000 cache size      187, 4628385 req, miss ratio 0.6707, byte miss ratio 0.6707
cdn1_colo28.ns98 S3FIFO-0.4500-1.9000 cache size      561, 4628385 req, miss ratio 0.5708, byte miss ratio 0.5708
cdn1_colo28.ns98 S3FIFO-0.4500-1.9000 cache size     1871, 4628385 req, miss ratio 0.4346, byte miss ratio 0.4346
cdn1_colo28.ns98 S3FIFO-0.4500-1.9000 cache size     5615, 4628385 req, miss ratio 0.2927, byte miss ratio 0.2927
cdn1_colo28.ns98 S3FIFO-0.4500-1.9000 cache size    18718, 4628385 req, miss ratio 0.1545, byte miss ratio 0.1545
cdn1_colo28.ns98 S3FIFO-0.4500-1.9000 cache size    37437, 4628385 req, miss ratio 0.0984, byte miss ratio 0.0984
cdn1_colo28.ns98 S3FIFO-0.4500-1.9000 cache size    74875, 4628385 req, miss ratio 0.0609, byte miss ratio 0.0609
cdn1_colo28.ns98 S3FIFO-0.4500-1.9000 cache size   149750, 4628385 req, miss ratio 0.0420, byte miss ratio 0.0420
cdn1_colo28.ns98 S3FIFO-0.8000-0.9000 cache size      187, 4628385 req, miss ratio 0.7055, byte miss ratio 0.7055
cdn1_colo28.ns98 S3FIFO-0.8000-0.9000 cache size      561, 4628385 req, miss ratio 0.6074, byte miss ratio 0.6074
cdn1_colo28.ns98 S3FIFO-0.8000-0.9000 cache size     1871, 4628385 req, miss ratio 0.4767, byte miss ratio 0.4767
cdn1_colo28.ns98 S3FIFO-0.8000-0.9000 cache size     5615, 4628385 req, miss ratio 0.3307, byte miss ratio 0.3307
cdn1_colo28.ns98 S3FIFO-0.8000-0.9000 cache size    18718, 4628385 req, miss ratio 0.1802, byte miss ratio 0.1802
cdn1_colo28.ns98 S3FIFO-0.8000-0.9000 cache size    37437, 4628385 req, miss ratio 0.1162, byte miss ratio 0.1162
cdn1_colo28.ns98 S3FIFO-0.8000-0.9000 cache size    74875, 4628385 req, miss ratio 0.0706, byte miss ratio 0.0706
cdn1_colo28.ns98 S3FIFO-0.8000-0.9000 cache size   149750, 4628385 req, miss ratio 0.0443, byte miss ratio 0.0443
cdn1_colo28.ns98 S3FIFO-0.5500-0.9000 cache size      187, 4628385 req, miss ratio 0.6745, byte miss ratio 0.6745
cdn1_colo28.ns98 S3FIFO-0.5500-0.9000 cache size      561, 4628385 req, miss ratio 0.5758, byte miss ratio 0.5758
cdn1_colo28.ns98 S3FIFO-0.5500-0.9000 cache size     1871, 4628385 req, miss ratio 0.4405, byte miss ratio 0.4405
cdn1_colo28.ns98 S3FIFO-0.5500-0.9000 cache size     5615, 4628385 req, miss ratio 0.2990, byte miss ratio 0.2990
cdn1_colo28.ns98 S3FIFO-0.5500-0.9000 cache size    18718, 4628385 req, miss ratio 0.1598, byte miss ratio 0.1598
cdn1_colo28.ns98 S3FIFO-0.5500-0.9000 cache size    37437, 4628385 req, miss ratio 0.1026, byte miss ratio 0.1026
cdn1_colo28.ns98 S3FIFO-0.5500-0.9000 cache size    74875, 4628385 req, miss ratio 0.0631, byte miss ratio 0.0631
cdn1_colo28.ns98 S3FIFO-0.5500-0.9000 cache size   149750, 4628385 req, miss ratio 0.0423, byte miss ratio 0.0423
cdn1_colo28.ns98 S3FIFO-0.8000-1.9000 cache size      187, 4628385 req, miss ratio 0.7107, byte miss ratio 0.7107
cdn1_colo28.ns98 S3FIFO-0.8000-1.9000 cache size      561, 4628385 req, miss ratio 0.6120, byte miss ratio 0.6120
cdn1_colo28.ns98 S3FIFO-0.8000-1.9000 cache size     1871, 4628385 req, miss ratio 0.4805, byte miss ratio 0.4805
cdn1_colo28.ns98 S3FIFO-0.8000-1.9000 cache size     5615, 4628385 req, miss ratio 0.3314, byte miss ratio 0.3314
cdn1_colo28.ns98 S3FIFO-0.8000-1.9000 cache size    18718, 4628385 req, miss ratio 0.1792, byte miss ratio 0.1792
cdn1_colo28.ns98 S3FIFO-0.8000-1.9000 cache size    37437, 4628385 req, miss ratio 0.1148, byte miss ratio 0.1148
cdn1_colo28.ns98 S3FIFO-0.8000-1.9000 cache size    74875, 4628385 req, miss ratio 0.0706, byte miss ratio 0.0706
cdn1_colo28.ns98 S3FIFO-0.8000-1.9000 cache size   149750, 4628385 req, miss ratio 0.0443, byte miss ratio 0.0443
cdn1_colo28.ns98 S3FIFO-0.6500-0.9000 cache size      187, 4628385 req, miss ratio 0.6828, byte miss ratio 0.6828
cdn1_colo28.ns98 S3FIFO-0.6500-0.9000 cache size      561, 4628385 req, miss ratio 0.5873, byte miss ratio 0.5873
cdn1_colo28.ns98 S3FIFO-0.6500-0.9000 cache size     1871, 4628385 req, miss ratio 0.4541, byte miss ratio 0.4541
cdn1_colo28.ns98 S3FIFO-0.6500-0.9000 cache size     5615, 4628385 req, miss ratio 0.3109, byte miss ratio 0.3109
cdn1_colo28.ns98 S3FIFO-0.6500-0.9000 cache size    18718, 4628385 req, miss ratio 0.1673, byte miss ratio 0.1673
cdn1_colo28.ns98 S3FIFO-0.6500-0.9000 cache size    37437, 4628385 req, miss ratio 0.1078, byte miss ratio 0.1078
cdn1_colo28.ns98 S3FIFO-0.6500-0.9000 cache size    74875, 4628385 req, miss ratio 0.0657, byte miss ratio 0.0657
cdn1_colo28.ns98 S3FIFO-0.6500-0.9000 cache size   149750, 4628385 req, miss ratio 0.0428, byte miss ratio 0.0428
cdn1_colo28.ns98 S3FIFO-0.2000-0.9000 cache size      187, 4628385 req, miss ratio 0.6580, byte miss ratio 0.6580
cdn1_colo28.ns98 S3FIFO-0.2000-0.9000 cache size      561, 4628385 req, miss ratio 0.5494, byte miss ratio 0.5494
cdn1_colo28.ns98 S3FIFO-0.2000-0.9000 cache size     1871, 4628385 req, miss ratio 0.4042, byte miss ratio 0.4042
cdn1_colo28.ns98 S3FIFO-0.2000-0.9000 cache size     5615, 4628385 req, miss ratio 0.2661, byte miss ratio 0.2661
cdn1_colo28.ns98 S3FIFO-0.2000-0.9000 cache size    18718, 4628385 req, miss ratio 0.1384, byte miss ratio 0.1384
cdn1_colo28.ns98 S3FIFO-0.2000-0.9000 cache size    37437, 4628385 req, miss ratio 0.0882, byte miss ratio 0.0882
cdn1_colo28.ns98 S3FIFO-0.2000-0.9000 cache size    74875, 4628385 req, miss ratio 0.0573, byte miss ratio 0.0573
cdn1_colo28.ns98 S3FIFO-0.2000-0.9000 cache size   149750, 4628385 req, miss ratio 0.0419, byte miss ratio 0.0419
cdn1_colo28.ns98 S3FIFO-0.1500-1.9000 cache size      187, 4628385 req, miss ratio 0.6582, byte miss ratio 0.6582
cdn1_colo28.ns98 S3FIFO-0.1500-1.9000 cache size      561, 4628385 req, miss ratio 0.5510, byte miss ratio 0.5510
cdn1_colo28.ns98 S3FIFO-0.1500-1.9000 cache size     1871, 4628385 req, miss ratio 0.4055, byte miss ratio 0.4055
cdn1_colo28.ns98 S3FIFO-0.1500-1.9000 cache size     5615, 4628385 req, miss ratio 0.2673, byte miss ratio 0.2673
cdn1_colo28.ns98 S3FIFO-0.1500-1.9000 cache size    18718, 4628385 req, miss ratio 0.1388, byte miss ratio 0.1388
