cdn1_allcolo.ns3111 S3FIFO-0.2000-0.9000 cache size       23, 2193373 req, miss ratio 0.7391, byte miss ratio 0.7391
cdn1_allcolo.ns3111 S3FIFO-0.2000-0.9000 cache size       70, 2193373 req, miss ratio 0.6074, byte miss ratio 0.6074
cdn1_allcolo.ns3111 S3FIFO-0.2000-0.9000 cache size      233, 2193373 req, miss ratio 0.4591, byte miss ratio 0.4591
cdn1_allcolo.ns3111 S3FIFO-0.2000-0.9000 cache size      701, 2193373 req, miss ratio 0.3372, byte miss ratio 0.3372
cdn1_allcolo.ns3111 S3FIFO-0.2000-0.9000 cache size     2338, 2193373 req, miss ratio 0.2083, byte miss ratio 0.2083
cdn1_allcolo.ns3111 S3FIFO-0.2000-0.9000 cache size     4676, 2193373 req, miss ratio 0.1300, byte miss ratio 0.1300
cdn1_allcolo.ns3111 S3FIFO-0.2000-0.9000 cache size     9353, 2193373 req, miss ratio 0.0578, byte miss ratio 0.0578
cdn1_allcolo.ns3111 S3FIFO-0.2000-0.9000 cache size    18707, 2193373 req, miss ratio 0.0135, byte miss ratio 0.0135
cdn1_allcolo.ns3111 S3FIFO-0.6500-1.9000 cache size       23, 2193373 req, miss ratio 0.7747, byte miss ratio 0.7747
cdn1_allcolo.ns3111 S3FIFO-0.6500-1.9000 cache size       70, 2193373 req, miss ratio 0.6535, byte miss ratio 0.6535
cdn1_allcolo.ns3111 S3FIFO-0.6500-1.9000 cache size      233, 2193373 req, miss ratio 0.5112, byte miss ratio 0.5112
cdn1_allcolo.ns3111 S3FIFO-0.6500-1.9000 cache size      701, 2193373 req, miss ratio 0.3808, byte miss ratio 0.3808
cdn1_allcolo.ns3111 S3FIFO-0.6500-1.9000 cache size     2338, 2193373 req, miss ratio 0.2365, byte miss ratio 0.2365
cdn1_allcolo.ns3111 S3FIFO-0.6500-1.9000 cache size     4676, 2193373 req, miss ratio 0.1488, byte miss ratio 0.1488
cdn1_allcolo.ns3111 S3FIFO-0.6500-1.9000 cache size     9353, 2193373 req, miss ratio 0.0694, byte miss ratio 0.0694
cdn1_allcolo.ns3111 S3FIFO-0.6500-1.9000 cache size    18707, 2193373 req, miss ratio 0.0160, byte miss ratio 0.0160
cdn1_allcolo.ns3111 S3FIFO-0.2500-0.9000 cache size       23, 2193373 req, miss ratio 0.7410, byte miss ratio 0.7410
cdn1_allcolo.ns3111 S3FIFO-0.2500-0.9000 cache size       70, 2193373 req, miss ratio 0.6092, byte miss ratio 0.6092
cdn1_allcolo.ns3111 S3FIFO-0.2500-0.9000 cache size      233, 2193373 req, miss ratio 0.4624, byte miss ratio 0.4624
cdn1_allcolo.ns3111 S3FIFO-0.2500-0.9000 cache size      701, 2193373 req, miss ratio 0.3403, byte miss ratio 0.3403
cdn1_allcolo.ns3111 S3FIFO-0.2500-0.9000 cache size     2338, 2193373 req, miss ratio 0.2111, byte miss ratio 0.2111
cdn1_allcolo.ns3111 S3FIFO-0.2500-0.9000 cache size     4676, 2193373 req, miss ratio 0.1320, byte miss ratio 0.1320
cdn1_allcolo.ns3111 S3FIFO-0.2500-0.9000 cache size     9353, 2193373 req, miss ratio 0.0589, byte miss ratio 0.0589
cdn1_allcolo.ns3111 S3FIFO-0.2500-0.9000 cache size    18707, 2193373 req, miss ratio 0.0136, byte miss ratio 0.0136
cdn1_allcolo.ns3111 S3FIFO-0.0250-1.9000 cache size       23, 2193373 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns3111 S3FIFO-0.0250-1.9000 cache size       70, 2193373 req, miss ratio 0.6232, byte miss ratio 0.6232
cdn1_allcolo.ns3111 S3FIFO-0.0250-1.9000 cache size      233, 2193373 req, miss ratio 0.4678, byte miss ratio 0.4678
cdn1_allcolo.ns3111 S3FIFO-0.0250-1.9000 cache size      701, 2193373 req, miss ratio 0.3363, byte miss ratio 0.3363
cdn1_allcolo.ns3111 S3FIFO-0.0250-1.9000 cache size     2338, 2193373 req, miss ratio 0.2061, byte miss ratio 0.2061
cdn1_allcolo.ns3111 S3FIFO-0.0250-1.9000 cache size     4676, 2193373 req, miss ratio 0.1264, byte miss ratio 0.1264
cdn1_allcolo.ns3111 S3FIFO-0.0250-1.9000 cache size     9353, 2193373 req, miss ratio 0.0549, byte miss ratio 0.0549
cdn1_allcolo.ns3111 S3FIFO-0.0250-1.9000 cache size    18707, 2193373 req, miss ratio 0.0133, byte miss ratio 0.0133
cdn1_allcolo.ns3111 S3FIFO-0.2500-1.9000 cache size       23, 2193373 req, miss ratio 0.7446, byte miss ratio 0.7446
cdn1_allcolo.ns3111 S3FIFO-0.2500-1.9000 cache size       70, 2193373 req, miss ratio 0.6121, byte miss ratio 0.6121
cdn1_allcolo.ns3111 S3FIFO-0.2500-1.9000 cache size      233, 2193373 req, miss ratio 0.4663, byte miss ratio 0.4663
cdn1_allcolo.ns3111 S3FIFO-0.2500-1.9000 cache size      701, 2193373 req, miss ratio 0.3449, byte miss ratio 0.3449
cdn1_allcolo.ns3111 S3FIFO-0.2500-1.9000 cache size     2338, 2193373 req, miss ratio 0.2151, byte miss ratio 0.2151
cdn1_allcolo.ns3111 S3FIFO-0.2500-1.9000 cache size     4676, 2193373 req, miss ratio 0.1331, byte miss ratio 0.1331
cdn1_allcolo.ns3111 S3FIFO-0.2500-1.9000 cache size     9353, 2193373 req, miss ratio 0.0589, byte miss ratio 0.0589
cdn1_allcolo.ns3111 S3FIFO-0.2500-1.9000 cache size    18707, 2193373 req, miss ratio 0.0136, byte miss ratio 0.0136
cdn1_allcolo.ns3111 S3FIFO-0.9000-0.9000 cache size       23, 2193373 req, miss ratio 0.8001, byte miss ratio 0.8001
cdn1_allcolo.ns3111 S3FIFO-0.9000-0.9000 cache size       70, 2193373 req, miss ratio 0.6942, byte miss ratio 0.6942
cdn1_allcolo.ns3111 S3FIFO-0.9000-0.9000 cache size      233, 2193373 req, miss ratio 0.5502, byte miss ratio 0.5502
cdn1_allcolo.ns3111 S3FIFO-0.9000-0.9000 cache size      701, 2193373 req, miss ratio 0.4124, byte miss ratio 0.4124
cdn1_allcolo.ns3111 S3FIFO-0.9000-0.9000 cache size     2338, 2193373 req, miss ratio 0.2581, byte miss ratio 0.2581
cdn1_allcolo.ns3111 S3FIFO-0.9000-0.9000 cache size     4676, 2193373 req, miss ratio 0.1632, byte miss ratio 0.1632
cdn1_allcolo.ns3111 S3FIFO-0.9000-0.9000 cache size     9353, 2193373 req, miss ratio 0.0782, byte miss ratio 0.0782
cdn1_allcolo.ns3111 S3FIFO-0.9000-0.9000 cache size    18707, 2193373 req, miss ratio 0.0181, byte miss ratio 0.0181
cdn1_allcolo.ns3111 S3FIFO-0.4500-1.9000 cache size       23, 2193373 req, miss ratio 0.7597, byte miss ratio 0.7597
cdn1_allcolo.ns3111 S3FIFO-0.4500-1.9000 cache size       70, 2193373 req, miss ratio 0.6288, byte miss ratio 0.6288
cdn1_allcolo.ns3111 S3FIFO-0.4500-1.9000 cache size      233, 2193373 req, miss ratio 0.4854, byte miss ratio 0.4854
cdn1_allcolo.ns3111 S3FIFO-0.4500-1.9000 cache size      701, 2193373 req, miss ratio 0.3610, byte miss ratio 0.3610
cdn1_allcolo.ns3111 S3FIFO-0.4500-1.9000 cache size     2338, 2193373 req, miss ratio 0.2253, byte miss ratio 0.2253
cdn1_allcolo.ns3111 S3FIFO-0.4500-1.9000 cache size     4676, 2193373 req, miss ratio 0.1404, byte miss ratio 0.1404
cdn1_allcolo.ns3111 S3FIFO-0.4500-1.9000 cache size     9353, 2193373 req, miss ratio 0.0637, byte miss ratio 0.0637
