cdn1_colo28.ns988 S3FIFO-0.9900-1.9000 cache size      115, 2367987 req, miss ratio 0.5075, byte miss ratio 0.5075
cdn1_colo28.ns988 S3FIFO-0.9900-1.9000 cache size      345, 2367987 req, miss ratio 0.4085, byte miss ratio 0.4085
cdn1_colo28.ns988 S3FIFO-0.9900-1.9000 cache size     1152, 2367987 req, miss ratio 0.2993, byte miss ratio 0.2993
cdn1_colo28.ns988 S3FIFO-0.9900-1.9000 cache size     3458, 2367987 req, miss ratio 0.2142, byte miss ratio 0.2142
cdn1_colo28.ns988 S3FIFO-0.9900-1.9000 cache size    11528, 2367987 req, miss ratio 0.1391, byte miss ratio 0.1391
cdn1_colo28.ns988 S3FIFO-0.9900-1.9000 cache size    23057, 2367987 req, miss ratio 0.1011, byte miss ratio 0.1011
cdn1_colo28.ns988 S3FIFO-0.9900-1.9000 cache size    46114, 2367987 req, miss ratio 0.0742, byte miss ratio 0.0742
cdn1_colo28.ns988 S3FIFO-0.9900-1.9000 cache size    92228, 2367987 req, miss ratio 0.0547, byte miss ratio 0.0547
cdn1_colo28.ns988 S3FIFO-0.3500-0.9000 cache size      115, 2367987 req, miss ratio 0.4147, byte miss ratio 0.4147
cdn1_colo28.ns988 S3FIFO-0.3500-0.9000 cache size      345, 2367987 req, miss ratio 0.3190, byte miss ratio 0.3190
cdn1_colo28.ns988 S3FIFO-0.3500-0.9000 cache size     1152, 2367987 req, miss ratio 0.2284, byte miss ratio 0.2284
cdn1_colo28.ns988 S3FIFO-0.3500-0.9000 cache size     3458, 2367987 req, miss ratio 0.1656, byte miss ratio 0.1656
cdn1_colo28.ns988 S3FIFO-0.3500-0.9000 cache size    11528, 2367987 req, miss ratio 0.1058, byte miss ratio 0.1058
cdn1_colo28.ns988 S3FIFO-0.3500-0.9000 cache size    23057, 2367987 req, miss ratio 0.0767, byte miss ratio 0.0767
cdn1_colo28.ns988 S3FIFO-0.3500-0.9000 cache size    46114, 2367987 req, miss ratio 0.0597, byte miss ratio 0.0597
cdn1_colo28.ns988 S3FIFO-0.3500-0.9000 cache size    92228, 2367987 req, miss ratio 0.0493, byte miss ratio 0.0493
cdn1_colo28.ns988 S3FIFO-0.4000-1.9000 cache size      115, 2367987 req, miss ratio 0.4239, byte miss ratio 0.4239
cdn1_colo28.ns988 S3FIFO-0.4000-1.9000 cache size      345, 2367987 req, miss ratio 0.3275, byte miss ratio 0.3275
cdn1_colo28.ns988 S3FIFO-0.4000-1.9000 cache size     1152, 2367987 req, miss ratio 0.2350, byte miss ratio 0.2350
cdn1_colo28.ns988 S3FIFO-0.4000-1.9000 cache size     3458, 2367987 req, miss ratio 0.1702, byte miss ratio 0.1702
cdn1_colo28.ns988 S3FIFO-0.4000-1.9000 cache size    11528, 2367987 req, miss ratio 0.1091, byte miss ratio 0.1091
cdn1_colo28.ns988 S3FIFO-0.4000-1.9000 cache size    23057, 2367987 req, miss ratio 0.0793, byte miss ratio 0.0793
cdn1_colo28.ns988 S3FIFO-0.4000-1.9000 cache size    46114, 2367987 req, miss ratio 0.0602, byte miss ratio 0.0602
cdn1_colo28.ns988 S3FIFO-0.4000-1.9000 cache size    92228, 2367987 req, miss ratio 0.0493, byte miss ratio 0.0493
cdn1_colo28.ns988 S3FIFO-0.8000-0.9000 cache size      115, 2367987 req, miss ratio 0.4663, byte miss ratio 0.4663
cdn1_colo28.ns988 S3FIFO-0.8000-0.9000 cache size      345, 2367987 req, miss ratio 0.3745, byte miss ratio 0.3745
cdn1_colo28.ns988 S3FIFO-0.8000-0.9000 cache size     1152, 2367987 req, miss ratio 0.2718, byte miss ratio 0.2718
cdn1_colo28.ns988 S3FIFO-0.8000-0.9000 cache size     3458, 2367987 req, miss ratio 0.1943, byte miss ratio 0.1943
cdn1_colo28.ns988 S3FIFO-0.8000-0.9000 cache size    11528, 2367987 req, miss ratio 0.1270, byte miss ratio 0.1270
cdn1_colo28.ns988 S3FIFO-0.8000-0.9000 cache size    23057, 2367987 req, miss ratio 0.0930, byte miss ratio 0.0930
cdn1_colo28.ns988 S3FIFO-0.8000-0.9000 cache size    46114, 2367987 req, miss ratio 0.0680, byte miss ratio 0.0680
cdn1_colo28.ns988 S3FIFO-0.8000-0.9000 cache size    92228, 2367987 req, miss ratio 0.0505, byte miss ratio 0.0505
cdn1_colo28.ns988 S3FIFO-0.7000-0.9000 cache size      115, 2367987 req, miss ratio 0.4517, byte miss ratio 0.4517
cdn1_colo28.ns988 S3FIFO-0.7000-0.9000 cache size      345, 2367987 req, miss ratio 0.3589, byte miss ratio 0.3589
cdn1_colo28.ns988 S3FIFO-0.7000-0.9000 cache size     1152, 2367987 req, miss ratio 0.2593, byte miss ratio 0.2593
cdn1_colo28.ns988 S3FIFO-0.7000-0.9000 cache size     3458, 2367987 req, miss ratio 0.1859, byte miss ratio 0.1859
cdn1_colo28.ns988 S3FIFO-0.7000-0.9000 cache size    11528, 2367987 req, miss ratio 0.1216, byte miss ratio 0.1216
cdn1_colo28.ns988 S3FIFO-0.7000-0.9000 cache size    23057, 2367987 req, miss ratio 0.0887, byte miss ratio 0.0887
cdn1_colo28.ns988 S3FIFO-0.7000-0.9000 cache size    46114, 2367987 req, miss ratio 0.0653, byte miss ratio 0.0653
cdn1_colo28.ns988 S3FIFO-0.7000-0.9000 cache size    92228, 2367987 req, miss ratio 0.0497, byte miss ratio 0.0497
cdn1_colo28.ns988 S3FIFO-0.5000-0.9000 cache size      115, 2367987 req, miss ratio 0.4286, byte miss ratio 0.4286
cdn1_colo28.ns988 S3FIFO-0.5000-0.9000 cache size      345, 2367987 req, miss ratio 0.3331, byte miss ratio 0.3331
cdn1_colo28.ns988 S3FIFO-0.5000-0.9000 cache size     1152, 2367987 req, miss ratio 0.2395, byte miss ratio 0.2395
cdn1_colo28.ns988 S3FIFO-0.5000-0.9000 cache size     3458, 2367987 req, miss ratio 0.1729, byte miss ratio 0.1729
cdn1_colo28.ns988 S3FIFO-0.5000-0.9000 cache size    11528, 2367987 req, miss ratio 0.1120, byte miss ratio 0.1120
cdn1_colo28.ns988 S3FIFO-0.5000-0.9000 cache size    23057, 2367987 req, miss ratio 0.0812, byte miss ratio 0.0812
cdn1_colo28.ns988 S3FIFO-0.5000-0.9000 cache size    46114, 2367987 req, miss ratio 0.0615, byte miss ratio 0.0615
cdn1_colo28.ns988 S3FIFO-0.5000-0.9000 cache size    92228, 2367987 req, miss ratio 0.0493, byte miss ratio 0.0493
cdn1_colo28.ns988 S3FIFO-0.8000-1.9000 cache size      115, 2367987 req, miss ratio 0.4699, byte miss ratio 0.4699
cdn1_colo28.ns988 S3FIFO-0.8000-1.9000 cache size      345, 2367987 req, miss ratio 0.3780, byte miss ratio 0.3780
cdn1_colo28.ns988 S3FIFO-0.8000-1.9000 cache size     1152, 2367987 req, miss ratio 0.2736, byte miss ratio 0.2736
cdn1_colo28.ns988 S3FIFO-0.8000-1.9000 cache size     3458, 2367987 req, miss ratio 0.1957, byte miss ratio 0.1957
cdn1_colo28.ns988 S3FIFO-0.8000-1.9000 cache size    11528, 2367987 req, miss ratio 0.1273, byte miss ratio 0.1273
cdn1_colo28.ns988 S3FIFO-0.8000-1.9000 cache size    23057, 2367987 req, miss ratio 0.0926, byte miss ratio 0.0926
cdn1_colo28.ns988 S3FIFO-0.8000-1.9000 cache size    46114, 2367987 req, miss ratio 0.0680, byte miss ratio 0.0680
cdn1_colo28.ns988 S3FIFO-0.8000-1.9000 cache size    92228, 2367987 req, miss ratio 0.0505, byte miss ratio 0.0505
cdn1_colo28.ns988 S3FIFO-0.6500-1.9000 cache size      115, 2367987 req, miss ratio 0.4498, byte miss ratio 0.4498
