cdn1_colo28.ns348 S3FIFO-0.7000-0.9000 cache size       74, 11892369 req, miss ratio 0.4226, byte miss ratio 0.4226
cdn1_colo28.ns348 S3FIFO-0.7000-0.9000 cache size      222, 11892369 req, miss ratio 0.3013, byte miss ratio 0.3013
cdn1_colo28.ns348 S3FIFO-0.7000-0.9000 cache size      742, 11892369 req, miss ratio 0.1751, byte miss ratio 0.1751
cdn1_colo28.ns348 S3FIFO-0.7000-0.9000 cache size     2227, 11892369 req, miss ratio 0.0950, byte miss ratio 0.0950
cdn1_colo28.ns348 S3FIFO-0.7000-0.9000 cache size     7426, 11892369 req, miss ratio 0.0408, byte miss ratio 0.0408
cdn1_colo28.ns348 S3FIFO-0.7000-0.9000 cache size    14852, 11892369 req, miss ratio 0.0231, byte miss ratio 0.0231
cdn1_colo28.ns348 S3FIFO-0.7000-0.9000 cache size    29704, 11892369 req, miss ratio 0.0118, byte miss ratio 0.0118
cdn1_colo28.ns348 S3FIFO-0.7000-0.9000 cache size    59409, 11892369 req, miss ratio 0.0068, byte miss ratio 0.0068
cdn1_colo28.ns348 S3FIFO-0.4000-1.9000 cache size       74, 11892369 req, miss ratio 0.3887, byte miss ratio 0.3887
cdn1_colo28.ns348 S3FIFO-0.4000-1.9000 cache size      222, 11892369 req, miss ratio 0.2729, byte miss ratio 0.2729
cdn1_colo28.ns348 S3FIFO-0.4000-1.9000 cache size      742, 11892369 req, miss ratio 0.1578, byte miss ratio 0.1578
cdn1_colo28.ns348 S3FIFO-0.4000-1.9000 cache size     2227, 11892369 req, miss ratio 0.0840, byte miss ratio 0.0840
cdn1_colo28.ns348 S3FIFO-0.4000-1.9000 cache size     7426, 11892369 req, miss ratio 0.0353, byte miss ratio 0.0353
cdn1_colo28.ns348 S3FIFO-0.4000-1.9000 cache size    14852, 11892369 req, miss ratio 0.0199, byte miss ratio 0.0199
cdn1_colo28.ns348 S3FIFO-0.4000-1.9000 cache size    29704, 11892369 req, miss ratio 0.0100, byte miss ratio 0.0100
cdn1_colo28.ns348 S3FIFO-0.4000-1.9000 cache size    59409, 11892369 req, miss ratio 0.0063, byte miss ratio 0.0063
cdn1_colo28.ns348 S3FIFO-0.4000-0.9000 cache size       74, 11892369 req, miss ratio 0.3822, byte miss ratio 0.3822
cdn1_colo28.ns348 S3FIFO-0.4000-0.9000 cache size      222, 11892369 req, miss ratio 0.2666, byte miss ratio 0.2666
cdn1_colo28.ns348 S3FIFO-0.4000-0.9000 cache size      742, 11892369 req, miss ratio 0.1557, byte miss ratio 0.1557
cdn1_colo28.ns348 S3FIFO-0.4000-0.9000 cache size     2227, 11892369 req, miss ratio 0.0830, byte miss ratio 0.0830
cdn1_colo28.ns348 S3FIFO-0.4000-0.9000 cache size     7426, 11892369 req, miss ratio 0.0350, byte miss ratio 0.0350
cdn1_colo28.ns348 S3FIFO-0.4000-0.9000 cache size    14852, 11892369 req, miss ratio 0.0199, byte miss ratio 0.0199
