cdn1_allcolo.ns1184 S3FIFO-0.4000-0.9000 cache size      191, 4256449 req, miss ratio 0.7980, byte miss ratio 0.7980
cdn1_allcolo.ns1184 S3FIFO-0.4000-0.9000 cache size      573, 4256449 req, miss ratio 0.6853, byte miss ratio 0.6853
cdn1_allcolo.ns1184 S3FIFO-0.4000-0.9000 cache size     1912, 4256449 req, miss ratio 0.5339, byte miss ratio 0.5339
cdn1_allcolo.ns1184 S3FIFO-0.4000-0.9000 cache size     5736, 4256449 req, miss ratio 0.3775, byte miss ratio 0.3775
cdn1_allcolo.ns1184 S3FIFO-0.4000-0.9000 cache size    19120, 4256449 req, miss ratio 0.2048, byte miss ratio 0.2048
cdn1_allcolo.ns1184 S3FIFO-0.4000-0.9000 cache size    38241, 4256449 req, miss ratio 0.1242, byte miss ratio 0.1242
cdn1_allcolo.ns1184 S3FIFO-0.4000-0.9000 cache size    76483, 4256449 req, miss ratio 0.0699, byte miss ratio 0.0699
cdn1_allcolo.ns1184 S3FIFO-0.4000-0.9000 cache size   152967, 4256449 req, miss ratio 0.0463, byte miss ratio 0.0463
cdn1_allcolo.ns1184 S3FIFO-0.9000-0.9000 cache size      191, 4256449 req, miss ratio 0.8714, byte miss ratio 0.8714
cdn1_allcolo.ns1184 S3FIFO-0.9000-0.9000 cache size      573, 4256449 req, miss ratio 0.7804, byte miss ratio 0.7804
cdn1_allcolo.ns1184 S3FIFO-0.9000-0.9000 cache size     1912, 4256449 req, miss ratio 0.6317, byte miss ratio 0.6317
cdn1_allcolo.ns1184 S3FIFO-0.9000-0.9000 cache size     5736, 4256449 req, miss ratio 0.4589, byte miss ratio 0.4589
cdn1_allcolo.ns1184 S3FIFO-0.9000-0.9000 cache size    19120, 4256449 req, miss ratio 0.2575, byte miss ratio 0.2575
cdn1_allcolo.ns1184 S3FIFO-0.9000-0.9000 cache size    38241, 4256449 req, miss ratio 0.1585, byte miss ratio 0.1585
cdn1_allcolo.ns1184 S3FIFO-0.9000-0.9000 cache size    76483, 4256449 req, miss ratio 0.0883, byte miss ratio 0.0883
cdn1_allcolo.ns1184 S3FIFO-0.9000-0.9000 cache size   152967, 4256449 req, miss ratio 0.0519, byte miss ratio 0.0519
