cdn1_allcolo.ns3743 S3FIFO-0.8500-0.9000 cache size        7, 1090153 req, miss ratio 0.5604, byte miss ratio 0.5604
cdn1_allcolo.ns3743 S3FIFO-0.8500-0.9000 cache size       22, 1090153 req, miss ratio 0.3373, byte miss ratio 0.3373
cdn1_allcolo.ns3743 S3FIFO-0.8500-0.9000 cache size       73, 1090153 req, miss ratio 0.0930, byte miss ratio 0.0930
cdn1_allcolo.ns3743 S3FIFO-0.8500-0.9000 cache size      221, 1090153 req, miss ratio 0.0231, byte miss ratio 0.0231
cdn1_allcolo.ns3743 S3FIFO-0.8500-0.9000 cache size      736, 1090153 req, miss ratio 0.0122, byte miss ratio 0.0122
cdn1_allcolo.ns3743 S3FIFO-0.8500-0.9000 cache size     1473, 1090153 req, miss ratio 0.0097, byte miss ratio 0.0097
cdn1_allcolo.ns3743 S3FIFO-0.8500-0.9000 cache size     2947, 1090153 req, miss ratio 0.0078, byte miss ratio 0.0078
cdn1_allcolo.ns3743 S3FIFO-0.8500-0.9000 cache size     5894, 1090153 req, miss ratio 0.0068, byte miss ratio 0.0068
cdn1_allcolo.ns3743 S3FIFO-0.2500-1.9000 cache size        7, 1090153 req, miss ratio 0.4926, byte miss ratio 0.4926
cdn1_allcolo.ns3743 S3FIFO-0.2500-1.9000 cache size       22, 1090153 req, miss ratio 0.2714, byte miss ratio 0.2714
cdn1_allcolo.ns3743 S3FIFO-0.2500-1.9000 cache size       73, 1090153 req, miss ratio 0.0578, byte miss ratio 0.0578
cdn1_allcolo.ns3743 S3FIFO-0.2500-1.9000 cache size      221, 1090153 req, miss ratio 0.0151, byte miss ratio 0.0151
cdn1_allcolo.ns3743 S3FIFO-0.2500-1.9000 cache size      736, 1090153 req, miss ratio 0.0102, byte miss ratio 0.0102
cdn1_allcolo.ns3743 S3FIFO-0.2500-1.9000 cache size     1473, 1090153 req, miss ratio 0.0084, byte miss ratio 0.0084
cdn1_allcolo.ns3743 S3FIFO-0.2500-1.9000 cache size     2947, 1090153 req, miss ratio 0.0072, byte miss ratio 0.0072
cdn1_allcolo.ns3743 S3FIFO-0.2500-1.9000 cache size     5894, 1090153 req, miss ratio 0.0068, byte miss ratio 0.0068
cdn1_allcolo.ns3743 S3FIFO-0.1500-0.9000 cache size        7, 1090153 req, miss ratio 0.4752, byte miss ratio 0.4752
cdn1_allcolo.ns3743 S3FIFO-0.1500-0.9000 cache size       22, 1090153 req, miss ratio 0.2475, byte miss ratio 0.2475
cdn1_allcolo.ns3743 S3FIFO-0.1500-0.9000 cache size       73, 1090153 req, miss ratio 0.0498, byte miss ratio 0.0498
cdn1_allcolo.ns3743 S3FIFO-0.1500-0.9000 cache size      221, 1090153 req, miss ratio 0.0149, byte miss ratio 0.0149
cdn1_allcolo.ns3743 S3FIFO-0.1500-0.9000 cache size      736, 1090153 req, miss ratio 0.0099, byte miss ratio 0.0099
cdn1_allcolo.ns3743 S3FIFO-0.1500-0.9000 cache size     1473, 1090153 req, miss ratio 0.0082, byte miss ratio 0.0082
cdn1_allcolo.ns3743 S3FIFO-0.1500-0.9000 cache size     2947, 1090153 req, miss ratio 0.0072, byte miss ratio 0.0072
cdn1_allcolo.ns3743 S3FIFO-0.1500-0.9000 cache size     5894, 1090153 req, miss ratio 0.0068, byte miss ratio 0.0068
cdn1_allcolo.ns3743 S3FIFO-0.4500-0.9000 cache size        7, 1090153 req, miss ratio 0.5184, byte miss ratio 0.5184
cdn1_allcolo.ns3743 S3FIFO-0.4500-0.9000 cache size       22, 1090153 req, miss ratio 0.2860, byte miss ratio 0.2860
cdn1_allcolo.ns3743 S3FIFO-0.4500-0.9000 cache size       73, 1090153 req, miss ratio 0.0691, byte miss ratio 0.0691
cdn1_allcolo.ns3743 S3FIFO-0.4500-0.9000 cache size      221, 1090153 req, miss ratio 0.0161, byte miss ratio 0.0161
cdn1_allcolo.ns3743 S3FIFO-0.4500-0.9000 cache size      736, 1090153 req, miss ratio 0.0106, byte miss ratio 0.0106
cdn1_allcolo.ns3743 S3FIFO-0.4500-0.9000 cache size     1473, 1090153 req, miss ratio 0.0086, byte miss ratio 0.0086
cdn1_allcolo.ns3743 S3FIFO-0.4500-0.9000 cache size     2947, 1090153 req, miss ratio 0.0072, byte miss ratio 0.0072
cdn1_allcolo.ns3743 S3FIFO-0.4500-0.9000 cache size     5894, 1090153 req, miss ratio 0.0068, byte miss ratio 0.0068
cdn1_allcolo.ns3743 S3FIFO-0.9900-0.9000 cache size        7, 1090153 req, miss ratio 0.5955, byte miss ratio 0.5955
cdn1_allcolo.ns3743 S3FIFO-0.9900-0.9000 cache size       22, 1090153 req, miss ratio 0.3547, byte miss ratio 0.3547
cdn1_allcolo.ns3743 S3FIFO-0.9900-0.9000 cache size       73, 1090153 req, miss ratio 0.1020, byte miss ratio 0.1020
cdn1_allcolo.ns3743 S3FIFO-0.9900-0.9000 cache size      221, 1090153 req, miss ratio 0.0263, byte miss ratio 0.0263
cdn1_allcolo.ns3743 S3FIFO-0.9900-0.9000 cache size      736, 1090153 req, miss ratio 0.0138, byte miss ratio 0.0138
cdn1_allcolo.ns3743 S3FIFO-0.9900-0.9000 cache size     1473, 1090153 req, miss ratio 0.0106, byte miss ratio 0.0106
cdn1_allcolo.ns3743 S3FIFO-0.9900-0.9000 cache size     2947, 1090153 req, miss ratio 0.0083, byte miss ratio 0.0083
cdn1_allcolo.ns3743 S3FIFO-0.9900-0.9000 cache size     5894, 1090153 req, miss ratio 0.0071, byte miss ratio 0.0071
cdn1_allcolo.ns3743 S3FIFO-0.2500-0.9000 cache size        7, 1090153 req, miss ratio 0.4752, byte miss ratio 0.4752
cdn1_allcolo.ns3743 S3FIFO-0.2500-0.9000 cache size       22, 1090153 req, miss ratio 0.2610, byte miss ratio 0.2610
cdn1_allcolo.ns3743 S3FIFO-0.2500-0.9000 cache size       73, 1090153 req, miss ratio 0.0575, byte miss ratio 0.0575
cdn1_allcolo.ns3743 S3FIFO-0.2500-0.9000 cache size      221, 1090153 req, miss ratio 0.0150, byte miss ratio 0.0150
cdn1_allcolo.ns3743 S3FIFO-0.2500-0.9000 cache size      736, 1090153 req, miss ratio 0.0101, byte miss ratio 0.0101
cdn1_allcolo.ns3743 S3FIFO-0.2500-0.9000 cache size     1473, 1090153 req, miss ratio 0.0083, byte miss ratio 0.0083
cdn1_allcolo.ns3743 S3FIFO-0.2500-0.9000 cache size     2947, 1090153 req, miss ratio 0.0072, byte miss ratio 0.0072
cdn1_allcolo.ns3743 S3FIFO-0.2500-0.9000 cache size     5894, 1090153 req, miss ratio 0.0068, byte miss ratio 0.0068
cdn1_allcolo.ns3743 S3FIFO-0.5000-0.9000 cache size        7, 1090153 req, miss ratio 0.5184, byte miss ratio 0.5184
cdn1_allcolo.ns3743 S3FIFO-0.5000-0.9000 cache size       22, 1090153 req, miss ratio 0.2979, byte miss ratio 0.2979
cdn1_allcolo.ns3743 S3FIFO-0.5000-0.9000 cache size       73, 1090153 req, miss ratio 0.0722, byte miss ratio 0.0722
cdn1_allcolo.ns3743 S3FIFO-0.5000-0.9000 cache size      221, 1090153 req, miss ratio 0.0166, byte miss ratio 0.0166
cdn1_allcolo.ns3743 S3FIFO-0.5000-0.9000 cache size      736, 1090153 req, miss ratio 0.0107, byte miss ratio 0.0107
cdn1_allcolo.ns3743 S3FIFO-0.5000-0.9000 cache size     1473, 1090153 req, miss ratio 0.0087, byte miss ratio 0.0087
cdn1_allcolo.ns3743 S3FIFO-0.5000-0.9000 cache size     2947, 1090153 req, miss ratio 0.0073, byte miss ratio 0.0073
cdn1_allcolo.ns3743 S3FIFO-0.5000-0.9000 cache size     5894, 1090153 req, miss ratio 0.0068, byte miss ratio 0.0068
cdn1_allcolo.ns3743 S3FIFO-0.2000-0.9000 cache size        7, 1090153 req, miss ratio 0.4752, byte miss ratio 0.4752
cdn1_allcolo.ns3743 S3FIFO-0.2000-0.9000 cache size       22, 1090153 req, miss ratio 0.2546, byte miss ratio 0.2546
cdn1_allcolo.ns3743 S3FIFO-0.2000-0.9000 cache size       73, 1090153 req, miss ratio 0.0538, byte miss ratio 0.0538
cdn1_allcolo.ns3743 S3FIFO-0.2000-0.9000 cache size      221, 1090153 req, miss ratio 0.0150, byte miss ratio 0.0150
cdn1_allcolo.ns3743 S3FIFO-0.2000-0.9000 cache size      736, 1090153 req, miss ratio 0.0100, byte miss ratio 0.0100
cdn1_allcolo.ns3743 S3FIFO-0.2000-0.9000 cache size     1473, 1090153 req, miss ratio 0.0083, byte miss ratio 0.0083
cdn1_allcolo.ns3743 S3FIFO-0.2000-0.9000 cache size     2947, 1090153 req, miss ratio 0.0072, byte miss ratio 0.0072
cdn1_allcolo.ns3743 S3FIFO-0.2000-0.9000 cache size     5894, 1090153 req, miss ratio 0.0068, byte miss ratio 0.0068
cdn1_allcolo.ns3743 S3FIFO-0.4000-1.9000 cache size        7, 1090153 req, miss ratio 0.5122, byte miss ratio 0.5122
cdn1_allcolo.ns3743 S3FIFO-0.4000-1.9000 cache size       22, 1090153 req, miss ratio 0.2867, byte miss ratio 0.2867
cdn1_allcolo.ns3743 S3FIFO-0.4000-1.9000 cache size       73, 1090153 req, miss ratio 0.0664, byte miss ratio 0.0664
cdn1_allcolo.ns3743 S3FIFO-0.4000-1.9000 cache size      221, 1090153 req, miss ratio 0.0158, byte miss ratio 0.0158
cdn1_allcolo.ns3743 S3FIFO-0.4000-1.9000 cache size      736, 1090153 req, miss ratio 0.0105, byte miss ratio 0.0105
