tencentBlock.ns11054 S3FIFO-0.2000-0.9000 cache size      187, 2233730 req, miss ratio 0.5027, byte miss ratio 0.5027
tencentBlock.ns11054 S3FIFO-0.2000-0.9000 cache size      563, 2233730 req, miss ratio 0.4317, byte miss ratio 0.4317
tencentBlock.ns11054 S3FIFO-0.2000-0.9000 cache size     1878, 2233730 req, miss ratio 0.4246, byte miss ratio 0.4246
tencentBlock.ns11054 S3FIFO-0.2000-0.9000 cache size     5634, 2233730 req, miss ratio 0.4165, byte miss ratio 0.4165
tencentBlock.ns11054 S3FIFO-0.2000-0.9000 cache size    18780, 2233730 req, miss ratio 0.3354, byte miss ratio 0.3354
tencentBlock.ns11054 S3FIFO-0.2000-0.9000 cache size    37560, 2233730 req, miss ratio 0.2734, byte miss ratio 0.2734
tencentBlock.ns11054 S3FIFO-0.2000-0.9000 cache size    75120, 2233730 req, miss ratio 0.1891, byte miss ratio 0.1891
tencentBlock.ns11054 S3FIFO-0.2000-0.9000 cache size   150240, 2233730 req, miss ratio 0.0951, byte miss ratio 0.0951
tencentBlock.ns11054 S3FIFO-0.9900-0.9000 cache size      187, 2233730 req, miss ratio 0.5979, byte miss ratio 0.5979
tencentBlock.ns11054 S3FIFO-0.9900-0.9000 cache size      563, 2233730 req, miss ratio 0.5064, byte miss ratio 0.5064
tencentBlock.ns11054 S3FIFO-0.9900-0.9000 cache size     1878, 2233730 req, miss ratio 0.4546, byte miss ratio 0.4546
tencentBlock.ns11054 S3FIFO-0.9900-0.9000 cache size     5634, 2233730 req, miss ratio 0.4321, byte miss ratio 0.4321
tencentBlock.ns11054 S3FIFO-0.9900-0.9000 cache size    18780, 2233730 req, miss ratio 0.3593, byte miss ratio 0.3593
tencentBlock.ns11054 S3FIFO-0.9900-0.9000 cache size    37560, 2233730 req, miss ratio 0.3000, byte miss ratio 0.3000
tencentBlock.ns11054 S3FIFO-0.9900-0.9000 cache size    75120, 2233730 req, miss ratio 0.2192, byte miss ratio 0.2192
tencentBlock.ns11054 S3FIFO-0.9900-0.9000 cache size   150240, 2233730 req, miss ratio 0.1096, byte miss ratio 0.1096
tencentBlock.ns11054 S3FIFO-0.5000-0.9000 cache size      187, 2233730 req, miss ratio 0.5225, byte miss ratio 0.5225
tencentBlock.ns11054 S3FIFO-0.5000-0.9000 cache size      563, 2233730 req, miss ratio 0.4346, byte miss ratio 0.4346
tencentBlock.ns11054 S3FIFO-0.5000-0.9000 cache size     1878, 2233730 req, miss ratio 0.4250, byte miss ratio 0.4250
tencentBlock.ns11054 S3FIFO-0.5000-0.9000 cache size     5634, 2233730 req, miss ratio 0.4191, byte miss ratio 0.4191
tencentBlock.ns11054 S3FIFO-0.5000-0.9000 cache size    18780, 2233730 req, miss ratio 0.3397, byte miss ratio 0.3397
tencentBlock.ns11054 S3FIFO-0.5000-0.9000 cache size    37560, 2233730 req, miss ratio 0.2915, byte miss ratio 0.2915
tencentBlock.ns11054 S3FIFO-0.5000-0.9000 cache size    75120, 2233730 req, miss ratio 0.2014, byte miss ratio 0.2014
tencentBlock.ns11054 S3FIFO-0.5000-0.9000 cache size   150240, 2233730 req, miss ratio 0.1015, byte miss ratio 0.1015
tencentBlock.ns11054 S3FIFO-0.0100-0.9000 cache size      187, 2233730 req, miss ratio 0.5584, byte miss ratio 0.5584
tencentBlock.ns11054 S3FIFO-0.0100-0.9000 cache size      563, 2233730 req, miss ratio 0.4656, byte miss ratio 0.4656
tencentBlock.ns11054 S3FIFO-0.0100-0.9000 cache size     1878, 2233730 req, miss ratio 0.4327, byte miss ratio 0.4327
tencentBlock.ns11054 S3FIFO-0.0100-0.9000 cache size     5634, 2233730 req, miss ratio 0.4208, byte miss ratio 0.4208
tencentBlock.ns11054 S3FIFO-0.0100-0.9000 cache size    18780, 2233730 req, miss ratio 0.3263, byte miss ratio 0.3263
tencentBlock.ns11054 S3FIFO-0.0100-0.9000 cache size    37560, 2233730 req, miss ratio 0.2576, byte miss ratio 0.2576
