cdn1_colo28.ns1221 S3FIFO-0.2000-1.9000 cache size       10, 1050137 req, miss ratio 0.8826, byte miss ratio 0.8826
cdn1_colo28.ns1221 S3FIFO-0.2000-1.9000 cache size       31, 1050137 req, miss ratio 0.7793, byte miss ratio 0.7793
cdn1_colo28.ns1221 S3FIFO-0.2000-1.9000 cache size      105, 1050137 req, miss ratio 0.6065, byte miss ratio 0.6065
cdn1_colo28.ns1221 S3FIFO-0.2000-1.9000 cache size      317, 1050137 req, miss ratio 0.3889, byte miss ratio 0.3889
cdn1_colo28.ns1221 S3FIFO-0.2000-1.9000 cache size     1057, 1050137 req, miss ratio 0.1588, byte miss ratio 0.1588
cdn1_colo28.ns1221 S3FIFO-0.2000-1.9000 cache size     2115, 1050137 req, miss ratio 0.0707, byte miss ratio 0.0707
cdn1_colo28.ns1221 S3FIFO-0.2000-1.9000 cache size     4230, 1050137 req, miss ratio 0.0253, byte miss ratio 0.0253
cdn1_colo28.ns1221 S3FIFO-0.2000-1.9000 cache size     8460, 1050137 req, miss ratio 0.0108, byte miss ratio 0.0108
cdn1_colo28.ns1221 S3FIFO-0.8500-0.9000 cache size       10, 1050137 req, miss ratio 0.9345, byte miss ratio 0.9345
cdn1_colo28.ns1221 S3FIFO-0.8500-0.9000 cache size       31, 1050137 req, miss ratio 0.8645, byte miss ratio 0.8645
cdn1_colo28.ns1221 S3FIFO-0.8500-0.9000 cache size      105, 1050137 req, miss ratio 0.7150, byte miss ratio 0.7150
cdn1_colo28.ns1221 S3FIFO-0.8500-0.9000 cache size      317, 1050137 req, miss ratio 0.4907, byte miss ratio 0.4907
cdn1_colo28.ns1221 S3FIFO-0.8500-0.9000 cache size     1057, 1050137 req, miss ratio 0.2177, byte miss ratio 0.2177
cdn1_colo28.ns1221 S3FIFO-0.8500-0.9000 cache size     2115, 1050137 req, miss ratio 0.1030, byte miss ratio 0.1030
cdn1_colo28.ns1221 S3FIFO-0.8500-0.9000 cache size     4230, 1050137 req, miss ratio 0.0388, byte miss ratio 0.0388
cdn1_colo28.ns1221 S3FIFO-0.8500-0.9000 cache size     8460, 1050137 req, miss ratio 0.0139, byte miss ratio 0.0139
cdn1_colo28.ns1221 S3FIFO-0.5000-0.9000 cache size       10, 1050137 req, miss ratio 0.9024, byte miss ratio 0.9024
cdn1_colo28.ns1221 S3FIFO-0.5000-0.9000 cache size       31, 1050137 req, miss ratio 0.8067, byte miss ratio 0.8067
cdn1_colo28.ns1221 S3FIFO-0.5000-0.9000 cache size      105, 1050137 req, miss ratio 0.6409, byte miss ratio 0.6409
cdn1_colo28.ns1221 S3FIFO-0.5000-0.9000 cache size      317, 1050137 req, miss ratio 0.4249, byte miss ratio 0.4249
cdn1_colo28.ns1221 S3FIFO-0.5000-0.9000 cache size     1057, 1050137 req, miss ratio 0.1821, byte miss ratio 0.1821
cdn1_colo28.ns1221 S3FIFO-0.5000-0.9000 cache size     2115, 1050137 req, miss ratio 0.0830, byte miss ratio 0.0830
cdn1_colo28.ns1221 S3FIFO-0.5000-0.9000 cache size     4230, 1050137 req, miss ratio 0.0306, byte miss ratio 0.0306
cdn1_colo28.ns1221 S3FIFO-0.5000-0.9000 cache size     8460, 1050137 req, miss ratio 0.0116, byte miss ratio 0.0116
cdn1_colo28.ns1221 S3FIFO-0.8000-1.9000 cache size       10, 1050137 req, miss ratio 0.9397, byte miss ratio 0.9397
cdn1_colo28.ns1221 S3FIFO-0.8000-1.9000 cache size       31, 1050137 req, miss ratio 0.8611, byte miss ratio 0.8611
cdn1_colo28.ns1221 S3FIFO-0.8000-1.9000 cache size      105, 1050137 req, miss ratio 0.7126, byte miss ratio 0.7126
cdn1_colo28.ns1221 S3FIFO-0.8000-1.9000 cache size      317, 1050137 req, miss ratio 0.4800, byte miss ratio 0.4800
cdn1_colo28.ns1221 S3FIFO-0.8000-1.9000 cache size     1057, 1050137 req, miss ratio 0.2065, byte miss ratio 0.2065
cdn1_colo28.ns1221 S3FIFO-0.8000-1.9000 cache size     2115, 1050137 req, miss ratio 0.0977, byte miss ratio 0.0977
cdn1_colo28.ns1221 S3FIFO-0.8000-1.9000 cache size     4230, 1050137 req, miss ratio 0.0375, byte miss ratio 0.0375
cdn1_colo28.ns1221 S3FIFO-0.8000-1.9000 cache size     8460, 1050137 req, miss ratio 0.0135, byte miss ratio 0.0135
cdn1_colo28.ns1221 S3FIFO-0.7000-0.9000 cache size       10, 1050137 req, miss ratio 0.9214, byte miss ratio 0.9214
cdn1_colo28.ns1221 S3FIFO-0.7000-0.9000 cache size       31, 1050137 req, miss ratio 0.8370, byte miss ratio 0.8370
cdn1_colo28.ns1221 S3FIFO-0.7000-0.9000 cache size      105, 1050137 req, miss ratio 0.6806, byte miss ratio 0.6806
cdn1_colo28.ns1221 S3FIFO-0.7000-0.9000 cache size      317, 1050137 req, miss ratio 0.4617, byte miss ratio 0.4617
cdn1_colo28.ns1221 S3FIFO-0.7000-0.9000 cache size     1057, 1050137 req, miss ratio 0.2013, byte miss ratio 0.2013
cdn1_colo28.ns1221 S3FIFO-0.7000-0.9000 cache size     2115, 1050137 req, miss ratio 0.0939, byte miss ratio 0.0939
cdn1_colo28.ns1221 S3FIFO-0.7000-0.9000 cache size     4230, 1050137 req, miss ratio 0.0349, byte miss ratio 0.0349
cdn1_colo28.ns1221 S3FIFO-0.7000-0.9000 cache size     8460, 1050137 req, miss ratio 0.0128, byte miss ratio 0.0128
cdn1_colo28.ns1221 S3FIFO-0.1000-0.9000 cache size       10, 1050137 req, miss ratio 0.8680, byte miss ratio 0.8680
cdn1_colo28.ns1221 S3FIFO-0.1000-0.9000 cache size       31, 1050137 req, miss ratio 0.7569, byte miss ratio 0.7569
cdn1_colo28.ns1221 S3FIFO-0.1000-0.9000 cache size      105, 1050137 req, miss ratio 0.5752, byte miss ratio 0.5752
cdn1_colo28.ns1221 S3FIFO-0.1000-0.9000 cache size      317, 1050137 req, miss ratio 0.3629, byte miss ratio 0.3629
cdn1_colo28.ns1221 S3FIFO-0.1000-0.9000 cache size     1057, 1050137 req, miss ratio 0.1468, byte miss ratio 0.1468
cdn1_colo28.ns1221 S3FIFO-0.1000-0.9000 cache size     2115, 1050137 req, miss ratio 0.0660, byte miss ratio 0.0660
cdn1_colo28.ns1221 S3FIFO-0.1000-0.9000 cache size     4230, 1050137 req, miss ratio 0.0237, byte miss ratio 0.0237
cdn1_colo28.ns1221 S3FIFO-0.1000-0.9000 cache size     8460, 1050137 req, miss ratio 0.0107, byte miss ratio 0.0107
cdn1_colo28.ns1221 S3FIFO-0.3000-0.9000 cache size       10, 1050137 req, miss ratio 0.8846, byte miss ratio 0.8846
cdn1_colo28.ns1221 S3FIFO-0.3000-0.9000 cache size       31, 1050137 req, miss ratio 0.7803, byte miss ratio 0.7803
cdn1_colo28.ns1221 S3FIFO-0.3000-0.9000 cache size      105, 1050137 req, miss ratio 0.6069, byte miss ratio 0.6069
cdn1_colo28.ns1221 S3FIFO-0.3000-0.9000 cache size      317, 1050137 req, miss ratio 0.3917, byte miss ratio 0.3917
cdn1_colo28.ns1221 S3FIFO-0.3000-0.9000 cache size     1057, 1050137 req, miss ratio 0.1638, byte miss ratio 0.1638
cdn1_colo28.ns1221 S3FIFO-0.3000-0.9000 cache size     2115, 1050137 req, miss ratio 0.0741, byte miss ratio 0.0741
cdn1_colo28.ns1221 S3FIFO-0.3000-0.9000 cache size     4230, 1050137 req, miss ratio 0.0269, byte miss ratio 0.0269
cdn1_colo28.ns1221 S3FIFO-0.3000-0.9000 cache size     8460, 1050137 req, miss ratio 0.0110, byte miss ratio 0.0110
cdn1_colo28.ns1221 S3FIFO-0.0500-0.9000 cache size       10, 1050137 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1221 S3FIFO-0.0500-0.9000 cache size       31, 1050137 req, miss ratio 0.7496, byte miss ratio 0.7496
cdn1_colo28.ns1221 S3FIFO-0.0500-0.9000 cache size      105, 1050137 req, miss ratio 0.5680, byte miss ratio 0.5680
cdn1_colo28.ns1221 S3FIFO-0.0500-0.9000 cache size      317, 1050137 req, miss ratio 0.3566, byte miss ratio 0.3566
cdn1_colo28.ns1221 S3FIFO-0.0500-0.9000 cache size     1057, 1050137 req, miss ratio 0.1431, byte miss ratio 0.1431
cdn1_colo28.ns1221 S3FIFO-0.0500-0.9000 cache size     2115, 1050137 req, miss ratio 0.0644, byte miss ratio 0.0644
cdn1_colo28.ns1221 S3FIFO-0.0500-0.9000 cache size     4230, 1050137 req, miss ratio 0.0230, byte miss ratio 0.0230
cdn1_colo28.ns1221 S3FIFO-0.0500-0.9000 cache size     8460, 1050137 req, miss ratio 0.0107, byte miss ratio 0.0107
cdn1_colo28.ns1221 S3FIFO-0.0250-0.9000 cache size       10, 1050137 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1221 S3FIFO-0.0250-0.9000 cache size       31, 1050137 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1221 S3FIFO-0.0250-0.9000 cache size      105, 1050137 req, miss ratio 0.5636, byte miss ratio 0.5636
cdn1_colo28.ns1221 S3FIFO-0.0250-0.9000 cache size      317, 1050137 req, miss ratio 0.3534, byte miss ratio 0.3534
cdn1_colo28.ns1221 S3FIFO-0.0250-0.9000 cache size     1057, 1050137 req, miss ratio 0.1416, byte miss ratio 0.1416
cdn1_colo28.ns1221 S3FIFO-0.0250-0.9000 cache size     2115, 1050137 req, miss ratio 0.0636, byte miss ratio 0.0636
cdn1_colo28.ns1221 S3FIFO-0.0250-0.9000 cache size     4230, 1050137 req, miss ratio 0.0227, byte miss ratio 0.0227
cdn1_colo28.ns1221 S3FIFO-0.0250-0.9000 cache size     8460, 1050137 req, miss ratio 0.0107, byte miss ratio 0.0107
cdn1_colo28.ns1221 S3FIFO-0.6000-0.9000 cache size       10, 1050137 req, miss ratio 0.9115, byte miss ratio 0.9115
cdn1_colo28.ns1221 S3FIFO-0.6000-0.9000 cache size       31, 1050137 req, miss ratio 0.8214, byte miss ratio 0.8214
cdn1_colo28.ns1221 S3FIFO-0.6000-0.9000 cache size      105, 1050137 req, miss ratio 0.6608, byte miss ratio 0.6608
cdn1_colo28.ns1221 S3FIFO-0.6000-0.9000 cache size      317, 1050137 req, miss ratio 0.4431, byte miss ratio 0.4431
cdn1_colo28.ns1221 S3FIFO-0.6000-0.9000 cache size     1057, 1050137 req, miss ratio 0.1915, byte miss ratio 0.1915
cdn1_colo28.ns1221 S3FIFO-0.6000-0.9000 cache size     2115, 1050137 req, miss ratio 0.0882, byte miss ratio 0.0882
cdn1_colo28.ns1221 S3FIFO-0.6000-0.9000 cache size     4230, 1050137 req, miss ratio 0.0326, byte miss ratio 0.0326
cdn1_colo28.ns1221 S3FIFO-0.6000-0.9000 cache size     8460, 1050137 req, miss ratio 0.0122, byte miss ratio 0.0122
cdn1_colo28.ns1221 S3FIFO-0.2500-0.9000 cache size       10, 1050137 req, miss ratio 0.8763, byte miss ratio 0.8763
cdn1_colo28.ns1221 S3FIFO-0.2500-0.9000 cache size       31, 1050137 req, miss ratio 0.7721, byte miss ratio 0.7721
cdn1_colo28.ns1221 S3FIFO-0.2500-0.9000 cache size      105, 1050137 req, miss ratio 0.5993, byte miss ratio 0.5993
cdn1_colo28.ns1221 S3FIFO-0.2500-0.9000 cache size      317, 1050137 req, miss ratio 0.3839, byte miss ratio 0.3839
cdn1_colo28.ns1221 S3FIFO-0.2500-0.9000 cache size     1057, 1050137 req, miss ratio 0.1595, byte miss ratio 0.1595
cdn1_colo28.ns1221 S3FIFO-0.2500-0.9000 cache size     2115, 1050137 req, miss ratio 0.0721, byte miss ratio 0.0721
cdn1_colo28.ns1221 S3FIFO-0.2500-0.9000 cache size     4230, 1050137 req, miss ratio 0.0261, byte miss ratio 0.0261
cdn1_colo28.ns1221 S3FIFO-0.2500-0.9000 cache size     8460, 1050137 req, miss ratio 0.0109, byte miss ratio 0.0109
cdn1_colo28.ns1221 S3FIFO-0.1500-0.9000 cache size       10, 1050137 req, miss ratio 0.8680, byte miss ratio 0.8680
cdn1_colo28.ns1221 S3FIFO-0.1500-0.9000 cache size       31, 1050137 req, miss ratio 0.7608, byte miss ratio 0.7608
cdn1_colo28.ns1221 S3FIFO-0.1500-0.9000 cache size      105, 1050137 req, miss ratio 0.5825, byte miss ratio 0.5825
cdn1_colo28.ns1221 S3FIFO-0.1500-0.9000 cache size      317, 1050137 req, miss ratio 0.3698, byte miss ratio 0.3698
cdn1_colo28.ns1221 S3FIFO-0.1500-0.9000 cache size     1057, 1050137 req, miss ratio 0.1509, byte miss ratio 0.1509
cdn1_colo28.ns1221 S3FIFO-0.1500-0.9000 cache size     2115, 1050137 req, miss ratio 0.0680, byte miss ratio 0.0680
cdn1_colo28.ns1221 S3FIFO-0.1500-0.9000 cache size     4230, 1050137 req, miss ratio 0.0245, byte miss ratio 0.0245
cdn1_colo28.ns1221 S3FIFO-0.1500-0.9000 cache size     8460, 1050137 req, miss ratio 0.0107, byte miss ratio 0.0107
cdn1_colo28.ns1221 S3FIFO-0.7500-1.9000 cache size       10, 1050137 req, miss ratio 0.9265, byte miss ratio 0.9265
cdn1_colo28.ns1221 S3FIFO-0.7500-1.9000 cache size       31, 1050137 req, miss ratio 0.8560, byte miss ratio 0.8560
cdn1_colo28.ns1221 S3FIFO-0.7500-1.9000 cache size      105, 1050137 req, miss ratio 0.7013, byte miss ratio 0.7013
cdn1_colo28.ns1221 S3FIFO-0.7500-1.9000 cache size      317, 1050137 req, miss ratio 0.4720, byte miss ratio 0.4720
cdn1_colo28.ns1221 S3FIFO-0.7500-1.9000 cache size     1057, 1050137 req, miss ratio 0.2019, byte miss ratio 0.2019
cdn1_colo28.ns1221 S3FIFO-0.7500-1.9000 cache size     2115, 1050137 req, miss ratio 0.0949, byte miss ratio 0.0949
cdn1_colo28.ns1221 S3FIFO-0.7500-1.9000 cache size     4230, 1050137 req, miss ratio 0.0361, byte miss ratio 0.0361
cdn1_colo28.ns1221 S3FIFO-0.7500-1.9000 cache size     8460, 1050137 req, miss ratio 0.0132, byte miss ratio 0.0132
cdn1_colo28.ns1221 S3FIFO-0.9000-0.9000 cache size       10, 1050137 req, miss ratio 0.9492, byte miss ratio 0.9492
cdn1_colo28.ns1221 S3FIFO-0.9000-0.9000 cache size       31, 1050137 req, miss ratio 0.8711, byte miss ratio 0.8711
cdn1_colo28.ns1221 S3FIFO-0.9000-0.9000 cache size      105, 1050137 req, miss ratio 0.7256, byte miss ratio 0.7256
cdn1_colo28.ns1221 S3FIFO-0.9000-0.9000 cache size      317, 1050137 req, miss ratio 0.5007, byte miss ratio 0.5007
cdn1_colo28.ns1221 S3FIFO-0.9000-0.9000 cache size     1057, 1050137 req, miss ratio 0.2237, byte miss ratio 0.2237
cdn1_colo28.ns1221 S3FIFO-0.9000-0.9000 cache size     2115, 1050137 req, miss ratio 0.1062, byte miss ratio 0.1062
cdn1_colo28.ns1221 S3FIFO-0.9000-0.9000 cache size     4230, 1050137 req, miss ratio 0.0402, byte miss ratio 0.0402
cdn1_colo28.ns1221 S3FIFO-0.9000-0.9000 cache size     8460, 1050137 req, miss ratio 0.0142, byte miss ratio 0.0142
cdn1_colo28.ns1221 S3FIFO-0.0050-0.9000 cache size       10, 1050137 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1221 S3FIFO-0.0050-0.9000 cache size       31, 1050137 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1221 S3FIFO-0.0050-0.9000 cache size      105, 1050137 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1221 S3FIFO-0.0050-0.9000 cache size      317, 1050137 req, miss ratio 0.3510, byte miss ratio 0.3510
cdn1_colo28.ns1221 S3FIFO-0.0050-0.9000 cache size     1057, 1050137 req, miss ratio 0.1404, byte miss ratio 0.1404
cdn1_colo28.ns1221 S3FIFO-0.0050-0.9000 cache size     2115, 1050137 req, miss ratio 0.0633, byte miss ratio 0.0633
cdn1_colo28.ns1221 S3FIFO-0.0050-0.9000 cache size     4230, 1050137 req, miss ratio 0.0226, byte miss ratio 0.0226
cdn1_colo28.ns1221 S3FIFO-0.0050-0.9000 cache size     8460, 1050137 req, miss ratio 0.0107, byte miss ratio 0.0107
cdn1_colo28.ns1221 S3FIFO-0.3500-0.9000 cache size       10, 1050137 req, miss ratio 0.8846, byte miss ratio 0.8846
cdn1_colo28.ns1221 S3FIFO-0.3500-0.9000 cache size       31, 1050137 req, miss ratio 0.7844, byte miss ratio 0.7844
cdn1_colo28.ns1221 S3FIFO-0.3500-0.9000 cache size      105, 1050137 req, miss ratio 0.6145, byte miss ratio 0.6145
cdn1_colo28.ns1221 S3FIFO-0.3500-0.9000 cache size      317, 1050137 req, miss ratio 0.3991, byte miss ratio 0.3991
cdn1_colo28.ns1221 S3FIFO-0.3500-0.9000 cache size     1057, 1050137 req, miss ratio 0.1681, byte miss ratio 0.1681
cdn1_colo28.ns1221 S3FIFO-0.3500-0.9000 cache size     2115, 1050137 req, miss ratio 0.0763, byte miss ratio 0.0763
cdn1_colo28.ns1221 S3FIFO-0.3500-0.9000 cache size     4230, 1050137 req, miss ratio 0.0277, byte miss ratio 0.0277
cdn1_colo28.ns1221 S3FIFO-0.3500-0.9000 cache size     8460, 1050137 req, miss ratio 0.0111, byte miss ratio 0.0111
cdn1_colo28.ns1221 S3FIFO-0.4000-0.9000 cache size       10, 1050137 req, miss ratio 0.8935, byte miss ratio 0.8935
cdn1_colo28.ns1221 S3FIFO-0.4000-0.9000 cache size       31, 1050137 req, miss ratio 0.7930, byte miss ratio 0.7930
cdn1_colo28.ns1221 S3FIFO-0.4000-0.9000 cache size      105, 1050137 req, miss ratio 0.6242, byte miss ratio 0.6242
cdn1_colo28.ns1221 S3FIFO-0.4000-0.9000 cache size      317, 1050137 req, miss ratio 0.4075, byte miss ratio 0.4075
cdn1_colo28.ns1221 S3FIFO-0.4000-0.9000 cache size     1057, 1050137 req, miss ratio 0.1726, byte miss ratio 0.1726
cdn1_colo28.ns1221 S3FIFO-0.4000-0.9000 cache size     2115, 1050137 req, miss ratio 0.0784, byte miss ratio 0.0784
cdn1_colo28.ns1221 S3FIFO-0.4000-0.9000 cache size     4230, 1050137 req, miss ratio 0.0286, byte miss ratio 0.0286
cdn1_colo28.ns1221 S3FIFO-0.4000-0.9000 cache size     8460, 1050137 req, miss ratio 0.0112, byte miss ratio 0.0112
cdn1_colo28.ns1221 S3FIFO-0.6500-1.9000 cache size       10, 1050137 req, miss ratio 0.9160, byte miss ratio 0.9160
cdn1_colo28.ns1221 S3FIFO-0.6500-1.9000 cache size       31, 1050137 req, miss ratio 0.8415, byte miss ratio 0.8415
cdn1_colo28.ns1221 S3FIFO-0.6500-1.9000 cache size      105, 1050137 req, miss ratio 0.6825, byte miss ratio 0.6825
cdn1_colo28.ns1221 S3FIFO-0.6500-1.9000 cache size      317, 1050137 req, miss ratio 0.4564, byte miss ratio 0.4564
cdn1_colo28.ns1221 S3FIFO-0.6500-1.9000 cache size     1057, 1050137 req, miss ratio 0.1933, byte miss ratio 0.1933
cdn1_colo28.ns1221 S3FIFO-0.6500-1.9000 cache size     2115, 1050137 req, miss ratio 0.0895, byte miss ratio 0.0895
cdn1_colo28.ns1221 S3FIFO-0.6500-1.9000 cache size     4230, 1050137 req, miss ratio 0.0337, byte miss ratio 0.0337
cdn1_colo28.ns1221 S3FIFO-0.6500-1.9000 cache size     8460, 1050137 req, miss ratio 0.0125, byte miss ratio 0.0125
cdn1_colo28.ns1221 S3FIFO-0.2500-1.9000 cache size       10, 1050137 req, miss ratio 0.8826, byte miss ratio 0.8826
cdn1_colo28.ns1221 S3FIFO-0.2500-1.9000 cache size       31, 1050137 req, miss ratio 0.7832, byte miss ratio 0.7832
cdn1_colo28.ns1221 S3FIFO-0.2500-1.9000 cache size      105, 1050137 req, miss ratio 0.6139, byte miss ratio 0.6139
cdn1_colo28.ns1221 S3FIFO-0.2500-1.9000 cache size      317, 1050137 req, miss ratio 0.3957, byte miss ratio 0.3957
cdn1_colo28.ns1221 S3FIFO-0.2500-1.9000 cache size     1057, 1050137 req, miss ratio 0.1623, byte miss ratio 0.1623
cdn1_colo28.ns1221 S3FIFO-0.2500-1.9000 cache size     2115, 1050137 req, miss ratio 0.0725, byte miss ratio 0.0725
cdn1_colo28.ns1221 S3FIFO-0.2500-1.9000 cache size     4230, 1050137 req, miss ratio 0.0261, byte miss ratio 0.0261
cdn1_colo28.ns1221 S3FIFO-0.2500-1.9000 cache size     8460, 1050137 req, miss ratio 0.0109, byte miss ratio 0.0109
cdn1_colo28.ns1221 S3FIFO-0.9900-1.9000 cache size       10, 1050137 req, miss ratio 0.9523, byte miss ratio 0.9523
cdn1_colo28.ns1221 S3FIFO-0.9900-1.9000 cache size       31, 1050137 req, miss ratio 0.8939, byte miss ratio 0.8939
cdn1_colo28.ns1221 S3FIFO-0.9900-1.9000 cache size      105, 1050137 req, miss ratio 0.7436, byte miss ratio 0.7436
cdn1_colo28.ns1221 S3FIFO-0.9900-1.9000 cache size      317, 1050137 req, miss ratio 0.5070, byte miss ratio 0.5070
cdn1_colo28.ns1221 S3FIFO-0.9900-1.9000 cache size     1057, 1050137 req, miss ratio 0.2252, byte miss ratio 0.2252
cdn1_colo28.ns1221 S3FIFO-0.9900-1.9000 cache size     2115, 1050137 req, miss ratio 0.1093, byte miss ratio 0.1093
cdn1_colo28.ns1221 S3FIFO-0.9900-1.9000 cache size     4230, 1050137 req, miss ratio 0.0431, byte miss ratio 0.0431
cdn1_colo28.ns1221 S3FIFO-0.9900-1.9000 cache size     8460, 1050137 req, miss ratio 0.0149, byte miss ratio 0.0149
cdn1_colo28.ns1221 S3FIFO-0.0010-0.9000 cache size       10, 1050137 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1221 S3FIFO-0.0010-0.9000 cache size       31, 1050137 req, miss ratio 1.0000, byte miss ratio 1.0000
