tencentBlock.ns4741 S3FIFO-0.8000-0.9000 cache size     2567, 37859399 req, miss ratio 0.7178, byte miss ratio 0.7178
tencentBlock.ns4741 S3FIFO-0.8000-0.9000 cache size     7701, 37859399 req, miss ratio 0.6412, byte miss ratio 0.6412
tencentBlock.ns4741 S3FIFO-0.8000-0.9000 cache size    25672, 37859399 req, miss ratio 0.5404, byte miss ratio 0.5404
tencentBlock.ns4741 S3FIFO-0.8000-0.9000 cache size    77016, 37859399 req, miss ratio 0.3982, byte miss ratio 0.3982
tencentBlock.ns4741 S3FIFO-0.8000-0.9000 cache size   256720, 37859399 req, miss ratio 0.2249, byte miss ratio 0.2249
tencentBlock.ns4741 S3FIFO-0.8000-0.9000 cache size   513440, 37859399 req, miss ratio 0.1503, byte miss ratio 0.1503
tencentBlock.ns4741 S3FIFO-0.8000-0.9000 cache size  1026880, 37859399 req, miss ratio 0.0991, byte miss ratio 0.0991
tencentBlock.ns4741 S3FIFO-0.8000-0.9000 cache size  2053760, 37859399 req, miss ratio 0.0725, byte miss ratio 0.0725
tencentBlock.ns4741 S3FIFO-0.0500-0.9000 cache size     2567, 37859399 req, miss ratio 0.7412, byte miss ratio 0.7412
tencentBlock.ns4741 S3FIFO-0.0500-0.9000 cache size     7701, 37859399 req, miss ratio 0.6351, byte miss ratio 0.6351
tencentBlock.ns4741 S3FIFO-0.0500-0.9000 cache size    25672, 37859399 req, miss ratio 0.5033, byte miss ratio 0.5033
tencentBlock.ns4741 S3FIFO-0.0500-0.9000 cache size    77016, 37859399 req, miss ratio 0.3516, byte miss ratio 0.3516
tencentBlock.ns4741 S3FIFO-0.0500-0.9000 cache size   256720, 37859399 req, miss ratio 0.1932, byte miss ratio 0.1932
tencentBlock.ns4741 S3FIFO-0.0500-0.9000 cache size   513440, 37859399 req, miss ratio 0.1234, byte miss ratio 0.1234
tencentBlock.ns4741 S3FIFO-0.0500-0.9000 cache size  1026880, 37859399 req, miss ratio 0.0897, byte miss ratio 0.0897
tencentBlock.ns4741 S3FIFO-0.0500-0.9000 cache size  2053760, 37859399 req, miss ratio 0.0706, byte miss ratio 0.0706
tencentBlock.ns4741 S3FIFO-0.0050-0.9000 cache size     2567, 37859399 req, miss ratio 0.7542, byte miss ratio 0.7542
tencentBlock.ns4741 S3FIFO-0.0050-0.9000 cache size     7701, 37859399 req, miss ratio 0.6669, byte miss ratio 0.6669
tencentBlock.ns4741 S3FIFO-0.0050-0.9000 cache size    25672, 37859399 req, miss ratio 0.5313, byte miss ratio 0.5313
tencentBlock.ns4741 S3FIFO-0.0050-0.9000 cache size    77016, 37859399 req, miss ratio 0.3635, byte miss ratio 0.3635
tencentBlock.ns4741 S3FIFO-0.0050-0.9000 cache size   256720, 37859399 req, miss ratio 0.1975, byte miss ratio 0.1975
tencentBlock.ns4741 S3FIFO-0.0050-0.9000 cache size   513440, 37859399 req, miss ratio 0.1267, byte miss ratio 0.1267
tencentBlock.ns4741 S3FIFO-0.0050-0.9000 cache size  1026880, 37859399 req, miss ratio 0.0924, byte miss ratio 0.0924
tencentBlock.ns4741 S3FIFO-0.0050-0.9000 cache size  2053760, 37859399 req, miss ratio 0.0710, byte miss ratio 0.0710
tencentBlock.ns4741 S3FIFO-0.7500-1.9000 cache size     2567, 37859399 req, miss ratio 0.7162, byte miss ratio 0.7162
tencentBlock.ns4741 S3FIFO-0.7500-1.9000 cache size     7701, 37859399 req, miss ratio 0.6396, byte miss ratio 0.6396
tencentBlock.ns4741 S3FIFO-0.7500-1.9000 cache size    25672, 37859399 req, miss ratio 0.5377, byte miss ratio 0.5377
tencentBlock.ns4741 S3FIFO-0.7500-1.9000 cache size    77016, 37859399 req, miss ratio 0.3938, byte miss ratio 0.3938
tencentBlock.ns4741 S3FIFO-0.7500-1.9000 cache size   256720, 37859399 req, miss ratio 0.2207, byte miss ratio 0.2207
tencentBlock.ns4741 S3FIFO-0.7500-1.9000 cache size   513440, 37859399 req, miss ratio 0.1474, byte miss ratio 0.1474
tencentBlock.ns4741 S3FIFO-0.7500-1.9000 cache size  1026880, 37859399 req, miss ratio 0.0974, byte miss ratio 0.0974
tencentBlock.ns4741 S3FIFO-0.7500-1.9000 cache size  2053760, 37859399 req, miss ratio 0.0722, byte miss ratio 0.0722
tencentBlock.ns4741 S3FIFO-0.4500-0.9000 cache size     2567, 37859399 req, miss ratio 0.7088, byte miss ratio 0.7088
tencentBlock.ns4741 S3FIFO-0.4500-0.9000 cache size     7701, 37859399 req, miss ratio 0.6208, byte miss ratio 0.6208
tencentBlock.ns4741 S3FIFO-0.4500-0.9000 cache size    25672, 37859399 req, miss ratio 0.5120, byte miss ratio 0.5120
tencentBlock.ns4741 S3FIFO-0.4500-0.9000 cache size    77016, 37859399 req, miss ratio 0.3784, byte miss ratio 0.3784
tencentBlock.ns4741 S3FIFO-0.4500-0.9000 cache size   256720, 37859399 req, miss ratio 0.2024, byte miss ratio 0.2024
tencentBlock.ns4741 S3FIFO-0.4500-0.9000 cache size   513440, 37859399 req, miss ratio 0.1337, byte miss ratio 0.1337
tencentBlock.ns4741 S3FIFO-0.4500-0.9000 cache size  1026880, 37859399 req, miss ratio 0.0899, byte miss ratio 0.0899
tencentBlock.ns4741 S3FIFO-0.4500-0.9000 cache size  2053760, 37859399 req, miss ratio 0.0708, byte miss ratio 0.0708
tencentBlock.ns4741 S3FIFO-0.7500-0.9000 cache size     2567, 37859399 req, miss ratio 0.7151, byte miss ratio 0.7151
tencentBlock.ns4741 S3FIFO-0.7500-0.9000 cache size     7701, 37859399 req, miss ratio 0.6380, byte miss ratio 0.6380
tencentBlock.ns4741 S3FIFO-0.7500-0.9000 cache size    25672, 37859399 req, miss ratio 0.5359, byte miss ratio 0.5359
tencentBlock.ns4741 S3FIFO-0.7500-0.9000 cache size    77016, 37859399 req, miss ratio 0.3950, byte miss ratio 0.3950
tencentBlock.ns4741 S3FIFO-0.7500-0.9000 cache size   256720, 37859399 req, miss ratio 0.2208, byte miss ratio 0.2208
tencentBlock.ns4741 S3FIFO-0.7500-0.9000 cache size   513440, 37859399 req, miss ratio 0.1474, byte miss ratio 0.1474
tencentBlock.ns4741 S3FIFO-0.7500-0.9000 cache size  1026880, 37859399 req, miss ratio 0.0974, byte miss ratio 0.0974
tencentBlock.ns4741 S3FIFO-0.7500-0.9000 cache size  2053760, 37859399 req, miss ratio 0.0722, byte miss ratio 0.0722
tencentBlock.ns4741 S3FIFO-0.6500-0.9000 cache size     2567, 37859399 req, miss ratio 0.7114, byte miss ratio 0.7114
tencentBlock.ns4741 S3FIFO-0.6500-0.9000 cache size     7701, 37859399 req, miss ratio 0.6316, byte miss ratio 0.6316
tencentBlock.ns4741 S3FIFO-0.6500-0.9000 cache size    25672, 37859399 req, miss ratio 0.5274, byte miss ratio 0.5274
tencentBlock.ns4741 S3FIFO-0.6500-0.9000 cache size    77016, 37859399 req, miss ratio 0.3896, byte miss ratio 0.3896
tencentBlock.ns4741 S3FIFO-0.6500-0.9000 cache size   256720, 37859399 req, miss ratio 0.2136, byte miss ratio 0.2136
tencentBlock.ns4741 S3FIFO-0.6500-0.9000 cache size   513440, 37859399 req, miss ratio 0.1423, byte miss ratio 0.1423
tencentBlock.ns4741 S3FIFO-0.6500-0.9000 cache size  1026880, 37859399 req, miss ratio 0.0941, byte miss ratio 0.0941
tencentBlock.ns4741 S3FIFO-0.6500-0.9000 cache size  2053760, 37859399 req, miss ratio 0.0713, byte miss ratio 0.0713
tencentBlock.ns4741 S3FIFO-0.2500-1.9000 cache size     2567, 37859399 req, miss ratio 0.7108, byte miss ratio 0.7108
tencentBlock.ns4741 S3FIFO-0.2500-1.9000 cache size     7701, 37859399 req, miss ratio 0.6164, byte miss ratio 0.6164
tencentBlock.ns4741 S3FIFO-0.2500-1.9000 cache size    25672, 37859399 req, miss ratio 0.5056, byte miss ratio 0.5056
tencentBlock.ns4741 S3FIFO-0.2500-1.9000 cache size    77016, 37859399 req, miss ratio 0.3686, byte miss ratio 0.3686
tencentBlock.ns4741 S3FIFO-0.2500-1.9000 cache size   256720, 37859399 req, miss ratio 0.1950, byte miss ratio 0.1950
tencentBlock.ns4741 S3FIFO-0.2500-1.9000 cache size   513440, 37859399 req, miss ratio 0.1278, byte miss ratio 0.1278
tencentBlock.ns4741 S3FIFO-0.2500-1.9000 cache size  1026880, 37859399 req, miss ratio 0.0884, byte miss ratio 0.0884
tencentBlock.ns4741 S3FIFO-0.2500-1.9000 cache size  2053760, 37859399 req, miss ratio 0.0705, byte miss ratio 0.0705
tencentBlock.ns4741 S3FIFO-0.1000-1.9000 cache size     2567, 37859399 req, miss ratio 0.7243, byte miss ratio 0.7243
tencentBlock.ns4741 S3FIFO-0.1000-1.9000 cache size     7701, 37859399 req, miss ratio 0.6221, byte miss ratio 0.6221
tencentBlock.ns4741 S3FIFO-0.1000-1.9000 cache size    25672, 37859399 req, miss ratio 0.5023, byte miss ratio 0.5023
tencentBlock.ns4741 S3FIFO-0.1000-1.9000 cache size    77016, 37859399 req, miss ratio 0.3577, byte miss ratio 0.3577
tencentBlock.ns4741 S3FIFO-0.1000-1.9000 cache size   256720, 37859399 req, miss ratio 0.1927, byte miss ratio 0.1927
tencentBlock.ns4741 S3FIFO-0.1000-1.9000 cache size   513440, 37859399 req, miss ratio 0.1239, byte miss ratio 0.1239
tencentBlock.ns4741 S3FIFO-0.1000-1.9000 cache size  1026880, 37859399 req, miss ratio 0.0890, byte miss ratio 0.0890
tencentBlock.ns4741 S3FIFO-0.1000-1.9000 cache size  2053760, 37859399 req, miss ratio 0.0705, byte miss ratio 0.0705
tencentBlock.ns4741 S3FIFO-0.4000-0.9000 cache size     2567, 37859399 req, miss ratio 0.7092, byte miss ratio 0.7092
tencentBlock.ns4741 S3FIFO-0.4000-0.9000 cache size     7701, 37859399 req, miss ratio 0.6190, byte miss ratio 0.6190
tencentBlock.ns4741 S3FIFO-0.4000-0.9000 cache size    25672, 37859399 req, miss ratio 0.5086, byte miss ratio 0.5086
tencentBlock.ns4741 S3FIFO-0.4000-0.9000 cache size    77016, 37859399 req, miss ratio 0.3754, byte miss ratio 0.3754
tencentBlock.ns4741 S3FIFO-0.4000-0.9000 cache size   256720, 37859399 req, miss ratio 0.2002, byte miss ratio 0.2002
tencentBlock.ns4741 S3FIFO-0.4000-0.9000 cache size   513440, 37859399 req, miss ratio 0.1323, byte miss ratio 0.1323
tencentBlock.ns4741 S3FIFO-0.4000-0.9000 cache size  1026880, 37859399 req, miss ratio 0.0894, byte miss ratio 0.0894
tencentBlock.ns4741 S3FIFO-0.4000-0.9000 cache size  2053760, 37859399 req, miss ratio 0.0708, byte miss ratio 0.0708
tencentBlock.ns4741 S3FIFO-0.0050-1.9000 cache size     2567, 37859399 req, miss ratio 0.7484, byte miss ratio 0.7484
tencentBlock.ns4741 S3FIFO-0.0050-1.9000 cache size     7701, 37859399 req, miss ratio 0.6644, byte miss ratio 0.6644
tencentBlock.ns4741 S3FIFO-0.0050-1.9000 cache size    25672, 37859399 req, miss ratio 0.5319, byte miss ratio 0.5319
tencentBlock.ns4741 S3FIFO-0.0050-1.9000 cache size    77016, 37859399 req, miss ratio 0.3658, byte miss ratio 0.3658
tencentBlock.ns4741 S3FIFO-0.0050-1.9000 cache size   256720, 37859399 req, miss ratio 0.1978, byte miss ratio 0.1978
tencentBlock.ns4741 S3FIFO-0.0050-1.9000 cache size   513440, 37859399 req, miss ratio 0.1267, byte miss ratio 0.1267
tencentBlock.ns4741 S3FIFO-0.0050-1.9000 cache size  1026880, 37859399 req, miss ratio 0.0924, byte miss ratio 0.0924
tencentBlock.ns4741 S3FIFO-0.0050-1.9000 cache size  2053760, 37859399 req, miss ratio 0.0710, byte miss ratio 0.0710
tencentBlock.ns4741 S3FIFO-0.0500-1.9000 cache size     2567, 37859399 req, miss ratio 0.7360, byte miss ratio 0.7360
tencentBlock.ns4741 S3FIFO-0.0500-1.9000 cache size     7701, 37859399 req, miss ratio 0.6323, byte miss ratio 0.6323
tencentBlock.ns4741 S3FIFO-0.0500-1.9000 cache size    25672, 37859399 req, miss ratio 0.5057, byte miss ratio 0.5057
tencentBlock.ns4741 S3FIFO-0.0500-1.9000 cache size    77016, 37859399 req, miss ratio 0.3556, byte miss ratio 0.3556
tencentBlock.ns4741 S3FIFO-0.0500-1.9000 cache size   256720, 37859399 req, miss ratio 0.1936, byte miss ratio 0.1936
tencentBlock.ns4741 S3FIFO-0.0500-1.9000 cache size   513440, 37859399 req, miss ratio 0.1234, byte miss ratio 0.1234
tencentBlock.ns4741 S3FIFO-0.0500-1.9000 cache size  1026880, 37859399 req, miss ratio 0.0897, byte miss ratio 0.0897
tencentBlock.ns4741 S3FIFO-0.0500-1.9000 cache size  2053760, 37859399 req, miss ratio 0.0706, byte miss ratio 0.0706
tencentBlock.ns4741 S3FIFO-0.0250-0.9000 cache size     2567, 37859399 req, miss ratio 0.7488, byte miss ratio 0.7488
tencentBlock.ns4741 S3FIFO-0.0250-0.9000 cache size     7701, 37859399 req, miss ratio 0.6484, byte miss ratio 0.6484
tencentBlock.ns4741 S3FIFO-0.0250-0.9000 cache size    25672, 37859399 req, miss ratio 0.5093, byte miss ratio 0.5093
tencentBlock.ns4741 S3FIFO-0.0250-0.9000 cache size    77016, 37859399 req, miss ratio 0.3533, byte miss ratio 0.3533
tencentBlock.ns4741 S3FIFO-0.0250-0.9000 cache size   256720, 37859399 req, miss ratio 0.1945, byte miss ratio 0.1945
tencentBlock.ns4741 S3FIFO-0.0250-0.9000 cache size   513440, 37859399 req, miss ratio 0.1245, byte miss ratio 0.1245
tencentBlock.ns4741 S3FIFO-0.0250-0.9000 cache size  1026880, 37859399 req, miss ratio 0.0906, byte miss ratio 0.0906
tencentBlock.ns4741 S3FIFO-0.0250-0.9000 cache size  2053760, 37859399 req, miss ratio 0.0707, byte miss ratio 0.0707
tencentBlock.ns4741 S3FIFO-0.5000-1.9000 cache size     2567, 37859399 req, miss ratio 0.7084, byte miss ratio 0.7084
tencentBlock.ns4741 S3FIFO-0.5000-1.9000 cache size     7701, 37859399 req, miss ratio 0.6243, byte miss ratio 0.6243
tencentBlock.ns4741 S3FIFO-0.5000-1.9000 cache size    25672, 37859399 req, miss ratio 0.5201, byte miss ratio 0.5201
tencentBlock.ns4741 S3FIFO-0.5000-1.9000 cache size    77016, 37859399 req, miss ratio 0.3827, byte miss ratio 0.3827
tencentBlock.ns4741 S3FIFO-0.5000-1.9000 cache size   256720, 37859399 req, miss ratio 0.2050, byte miss ratio 0.2050
tencentBlock.ns4741 S3FIFO-0.5000-1.9000 cache size   513440, 37859399 req, miss ratio 0.1355, byte miss ratio 0.1355
tencentBlock.ns4741 S3FIFO-0.5000-1.9000 cache size  1026880, 37859399 req, miss ratio 0.0906, byte miss ratio 0.0906
tencentBlock.ns4741 S3FIFO-0.5000-1.9000 cache size  2053760, 37859399 req, miss ratio 0.0709, byte miss ratio 0.0709
tencentBlock.ns4741 S3FIFO-0.1500-1.9000 cache size     2567, 37859399 req, miss ratio 0.7176, byte miss ratio 0.7176
tencentBlock.ns4741 S3FIFO-0.1500-1.9000 cache size     7701, 37859399 req, miss ratio 0.6183, byte miss ratio 0.6183
tencentBlock.ns4741 S3FIFO-0.1500-1.9000 cache size    25672, 37859399 req, miss ratio 0.5022, byte miss ratio 0.5022
tencentBlock.ns4741 S3FIFO-0.1500-1.9000 cache size    77016, 37859399 req, miss ratio 0.3611, byte miss ratio 0.3611
tencentBlock.ns4741 S3FIFO-0.1500-1.9000 cache size   256720, 37859399 req, miss ratio 0.1929, byte miss ratio 0.1929
tencentBlock.ns4741 S3FIFO-0.1500-1.9000 cache size   513440, 37859399 req, miss ratio 0.1251, byte miss ratio 0.1251
tencentBlock.ns4741 S3FIFO-0.1500-1.9000 cache size  1026880, 37859399 req, miss ratio 0.0886, byte miss ratio 0.0886
tencentBlock.ns4741 S3FIFO-0.1500-1.9000 cache size  2053760, 37859399 req, miss ratio 0.0704, byte miss ratio 0.0704
tencentBlock.ns4741 S3FIFO-0.6000-1.9000 cache size     2567, 37859399 req, miss ratio 0.7104, byte miss ratio 0.7104
tencentBlock.ns4741 S3FIFO-0.6000-1.9000 cache size     7701, 37859399 req, miss ratio 0.6301, byte miss ratio 0.6301
