cdn1_colo28.ns752 S3FIFO-0.5500-1.9000 cache size     1366, 1764438 req, miss ratio 0.8076, byte miss ratio 0.8076
cdn1_colo28.ns752 S3FIFO-0.8500-0.9000 cache size    13667, 1764438 req, miss ratio 0.7859, byte miss ratio 0.7859
cdn1_colo28.ns752 S3FIFO-0.8500-0.9000 cache size    41001, 1764438 req, miss ratio 0.7795, byte miss ratio 0.7795
cdn1_colo28.ns752 S3FIFO-0.8500-0.9000 cache size   136670, 1764438 req, miss ratio 0.7771, byte miss ratio 0.7771
cdn1_colo28.ns752 S3FIFO-0.8500-0.9000 cache size   273341, 1764438 req, miss ratio 0.7755, byte miss ratio 0.7755
cdn1_colo28.ns752 S3FIFO-0.8500-0.9000 cache size   546682, 1764438 req, miss ratio 0.7748, byte miss ratio 0.7748
cdn1_colo28.ns752 S3FIFO-0.8500-0.9000 cache size  1093364, 1764438 req, miss ratio 0.7746, byte miss ratio 0.7746
cdn1_colo28.ns752 S3FIFO-0.2000-0.9000 cache size     1366, 1764438 req, miss ratio 0.8022, byte miss ratio 0.8022
cdn1_colo28.ns752 S3FIFO-0.2000-0.9000 cache size     4100, 1764438 req, miss ratio 0.7892, byte miss ratio 0.7892
cdn1_colo28.ns752 S3FIFO-0.2000-0.9000 cache size    13667, 1764438 req, miss ratio 0.7827, byte miss ratio 0.7827
cdn1_colo28.ns752 S3FIFO-0.2000-0.9000 cache size    41001, 1764438 req, miss ratio 0.7795, byte miss ratio 0.7795
cdn1_colo28.ns752 S3FIFO-0.2000-0.9000 cache size   136670, 1764438 req, miss ratio 0.7771, byte miss ratio 0.7771
cdn1_colo28.ns752 S3FIFO-0.2000-0.9000 cache size   273341, 1764438 req, miss ratio 0.7755, byte miss ratio 0.7755
cdn1_colo28.ns752 S3FIFO-0.2000-0.9000 cache size   546682, 1764438 req, miss ratio 0.7748, byte miss ratio 0.7748
cdn1_colo28.ns752 S3FIFO-0.2000-0.9000 cache size  1093364, 1764438 req, miss ratio 0.7746, byte miss ratio 0.7746
cdn1_colo28.ns752 S3FIFO-0.9500-1.9000 cache size     1366, 1764438 req, miss ratio 0.8477, byte miss ratio 0.8477
cdn1_colo28.ns752 S3FIFO-0.9500-1.9000 cache size     4100, 1764438 req, miss ratio 0.8155, byte miss ratio 0.8155
cdn1_colo28.ns752 S3FIFO-0.9500-1.9000 cache size    13667, 1764438 req, miss ratio 0.7945, byte miss ratio 0.7945
cdn1_colo28.ns752 S3FIFO-0.9500-1.9000 cache size    41001, 1764438 req, miss ratio 0.7834, byte miss ratio 0.7834
cdn1_colo28.ns752 S3FIFO-0.9500-1.9000 cache size   136670, 1764438 req, miss ratio 0.7771, byte miss ratio 0.7771
cdn1_colo28.ns752 S3FIFO-0.9500-1.9000 cache size   273341, 1764438 req, miss ratio 0.7755, byte miss ratio 0.7755
cdn1_colo28.ns752 S3FIFO-0.9500-1.9000 cache size   546682, 1764438 req, miss ratio 0.7748, byte miss ratio 0.7748
cdn1_colo28.ns752 S3FIFO-0.9500-1.9000 cache size  1093364, 1764438 req, miss ratio 0.7746, byte miss ratio 0.7746
cdn1_colo28.ns752 S3FIFO-0.7000-1.9000 cache size     1366, 1764438 req, miss ratio 0.8111, byte miss ratio 0.8111
cdn1_colo28.ns752 S3FIFO-0.7000-1.9000 cache size     4100, 1764438 req, miss ratio 0.7945, byte miss ratio 0.7945
cdn1_colo28.ns752 S3FIFO-0.7000-1.9000 cache size    13667, 1764438 req, miss ratio 0.7820, byte miss ratio 0.7820
cdn1_colo28.ns752 S3FIFO-0.7000-1.9000 cache size    41001, 1764438 req, miss ratio 0.7793, byte miss ratio 0.7793
cdn1_colo28.ns752 S3FIFO-0.7000-1.9000 cache size   136670, 1764438 req, miss ratio 0.7770, byte miss ratio 0.7770
cdn1_colo28.ns752 S3FIFO-0.7000-1.9000 cache size   273341, 1764438 req, miss ratio 0.7755, byte miss ratio 0.7755
cdn1_colo28.ns752 S3FIFO-0.7000-1.9000 cache size   546682, 1764438 req, miss ratio 0.7748, byte miss ratio 0.7748
cdn1_colo28.ns752 S3FIFO-0.7000-1.9000 cache size  1093364, 1764438 req, miss ratio 0.7746, byte miss ratio 0.7746
cdn1_colo28.ns752 S3FIFO-0.2500-1.9000 cache size     1366, 1764438 req, miss ratio 0.8020, byte miss ratio 0.8020
cdn1_colo28.ns752 S3FIFO-0.2500-1.9000 cache size     4100, 1764438 req, miss ratio 0.7879, byte miss ratio 0.7879
cdn1_colo28.ns752 S3FIFO-0.2500-1.9000 cache size    13667, 1764438 req, miss ratio 0.7821, byte miss ratio 0.7821
cdn1_colo28.ns752 S3FIFO-0.2500-1.9000 cache size    41001, 1764438 req, miss ratio 0.7793, byte miss ratio 0.7793
cdn1_colo28.ns752 S3FIFO-0.2500-1.9000 cache size   136670, 1764438 req, miss ratio 0.7770, byte miss ratio 0.7770
cdn1_colo28.ns752 S3FIFO-0.2500-1.9000 cache size   273341, 1764438 req, miss ratio 0.7755, byte miss ratio 0.7755
cdn1_colo28.ns752 S3FIFO-0.2500-1.9000 cache size   546682, 1764438 req, miss ratio 0.7748, byte miss ratio 0.7748
cdn1_colo28.ns752 S3FIFO-0.2500-1.9000 cache size  1093364, 1764438 req, miss ratio 0.7746, byte miss ratio 0.7746
cdn1_colo28.ns752 S3FIFO-0.7500-1.9000 cache size     1366, 1764438 req, miss ratio 0.8135, byte miss ratio 0.8135
cdn1_colo28.ns752 S3FIFO-0.7500-1.9000 cache size     4100, 1764438 req, miss ratio 0.7968, byte miss ratio 0.7968
cdn1_colo28.ns752 S3FIFO-0.7500-1.9000 cache size    13667, 1764438 req, miss ratio 0.7824, byte miss ratio 0.7824
cdn1_colo28.ns752 S3FIFO-0.7500-1.9000 cache size    41001, 1764438 req, miss ratio 0.7793, byte miss ratio 0.7793
cdn1_colo28.ns752 S3FIFO-0.7500-1.9000 cache size   136670, 1764438 req, miss ratio 0.7770, byte miss ratio 0.7770
cdn1_colo28.ns752 S3FIFO-0.7500-1.9000 cache size   273341, 1764438 req, miss ratio 0.7755, byte miss ratio 0.7755
cdn1_colo28.ns752 S3FIFO-0.7500-1.9000 cache size   546682, 1764438 req, miss ratio 0.7748, byte miss ratio 0.7748
cdn1_colo28.ns752 S3FIFO-0.7500-1.9000 cache size  1093364, 1764438 req, miss ratio 0.7746, byte miss ratio 0.7746
cdn1_colo28.ns752 S3FIFO-0.9900-1.9000 cache size     1366, 1764438 req, miss ratio 0.8659, byte miss ratio 0.8659
cdn1_colo28.ns752 S3FIFO-0.9900-1.9000 cache size     4100, 1764438 req, miss ratio 0.8327, byte miss ratio 0.8327
cdn1_colo28.ns752 S3FIFO-0.9900-1.9000 cache size    13667, 1764438 req, miss ratio 0.8060, byte miss ratio 0.8060
cdn1_colo28.ns752 S3FIFO-0.9900-1.9000 cache size    41001, 1764438 req, miss ratio 0.7919, byte miss ratio 0.7919
cdn1_colo28.ns752 S3FIFO-0.9900-1.9000 cache size   136670, 1764438 req, miss ratio 0.7816, byte miss ratio 0.7816
cdn1_colo28.ns752 S3FIFO-0.9900-1.9000 cache size   273341, 1764438 req, miss ratio 0.7771, byte miss ratio 0.7771
cdn1_colo28.ns752 S3FIFO-0.9900-1.9000 cache size   546682, 1764438 req, miss ratio 0.7749, byte miss ratio 0.7749
cdn1_colo28.ns752 S3FIFO-0.9900-1.9000 cache size  1093364, 1764438 req, miss ratio 0.7746, byte miss ratio 0.7746
cdn1_colo28.ns752 S3FIFO-0.5500-0.9000 cache size     1366, 1764438 req, miss ratio 0.8090, byte miss ratio 0.8090
cdn1_colo28.ns752 S3FIFO-0.5500-0.9000 cache size     4100, 1764438 req, miss ratio 0.7912, byte miss ratio 0.7912
cdn1_colo28.ns752 S3FIFO-0.5500-0.9000 cache size    13667, 1764438 req, miss ratio 0.7825, byte miss ratio 0.7825
cdn1_colo28.ns752 S3FIFO-0.5500-0.9000 cache size    41001, 1764438 req, miss ratio 0.7795, byte miss ratio 0.7795
cdn1_colo28.ns752 S3FIFO-0.5500-0.9000 cache size   136670, 1764438 req, miss ratio 0.7771, byte miss ratio 0.7771
cdn1_colo28.ns752 S3FIFO-0.5500-0.9000 cache size   273341, 1764438 req, miss ratio 0.7755, byte miss ratio 0.7755
cdn1_colo28.ns752 S3FIFO-0.5500-0.9000 cache size   546682, 1764438 req, miss ratio 0.7748, byte miss ratio 0.7748
cdn1_colo28.ns752 S3FIFO-0.5500-0.9000 cache size  1093364, 1764438 req, miss ratio 0.7746, byte miss ratio 0.7746
cdn1_colo28.ns752 S3FIFO-0.1000-1.9000 cache size     1366, 1764438 req, miss ratio 0.7998, byte miss ratio 0.7998
cdn1_colo28.ns752 S3FIFO-0.1000-1.9000 cache size     4100, 1764438 req, miss ratio 0.7878, byte miss ratio 0.7878
cdn1_colo28.ns752 S3FIFO-0.1000-1.9000 cache size    13667, 1764438 req, miss ratio 0.7821, byte miss ratio 0.7821
cdn1_colo28.ns752 S3FIFO-0.1000-1.9000 cache size    41001, 1764438 req, miss ratio 0.7793, byte miss ratio 0.7793
cdn1_colo28.ns752 S3FIFO-0.1000-1.9000 cache size   136670, 1764438 req, miss ratio 0.7770, byte miss ratio 0.7770
cdn1_colo28.ns752 S3FIFO-0.1000-1.9000 cache size   273341, 1764438 req, miss ratio 0.7755, byte miss ratio 0.7755
cdn1_colo28.ns752 S3FIFO-0.1000-1.9000 cache size   546682, 1764438 req, miss ratio 0.7748, byte miss ratio 0.7748
cdn1_colo28.ns752 S3FIFO-0.1000-1.9000 cache size  1093364, 1764438 req, miss ratio 0.7746, byte miss ratio 0.7746
cdn1_colo28.ns752 S3FIFO-0.1500-1.9000 cache size     1366, 1764438 req, miss ratio 0.8003, byte miss ratio 0.8003
cdn1_colo28.ns752 S3FIFO-0.1500-1.9000 cache size     4100, 1764438 req, miss ratio 0.7878, byte miss ratio 0.7878
cdn1_colo28.ns752 S3FIFO-0.1500-1.9000 cache size    13667, 1764438 req, miss ratio 0.7821, byte miss ratio 0.7821
cdn1_colo28.ns752 S3FIFO-0.1500-1.9000 cache size    41001, 1764438 req, miss ratio 0.7793, byte miss ratio 0.7793
cdn1_colo28.ns752 S3FIFO-0.1500-1.9000 cache size   136670, 1764438 req, miss ratio 0.7770, byte miss ratio 0.7770
cdn1_colo28.ns752 S3FIFO-0.1500-1.9000 cache size   273341, 1764438 req, miss ratio 0.7755, byte miss ratio 0.7755
cdn1_colo28.ns752 S3FIFO-0.1500-1.9000 cache size   546682, 1764438 req, miss ratio 0.7748, byte miss ratio 0.7748
cdn1_colo28.ns752 S3FIFO-0.1500-1.9000 cache size  1093364, 1764438 req, miss ratio 0.7746, byte miss ratio 0.7746
cdn1_colo28.ns752 S3FIFO-0.0500-1.9000 cache size     1366, 1764438 req, miss ratio 0.7993, byte miss ratio 0.7993
cdn1_colo28.ns752 S3FIFO-0.0500-1.9000 cache size     4100, 1764438 req, miss ratio 0.7879, byte miss ratio 0.7879
cdn1_colo28.ns752 S3FIFO-0.0500-1.9000 cache size    13667, 1764438 req, miss ratio 0.7821, byte miss ratio 0.7821
cdn1_colo28.ns752 S3FIFO-0.0500-1.9000 cache size    41001, 1764438 req, miss ratio 0.7793, byte miss ratio 0.7793
cdn1_colo28.ns752 S3FIFO-0.0500-1.9000 cache size   136670, 1764438 req, miss ratio 0.7770, byte miss ratio 0.7770
cdn1_colo28.ns752 S3FIFO-0.0500-1.9000 cache size   273341, 1764438 req, miss ratio 0.7755, byte miss ratio 0.7755
cdn1_colo28.ns752 S3FIFO-0.0500-1.9000 cache size   546682, 1764438 req, miss ratio 0.7748, byte miss ratio 0.7748
cdn1_colo28.ns752 S3FIFO-0.0500-1.9000 cache size  1093364, 1764438 req, miss ratio 0.7746, byte miss ratio 0.7746
cdn1_colo28.ns752 S3FIFO-0.0100-0.9000 cache size     1366, 1764438 req, miss ratio 0.8011, byte miss ratio 0.8011
cdn1_colo28.ns752 S3FIFO-0.0100-0.9000 cache size     4100, 1764438 req, miss ratio 0.7899, byte miss ratio 0.7899
cdn1_colo28.ns752 S3FIFO-0.0100-0.9000 cache size    13667, 1764438 req, miss ratio 0.7827, byte miss ratio 0.7827
cdn1_colo28.ns752 S3FIFO-0.0100-0.9000 cache size    41001, 1764438 req, miss ratio 0.7795, byte miss ratio 0.7795
cdn1_colo28.ns752 S3FIFO-0.0100-0.9000 cache size   136670, 1764438 req, miss ratio 0.7771, byte miss ratio 0.7771
cdn1_colo28.ns752 S3FIFO-0.0100-0.9000 cache size   273341, 1764438 req, miss ratio 0.7755, byte miss ratio 0.7755
cdn1_colo28.ns752 S3FIFO-0.0100-0.9000 cache size   546682, 1764438 req, miss ratio 0.7748, byte miss ratio 0.7748
cdn1_colo28.ns752 S3FIFO-0.0100-0.9000 cache size  1093364, 1764438 req, miss ratio 0.7746, byte miss ratio 0.7746
cdn1_colo28.ns752 S3FIFO-0.0250-1.9000 cache size     1366, 1764438 req, miss ratio 0.7992, byte miss ratio 0.7992
cdn1_colo28.ns752 S3FIFO-0.0250-1.9000 cache size     4100, 1764438 req, miss ratio 0.7880, byte miss ratio 0.7880
cdn1_colo28.ns752 S3FIFO-0.0250-1.9000 cache size    13667, 1764438 req, miss ratio 0.7821, byte miss ratio 0.7821
cdn1_colo28.ns752 S3FIFO-0.0250-1.9000 cache size    41001, 1764438 req, miss ratio 0.7793, byte miss ratio 0.7793
cdn1_colo28.ns752 S3FIFO-0.0250-1.9000 cache size   136670, 1764438 req, miss ratio 0.7770, byte miss ratio 0.7770
cdn1_colo28.ns752 S3FIFO-0.0250-1.9000 cache size   273341, 1764438 req, miss ratio 0.7755, byte miss ratio 0.7755
cdn1_colo28.ns752 S3FIFO-0.0250-1.9000 cache size   546682, 1764438 req, miss ratio 0.7748, byte miss ratio 0.7748
cdn1_colo28.ns752 S3FIFO-0.0250-1.9000 cache size  1093364, 1764438 req, miss ratio 0.7746, byte miss ratio 0.7746
cdn1_colo28.ns752 S3FIFO-0.0050-0.9000 cache size     1366, 1764438 req, miss ratio 0.8012, byte miss ratio 0.8012
cdn1_colo28.ns752 S3FIFO-0.0050-0.9000 cache size     4100, 1764438 req, miss ratio 0.7899, byte miss ratio 0.7899
cdn1_colo28.ns752 S3FIFO-0.0050-0.9000 cache size    13667, 1764438 req, miss ratio 0.7827, byte miss ratio 0.7827
cdn1_colo28.ns752 S3FIFO-0.0050-0.9000 cache size    41001, 1764438 req, miss ratio 0.7795, byte miss ratio 0.7795
cdn1_colo28.ns752 S3FIFO-0.0050-0.9000 cache size   136670, 1764438 req, miss ratio 0.7771, byte miss ratio 0.7771
cdn1_colo28.ns752 S3FIFO-0.0050-0.9000 cache size   273341, 1764438 req, miss ratio 0.7755, byte miss ratio 0.7755
cdn1_colo28.ns752 S3FIFO-0.0050-0.9000 cache size   546682, 1764438 req, miss ratio 0.7748, byte miss ratio 0.7748
cdn1_colo28.ns752 S3FIFO-0.0050-0.9000 cache size  1093364, 1764438 req, miss ratio 0.7746, byte miss ratio 0.7746
cdn1_colo28.ns752 S3FIFO-0.4500-0.9000 cache size     1366, 1764438 req, miss ratio 0.8072, byte miss ratio 0.8072
cdn1_colo28.ns752 S3FIFO-0.4500-0.9000 cache size     4100, 1764438 req, miss ratio 0.7902, byte miss ratio 0.7902
cdn1_colo28.ns752 S3FIFO-0.4500-0.9000 cache size    13667, 1764438 req, miss ratio 0.7825, byte miss ratio 0.7825
cdn1_colo28.ns752 S3FIFO-0.4500-0.9000 cache size    41001, 1764438 req, miss ratio 0.7795, byte miss ratio 0.7795
cdn1_colo28.ns752 S3FIFO-0.4500-0.9000 cache size   136670, 1764438 req, miss ratio 0.7771, byte miss ratio 0.7771
cdn1_colo28.ns752 S3FIFO-0.4500-0.9000 cache size   273341, 1764438 req, miss ratio 0.7755, byte miss ratio 0.7755
cdn1_colo28.ns752 S3FIFO-0.4500-0.9000 cache size   546682, 1764438 req, miss ratio 0.7748, byte miss ratio 0.7748
cdn1_colo28.ns752 S3FIFO-0.4500-0.9000 cache size  1093364, 1764438 req, miss ratio 0.7746, byte miss ratio 0.7746
cdn1_colo28.ns752 S3FIFO-0.4000-0.9000 cache size     1366, 1764438 req, miss ratio 0.8059, byte miss ratio 0.8059
cdn1_colo28.ns752 S3FIFO-0.4000-0.9000 cache size     4100, 1764438 req, miss ratio 0.7898, byte miss ratio 0.7898
cdn1_colo28.ns752 S3FIFO-0.4000-0.9000 cache size    13667, 1764438 req, miss ratio 0.7825, byte miss ratio 0.7825
cdn1_colo28.ns752 S3FIFO-0.4000-0.9000 cache size    41001, 1764438 req, miss ratio 0.7795, byte miss ratio 0.7795
cdn1_colo28.ns752 S3FIFO-0.4000-0.9000 cache size   136670, 1764438 req, miss ratio 0.7771, byte miss ratio 0.7771
cdn1_colo28.ns752 S3FIFO-0.4000-0.9000 cache size   273341, 1764438 req, miss ratio 0.7755, byte miss ratio 0.7755
cdn1_colo28.ns752 S3FIFO-0.4000-0.9000 cache size   546682, 1764438 req, miss ratio 0.7748, byte miss ratio 0.7748
cdn1_colo28.ns752 S3FIFO-0.4000-0.9000 cache size  1093364, 1764438 req, miss ratio 0.7746, byte miss ratio 0.7746
cdn1_colo28.ns752 S3FIFO-0.4000-1.9000 cache size     1366, 1764438 req, miss ratio 0.8053, byte miss ratio 0.8053
cdn1_colo28.ns752 S3FIFO-0.4000-1.9000 cache size     4100, 1764438 req, miss ratio 0.7889, byte miss ratio 0.7889
cdn1_colo28.ns752 S3FIFO-0.4000-1.9000 cache size    13667, 1764438 req, miss ratio 0.7820, byte miss ratio 0.7820
cdn1_colo28.ns752 S3FIFO-0.4000-1.9000 cache size    41001, 1764438 req, miss ratio 0.7793, byte miss ratio 0.7793
cdn1_colo28.ns752 S3FIFO-0.4000-1.9000 cache size   136670, 1764438 req, miss ratio 0.7770, byte miss ratio 0.7770
cdn1_colo28.ns752 S3FIFO-0.4000-1.9000 cache size   273341, 1764438 req, miss ratio 0.7755, byte miss ratio 0.7755
cdn1_colo28.ns752 S3FIFO-0.4000-1.9000 cache size   546682, 1764438 req, miss ratio 0.7748, byte miss ratio 0.7748
cdn1_colo28.ns752 S3FIFO-0.4000-1.9000 cache size  1093364, 1764438 req, miss ratio 0.7746, byte miss ratio 0.7746
cdn1_colo28.ns752 S3FIFO-0.6000-1.9000 cache size     1366, 1764438 req, miss ratio 0.8083, byte miss ratio 0.8083
cdn1_colo28.ns752 S3FIFO-0.6000-1.9000 cache size     4100, 1764438 req, miss ratio 0.7916, byte miss ratio 0.7916
cdn1_colo28.ns752 S3FIFO-0.6000-1.9000 cache size    13667, 1764438 req, miss ratio 0.7818, byte miss ratio 0.7818
cdn1_colo28.ns752 S3FIFO-0.6000-1.9000 cache size    41001, 1764438 req, miss ratio 0.7793, byte miss ratio 0.7793
cdn1_colo28.ns752 S3FIFO-0.6000-1.9000 cache size   136670, 1764438 req, miss ratio 0.7770, byte miss ratio 0.7770
cdn1_colo28.ns752 S3FIFO-0.6000-1.9000 cache size   273341, 1764438 req, miss ratio 0.7755, byte miss ratio 0.7755
cdn1_colo28.ns752 S3FIFO-0.6000-1.9000 cache size   546682, 1764438 req, miss ratio 0.7748, byte miss ratio 0.7748
cdn1_colo28.ns752 S3FIFO-0.6000-1.9000 cache size  1093364, 1764438 req, miss ratio 0.7746, byte miss ratio 0.7746
cdn1_colo28.ns752 S3FIFO-0.1000-0.9000 cache size     1366, 1764438 req, miss ratio 0.8014, byte miss ratio 0.8014
cdn1_colo28.ns752 S3FIFO-0.1000-0.9000 cache size     4100, 1764438 req, miss ratio 0.7895, byte miss ratio 0.7895
cdn1_colo28.ns752 S3FIFO-0.1000-0.9000 cache size    13667, 1764438 req, miss ratio 0.7827, byte miss ratio 0.7827
cdn1_colo28.ns752 S3FIFO-0.1000-0.9000 cache size    41001, 1764438 req, miss ratio 0.7795, byte miss ratio 0.7795
cdn1_colo28.ns752 S3FIFO-0.1000-0.9000 cache size   136670, 1764438 req, miss ratio 0.7771, byte miss ratio 0.7771
cdn1_colo28.ns752 S3FIFO-0.1000-0.9000 cache size   273341, 1764438 req, miss ratio 0.7755, byte miss ratio 0.7755
cdn1_colo28.ns752 S3FIFO-0.1000-0.9000 cache size   546682, 1764438 req, miss ratio 0.7748, byte miss ratio 0.7748
cdn1_colo28.ns752 S3FIFO-0.1000-0.9000 cache size  1093364, 1764438 req, miss ratio 0.7746, byte miss ratio 0.7746
cdn1_colo28.ns752 S3FIFO-0.3500-1.9000 cache size     1366, 1764438 req, miss ratio 0.8042, byte miss ratio 0.8042
cdn1_colo28.ns752 S3FIFO-0.3500-1.9000 cache size     4100, 1764438 req, miss ratio 0.7886, byte miss ratio 0.7886
cdn1_colo28.ns752 S3FIFO-0.3500-1.9000 cache size    13667, 1764438 req, miss ratio 0.7820, byte miss ratio 0.7820
cdn1_colo28.ns752 S3FIFO-0.3500-1.9000 cache size    41001, 1764438 req, miss ratio 0.7793, byte miss ratio 0.7793
