tencentBlock.ns10226 S3FIFO-0.4500-0.9000 cache size     2648, 42655510 req, miss ratio 0.7252, byte miss ratio 0.7252
tencentBlock.ns10226 S3FIFO-0.4500-0.9000 cache size     7946, 42655510 req, miss ratio 0.6356, byte miss ratio 0.6356
tencentBlock.ns10226 S3FIFO-0.4500-0.9000 cache size    26489, 42655510 req, miss ratio 0.5286, byte miss ratio 0.5286
tencentBlock.ns10226 S3FIFO-0.4500-0.9000 cache size    79467, 42655510 req, miss ratio 0.3842, byte miss ratio 0.3842
tencentBlock.ns10226 S3FIFO-0.4500-0.9000 cache size   264890, 42655510 req, miss ratio 0.2001, byte miss ratio 0.2001
tencentBlock.ns10226 S3FIFO-0.4500-0.9000 cache size   529780, 42655510 req, miss ratio 0.1351, byte miss ratio 0.1351
tencentBlock.ns10226 S3FIFO-0.4500-0.9000 cache size  1059561, 42655510 req, miss ratio 0.0865, byte miss ratio 0.0865
tencentBlock.ns10226 S3FIFO-0.4500-0.9000 cache size  2119123, 42655510 req, miss ratio 0.0655, byte miss ratio 0.0655
tencentBlock.ns10226 S3FIFO-0.2000-0.9000 cache size     2648, 42655510 req, miss ratio 0.7346, byte miss ratio 0.7346
tencentBlock.ns10226 S3FIFO-0.2000-0.9000 cache size     7946, 42655510 req, miss ratio 0.6373, byte miss ratio 0.6373
tencentBlock.ns10226 S3FIFO-0.2000-0.9000 cache size    26489, 42655510 req, miss ratio 0.5175, byte miss ratio 0.5175
tencentBlock.ns10226 S3FIFO-0.2000-0.9000 cache size    79467, 42655510 req, miss ratio 0.3672, byte miss ratio 0.3672
tencentBlock.ns10226 S3FIFO-0.2000-0.9000 cache size   264890, 42655510 req, miss ratio 0.1918, byte miss ratio 0.1918
tencentBlock.ns10226 S3FIFO-0.2000-0.9000 cache size   529780, 42655510 req, miss ratio 0.1259, byte miss ratio 0.1259
tencentBlock.ns10226 S3FIFO-0.2000-0.9000 cache size  1059561, 42655510 req, miss ratio 0.0837, byte miss ratio 0.0837
tencentBlock.ns10226 S3FIFO-0.2000-0.9000 cache size  2119123, 42655510 req, miss ratio 0.0650, byte miss ratio 0.0650
tencentBlock.ns10226 S3FIFO-0.7500-0.9000 cache size     2648, 42655510 req, miss ratio 0.7318, byte miss ratio 0.7318
tencentBlock.ns10226 S3FIFO-0.7500-0.9000 cache size     7946, 42655510 req, miss ratio 0.6501, byte miss ratio 0.6501
tencentBlock.ns10226 S3FIFO-0.7500-0.9000 cache size    26489, 42655510 req, miss ratio 0.5489, byte miss ratio 0.5489
tencentBlock.ns10226 S3FIFO-0.7500-0.9000 cache size    79467, 42655510 req, miss ratio 0.4017, byte miss ratio 0.4017
tencentBlock.ns10226 S3FIFO-0.7500-0.9000 cache size   264890, 42655510 req, miss ratio 0.2187, byte miss ratio 0.2187
tencentBlock.ns10226 S3FIFO-0.7500-0.9000 cache size   529780, 42655510 req, miss ratio 0.1468, byte miss ratio 0.1468
tencentBlock.ns10226 S3FIFO-0.7500-0.9000 cache size  1059561, 42655510 req, miss ratio 0.0945, byte miss ratio 0.0945
tencentBlock.ns10226 S3FIFO-0.7500-0.9000 cache size  2119123, 42655510 req, miss ratio 0.0671, byte miss ratio 0.0671
tencentBlock.ns10226 S3FIFO-0.4000-0.9000 cache size     2648, 42655510 req, miss ratio 0.7259, byte miss ratio 0.7259
tencentBlock.ns10226 S3FIFO-0.4000-0.9000 cache size     7946, 42655510 req, miss ratio 0.6346, byte miss ratio 0.6346
tencentBlock.ns10226 S3FIFO-0.4000-0.9000 cache size    26489, 42655510 req, miss ratio 0.5257, byte miss ratio 0.5257
tencentBlock.ns10226 S3FIFO-0.4000-0.9000 cache size    79467, 42655510 req, miss ratio 0.3808, byte miss ratio 0.3808
tencentBlock.ns10226 S3FIFO-0.4000-0.9000 cache size   264890, 42655510 req, miss ratio 0.1980, byte miss ratio 0.1980
tencentBlock.ns10226 S3FIFO-0.4000-0.9000 cache size   529780, 42655510 req, miss ratio 0.1333, byte miss ratio 0.1333
