cdn1_colo28.ns1481466 S3FIFO-0.2500-1.9000 cache size       48, 1222635 req, miss ratio 0.4723, byte miss ratio 0.4723
cdn1_colo28.ns1481466 S3FIFO-0.2500-1.9000 cache size      145, 1222635 req, miss ratio 0.4550, byte miss ratio 0.4550
cdn1_colo28.ns1481466 S3FIFO-0.2500-1.9000 cache size      486, 1222635 req, miss ratio 0.4086, byte miss ratio 0.4086
cdn1_colo28.ns1481466 S3FIFO-0.2500-1.9000 cache size     1458, 1222635 req, miss ratio 0.3156, byte miss ratio 0.3156
cdn1_colo28.ns1481466 S3FIFO-0.2500-1.9000 cache size     4863, 1222635 req, miss ratio 0.1608, byte miss ratio 0.1608
cdn1_colo28.ns1481466 S3FIFO-0.2500-1.9000 cache size     9726, 1222635 req, miss ratio 0.0885, byte miss ratio 0.0885
cdn1_colo28.ns1481466 S3FIFO-0.2500-1.9000 cache size    19452, 1222635 req, miss ratio 0.0559, byte miss ratio 0.0559
cdn1_colo28.ns1481466 S3FIFO-0.2500-1.9000 cache size    38904, 1222635 req, miss ratio 0.0432, byte miss ratio 0.0432
cdn1_colo28.ns1481466 S3FIFO-0.8500-0.9000 cache size       48, 1222635 req, miss ratio 0.4728, byte miss ratio 0.4728
cdn1_colo28.ns1481466 S3FIFO-0.8500-0.9000 cache size      145, 1222635 req, miss ratio 0.4566, byte miss ratio 0.4566
cdn1_colo28.ns1481466 S3FIFO-0.8500-0.9000 cache size      486, 1222635 req, miss ratio 0.4165, byte miss ratio 0.4165
cdn1_colo28.ns1481466 S3FIFO-0.8500-0.9000 cache size     1458, 1222635 req, miss ratio 0.3382, byte miss ratio 0.3382
cdn1_colo28.ns1481466 S3FIFO-0.8500-0.9000 cache size     4863, 1222635 req, miss ratio 0.1983, byte miss ratio 0.1983
cdn1_colo28.ns1481466 S3FIFO-0.8500-0.9000 cache size     9726, 1222635 req, miss ratio 0.1206, byte miss ratio 0.1206
cdn1_colo28.ns1481466 S3FIFO-0.8500-0.9000 cache size    19452, 1222635 req, miss ratio 0.0692, byte miss ratio 0.0692
cdn1_colo28.ns1481466 S3FIFO-0.8500-0.9000 cache size    38904, 1222635 req, miss ratio 0.0442, byte miss ratio 0.0442
cdn1_colo28.ns1481466 S3FIFO-0.3000-0.9000 cache size       48, 1222635 req, miss ratio 0.4723, byte miss ratio 0.4723
cdn1_colo28.ns1481466 S3FIFO-0.3000-0.9000 cache size      145, 1222635 req, miss ratio 0.4551, byte miss ratio 0.4551
cdn1_colo28.ns1481466 S3FIFO-0.3000-0.9000 cache size      486, 1222635 req, miss ratio 0.4095, byte miss ratio 0.4095
cdn1_colo28.ns1481466 S3FIFO-0.3000-0.9000 cache size     1458, 1222635 req, miss ratio 0.3177, byte miss ratio 0.3177
cdn1_colo28.ns1481466 S3FIFO-0.3000-0.9000 cache size     4863, 1222635 req, miss ratio 0.1636, byte miss ratio 0.1636
cdn1_colo28.ns1481466 S3FIFO-0.3000-0.9000 cache size     9726, 1222635 req, miss ratio 0.0903, byte miss ratio 0.0903
cdn1_colo28.ns1481466 S3FIFO-0.3000-0.9000 cache size    19452, 1222635 req, miss ratio 0.0563, byte miss ratio 0.0563
cdn1_colo28.ns1481466 S3FIFO-0.3000-0.9000 cache size    38904, 1222635 req, miss ratio 0.0432, byte miss ratio 0.0432
cdn1_colo28.ns1481466 S3FIFO-0.0050-0.9000 cache size       48, 1222635 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1481466 S3FIFO-0.0050-0.9000 cache size      145, 1222635 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1481466 S3FIFO-0.0050-0.9000 cache size      486, 1222635 req, miss ratio 0.4072, byte miss ratio 0.4072
cdn1_colo28.ns1481466 S3FIFO-0.0050-0.9000 cache size     1458, 1222635 req, miss ratio 0.3063, byte miss ratio 0.3063
cdn1_colo28.ns1481466 S3FIFO-0.0050-0.9000 cache size     4863, 1222635 req, miss ratio 0.1479, byte miss ratio 0.1479
cdn1_colo28.ns1481466 S3FIFO-0.0050-0.9000 cache size     9726, 1222635 req, miss ratio 0.0807, byte miss ratio 0.0807
cdn1_colo28.ns1481466 S3FIFO-0.0050-0.9000 cache size    19452, 1222635 req, miss ratio 0.0543, byte miss ratio 0.0543
cdn1_colo28.ns1481466 S3FIFO-0.0050-0.9000 cache size    38904, 1222635 req, miss ratio 0.0432, byte miss ratio 0.0432
cdn1_colo28.ns1481466 S3FIFO-0.0250-1.9000 cache size       48, 1222635 req, miss ratio 0.4760, byte miss ratio 0.4760
cdn1_colo28.ns1481466 S3FIFO-0.0250-1.9000 cache size      145, 1222635 req, miss ratio 0.4559, byte miss ratio 0.4559
cdn1_colo28.ns1481466 S3FIFO-0.0250-1.9000 cache size      486, 1222635 req, miss ratio 0.4051, byte miss ratio 0.4051
cdn1_colo28.ns1481466 S3FIFO-0.0250-1.9000 cache size     1458, 1222635 req, miss ratio 0.3063, byte miss ratio 0.3063
cdn1_colo28.ns1481466 S3FIFO-0.0250-1.9000 cache size     4863, 1222635 req, miss ratio 0.1486, byte miss ratio 0.1486
cdn1_colo28.ns1481466 S3FIFO-0.0250-1.9000 cache size     9726, 1222635 req, miss ratio 0.0812, byte miss ratio 0.0812
cdn1_colo28.ns1481466 S3FIFO-0.0250-1.9000 cache size    19452, 1222635 req, miss ratio 0.0544, byte miss ratio 0.0544
cdn1_colo28.ns1481466 S3FIFO-0.0250-1.9000 cache size    38904, 1222635 req, miss ratio 0.0432, byte miss ratio 0.0432
cdn1_colo28.ns1481466 S3FIFO-0.9900-0.9000 cache size       48, 1222635 req, miss ratio 0.4729, byte miss ratio 0.4729
cdn1_colo28.ns1481466 S3FIFO-0.9900-0.9000 cache size      145, 1222635 req, miss ratio 0.4567, byte miss ratio 0.4567
cdn1_colo28.ns1481466 S3FIFO-0.9900-0.9000 cache size      486, 1222635 req, miss ratio 0.4170, byte miss ratio 0.4170
cdn1_colo28.ns1481466 S3FIFO-0.9900-0.9000 cache size     1458, 1222635 req, miss ratio 0.3400, byte miss ratio 0.3400
cdn1_colo28.ns1481466 S3FIFO-0.9900-0.9000 cache size     4863, 1222635 req, miss ratio 0.2042, byte miss ratio 0.2042
cdn1_colo28.ns1481466 S3FIFO-0.9900-0.9000 cache size     9726, 1222635 req, miss ratio 0.1277, byte miss ratio 0.1277
cdn1_colo28.ns1481466 S3FIFO-0.9900-0.9000 cache size    19452, 1222635 req, miss ratio 0.0748, byte miss ratio 0.0748
cdn1_colo28.ns1481466 S3FIFO-0.9900-0.9000 cache size    38904, 1222635 req, miss ratio 0.0472, byte miss ratio 0.0472
cdn1_colo28.ns1481466 S3FIFO-0.1000-1.9000 cache size       48, 1222635 req, miss ratio 0.4733, byte miss ratio 0.4733
cdn1_colo28.ns1481466 S3FIFO-0.1000-1.9000 cache size      145, 1222635 req, miss ratio 0.4545, byte miss ratio 0.4545
cdn1_colo28.ns1481466 S3FIFO-0.1000-1.9000 cache size      486, 1222635 req, miss ratio 0.4060, byte miss ratio 0.4060
cdn1_colo28.ns1481466 S3FIFO-0.1000-1.9000 cache size     1458, 1222635 req, miss ratio 0.3094, byte miss ratio 0.3094
cdn1_colo28.ns1481466 S3FIFO-0.1000-1.9000 cache size     4863, 1222635 req, miss ratio 0.1526, byte miss ratio 0.1526
cdn1_colo28.ns1481466 S3FIFO-0.1000-1.9000 cache size     9726, 1222635 req, miss ratio 0.0834, byte miss ratio 0.0834
cdn1_colo28.ns1481466 S3FIFO-0.1000-1.9000 cache size    19452, 1222635 req, miss ratio 0.0548, byte miss ratio 0.0548
cdn1_colo28.ns1481466 S3FIFO-0.1000-1.9000 cache size    38904, 1222635 req, miss ratio 0.0432, byte miss ratio 0.0432
cdn1_colo28.ns1481466 S3FIFO-0.3000-1.9000 cache size       48, 1222635 req, miss ratio 0.4723, byte miss ratio 0.4723
cdn1_colo28.ns1481466 S3FIFO-0.3000-1.9000 cache size      145, 1222635 req, miss ratio 0.4551, byte miss ratio 0.4551
cdn1_colo28.ns1481466 S3FIFO-0.3000-1.9000 cache size      486, 1222635 req, miss ratio 0.4095, byte miss ratio 0.4095
cdn1_colo28.ns1481466 S3FIFO-0.3000-1.9000 cache size     1458, 1222635 req, miss ratio 0.3177, byte miss ratio 0.3177
cdn1_colo28.ns1481466 S3FIFO-0.3000-1.9000 cache size     4863, 1222635 req, miss ratio 0.1636, byte miss ratio 0.1636
cdn1_colo28.ns1481466 S3FIFO-0.3000-1.9000 cache size     9726, 1222635 req, miss ratio 0.0903, byte miss ratio 0.0903
cdn1_colo28.ns1481466 S3FIFO-0.3000-1.9000 cache size    19452, 1222635 req, miss ratio 0.0563, byte miss ratio 0.0563
cdn1_colo28.ns1481466 S3FIFO-0.3000-1.9000 cache size    38904, 1222635 req, miss ratio 0.0432, byte miss ratio 0.0432
cdn1_colo28.ns1481466 S3FIFO-0.2000-1.9000 cache size       48, 1222635 req, miss ratio 0.4723, byte miss ratio 0.4723
cdn1_colo28.ns1481466 S3FIFO-0.2000-1.9000 cache size      145, 1222635 req, miss ratio 0.4548, byte miss ratio 0.4548
cdn1_colo28.ns1481466 S3FIFO-0.2000-1.9000 cache size      486, 1222635 req, miss ratio 0.4078, byte miss ratio 0.4078
cdn1_colo28.ns1481466 S3FIFO-0.2000-1.9000 cache size     1458, 1222635 req, miss ratio 0.3135, byte miss ratio 0.3135
cdn1_colo28.ns1481466 S3FIFO-0.2000-1.9000 cache size     4863, 1222635 req, miss ratio 0.1582, byte miss ratio 0.1582
cdn1_colo28.ns1481466 S3FIFO-0.2000-1.9000 cache size     9726, 1222635 req, miss ratio 0.0866, byte miss ratio 0.0866
cdn1_colo28.ns1481466 S3FIFO-0.2000-1.9000 cache size    19452, 1222635 req, miss ratio 0.0555, byte miss ratio 0.0555
cdn1_colo28.ns1481466 S3FIFO-0.2000-1.9000 cache size    38904, 1222635 req, miss ratio 0.0432, byte miss ratio 0.0432
cdn1_colo28.ns1481466 S3FIFO-0.3500-0.9000 cache size       48, 1222635 req, miss ratio 0.4723, byte miss ratio 0.4723
cdn1_colo28.ns1481466 S3FIFO-0.3500-0.9000 cache size      145, 1222635 req, miss ratio 0.4553, byte miss ratio 0.4553
cdn1_colo28.ns1481466 S3FIFO-0.3500-0.9000 cache size      486, 1222635 req, miss ratio 0.4104, byte miss ratio 0.4104
cdn1_colo28.ns1481466 S3FIFO-0.3500-0.9000 cache size     1458, 1222635 req, miss ratio 0.3199, byte miss ratio 0.3199
cdn1_colo28.ns1481466 S3FIFO-0.3500-0.9000 cache size     4863, 1222635 req, miss ratio 0.1668, byte miss ratio 0.1668
cdn1_colo28.ns1481466 S3FIFO-0.3500-0.9000 cache size     9726, 1222635 req, miss ratio 0.0925, byte miss ratio 0.0925
cdn1_colo28.ns1481466 S3FIFO-0.3500-0.9000 cache size    19452, 1222635 req, miss ratio 0.0569, byte miss ratio 0.0569
