cdn1_colo28.ns2014 S3FIFO-0.8500-0.9000 cache size       87, 1584250 req, miss ratio 0.4331, byte miss ratio 0.4331
cdn1_colo28.ns2014 S3FIFO-0.8500-0.9000 cache size      263, 1584250 req, miss ratio 0.1624, byte miss ratio 0.1624
cdn1_colo28.ns2014 S3FIFO-0.8500-0.9000 cache size      877, 1584250 req, miss ratio 0.0629, byte miss ratio 0.0629
cdn1_colo28.ns2014 S3FIFO-0.8500-0.9000 cache size     2631, 1584250 req, miss ratio 0.0557, byte miss ratio 0.0557
cdn1_colo28.ns2014 S3FIFO-0.8500-0.9000 cache size     8772, 1584250 req, miss ratio 0.0554, byte miss ratio 0.0554
cdn1_colo28.ns2014 S3FIFO-0.8500-0.9000 cache size    17545, 1584250 req, miss ratio 0.0554, byte miss ratio 0.0554
cdn1_colo28.ns2014 S3FIFO-0.8500-0.9000 cache size    35090, 1584250 req, miss ratio 0.0554, byte miss ratio 0.0554
cdn1_colo28.ns2014 S3FIFO-0.8500-0.9000 cache size    70180, 1584250 req, miss ratio 0.0554, byte miss ratio 0.0554
cdn1_colo28.ns2014 S3FIFO-0.9500-1.9000 cache size       87, 1584250 req, miss ratio 0.4393, byte miss ratio 0.4393
cdn1_colo28.ns2014 S3FIFO-0.9500-1.9000 cache size      263, 1584250 req, miss ratio 0.1708, byte miss ratio 0.1708
cdn1_colo28.ns2014 S3FIFO-0.9500-1.9000 cache size      877, 1584250 req, miss ratio 0.0671, byte miss ratio 0.0671
cdn1_colo28.ns2014 S3FIFO-0.9500-1.9000 cache size     2631, 1584250 req, miss ratio 0.0558, byte miss ratio 0.0558
cdn1_colo28.ns2014 S3FIFO-0.9500-1.9000 cache size     8772, 1584250 req, miss ratio 0.0554, byte miss ratio 0.0554
cdn1_colo28.ns2014 S3FIFO-0.9500-1.9000 cache size    17545, 1584250 req, miss ratio 0.0554, byte miss ratio 0.0554
cdn1_colo28.ns2014 S3FIFO-0.9500-1.9000 cache size    35090, 1584250 req, miss ratio 0.0554, byte miss ratio 0.0554
cdn1_colo28.ns2014 S3FIFO-0.9500-1.9000 cache size    70180, 1584250 req, miss ratio 0.0554, byte miss ratio 0.0554
cdn1_colo28.ns2014 S3FIFO-0.6000-1.9000 cache size       87, 1584250 req, miss ratio 0.3961, byte miss ratio 0.3961
cdn1_colo28.ns2014 S3FIFO-0.6000-1.9000 cache size      263, 1584250 req, miss ratio 0.1374, byte miss ratio 0.1374
cdn1_colo28.ns2014 S3FIFO-0.6000-1.9000 cache size      877, 1584250 req, miss ratio 0.0595, byte miss ratio 0.0595
cdn1_colo28.ns2014 S3FIFO-0.6000-1.9000 cache size     2631, 1584250 req, miss ratio 0.0556, byte miss ratio 0.0556
cdn1_colo28.ns2014 S3FIFO-0.6000-1.9000 cache size     8772, 1584250 req, miss ratio 0.0554, byte miss ratio 0.0554
cdn1_colo28.ns2014 S3FIFO-0.6000-1.9000 cache size    17545, 1584250 req, miss ratio 0.0554, byte miss ratio 0.0554
cdn1_colo28.ns2014 S3FIFO-0.6000-1.9000 cache size    35090, 1584250 req, miss ratio 0.0554, byte miss ratio 0.0554
cdn1_colo28.ns2014 S3FIFO-0.6000-1.9000 cache size    70180, 1584250 req, miss ratio 0.0554, byte miss ratio 0.0554
cdn1_colo28.ns2014 S3FIFO-0.9000-1.9000 cache size       87, 1584250 req, miss ratio 0.4350, byte miss ratio 0.4350
