cdn1_allcolo.ns3226 S3FIFO-0.6000-0.9000 cache size        7, 3247189 req, miss ratio 0.0231, byte miss ratio 0.0231
cdn1_allcolo.ns3226 S3FIFO-0.6000-0.9000 cache size       22, 3247189 req, miss ratio 0.0186, byte miss ratio 0.0186
cdn1_allcolo.ns3226 S3FIFO-0.6000-0.9000 cache size       73, 3247189 req, miss ratio 0.0142, byte miss ratio 0.0142
cdn1_allcolo.ns3226 S3FIFO-0.6000-0.9000 cache size      220, 3247189 req, miss ratio 0.0107, byte miss ratio 0.0107
cdn1_allcolo.ns3226 S3FIFO-0.6000-0.9000 cache size      734, 3247189 req, miss ratio 0.0068, byte miss ratio 0.0068
cdn1_allcolo.ns3226 S3FIFO-0.6000-0.9000 cache size     1469, 3247189 req, miss ratio 0.0048, byte miss ratio 0.0048
cdn1_allcolo.ns3226 S3FIFO-0.6000-0.9000 cache size     2938, 3247189 req, miss ratio 0.0032, byte miss ratio 0.0032
cdn1_allcolo.ns3226 S3FIFO-0.6000-0.9000 cache size     5877, 3247189 req, miss ratio 0.0023, byte miss ratio 0.0023
cdn1_allcolo.ns3226 S3FIFO-0.8500-0.9000 cache size        7, 3247189 req, miss ratio 0.0239, byte miss ratio 0.0239
cdn1_allcolo.ns3226 S3FIFO-0.8500-0.9000 cache size       22, 3247189 req, miss ratio 0.0201, byte miss ratio 0.0201
cdn1_allcolo.ns3226 S3FIFO-0.8500-0.9000 cache size       73, 3247189 req, miss ratio 0.0157, byte miss ratio 0.0157
cdn1_allcolo.ns3226 S3FIFO-0.8500-0.9000 cache size      220, 3247189 req, miss ratio 0.0118, byte miss ratio 0.0118
cdn1_allcolo.ns3226 S3FIFO-0.8500-0.9000 cache size      734, 3247189 req, miss ratio 0.0076, byte miss ratio 0.0076
cdn1_allcolo.ns3226 S3FIFO-0.8500-0.9000 cache size     1469, 3247189 req, miss ratio 0.0054, byte miss ratio 0.0054
cdn1_allcolo.ns3226 S3FIFO-0.8500-0.9000 cache size     2938, 3247189 req, miss ratio 0.0036, byte miss ratio 0.0036
cdn1_allcolo.ns3226 S3FIFO-0.8500-0.9000 cache size     5877, 3247189 req, miss ratio 0.0024, byte miss ratio 0.0024
cdn1_allcolo.ns3226 S3FIFO-0.6500-0.9000 cache size        7, 3247189 req, miss ratio 0.0231, byte miss ratio 0.0231
cdn1_allcolo.ns3226 S3FIFO-0.6500-0.9000 cache size       22, 3247189 req, miss ratio 0.0189, byte miss ratio 0.0189
cdn1_allcolo.ns3226 S3FIFO-0.6500-0.9000 cache size       73, 3247189 req, miss ratio 0.0145, byte miss ratio 0.0145
cdn1_allcolo.ns3226 S3FIFO-0.6500-0.9000 cache size      220, 3247189 req, miss ratio 0.0109, byte miss ratio 0.0109
cdn1_allcolo.ns3226 S3FIFO-0.6500-0.9000 cache size      734, 3247189 req, miss ratio 0.0070, byte miss ratio 0.0070
cdn1_allcolo.ns3226 S3FIFO-0.6500-0.9000 cache size     1469, 3247189 req, miss ratio 0.0049, byte miss ratio 0.0049
cdn1_allcolo.ns3226 S3FIFO-0.6500-0.9000 cache size     2938, 3247189 req, miss ratio 0.0033, byte miss ratio 0.0033
cdn1_allcolo.ns3226 S3FIFO-0.6500-0.9000 cache size     5877, 3247189 req, miss ratio 0.0023, byte miss ratio 0.0023
cdn1_allcolo.ns3226 S3FIFO-0.4500-0.9000 cache size        7, 3247189 req, miss ratio 0.0225, byte miss ratio 0.0225
cdn1_allcolo.ns3226 S3FIFO-0.4500-0.9000 cache size       22, 3247189 req, miss ratio 0.0178, byte miss ratio 0.0178
cdn1_allcolo.ns3226 S3FIFO-0.4500-0.9000 cache size       73, 3247189 req, miss ratio 0.0137, byte miss ratio 0.0137
cdn1_allcolo.ns3226 S3FIFO-0.4500-0.9000 cache size      220, 3247189 req, miss ratio 0.0102, byte miss ratio 0.0102
cdn1_allcolo.ns3226 S3FIFO-0.4500-0.9000 cache size      734, 3247189 req, miss ratio 0.0064, byte miss ratio 0.0064
cdn1_allcolo.ns3226 S3FIFO-0.4500-0.9000 cache size     1469, 3247189 req, miss ratio 0.0045, byte miss ratio 0.0045
cdn1_allcolo.ns3226 S3FIFO-0.4500-0.9000 cache size     2938, 3247189 req, miss ratio 0.0031, byte miss ratio 0.0031
cdn1_allcolo.ns3226 S3FIFO-0.4500-0.9000 cache size     5877, 3247189 req, miss ratio 0.0023, byte miss ratio 0.0023
cdn1_allcolo.ns3226 S3FIFO-0.9000-1.9000 cache size        7, 3247189 req, miss ratio 0.0262, byte miss ratio 0.0262
cdn1_allcolo.ns3226 S3FIFO-0.9000-1.9000 cache size       22, 3247189 req, miss ratio 0.0206, byte miss ratio 0.0206
cdn1_allcolo.ns3226 S3FIFO-0.9000-1.9000 cache size       73, 3247189 req, miss ratio 0.0161, byte miss ratio 0.0161
