cdn1_colo28.ns954 S3FIFO-0.1000-0.9000 cache size       14, 1005912 req, miss ratio 0.0028, byte miss ratio 0.0028
cdn1_colo28.ns954 S3FIFO-0.1000-0.9000 cache size       28, 1005912 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_colo28.ns954 S3FIFO-0.1000-0.9000 cache size       57, 1005912 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_colo28.ns954 S3FIFO-0.1000-0.9000 cache size      115, 1005912 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_colo28.ns954 S3FIFO-0.0050-1.9000 cache size       14, 1005912 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns954 S3FIFO-0.0050-1.9000 cache size       28, 1005912 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns954 S3FIFO-0.0050-1.9000 cache size       57, 1005912 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns954 S3FIFO-0.0050-1.9000 cache size      115, 1005912 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns954 S3FIFO-0.7500-0.9000 cache size       14, 1005912 req, miss ratio 0.0056, byte miss ratio 0.0056
cdn1_colo28.ns954 S3FIFO-0.7500-0.9000 cache size       28, 1005912 req, miss ratio 0.0010, byte miss ratio 0.0010
cdn1_colo28.ns954 S3FIFO-0.7500-0.9000 cache size       57, 1005912 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_colo28.ns954 S3FIFO-0.7500-0.9000 cache size      115, 1005912 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_colo28.ns954 S3FIFO-0.9000-1.9000 cache size       14, 1005912 req, miss ratio 0.0061, byte miss ratio 0.0061
cdn1_colo28.ns954 S3FIFO-0.9000-1.9000 cache size       28, 1005912 req, miss ratio 0.0012, byte miss ratio 0.0012
cdn1_colo28.ns954 S3FIFO-0.9000-1.9000 cache size       57, 1005912 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_colo28.ns954 S3FIFO-0.9000-1.9000 cache size      115, 1005912 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_colo28.ns954 S3FIFO-0.4500-0.9000 cache size       14, 1005912 req, miss ratio 0.0043, byte miss ratio 0.0043
cdn1_colo28.ns954 S3FIFO-0.4500-0.9000 cache size       28, 1005912 req, miss ratio 0.0008, byte miss ratio 0.0008
cdn1_colo28.ns954 S3FIFO-0.4500-0.9000 cache size       57, 1005912 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_colo28.ns954 S3FIFO-0.4500-0.9000 cache size      115, 1005912 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_colo28.ns954 S3FIFO-0.0010-1.9000 cache size       14, 1005912 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns954 S3FIFO-0.0010-1.9000 cache size       28, 1005912 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns954 S3FIFO-0.0010-1.9000 cache size       57, 1005912 req, miss ratio 1.0000, byte miss ratio 1.0000
