tencentBlock.ns4111 S3FIFO-0.7000-0.9000 cache size     6679, 62548699 req, miss ratio 0.7473, byte miss ratio 0.7473
tencentBlock.ns4111 S3FIFO-0.7000-0.9000 cache size    20037, 62548699 req, miss ratio 0.6780, byte miss ratio 0.6780
tencentBlock.ns4111 S3FIFO-0.7000-0.9000 cache size    66791, 62548699 req, miss ratio 0.5903, byte miss ratio 0.5903
tencentBlock.ns4111 S3FIFO-0.7000-0.9000 cache size   200373, 62548699 req, miss ratio 0.4614, byte miss ratio 0.4614
tencentBlock.ns4111 S3FIFO-0.7000-0.9000 cache size   667910, 62548699 req, miss ratio 0.3399, byte miss ratio 0.3399
tencentBlock.ns4111 S3FIFO-0.7000-0.9000 cache size  1335820, 62548699 req, miss ratio 0.3073, byte miss ratio 0.3073
tencentBlock.ns4111 S3FIFO-0.7000-0.9000 cache size  2671640, 62548699 req, miss ratio 0.1862, byte miss ratio 0.1862
tencentBlock.ns4111 S3FIFO-0.7000-0.9000 cache size  5343280, 62548699 req, miss ratio 0.1150, byte miss ratio 0.1150
tencentBlock.ns4111 S3FIFO-0.0100-1.9000 cache size     6679, 62548699 req, miss ratio 0.7634, byte miss ratio 0.7634
tencentBlock.ns4111 S3FIFO-0.0100-1.9000 cache size    20037, 62548699 req, miss ratio 0.6785, byte miss ratio 0.6785
tencentBlock.ns4111 S3FIFO-0.0100-1.9000 cache size    66791, 62548699 req, miss ratio 0.5608, byte miss ratio 0.5608
tencentBlock.ns4111 S3FIFO-0.0100-1.9000 cache size   200373, 62548699 req, miss ratio 0.4250, byte miss ratio 0.4250
tencentBlock.ns4111 S3FIFO-0.0100-1.9000 cache size   667910, 62548699 req, miss ratio 0.3078, byte miss ratio 0.3078
tencentBlock.ns4111 S3FIFO-0.0100-1.9000 cache size  1335820, 62548699 req, miss ratio 0.2768, byte miss ratio 0.2768
tencentBlock.ns4111 S3FIFO-0.0100-1.9000 cache size  2671640, 62548699 req, miss ratio 0.1304, byte miss ratio 0.1304
tencentBlock.ns4111 S3FIFO-0.0100-1.9000 cache size  5343280, 62548699 req, miss ratio 0.1078, byte miss ratio 0.1078
tencentBlock.ns4111 S3FIFO-0.9000-1.9000 cache size     6679, 62548699 req, miss ratio 0.7605, byte miss ratio 0.7605
tencentBlock.ns4111 S3FIFO-0.9000-1.9000 cache size    20037, 62548699 req, miss ratio 0.6977, byte miss ratio 0.6977
tencentBlock.ns4111 S3FIFO-0.9000-1.9000 cache size    66791, 62548699 req, miss ratio 0.6049, byte miss ratio 0.6049
tencentBlock.ns4111 S3FIFO-0.9000-1.9000 cache size   200373, 62548699 req, miss ratio 0.4784, byte miss ratio 0.4784
tencentBlock.ns4111 S3FIFO-0.9000-1.9000 cache size   667910, 62548699 req, miss ratio 0.3604, byte miss ratio 0.3604
tencentBlock.ns4111 S3FIFO-0.9000-1.9000 cache size  1335820, 62548699 req, miss ratio 0.3072, byte miss ratio 0.3072
tencentBlock.ns4111 S3FIFO-0.9000-1.9000 cache size  2671640, 62548699 req, miss ratio 0.2044, byte miss ratio 0.2044
