io_traces.ns213 S3FIFO-0.9000-1.9000 cache size     8757, 14200000 req, miss ratio 0.8300, byte miss ratio 0.8300
io_traces.ns213 S3FIFO-0.7500-0.9000 cache size     8757, 14200000 req, miss ratio 0.8297, byte miss ratio 0.8297
io_traces.ns213 S3FIFO-0.7500-0.9000 cache size    26272, 14200000 req, miss ratio 0.8249, byte miss ratio 0.8249
io_traces.ns213 S3FIFO-0.7500-0.9000 cache size    87575, 14200000 req, miss ratio 0.8002, byte miss ratio 0.8002
io_traces.ns213 S3FIFO-0.7500-0.9000 cache size   262726, 14200000 req, miss ratio 0.7441, byte miss ratio 0.7441
io_traces.ns213 S3FIFO-0.7500-0.9000 cache size   875755, 14200000 req, miss ratio 0.7255, byte miss ratio 0.7255
io_traces.ns213 S3FIFO-0.7500-0.9000 cache size  1751511, 14200000 req, miss ratio 0.7164, byte miss ratio 0.7164
io_traces.ns213 S3FIFO-0.7500-0.9000 cache size  3503023, 14200000 req, miss ratio 0.6607, byte miss ratio 0.6607
io_traces.ns213 S3FIFO-0.7500-0.9000 cache size  7006046, 14200000 req, miss ratio 0.6223, byte miss ratio 0.6223
io_traces.ns213 S3FIFO-0.2000-0.9000 cache size     8757, 14200000 req, miss ratio 0.8297, byte miss ratio 0.8297
io_traces.ns213 S3FIFO-0.2000-0.9000 cache size    26272, 14200000 req, miss ratio 0.8244, byte miss ratio 0.8244
io_traces.ns213 S3FIFO-0.2000-0.9000 cache size    87575, 14200000 req, miss ratio 0.7544, byte miss ratio 0.7544
io_traces.ns213 S3FIFO-0.2000-0.9000 cache size   262726, 14200000 req, miss ratio 0.7328, byte miss ratio 0.7328
io_traces.ns213 S3FIFO-0.2000-0.9000 cache size   875755, 14200000 req, miss ratio 0.7168, byte miss ratio 0.7168
io_traces.ns213 S3FIFO-0.2000-0.9000 cache size  1751511, 14200000 req, miss ratio 0.6999, byte miss ratio 0.6999
io_traces.ns213 S3FIFO-0.2000-0.9000 cache size  3503023, 14200000 req, miss ratio 0.6592, byte miss ratio 0.6592
io_traces.ns213 S3FIFO-0.2000-0.9000 cache size  7006046, 14200000 req, miss ratio 0.6223, byte miss ratio 0.6223
io_traces.ns213 S3FIFO-0.4500-1.9000 cache size     8757, 14200000 req, miss ratio 0.8298, byte miss ratio 0.8298
io_traces.ns213 S3FIFO-0.4500-1.9000 cache size    26272, 14200000 req, miss ratio 0.8217, byte miss ratio 0.8217
io_traces.ns213 S3FIFO-0.4500-1.9000 cache size    87575, 14200000 req, miss ratio 0.7732, byte miss ratio 0.7732
io_traces.ns213 S3FIFO-0.4500-1.9000 cache size   262726, 14200000 req, miss ratio 0.7327, byte miss ratio 0.7327
io_traces.ns213 S3FIFO-0.4500-1.9000 cache size   875755, 14200000 req, miss ratio 0.7167, byte miss ratio 0.7167
io_traces.ns213 S3FIFO-0.4500-1.9000 cache size  1751511, 14200000 req, miss ratio 0.7037, byte miss ratio 0.7037
io_traces.ns213 S3FIFO-0.4500-1.9000 cache size  3503023, 14200000 req, miss ratio 0.6592, byte miss ratio 0.6592
io_traces.ns213 S3FIFO-0.4500-1.9000 cache size  7006046, 14200000 req, miss ratio 0.6223, byte miss ratio 0.6223
io_traces.ns213 S3FIFO-0.3500-1.9000 cache size     8757, 14200000 req, miss ratio 0.8281, byte miss ratio 0.8281
io_traces.ns213 S3FIFO-0.3500-1.9000 cache size    26272, 14200000 req, miss ratio 0.8202, byte miss ratio 0.8202
io_traces.ns213 S3FIFO-0.3500-1.9000 cache size    87575, 14200000 req, miss ratio 0.7630, byte miss ratio 0.7630
io_traces.ns213 S3FIFO-0.3500-1.9000 cache size   262726, 14200000 req, miss ratio 0.7326, byte miss ratio 0.7326
io_traces.ns213 S3FIFO-0.3500-1.9000 cache size   875755, 14200000 req, miss ratio 0.7125, byte miss ratio 0.7125
io_traces.ns213 S3FIFO-0.3500-1.9000 cache size  1751511, 14200000 req, miss ratio 0.7014, byte miss ratio 0.7014
io_traces.ns213 S3FIFO-0.3500-1.9000 cache size  3503023, 14200000 req, miss ratio 0.6593, byte miss ratio 0.6593
io_traces.ns213 S3FIFO-0.3500-1.9000 cache size  7006046, 14200000 req, miss ratio 0.6223, byte miss ratio 0.6223
io_traces.ns213 S3FIFO-0.0050-1.9000 cache size     8757, 14200000 req, miss ratio 0.8310, byte miss ratio 0.8310
io_traces.ns213 S3FIFO-0.0050-1.9000 cache size    26272, 14200000 req, miss ratio 0.8159, byte miss ratio 0.8159
io_traces.ns213 S3FIFO-0.0050-1.9000 cache size    87575, 14200000 req, miss ratio 0.7410, byte miss ratio 0.7410
io_traces.ns213 S3FIFO-0.0050-1.9000 cache size   262726, 14200000 req, miss ratio 0.7320, byte miss ratio 0.7320
io_traces.ns213 S3FIFO-0.0050-1.9000 cache size   875755, 14200000 req, miss ratio 0.7069, byte miss ratio 0.7069
io_traces.ns213 S3FIFO-0.0050-1.9000 cache size  1751511, 14200000 req, miss ratio 0.6976, byte miss ratio 0.6976
io_traces.ns213 S3FIFO-0.0050-1.9000 cache size  3503023, 14200000 req, miss ratio 0.6593, byte miss ratio 0.6593
io_traces.ns213 S3FIFO-0.0050-1.9000 cache size  7006046, 14200000 req, miss ratio 0.6223, byte miss ratio 0.6223
io_traces.ns213 S3FIFO-0.0010-1.9000 cache size     8757, 14200000 req, miss ratio 0.8792, byte miss ratio 0.8792
io_traces.ns213 S3FIFO-0.0010-1.9000 cache size    26272, 14200000 req, miss ratio 0.8204, byte miss ratio 0.8204
io_traces.ns213 S3FIFO-0.0010-1.9000 cache size    87575, 14200000 req, miss ratio 0.7424, byte miss ratio 0.7424
io_traces.ns213 S3FIFO-0.0010-1.9000 cache size   262726, 14200000 req, miss ratio 0.7327, byte miss ratio 0.7327
io_traces.ns213 S3FIFO-0.0010-1.9000 cache size   875755, 14200000 req, miss ratio 0.7069, byte miss ratio 0.7069
io_traces.ns213 S3FIFO-0.0010-1.9000 cache size  1751511, 14200000 req, miss ratio 0.6976, byte miss ratio 0.6976
io_traces.ns213 S3FIFO-0.0010-1.9000 cache size  3503023, 14200000 req, miss ratio 0.6593, byte miss ratio 0.6593
io_traces.ns213 S3FIFO-0.0010-1.9000 cache size  7006046, 14200000 req, miss ratio 0.6223, byte miss ratio 0.6223
io_traces.ns213 S3FIFO-0.6500-0.9000 cache size     8757, 14200000 req, miss ratio 0.8298, byte miss ratio 0.8298
io_traces.ns213 S3FIFO-0.6500-0.9000 cache size    26272, 14200000 req, miss ratio 0.8253, byte miss ratio 0.8253
io_traces.ns213 S3FIFO-0.6500-0.9000 cache size    87575, 14200000 req, miss ratio 0.7921, byte miss ratio 0.7921
io_traces.ns213 S3FIFO-0.6500-0.9000 cache size   262726, 14200000 req, miss ratio 0.7346, byte miss ratio 0.7346
io_traces.ns213 S3FIFO-0.6500-0.9000 cache size   875755, 14200000 req, miss ratio 0.7218, byte miss ratio 0.7218
io_traces.ns213 S3FIFO-0.6500-0.9000 cache size  1751511, 14200000 req, miss ratio 0.7080, byte miss ratio 0.7080
io_traces.ns213 S3FIFO-0.6500-0.9000 cache size  3503023, 14200000 req, miss ratio 0.6608, byte miss ratio 0.6608
io_traces.ns213 S3FIFO-0.6500-0.9000 cache size  7006046, 14200000 req, miss ratio 0.6223, byte miss ratio 0.6223
io_traces.ns213 S3FIFO-0.7000-1.9000 cache size     8757, 14200000 req, miss ratio 0.8297, byte miss ratio 0.8297
io_traces.ns213 S3FIFO-0.7000-1.9000 cache size    26272, 14200000 req, miss ratio 0.8241, byte miss ratio 0.8241
io_traces.ns213 S3FIFO-0.7000-1.9000 cache size    87575, 14200000 req, miss ratio 0.7953, byte miss ratio 0.7953
io_traces.ns213 S3FIFO-0.7000-1.9000 cache size   262726, 14200000 req, miss ratio 0.7374, byte miss ratio 0.7374
io_traces.ns213 S3FIFO-0.7000-1.9000 cache size   875755, 14200000 req, miss ratio 0.7269, byte miss ratio 0.7269
io_traces.ns213 S3FIFO-0.7000-1.9000 cache size  1751511, 14200000 req, miss ratio 0.7143, byte miss ratio 0.7143
io_traces.ns213 S3FIFO-0.7000-1.9000 cache size  3503023, 14200000 req, miss ratio 0.6601, byte miss ratio 0.6601
io_traces.ns213 S3FIFO-0.7000-1.9000 cache size  7006046, 14200000 req, miss ratio 0.6223, byte miss ratio 0.6223
io_traces.ns213 S3FIFO-0.8500-0.9000 cache size     8757, 14200000 req, miss ratio 0.8299, byte miss ratio 0.8299
io_traces.ns213 S3FIFO-0.8500-0.9000 cache size    26272, 14200000 req, miss ratio 0.8269, byte miss ratio 0.8269
io_traces.ns213 S3FIFO-0.8500-0.9000 cache size    87575, 14200000 req, miss ratio 0.8066, byte miss ratio 0.8066
io_traces.ns213 S3FIFO-0.8500-0.9000 cache size   262726, 14200000 req, miss ratio 0.7638, byte miss ratio 0.7638
io_traces.ns213 S3FIFO-0.8500-0.9000 cache size   875755, 14200000 req, miss ratio 0.7314, byte miss ratio 0.7314
io_traces.ns213 S3FIFO-0.8500-0.9000 cache size  1751511, 14200000 req, miss ratio 0.7149, byte miss ratio 0.7149
io_traces.ns213 S3FIFO-0.8500-0.9000 cache size  3503023, 14200000 req, miss ratio 0.6646, byte miss ratio 0.6646
io_traces.ns213 S3FIFO-0.8500-0.9000 cache size  7006046, 14200000 req, miss ratio 0.6224, byte miss ratio 0.6224
io_traces.ns213 S3FIFO-0.9900-0.9000 cache size     8757, 14200000 req, miss ratio 0.8305, byte miss ratio 0.8305
io_traces.ns213 S3FIFO-0.9900-0.9000 cache size    26272, 14200000 req, miss ratio 0.8272, byte miss ratio 0.8272
io_traces.ns213 S3FIFO-0.9900-0.9000 cache size    87575, 14200000 req, miss ratio 0.8116, byte miss ratio 0.8116
io_traces.ns213 S3FIFO-0.9900-0.9000 cache size   262726, 14200000 req, miss ratio 0.7857, byte miss ratio 0.7857
io_traces.ns213 S3FIFO-0.9900-0.9000 cache size   875755, 14200000 req, miss ratio 0.7515, byte miss ratio 0.7515
io_traces.ns213 S3FIFO-0.9900-0.9000 cache size  1751511, 14200000 req, miss ratio 0.7152, byte miss ratio 0.7152
io_traces.ns213 S3FIFO-0.9900-0.9000 cache size  3503023, 14200000 req, miss ratio 0.6698, byte miss ratio 0.6698
io_traces.ns213 S3FIFO-0.9900-0.9000 cache size  7006046, 14200000 req, miss ratio 0.6260, byte miss ratio 0.6260
io_traces.ns213 S3FIFO-0.0250-0.9000 cache size     8757, 14200000 req, miss ratio 0.8312, byte miss ratio 0.8312
io_traces.ns213 S3FIFO-0.0250-0.9000 cache size    26272, 14200000 req, miss ratio 0.8236, byte miss ratio 0.8236
io_traces.ns213 S3FIFO-0.0250-0.9000 cache size    87575, 14200000 req, miss ratio 0.7457, byte miss ratio 0.7457
io_traces.ns213 S3FIFO-0.0250-0.9000 cache size   262726, 14200000 req, miss ratio 0.7325, byte miss ratio 0.7325
io_traces.ns213 S3FIFO-0.0250-0.9000 cache size   875755, 14200000 req, miss ratio 0.7155, byte miss ratio 0.7155
io_traces.ns213 S3FIFO-0.0250-0.9000 cache size  1751511, 14200000 req, miss ratio 0.6990, byte miss ratio 0.6990
io_traces.ns213 S3FIFO-0.0250-0.9000 cache size  3503023, 14200000 req, miss ratio 0.6592, byte miss ratio 0.6592
io_traces.ns213 S3FIFO-0.0250-0.9000 cache size  7006046, 14200000 req, miss ratio 0.6223, byte miss ratio 0.6223
io_traces.ns213 S3FIFO-0.0250-1.9000 cache size     8757, 14200000 req, miss ratio 0.8289, byte miss ratio 0.8289
io_traces.ns213 S3FIFO-0.0250-1.9000 cache size    26272, 14200000 req, miss ratio 0.8148, byte miss ratio 0.8148
io_traces.ns213 S3FIFO-0.0250-1.9000 cache size    87575, 14200000 req, miss ratio 0.7414, byte miss ratio 0.7414
io_traces.ns213 S3FIFO-0.0250-1.9000 cache size   262726, 14200000 req, miss ratio 0.7322, byte miss ratio 0.7322
io_traces.ns213 S3FIFO-0.0250-1.9000 cache size   875755, 14200000 req, miss ratio 0.7071, byte miss ratio 0.7071
io_traces.ns213 S3FIFO-0.0250-1.9000 cache size  1751511, 14200000 req, miss ratio 0.6977, byte miss ratio 0.6977
io_traces.ns213 S3FIFO-0.0250-1.9000 cache size  3503023, 14200000 req, miss ratio 0.6593, byte miss ratio 0.6593
io_traces.ns213 S3FIFO-0.0250-1.9000 cache size  7006046, 14200000 req, miss ratio 0.6223, byte miss ratio 0.6223
io_traces.ns213 S3FIFO-0.9900-1.9000 cache size     8757, 14200000 req, miss ratio 0.8305, byte miss ratio 0.8305
io_traces.ns213 S3FIFO-0.9900-1.9000 cache size    26272, 14200000 req, miss ratio 0.8273, byte miss ratio 0.8273
io_traces.ns213 S3FIFO-0.9900-1.9000 cache size    87575, 14200000 req, miss ratio 0.8131, byte miss ratio 0.8131
io_traces.ns213 S3FIFO-0.9900-1.9000 cache size   262726, 14200000 req, miss ratio 0.7870, byte miss ratio 0.7870
io_traces.ns213 S3FIFO-0.9900-1.9000 cache size   875755, 14200000 req, miss ratio 0.7511, byte miss ratio 0.7511
io_traces.ns213 S3FIFO-0.9900-1.9000 cache size  1751511, 14200000 req, miss ratio 0.7153, byte miss ratio 0.7153
io_traces.ns213 S3FIFO-0.9900-1.9000 cache size  3503023, 14200000 req, miss ratio 0.6698, byte miss ratio 0.6698
io_traces.ns213 S3FIFO-0.9900-1.9000 cache size  7006046, 14200000 req, miss ratio 0.6260, byte miss ratio 0.6260
io_traces.ns213 S3FIFO-0.0050-0.9000 cache size     8757, 14200000 req, miss ratio 0.8333, byte miss ratio 0.8333
io_traces.ns213 S3FIFO-0.0050-0.9000 cache size    26272, 14200000 req, miss ratio 0.8250, byte miss ratio 0.8250
io_traces.ns213 S3FIFO-0.0050-0.9000 cache size    87575, 14200000 req, miss ratio 0.7454, byte miss ratio 0.7454
io_traces.ns213 S3FIFO-0.0050-0.9000 cache size   262726, 14200000 req, miss ratio 0.7323, byte miss ratio 0.7323
io_traces.ns213 S3FIFO-0.0050-0.9000 cache size   875755, 14200000 req, miss ratio 0.7153, byte miss ratio 0.7153
io_traces.ns213 S3FIFO-0.0050-0.9000 cache size  1751511, 14200000 req, miss ratio 0.6990, byte miss ratio 0.6990
io_traces.ns213 S3FIFO-0.0050-0.9000 cache size  3503023, 14200000 req, miss ratio 0.6592, byte miss ratio 0.6592
io_traces.ns213 S3FIFO-0.0050-0.9000 cache size  7006046, 14200000 req, miss ratio 0.6223, byte miss ratio 0.6223
