cdn1_allcolo.ns776 S3FIFO-0.0010-0.9000 cache size        9, 3808477 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns776 S3FIFO-0.0010-0.9000 cache size       30, 3808477 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns776 S3FIFO-0.0010-0.9000 cache size       92, 3808477 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns776 S3FIFO-0.0010-0.9000 cache size      309, 3808477 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns776 S3FIFO-0.0010-0.9000 cache size      618, 3808477 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns776 S3FIFO-0.0010-0.9000 cache size     1236, 3808477 req, miss ratio 0.0034, byte miss ratio 0.0034
cdn1_allcolo.ns776 S3FIFO-0.0010-0.9000 cache size     2473, 3808477 req, miss ratio 0.0009, byte miss ratio 0.0009
cdn1_allcolo.ns776 S3FIFO-0.0250-1.9000 cache size        9, 3808477 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns776 S3FIFO-0.0250-1.9000 cache size       30, 3808477 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns776 S3FIFO-0.0250-1.9000 cache size       92, 3808477 req, miss ratio 0.0082, byte miss ratio 0.0082
cdn1_allcolo.ns776 S3FIFO-0.0250-1.9000 cache size      309, 3808477 req, miss ratio 0.0056, byte miss ratio 0.0056
cdn1_allcolo.ns776 S3FIFO-0.0250-1.9000 cache size      618, 3808477 req, miss ratio 0.0045, byte miss ratio 0.0045
cdn1_allcolo.ns776 S3FIFO-0.0250-1.9000 cache size     1236, 3808477 req, miss ratio 0.0034, byte miss ratio 0.0034
cdn1_allcolo.ns776 S3FIFO-0.0250-1.9000 cache size     2473, 3808477 req, miss ratio 0.0009, byte miss ratio 0.0009
cdn1_allcolo.ns776 S3FIFO-0.0500-1.9000 cache size        9, 3808477 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns776 S3FIFO-0.0500-1.9000 cache size       30, 3808477 req, miss ratio 0.0096, byte miss ratio 0.0096
cdn1_allcolo.ns776 S3FIFO-0.0500-1.9000 cache size       92, 3808477 req, miss ratio 0.0082, byte miss ratio 0.0082
cdn1_allcolo.ns776 S3FIFO-0.0500-1.9000 cache size      309, 3808477 req, miss ratio 0.0056, byte miss ratio 0.0056
cdn1_allcolo.ns776 S3FIFO-0.0500-1.9000 cache size      618, 3808477 req, miss ratio 0.0046, byte miss ratio 0.0046
cdn1_allcolo.ns776 S3FIFO-0.0500-1.9000 cache size     1236, 3808477 req, miss ratio 0.0034, byte miss ratio 0.0034
cdn1_allcolo.ns776 S3FIFO-0.0500-1.9000 cache size     2473, 3808477 req, miss ratio 0.0010, byte miss ratio 0.0010
cdn1_allcolo.ns776 S3FIFO-0.5000-1.9000 cache size        9, 3808477 req, miss ratio 0.0118, byte miss ratio 0.0118
cdn1_allcolo.ns776 S3FIFO-0.5000-1.9000 cache size       30, 3808477 req, miss ratio 0.0100, byte miss ratio 0.0100
cdn1_allcolo.ns776 S3FIFO-0.5000-1.9000 cache size       92, 3808477 req, miss ratio 0.0086, byte miss ratio 0.0086
cdn1_allcolo.ns776 S3FIFO-0.5000-1.9000 cache size      309, 3808477 req, miss ratio 0.0060, byte miss ratio 0.0060
cdn1_allcolo.ns776 S3FIFO-0.5000-1.9000 cache size      618, 3808477 req, miss ratio 0.0049, byte miss ratio 0.0049
cdn1_allcolo.ns776 S3FIFO-0.5000-1.9000 cache size     1236, 3808477 req, miss ratio 0.0037, byte miss ratio 0.0037
cdn1_allcolo.ns776 S3FIFO-0.5000-1.9000 cache size     2473, 3808477 req, miss ratio 0.0013, byte miss ratio 0.0013
cdn1_allcolo.ns776 S3FIFO-0.7500-1.9000 cache size        9, 3808477 req, miss ratio 0.0129, byte miss ratio 0.0129
cdn1_allcolo.ns776 S3FIFO-0.7500-1.9000 cache size       30, 3808477 req, miss ratio 0.0102, byte miss ratio 0.0102
cdn1_allcolo.ns776 S3FIFO-0.7500-1.9000 cache size       92, 3808477 req, miss ratio 0.0088, byte miss ratio 0.0088
cdn1_allcolo.ns776 S3FIFO-0.7500-1.9000 cache size      309, 3808477 req, miss ratio 0.0066, byte miss ratio 0.0066
cdn1_allcolo.ns776 S3FIFO-0.7500-1.9000 cache size      618, 3808477 req, miss ratio 0.0052, byte miss ratio 0.0052
