tencentBlock.ns8306 S3FIFO-0.6000-0.9000 cache size       54, 1884785 req, miss ratio 0.4174, byte miss ratio 0.4174
tencentBlock.ns8306 S3FIFO-0.6000-0.9000 cache size      164, 1884785 req, miss ratio 0.2576, byte miss ratio 0.2576
tencentBlock.ns8306 S3FIFO-0.6000-0.9000 cache size      548, 1884785 req, miss ratio 0.1611, byte miss ratio 0.1611
tencentBlock.ns8306 S3FIFO-0.6000-0.9000 cache size     1644, 1884785 req, miss ratio 0.1406, byte miss ratio 0.1406
tencentBlock.ns8306 S3FIFO-0.6000-0.9000 cache size     5480, 1884785 req, miss ratio 0.1113, byte miss ratio 0.1113
tencentBlock.ns8306 S3FIFO-0.6000-0.9000 cache size    10961, 1884785 req, miss ratio 0.0818, byte miss ratio 0.0818
tencentBlock.ns8306 S3FIFO-0.6000-0.9000 cache size    21923, 1884785 req, miss ratio 0.0534, byte miss ratio 0.0534
tencentBlock.ns8306 S3FIFO-0.6000-0.9000 cache size    43846, 1884785 req, miss ratio 0.0312, byte miss ratio 0.0312
tencentBlock.ns8306 S3FIFO-0.3000-1.9000 cache size       54, 1884785 req, miss ratio 0.3938, byte miss ratio 0.3938
tencentBlock.ns8306 S3FIFO-0.3000-1.9000 cache size      164, 1884785 req, miss ratio 0.2432, byte miss ratio 0.2432
tencentBlock.ns8306 S3FIFO-0.3000-1.9000 cache size      548, 1884785 req, miss ratio 0.1541, byte miss ratio 0.1541
tencentBlock.ns8306 S3FIFO-0.3000-1.9000 cache size     1644, 1884785 req, miss ratio 0.1368, byte miss ratio 0.1368
tencentBlock.ns8306 S3FIFO-0.3000-1.9000 cache size     5480, 1884785 req, miss ratio 0.1095, byte miss ratio 0.1095
tencentBlock.ns8306 S3FIFO-0.3000-1.9000 cache size    10961, 1884785 req, miss ratio 0.0815, byte miss ratio 0.0815
tencentBlock.ns8306 S3FIFO-0.3000-1.9000 cache size    21923, 1884785 req, miss ratio 0.0560, byte miss ratio 0.0560
tencentBlock.ns8306 S3FIFO-0.3000-1.9000 cache size    43846, 1884785 req, miss ratio 0.0309, byte miss ratio 0.0309
tencentBlock.ns8306 S3FIFO-0.2000-0.9000 cache size       54, 1884785 req, miss ratio 0.3644, byte miss ratio 0.3644
tencentBlock.ns8306 S3FIFO-0.2000-0.9000 cache size      164, 1884785 req, miss ratio 0.2333, byte miss ratio 0.2333
tencentBlock.ns8306 S3FIFO-0.2000-0.9000 cache size      548, 1884785 req, miss ratio 0.1537, byte miss ratio 0.1537
tencentBlock.ns8306 S3FIFO-0.2000-0.9000 cache size     1644, 1884785 req, miss ratio 0.1327, byte miss ratio 0.1327
tencentBlock.ns8306 S3FIFO-0.2000-0.9000 cache size     5480, 1884785 req, miss ratio 0.0981, byte miss ratio 0.0981
tencentBlock.ns8306 S3FIFO-0.2000-0.9000 cache size    10961, 1884785 req, miss ratio 0.0816, byte miss ratio 0.0816
tencentBlock.ns8306 S3FIFO-0.2000-0.9000 cache size    21923, 1884785 req, miss ratio 0.0561, byte miss ratio 0.0561
tencentBlock.ns8306 S3FIFO-0.2000-0.9000 cache size    43846, 1884785 req, miss ratio 0.0308, byte miss ratio 0.0308
tencentBlock.ns8306 S3FIFO-0.1000-0.9000 cache size       54, 1884785 req, miss ratio 0.3477, byte miss ratio 0.3477
tencentBlock.ns8306 S3FIFO-0.1000-0.9000 cache size      164, 1884785 req, miss ratio 0.2253, byte miss ratio 0.2253
tencentBlock.ns8306 S3FIFO-0.1000-0.9000 cache size      548, 1884785 req, miss ratio 0.1574, byte miss ratio 0.1574
tencentBlock.ns8306 S3FIFO-0.1000-0.9000 cache size     1644, 1884785 req, miss ratio 0.1320, byte miss ratio 0.1320
tencentBlock.ns8306 S3FIFO-0.1000-0.9000 cache size     5480, 1884785 req, miss ratio 0.0972, byte miss ratio 0.0972
tencentBlock.ns8306 S3FIFO-0.1000-0.9000 cache size    10961, 1884785 req, miss ratio 0.0831, byte miss ratio 0.0831
tencentBlock.ns8306 S3FIFO-0.1000-0.9000 cache size    21923, 1884785 req, miss ratio 0.0565, byte miss ratio 0.0565
tencentBlock.ns8306 S3FIFO-0.1000-0.9000 cache size    43846, 1884785 req, miss ratio 0.0307, byte miss ratio 0.0307
tencentBlock.ns8306 S3FIFO-0.8000-0.9000 cache size       54, 1884785 req, miss ratio 0.4542, byte miss ratio 0.4542
tencentBlock.ns8306 S3FIFO-0.8000-0.9000 cache size      164, 1884785 req, miss ratio 0.2688, byte miss ratio 0.2688
tencentBlock.ns8306 S3FIFO-0.8000-0.9000 cache size      548, 1884785 req, miss ratio 0.1709, byte miss ratio 0.1709
tencentBlock.ns8306 S3FIFO-0.8000-0.9000 cache size     1644, 1884785 req, miss ratio 0.1446, byte miss ratio 0.1446
tencentBlock.ns8306 S3FIFO-0.8000-0.9000 cache size     5480, 1884785 req, miss ratio 0.1110, byte miss ratio 0.1110
tencentBlock.ns8306 S3FIFO-0.8000-0.9000 cache size    10961, 1884785 req, miss ratio 0.0864, byte miss ratio 0.0864
tencentBlock.ns8306 S3FIFO-0.8000-0.9000 cache size    21923, 1884785 req, miss ratio 0.0544, byte miss ratio 0.0544
tencentBlock.ns8306 S3FIFO-0.8000-0.9000 cache size    43846, 1884785 req, miss ratio 0.0321, byte miss ratio 0.0321
tencentBlock.ns8306 S3FIFO-0.9000-0.9000 cache size       54, 1884785 req, miss ratio 0.4735, byte miss ratio 0.4735
tencentBlock.ns8306 S3FIFO-0.9000-0.9000 cache size      164, 1884785 req, miss ratio 0.2793, byte miss ratio 0.2793
tencentBlock.ns8306 S3FIFO-0.9000-0.9000 cache size      548, 1884785 req, miss ratio 0.1771, byte miss ratio 0.1771
tencentBlock.ns8306 S3FIFO-0.9000-0.9000 cache size     1644, 1884785 req, miss ratio 0.1483, byte miss ratio 0.1483
tencentBlock.ns8306 S3FIFO-0.9000-0.9000 cache size     5480, 1884785 req, miss ratio 0.1112, byte miss ratio 0.1112
tencentBlock.ns8306 S3FIFO-0.9000-0.9000 cache size    10961, 1884785 req, miss ratio 0.0878, byte miss ratio 0.0878
tencentBlock.ns8306 S3FIFO-0.9000-0.9000 cache size    21923, 1884785 req, miss ratio 0.0554, byte miss ratio 0.0554
tencentBlock.ns8306 S3FIFO-0.9000-0.9000 cache size    43846, 1884785 req, miss ratio 0.0328, byte miss ratio 0.0328
tencentBlock.ns8306 S3FIFO-0.6500-1.9000 cache size       54, 1884785 req, miss ratio 0.4294, byte miss ratio 0.4294
tencentBlock.ns8306 S3FIFO-0.6500-1.9000 cache size      164, 1884785 req, miss ratio 0.2583, byte miss ratio 0.2583
tencentBlock.ns8306 S3FIFO-0.6500-1.9000 cache size      548, 1884785 req, miss ratio 0.1627, byte miss ratio 0.1627
tencentBlock.ns8306 S3FIFO-0.6500-1.9000 cache size     1644, 1884785 req, miss ratio 0.1424, byte miss ratio 0.1424
tencentBlock.ns8306 S3FIFO-0.6500-1.9000 cache size     5480, 1884785 req, miss ratio 0.1092, byte miss ratio 0.1092
tencentBlock.ns8306 S3FIFO-0.6500-1.9000 cache size    10961, 1884785 req, miss ratio 0.0822, byte miss ratio 0.0822
tencentBlock.ns8306 S3FIFO-0.6500-1.9000 cache size    21923, 1884785 req, miss ratio 0.0537, byte miss ratio 0.0537
tencentBlock.ns8306 S3FIFO-0.6500-1.9000 cache size    43846, 1884785 req, miss ratio 0.0313, byte miss ratio 0.0313
tencentBlock.ns8306 S3FIFO-0.2500-0.9000 cache size       54, 1884785 req, miss ratio 0.3739, byte miss ratio 0.3739
tencentBlock.ns8306 S3FIFO-0.2500-0.9000 cache size      164, 1884785 req, miss ratio 0.2375, byte miss ratio 0.2375
tencentBlock.ns8306 S3FIFO-0.2500-0.9000 cache size      548, 1884785 req, miss ratio 0.1535, byte miss ratio 0.1535
tencentBlock.ns8306 S3FIFO-0.2500-0.9000 cache size     1644, 1884785 req, miss ratio 0.1333, byte miss ratio 0.1333
tencentBlock.ns8306 S3FIFO-0.2500-0.9000 cache size     5480, 1884785 req, miss ratio 0.0995, byte miss ratio 0.0995
tencentBlock.ns8306 S3FIFO-0.2500-0.9000 cache size    10961, 1884785 req, miss ratio 0.0813, byte miss ratio 0.0813
tencentBlock.ns8306 S3FIFO-0.2500-0.9000 cache size    21923, 1884785 req, miss ratio 0.0559, byte miss ratio 0.0559
tencentBlock.ns8306 S3FIFO-0.2500-0.9000 cache size    43846, 1884785 req, miss ratio 0.0309, byte miss ratio 0.0309
tencentBlock.ns8306 S3FIFO-0.0500-0.9000 cache size       54, 1884785 req, miss ratio 0.3482, byte miss ratio 0.3482
tencentBlock.ns8306 S3FIFO-0.0500-0.9000 cache size      164, 1884785 req, miss ratio 0.2372, byte miss ratio 0.2372
tencentBlock.ns8306 S3FIFO-0.0500-0.9000 cache size      548, 1884785 req, miss ratio 0.1617, byte miss ratio 0.1617
tencentBlock.ns8306 S3FIFO-0.0500-0.9000 cache size     1644, 1884785 req, miss ratio 0.1342, byte miss ratio 0.1342
tencentBlock.ns8306 S3FIFO-0.0500-0.9000 cache size     5480, 1884785 req, miss ratio 0.0969, byte miss ratio 0.0969
tencentBlock.ns8306 S3FIFO-0.0500-0.9000 cache size    10961, 1884785 req, miss ratio 0.0827, byte miss ratio 0.0827
tencentBlock.ns8306 S3FIFO-0.0500-0.9000 cache size    21923, 1884785 req, miss ratio 0.0578, byte miss ratio 0.0578
tencentBlock.ns8306 S3FIFO-0.0500-0.9000 cache size    43846, 1884785 req, miss ratio 0.0306, byte miss ratio 0.0306
tencentBlock.ns8306 S3FIFO-0.0050-1.9000 cache size       54, 1884785 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns8306 S3FIFO-0.0050-1.9000 cache size      164, 1884785 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns8306 S3FIFO-0.0050-1.9000 cache size      548, 1884785 req, miss ratio 0.1891, byte miss ratio 0.1891
tencentBlock.ns8306 S3FIFO-0.0050-1.9000 cache size     1644, 1884785 req, miss ratio 0.1480, byte miss ratio 0.1480
tencentBlock.ns8306 S3FIFO-0.0050-1.9000 cache size     5480, 1884785 req, miss ratio 0.1029, byte miss ratio 0.1029
tencentBlock.ns8306 S3FIFO-0.0050-1.9000 cache size    10961, 1884785 req, miss ratio 0.0833, byte miss ratio 0.0833
tencentBlock.ns8306 S3FIFO-0.0050-1.9000 cache size    21923, 1884785 req, miss ratio 0.0573, byte miss ratio 0.0573
tencentBlock.ns8306 S3FIFO-0.0050-1.9000 cache size    43846, 1884785 req, miss ratio 0.0306, byte miss ratio 0.0306
tencentBlock.ns8306 S3FIFO-0.8500-0.9000 cache size       54, 1884785 req, miss ratio 0.4611, byte miss ratio 0.4611
tencentBlock.ns8306 S3FIFO-0.8500-0.9000 cache size      164, 1884785 req, miss ratio 0.2742, byte miss ratio 0.2742
tencentBlock.ns8306 S3FIFO-0.8500-0.9000 cache size      548, 1884785 req, miss ratio 0.1743, byte miss ratio 0.1743
tencentBlock.ns8306 S3FIFO-0.8500-0.9000 cache size     1644, 1884785 req, miss ratio 0.1465, byte miss ratio 0.1465
tencentBlock.ns8306 S3FIFO-0.8500-0.9000 cache size     5480, 1884785 req, miss ratio 0.1111, byte miss ratio 0.1111
tencentBlock.ns8306 S3FIFO-0.8500-0.9000 cache size    10961, 1884785 req, miss ratio 0.0872, byte miss ratio 0.0872
tencentBlock.ns8306 S3FIFO-0.8500-0.9000 cache size    21923, 1884785 req, miss ratio 0.0545, byte miss ratio 0.0545
tencentBlock.ns8306 S3FIFO-0.8500-0.9000 cache size    43846, 1884785 req, miss ratio 0.0325, byte miss ratio 0.0325
tencentBlock.ns8306 S3FIFO-0.8000-1.9000 cache size       54, 1884785 req, miss ratio 0.4557, byte miss ratio 0.4557
