cdn1_colo28.ns950 S3FIFO-0.4000-1.9000 cache size        6, 1062479 req, miss ratio 0.5710, byte miss ratio 0.5710
cdn1_colo28.ns950 S3FIFO-0.9500-0.9000 cache size        6, 1062479 req, miss ratio 0.5663, byte miss ratio 0.5663
cdn1_colo28.ns950 S3FIFO-0.9500-0.9000 cache size       21, 1062479 req, miss ratio 0.0162, byte miss ratio 0.0162
cdn1_colo28.ns950 S3FIFO-0.9500-0.9000 cache size       42, 1062479 req, miss ratio 0.0015, byte miss ratio 0.0015
cdn1_colo28.ns950 S3FIFO-0.9500-0.9000 cache size       85, 1062479 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_colo28.ns950 S3FIFO-0.9500-0.9000 cache size      170, 1062479 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_colo28.ns950 S3FIFO-0.0100-0.9000 cache size        6, 1062479 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns950 S3FIFO-0.0100-0.9000 cache size       21, 1062479 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns950 S3FIFO-0.0100-0.9000 cache size       42, 1062479 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns950 S3FIFO-0.0100-0.9000 cache size       85, 1062479 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns950 S3FIFO-0.0100-0.9000 cache size      170, 1062479 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_colo28.ns950 S3FIFO-0.3500-0.9000 cache size        6, 1062479 req, miss ratio 0.5624, byte miss ratio 0.5624
cdn1_colo28.ns950 S3FIFO-0.3500-0.9000 cache size       21, 1062479 req, miss ratio 0.0092, byte miss ratio 0.0092
cdn1_colo28.ns950 S3FIFO-0.3500-0.9000 cache size       42, 1062479 req, miss ratio 0.0008, byte miss ratio 0.0008
cdn1_colo28.ns950 S3FIFO-0.3500-0.9000 cache size       85, 1062479 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_colo28.ns950 S3FIFO-0.3500-0.9000 cache size      170, 1062479 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_colo28.ns950 S3FIFO-0.9900-0.9000 cache size        6, 1062479 req, miss ratio 0.5663, byte miss ratio 0.5663
cdn1_colo28.ns950 S3FIFO-0.9900-0.9000 cache size       21, 1062479 req, miss ratio 0.0166, byte miss ratio 0.0166
cdn1_colo28.ns950 S3FIFO-0.9900-0.9000 cache size       42, 1062479 req, miss ratio 0.0016, byte miss ratio 0.0016
cdn1_colo28.ns950 S3FIFO-0.9900-0.9000 cache size       85, 1062479 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_colo28.ns950 S3FIFO-0.9900-0.9000 cache size      170, 1062479 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_colo28.ns950 S3FIFO-0.0010-1.9000 cache size        6, 1062479 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns950 S3FIFO-0.0010-1.9000 cache size       21, 1062479 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns950 S3FIFO-0.0010-1.9000 cache size       42, 1062479 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns950 S3FIFO-0.0010-1.9000 cache size       85, 1062479 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns950 S3FIFO-0.0010-1.9000 cache size      170, 1062479 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns950 S3FIFO-0.0500-0.9000 cache size        6, 1062479 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns950 S3FIFO-0.0500-0.9000 cache size       21, 1062479 req, miss ratio 0.0063, byte miss ratio 0.0063
cdn1_colo28.ns950 S3FIFO-0.0500-0.9000 cache size       42, 1062479 req, miss ratio 0.0008, byte miss ratio 0.0008
cdn1_colo28.ns950 S3FIFO-0.0500-0.9000 cache size       85, 1062479 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_colo28.ns950 S3FIFO-0.0500-0.9000 cache size      170, 1062479 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_colo28.ns950 S3FIFO-0.2500-0.9000 cache size        6, 1062479 req, miss ratio 0.5133, byte miss ratio 0.5133
cdn1_colo28.ns950 S3FIFO-0.2500-0.9000 cache size       21, 1062479 req, miss ratio 0.0081, byte miss ratio 0.0081
cdn1_colo28.ns950 S3FIFO-0.2500-0.9000 cache size       42, 1062479 req, miss ratio 0.0008, byte miss ratio 0.0008
cdn1_colo28.ns950 S3FIFO-0.2500-0.9000 cache size       85, 1062479 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_colo28.ns950 S3FIFO-0.2500-0.9000 cache size      170, 1062479 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_colo28.ns950 S3FIFO-0.4000-0.9000 cache size        6, 1062479 req, miss ratio 0.5624, byte miss ratio 0.5624
cdn1_colo28.ns950 S3FIFO-0.4000-0.9000 cache size       21, 1062479 req, miss ratio 0.0098, byte miss ratio 0.0098
cdn1_colo28.ns950 S3FIFO-0.4000-0.9000 cache size       42, 1062479 req, miss ratio 0.0009, byte miss ratio 0.0009
cdn1_colo28.ns950 S3FIFO-0.4000-0.9000 cache size       85, 1062479 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_colo28.ns950 S3FIFO-0.4000-0.9000 cache size      170, 1062479 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_colo28.ns950 S3FIFO-0.1000-1.9000 cache size        6, 1062479 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns950 S3FIFO-0.1000-1.9000 cache size       21, 1062479 req, miss ratio 0.0067, byte miss ratio 0.0067
cdn1_colo28.ns950 S3FIFO-0.1000-1.9000 cache size       42, 1062479 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_colo28.ns950 S3FIFO-0.1000-1.9000 cache size       85, 1062479 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_colo28.ns950 S3FIFO-0.1000-1.9000 cache size      170, 1062479 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_colo28.ns950 S3FIFO-0.8500-0.9000 cache size        6, 1062479 req, miss ratio 0.5663, byte miss ratio 0.5663
cdn1_colo28.ns950 S3FIFO-0.8500-0.9000 cache size       21, 1062479 req, miss ratio 0.0152, byte miss ratio 0.0152
cdn1_colo28.ns950 S3FIFO-0.8500-0.9000 cache size       42, 1062479 req, miss ratio 0.0014, byte miss ratio 0.0014
cdn1_colo28.ns950 S3FIFO-0.8500-0.9000 cache size       85, 1062479 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_colo28.ns950 S3FIFO-0.8500-0.9000 cache size      170, 1062479 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_colo28.ns950 S3FIFO-0.5500-0.9000 cache size        6, 1062479 req, miss ratio 0.5904, byte miss ratio 0.5904
cdn1_colo28.ns950 S3FIFO-0.5500-0.9000 cache size       21, 1062479 req, miss ratio 0.0115, byte miss ratio 0.0115
cdn1_colo28.ns950 S3FIFO-0.5500-0.9000 cache size       42, 1062479 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_colo28.ns950 S3FIFO-0.5500-0.9000 cache size       85, 1062479 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_colo28.ns950 S3FIFO-0.5500-0.9000 cache size      170, 1062479 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_colo28.ns950 S3FIFO-0.0500-1.9000 cache size        6, 1062479 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns950 S3FIFO-0.0500-1.9000 cache size       21, 1062479 req, miss ratio 0.0063, byte miss ratio 0.0063
cdn1_colo28.ns950 S3FIFO-0.0500-1.9000 cache size       42, 1062479 req, miss ratio 0.0008, byte miss ratio 0.0008
cdn1_colo28.ns950 S3FIFO-0.0500-1.9000 cache size       85, 1062479 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_colo28.ns950 S3FIFO-0.0500-1.9000 cache size      170, 1062479 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_colo28.ns950 S3FIFO-0.6000-0.9000 cache size        6, 1062479 req, miss ratio 0.5904, byte miss ratio 0.5904
cdn1_colo28.ns950 S3FIFO-0.6000-0.9000 cache size       21, 1062479 req, miss ratio 0.0122, byte miss ratio 0.0122
cdn1_colo28.ns950 S3FIFO-0.6000-0.9000 cache size       42, 1062479 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_colo28.ns950 S3FIFO-0.6000-0.9000 cache size       85, 1062479 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_colo28.ns950 S3FIFO-0.6000-0.9000 cache size      170, 1062479 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_colo28.ns950 S3FIFO-0.0050-1.9000 cache size        6, 1062479 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns950 S3FIFO-0.0050-1.9000 cache size       21, 1062479 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns950 S3FIFO-0.0050-1.9000 cache size       42, 1062479 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns950 S3FIFO-0.0050-1.9000 cache size       85, 1062479 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns950 S3FIFO-0.0050-1.9000 cache size      170, 1062479 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns950 S3FIFO-0.6500-1.9000 cache size        6, 1062479 req, miss ratio 0.5927, byte miss ratio 0.5927
cdn1_colo28.ns950 S3FIFO-0.6500-1.9000 cache size       21, 1062479 req, miss ratio 0.0127, byte miss ratio 0.0127
cdn1_colo28.ns950 S3FIFO-0.6500-1.9000 cache size       42, 1062479 req, miss ratio 0.0012, byte miss ratio 0.0012
cdn1_colo28.ns950 S3FIFO-0.6500-1.9000 cache size       85, 1062479 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_colo28.ns950 S3FIFO-0.6500-1.9000 cache size      170, 1062479 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_colo28.ns950 S3FIFO-0.0250-0.9000 cache size        6, 1062479 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns950 S3FIFO-0.0250-0.9000 cache size       21, 1062479 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns950 S3FIFO-0.0250-0.9000 cache size       42, 1062479 req, miss ratio 0.0008, byte miss ratio 0.0008
cdn1_colo28.ns950 S3FIFO-0.0250-0.9000 cache size       85, 1062479 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_colo28.ns950 S3FIFO-0.0250-0.9000 cache size      170, 1062479 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_colo28.ns950 S3FIFO-0.4500-1.9000 cache size        6, 1062479 req, miss ratio 0.5710, byte miss ratio 0.5710
cdn1_colo28.ns950 S3FIFO-0.4500-1.9000 cache size       21, 1062479 req, miss ratio 0.0104, byte miss ratio 0.0104
cdn1_colo28.ns950 S3FIFO-0.4500-1.9000 cache size       42, 1062479 req, miss ratio 0.0009, byte miss ratio 0.0009
cdn1_colo28.ns950 S3FIFO-0.4500-1.9000 cache size       85, 1062479 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_colo28.ns950 S3FIFO-0.4500-1.9000 cache size      170, 1062479 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_colo28.ns950 S3FIFO-0.2500-1.9000 cache size        6, 1062479 req, miss ratio 0.5286, byte miss ratio 0.5286
cdn1_colo28.ns950 S3FIFO-0.2500-1.9000 cache size       21, 1062479 req, miss ratio 0.0081, byte miss ratio 0.0081
cdn1_colo28.ns950 S3FIFO-0.2500-1.9000 cache size       42, 1062479 req, miss ratio 0.0008, byte miss ratio 0.0008
cdn1_colo28.ns950 S3FIFO-0.2500-1.9000 cache size       85, 1062479 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_colo28.ns950 S3FIFO-0.2500-1.9000 cache size      170, 1062479 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_colo28.ns950 S3FIFO-0.9900-1.9000 cache size        6, 1062479 req, miss ratio 0.5630, byte miss ratio 0.5630
cdn1_colo28.ns950 S3FIFO-0.9900-1.9000 cache size       21, 1062479 req, miss ratio 0.0166, byte miss ratio 0.0166
cdn1_colo28.ns950 S3FIFO-0.9900-1.9000 cache size       42, 1062479 req, miss ratio 0.0016, byte miss ratio 0.0016
cdn1_colo28.ns950 S3FIFO-0.9900-1.9000 cache size       85, 1062479 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_colo28.ns950 S3FIFO-0.9900-1.9000 cache size      170, 1062479 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_colo28.ns950 S3FIFO-0.3000-0.9000 cache size        6, 1062479 req, miss ratio 0.5133, byte miss ratio 0.5133
cdn1_colo28.ns950 S3FIFO-0.3000-0.9000 cache size       21, 1062479 req, miss ratio 0.0087, byte miss ratio 0.0087
cdn1_colo28.ns950 S3FIFO-0.3000-0.9000 cache size       42, 1062479 req, miss ratio 0.0008, byte miss ratio 0.0008
cdn1_colo28.ns950 S3FIFO-0.3000-0.9000 cache size       85, 1062479 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_colo28.ns950 S3FIFO-0.3000-0.9000 cache size      170, 1062479 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_colo28.ns950 S3FIFO-0.3000-1.9000 cache size        6, 1062479 req, miss ratio 0.5286, byte miss ratio 0.5286
cdn1_colo28.ns950 S3FIFO-0.3000-1.9000 cache size       21, 1062479 req, miss ratio 0.0087, byte miss ratio 0.0087
cdn1_colo28.ns950 S3FIFO-0.3000-1.9000 cache size       42, 1062479 req, miss ratio 0.0008, byte miss ratio 0.0008
cdn1_colo28.ns950 S3FIFO-0.3000-1.9000 cache size       85, 1062479 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_colo28.ns950 S3FIFO-0.3000-1.9000 cache size      170, 1062479 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_colo28.ns950 S3FIFO-0.1500-1.9000 cache size        6, 1062479 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns950 S3FIFO-0.1500-1.9000 cache size       21, 1062479 req, miss ratio 0.0072, byte miss ratio 0.0072
cdn1_colo28.ns950 S3FIFO-0.1500-1.9000 cache size       42, 1062479 req, miss ratio 0.0008, byte miss ratio 0.0008
cdn1_colo28.ns950 S3FIFO-0.1500-1.9000 cache size       85, 1062479 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_colo28.ns950 S3FIFO-0.1500-1.9000 cache size      170, 1062479 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_colo28.ns950 S3FIFO-0.8000-1.9000 cache size        6, 1062479 req, miss ratio 0.5880, byte miss ratio 0.5880
cdn1_colo28.ns950 S3FIFO-0.8000-1.9000 cache size       21, 1062479 req, miss ratio 0.0145, byte miss ratio 0.0145
cdn1_colo28.ns950 S3FIFO-0.8000-1.9000 cache size       42, 1062479 req, miss ratio 0.0013, byte miss ratio 0.0013
cdn1_colo28.ns950 S3FIFO-0.8000-1.9000 cache size       85, 1062479 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_colo28.ns950 S3FIFO-0.8000-1.9000 cache size      170, 1062479 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_colo28.ns950 S3FIFO-0.2000-1.9000 cache size        6, 1062479 req, miss ratio 0.5286, byte miss ratio 0.5286
cdn1_colo28.ns950 S3FIFO-0.2000-1.9000 cache size       21, 1062479 req, miss ratio 0.0076, byte miss ratio 0.0076
cdn1_colo28.ns950 S3FIFO-0.2000-1.9000 cache size       42, 1062479 req, miss ratio 0.0008, byte miss ratio 0.0008
cdn1_colo28.ns950 S3FIFO-0.2000-1.9000 cache size       85, 1062479 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_colo28.ns950 S3FIFO-0.2000-1.9000 cache size      170, 1062479 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_colo28.ns950 S3FIFO-0.5500-1.9000 cache size        6, 1062479 req, miss ratio 0.5927, byte miss ratio 0.5927
cdn1_colo28.ns950 S3FIFO-0.5500-1.9000 cache size       21, 1062479 req, miss ratio 0.0116, byte miss ratio 0.0116
cdn1_colo28.ns950 S3FIFO-0.5500-1.9000 cache size       42, 1062479 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_colo28.ns950 S3FIFO-0.5500-1.9000 cache size       85, 1062479 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_colo28.ns950 S3FIFO-0.5500-1.9000 cache size      170, 1062479 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_colo28.ns950 S3FIFO-0.7000-1.9000 cache size        6, 1062479 req, miss ratio 0.5880, byte miss ratio 0.5880
cdn1_colo28.ns950 S3FIFO-0.7000-1.9000 cache size       21, 1062479 req, miss ratio 0.0134, byte miss ratio 0.0134
cdn1_colo28.ns950 S3FIFO-0.7000-1.9000 cache size       42, 1062479 req, miss ratio 0.0012, byte miss ratio 0.0012
cdn1_colo28.ns950 S3FIFO-0.7000-1.9000 cache size       85, 1062479 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_colo28.ns950 S3FIFO-0.7000-1.9000 cache size      170, 1062479 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_colo28.ns950 S3FIFO-0.2000-0.9000 cache size        6, 1062479 req, miss ratio 0.5133, byte miss ratio 0.5133
cdn1_colo28.ns950 S3FIFO-0.2000-0.9000 cache size       21, 1062479 req, miss ratio 0.0076, byte miss ratio 0.0076
cdn1_colo28.ns950 S3FIFO-0.2000-0.9000 cache size       42, 1062479 req, miss ratio 0.0008, byte miss ratio 0.0008
cdn1_colo28.ns950 S3FIFO-0.2000-0.9000 cache size       85, 1062479 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_colo28.ns950 S3FIFO-0.2000-0.9000 cache size      170, 1062479 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_colo28.ns950 S3FIFO-0.8500-1.9000 cache size        6, 1062479 req, miss ratio 0.5630, byte miss ratio 0.5630
cdn1_colo28.ns950 S3FIFO-0.8500-1.9000 cache size       21, 1062479 req, miss ratio 0.0152, byte miss ratio 0.0152
cdn1_colo28.ns950 S3FIFO-0.8500-1.9000 cache size       42, 1062479 req, miss ratio 0.0014, byte miss ratio 0.0014
cdn1_colo28.ns950 S3FIFO-0.8500-1.9000 cache size       85, 1062479 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_colo28.ns950 S3FIFO-0.8500-1.9000 cache size      170, 1062479 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_colo28.ns950 S3FIFO-0.3500-1.9000 cache size        6, 1062479 req, miss ratio 0.5710, byte miss ratio 0.5710
cdn1_colo28.ns950 S3FIFO-0.3500-1.9000 cache size       21, 1062479 req, miss ratio 0.0092, byte miss ratio 0.0092
cdn1_colo28.ns950 S3FIFO-0.3500-1.9000 cache size       42, 1062479 req, miss ratio 0.0008, byte miss ratio 0.0008
cdn1_colo28.ns950 S3FIFO-0.3500-1.9000 cache size       85, 1062479 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_colo28.ns950 S3FIFO-0.3500-1.9000 cache size      170, 1062479 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_colo28.ns950 S3FIFO-0.9000-0.9000 cache size        6, 1062479 req, miss ratio 0.5663, byte miss ratio 0.5663
cdn1_colo28.ns950 S3FIFO-0.9000-0.9000 cache size       21, 1062479 req, miss ratio 0.0156, byte miss ratio 0.0156
