cdn1_allcolo.ns3999 S3FIFO-0.0250-1.9000 cache size       10, 3864559 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns3999 S3FIFO-0.0250-1.9000 cache size       36, 3864559 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns3999 S3FIFO-0.0250-1.9000 cache size      108, 3864559 req, miss ratio 0.0036, byte miss ratio 0.0036
cdn1_allcolo.ns3999 S3FIFO-0.0250-1.9000 cache size      361, 3864559 req, miss ratio 0.0019, byte miss ratio 0.0019
cdn1_allcolo.ns3999 S3FIFO-0.0250-1.9000 cache size      723, 3864559 req, miss ratio 0.0015, byte miss ratio 0.0015
cdn1_allcolo.ns3999 S3FIFO-0.0250-1.9000 cache size     1446, 3864559 req, miss ratio 0.0012, byte miss ratio 0.0012
cdn1_allcolo.ns3999 S3FIFO-0.0250-1.9000 cache size     2892, 3864559 req, miss ratio 0.0010, byte miss ratio 0.0010
cdn1_allcolo.ns3999 S3FIFO-0.4000-0.9000 cache size       10, 3864559 req, miss ratio 0.0441, byte miss ratio 0.0441
cdn1_allcolo.ns3999 S3FIFO-0.4000-0.9000 cache size       36, 3864559 req, miss ratio 0.0108, byte miss ratio 0.0108
cdn1_allcolo.ns3999 S3FIFO-0.4000-0.9000 cache size      108, 3864559 req, miss ratio 0.0044, byte miss ratio 0.0044
cdn1_allcolo.ns3999 S3FIFO-0.4000-0.9000 cache size      361, 3864559 req, miss ratio 0.0021, byte miss ratio 0.0021
cdn1_allcolo.ns3999 S3FIFO-0.4000-0.9000 cache size      723, 3864559 req, miss ratio 0.0016, byte miss ratio 0.0016
cdn1_allcolo.ns3999 S3FIFO-0.4000-0.9000 cache size     1446, 3864559 req, miss ratio 0.0013, byte miss ratio 0.0013
cdn1_allcolo.ns3999 S3FIFO-0.4000-0.9000 cache size     2892, 3864559 req, miss ratio 0.0010, byte miss ratio 0.0010
