tencentBlock.ns13155 S3FIFO-0.8000-1.9000 cache size     1000, 5593443 req, miss ratio 0.3400, byte miss ratio 0.3400
tencentBlock.ns13155 S3FIFO-0.8000-1.9000 cache size     3001, 5593443 req, miss ratio 0.3136, byte miss ratio 0.3136
tencentBlock.ns13155 S3FIFO-0.8000-1.9000 cache size    10004, 5593443 req, miss ratio 0.2923, byte miss ratio 0.2923
tencentBlock.ns13155 S3FIFO-0.8000-1.9000 cache size    30014, 5593443 req, miss ratio 0.2688, byte miss ratio 0.2688
tencentBlock.ns13155 S3FIFO-0.8000-1.9000 cache size   100047, 5593443 req, miss ratio 0.2275, byte miss ratio 0.2275
tencentBlock.ns13155 S3FIFO-0.8000-1.9000 cache size   200095, 5593443 req, miss ratio 0.1962, byte miss ratio 0.1962
tencentBlock.ns13155 S3FIFO-0.8000-1.9000 cache size   400191, 5593443 req, miss ratio 0.1839, byte miss ratio 0.1839
tencentBlock.ns13155 S3FIFO-0.8000-1.9000 cache size   800383, 5593443 req, miss ratio 0.1789, byte miss ratio 0.1789
tencentBlock.ns13155 S3FIFO-0.3000-1.9000 cache size     1000, 5593443 req, miss ratio 0.3262, byte miss ratio 0.3262
tencentBlock.ns13155 S3FIFO-0.3000-1.9000 cache size     3001, 5593443 req, miss ratio 0.3144, byte miss ratio 0.3144
tencentBlock.ns13155 S3FIFO-0.3000-1.9000 cache size    10004, 5593443 req, miss ratio 0.2823, byte miss ratio 0.2823
tencentBlock.ns13155 S3FIFO-0.3000-1.9000 cache size    30014, 5593443 req, miss ratio 0.2670, byte miss ratio 0.2670
tencentBlock.ns13155 S3FIFO-0.3000-1.9000 cache size   100047, 5593443 req, miss ratio 0.2272, byte miss ratio 0.2272
tencentBlock.ns13155 S3FIFO-0.3000-1.9000 cache size   200095, 5593443 req, miss ratio 0.1868, byte miss ratio 0.1868
tencentBlock.ns13155 S3FIFO-0.3000-1.9000 cache size   400191, 5593443 req, miss ratio 0.1830, byte miss ratio 0.1830
tencentBlock.ns13155 S3FIFO-0.3000-1.9000 cache size   800383, 5593443 req, miss ratio 0.1789, byte miss ratio 0.1789
tencentBlock.ns13155 S3FIFO-0.9900-0.9000 cache size     1000, 5593443 req, miss ratio 0.3583, byte miss ratio 0.3583
tencentBlock.ns13155 S3FIFO-0.9900-0.9000 cache size     3001, 5593443 req, miss ratio 0.3220, byte miss ratio 0.3220
tencentBlock.ns13155 S3FIFO-0.9900-0.9000 cache size    10004, 5593443 req, miss ratio 0.2939, byte miss ratio 0.2939
tencentBlock.ns13155 S3FIFO-0.9900-0.9000 cache size    30014, 5593443 req, miss ratio 0.2713, byte miss ratio 0.2713
tencentBlock.ns13155 S3FIFO-0.9900-0.9000 cache size   100047, 5593443 req, miss ratio 0.2297, byte miss ratio 0.2297
tencentBlock.ns13155 S3FIFO-0.9900-0.9000 cache size   200095, 5593443 req, miss ratio 0.2016, byte miss ratio 0.2016
tencentBlock.ns13155 S3FIFO-0.9900-0.9000 cache size   400191, 5593443 req, miss ratio 0.1918, byte miss ratio 0.1918
tencentBlock.ns13155 S3FIFO-0.9900-0.9000 cache size   800383, 5593443 req, miss ratio 0.1830, byte miss ratio 0.1830
tencentBlock.ns13155 S3FIFO-0.0100-0.9000 cache size     1000, 5593443 req, miss ratio 0.3426, byte miss ratio 0.3426
tencentBlock.ns13155 S3FIFO-0.0100-0.9000 cache size     3001, 5593443 req, miss ratio 0.3218, byte miss ratio 0.3218
tencentBlock.ns13155 S3FIFO-0.0100-0.9000 cache size    10004, 5593443 req, miss ratio 0.2951, byte miss ratio 0.2951
tencentBlock.ns13155 S3FIFO-0.0100-0.9000 cache size    30014, 5593443 req, miss ratio 0.2742, byte miss ratio 0.2742
tencentBlock.ns13155 S3FIFO-0.0100-0.9000 cache size   100047, 5593443 req, miss ratio 0.2161, byte miss ratio 0.2161
tencentBlock.ns13155 S3FIFO-0.0100-0.9000 cache size   200095, 5593443 req, miss ratio 0.1880, byte miss ratio 0.1880
tencentBlock.ns13155 S3FIFO-0.0100-0.9000 cache size   400191, 5593443 req, miss ratio 0.1830, byte miss ratio 0.1830
tencentBlock.ns13155 S3FIFO-0.0100-0.9000 cache size   800383, 5593443 req, miss ratio 0.1789, byte miss ratio 0.1789
tencentBlock.ns13155 S3FIFO-0.1000-0.9000 cache size     1000, 5593443 req, miss ratio 0.3286, byte miss ratio 0.3286
tencentBlock.ns13155 S3FIFO-0.1000-0.9000 cache size     3001, 5593443 req, miss ratio 0.3160, byte miss ratio 0.3160
