tencentBlock.ns4246 S3FIFO-0.3500-1.9000 cache size     2972, 59376565 req, miss ratio 0.7238, byte miss ratio 0.7238
tencentBlock.ns4246 S3FIFO-0.3500-1.9000 cache size     8917, 59376565 req, miss ratio 0.6117, byte miss ratio 0.6117
tencentBlock.ns4246 S3FIFO-0.3500-1.9000 cache size    29724, 59376565 req, miss ratio 0.4980, byte miss ratio 0.4980
tencentBlock.ns4246 S3FIFO-0.3500-1.9000 cache size    89174, 59376565 req, miss ratio 0.3727, byte miss ratio 0.3727
tencentBlock.ns4246 S3FIFO-0.3500-1.9000 cache size   297247, 59376565 req, miss ratio 0.1931, byte miss ratio 0.1931
tencentBlock.ns4246 S3FIFO-0.3500-1.9000 cache size   594494, 59376565 req, miss ratio 0.1200, byte miss ratio 0.1200
tencentBlock.ns4246 S3FIFO-0.3500-1.9000 cache size  1188989, 59376565 req, miss ratio 0.0702, byte miss ratio 0.0702
tencentBlock.ns4246 S3FIFO-0.3500-1.9000 cache size  2377979, 59376565 req, miss ratio 0.0524, byte miss ratio 0.0524
tencentBlock.ns4246 S3FIFO-0.9000-1.9000 cache size     2972, 59376565 req, miss ratio 0.7451, byte miss ratio 0.7451
tencentBlock.ns4246 S3FIFO-0.9000-1.9000 cache size     8917, 59376565 req, miss ratio 0.6338, byte miss ratio 0.6338
tencentBlock.ns4246 S3FIFO-0.9000-1.9000 cache size    29724, 59376565 req, miss ratio 0.5309, byte miss ratio 0.5309
tencentBlock.ns4246 S3FIFO-0.9000-1.9000 cache size    89174, 59376565 req, miss ratio 0.3970, byte miss ratio 0.3970
tencentBlock.ns4246 S3FIFO-0.9000-1.9000 cache size   297247, 59376565 req, miss ratio 0.2215, byte miss ratio 0.2215
tencentBlock.ns4246 S3FIFO-0.9000-1.9000 cache size   594494, 59376565 req, miss ratio 0.1457, byte miss ratio 0.1457
tencentBlock.ns4246 S3FIFO-0.9000-1.9000 cache size  1188989, 59376565 req, miss ratio 0.0872, byte miss ratio 0.0872
