cdn1_allcolo.ns2856 S3FIFO-0.0250-0.9000 cache size      381, 10084349 req, miss ratio 0.7763, byte miss ratio 0.7763
cdn1_allcolo.ns2856 S3FIFO-0.0250-0.9000 cache size     1145, 10084349 req, miss ratio 0.6537, byte miss ratio 0.6537
cdn1_allcolo.ns2856 S3FIFO-0.0250-0.9000 cache size     3817, 10084349 req, miss ratio 0.4691, byte miss ratio 0.4691
cdn1_allcolo.ns2856 S3FIFO-0.0250-0.9000 cache size    11451, 10084349 req, miss ratio 0.2956, byte miss ratio 0.2956
cdn1_allcolo.ns2856 S3FIFO-0.0250-0.9000 cache size    38170, 10084349 req, miss ratio 0.1536, byte miss ratio 0.1536
cdn1_allcolo.ns2856 S3FIFO-0.0250-0.9000 cache size    76340, 10084349 req, miss ratio 0.0945, byte miss ratio 0.0945
cdn1_allcolo.ns2856 S3FIFO-0.0250-0.9000 cache size   152680, 10084349 req, miss ratio 0.0546, byte miss ratio 0.0546
cdn1_allcolo.ns2856 S3FIFO-0.0250-0.9000 cache size   305361, 10084349 req, miss ratio 0.0390, byte miss ratio 0.0390
cdn1_allcolo.ns2856 S3FIFO-0.9900-1.9000 cache size      381, 10084349 req, miss ratio 0.8808, byte miss ratio 0.8808
cdn1_allcolo.ns2856 S3FIFO-0.9900-1.9000 cache size     1145, 10084349 req, miss ratio 0.8025, byte miss ratio 0.8025
cdn1_allcolo.ns2856 S3FIFO-0.9900-1.9000 cache size     3817, 10084349 req, miss ratio 0.6445, byte miss ratio 0.6445
cdn1_allcolo.ns2856 S3FIFO-0.9900-1.9000 cache size    11451, 10084349 req, miss ratio 0.4412, byte miss ratio 0.4412
cdn1_allcolo.ns2856 S3FIFO-0.9900-1.9000 cache size    38170, 10084349 req, miss ratio 0.2315, byte miss ratio 0.2315
cdn1_allcolo.ns2856 S3FIFO-0.9900-1.9000 cache size    76340, 10084349 req, miss ratio 0.1433, byte miss ratio 0.1433
cdn1_allcolo.ns2856 S3FIFO-0.9900-1.9000 cache size   152680, 10084349 req, miss ratio 0.0819, byte miss ratio 0.0819
cdn1_allcolo.ns2856 S3FIFO-0.9900-1.9000 cache size   305361, 10084349 req, miss ratio 0.0472, byte miss ratio 0.0472
cdn1_allcolo.ns2856 S3FIFO-0.3500-1.9000 cache size      381, 10084349 req, miss ratio 0.8049, byte miss ratio 0.8049
cdn1_allcolo.ns2856 S3FIFO-0.3500-1.9000 cache size     1145, 10084349 req, miss ratio 0.7000, byte miss ratio 0.7000
cdn1_allcolo.ns2856 S3FIFO-0.3500-1.9000 cache size     3817, 10084349 req, miss ratio 0.5261, byte miss ratio 0.5261
cdn1_allcolo.ns2856 S3FIFO-0.3500-1.9000 cache size    11451, 10084349 req, miss ratio 0.3415, byte miss ratio 0.3415
cdn1_allcolo.ns2856 S3FIFO-0.3500-1.9000 cache size    38170, 10084349 req, miss ratio 0.1764, byte miss ratio 0.1764
cdn1_allcolo.ns2856 S3FIFO-0.3500-1.9000 cache size    76340, 10084349 req, miss ratio 0.1074, byte miss ratio 0.1074
