cdn1_colo28.ns16761 S3FIFO-0.0500-0.9000 cache size       26, 1035424 req, miss ratio 0.5445, byte miss ratio 0.5445
cdn1_colo28.ns16761 S3FIFO-0.0500-0.9000 cache size       79, 1035424 req, miss ratio 0.4745, byte miss ratio 0.4745
cdn1_colo28.ns16761 S3FIFO-0.0500-0.9000 cache size      263, 1035424 req, miss ratio 0.3225, byte miss ratio 0.3225
cdn1_colo28.ns16761 S3FIFO-0.0500-0.9000 cache size      791, 1035424 req, miss ratio 0.2043, byte miss ratio 0.2043
cdn1_colo28.ns16761 S3FIFO-0.0500-0.9000 cache size     2637, 1035424 req, miss ratio 0.1074, byte miss ratio 0.1074
cdn1_colo28.ns16761 S3FIFO-0.0500-0.9000 cache size     5274, 1035424 req, miss ratio 0.0687, byte miss ratio 0.0687
cdn1_colo28.ns16761 S3FIFO-0.0500-0.9000 cache size    10548, 1035424 req, miss ratio 0.0429, byte miss ratio 0.0429
cdn1_colo28.ns16761 S3FIFO-0.0500-0.9000 cache size    21096, 1035424 req, miss ratio 0.0313, byte miss ratio 0.0313
cdn1_colo28.ns16761 S3FIFO-0.9500-0.9000 cache size       26, 1035424 req, miss ratio 0.4632, byte miss ratio 0.4632
cdn1_colo28.ns16761 S3FIFO-0.9500-0.9000 cache size       79, 1035424 req, miss ratio 0.4314, byte miss ratio 0.4314
cdn1_colo28.ns16761 S3FIFO-0.9500-0.9000 cache size      263, 1035424 req, miss ratio 0.3605, byte miss ratio 0.3605
cdn1_colo28.ns16761 S3FIFO-0.9500-0.9000 cache size      791, 1035424 req, miss ratio 0.2611, byte miss ratio 0.2611
cdn1_colo28.ns16761 S3FIFO-0.9500-0.9000 cache size     2637, 1035424 req, miss ratio 0.1483, byte miss ratio 0.1483
cdn1_colo28.ns16761 S3FIFO-0.9500-0.9000 cache size     5274, 1035424 req, miss ratio 0.0966, byte miss ratio 0.0966
cdn1_colo28.ns16761 S3FIFO-0.9500-0.9000 cache size    10548, 1035424 req, miss ratio 0.0581, byte miss ratio 0.0581
cdn1_colo28.ns16761 S3FIFO-0.9500-0.9000 cache size    21096, 1035424 req, miss ratio 0.0362, byte miss ratio 0.0362
cdn1_colo28.ns16761 S3FIFO-0.2000-1.9000 cache size       26, 1035424 req, miss ratio 0.4915, byte miss ratio 0.4915
cdn1_colo28.ns16761 S3FIFO-0.2000-1.9000 cache size       79, 1035424 req, miss ratio 0.4247, byte miss ratio 0.4247
cdn1_colo28.ns16761 S3FIFO-0.2000-1.9000 cache size      263, 1035424 req, miss ratio 0.3290, byte miss ratio 0.3290
cdn1_colo28.ns16761 S3FIFO-0.2000-1.9000 cache size      791, 1035424 req, miss ratio 0.2116, byte miss ratio 0.2116
cdn1_colo28.ns16761 S3FIFO-0.2000-1.9000 cache size     2637, 1035424 req, miss ratio 0.1119, byte miss ratio 0.1119
cdn1_colo28.ns16761 S3FIFO-0.2000-1.9000 cache size     5274, 1035424 req, miss ratio 0.0715, byte miss ratio 0.0715
cdn1_colo28.ns16761 S3FIFO-0.2000-1.9000 cache size    10548, 1035424 req, miss ratio 0.0442, byte miss ratio 0.0442
