cdn1_allcolo.ns560 S3FIFO-0.9900-1.9000 cache size       12, 1082257 req, miss ratio 0.7015, byte miss ratio 0.7015
cdn1_allcolo.ns560 S3FIFO-0.9900-1.9000 cache size       41, 1082257 req, miss ratio 0.6057, byte miss ratio 0.6057
cdn1_allcolo.ns560 S3FIFO-0.9900-1.9000 cache size      124, 1082257 req, miss ratio 0.4378, byte miss ratio 0.4378
cdn1_allcolo.ns560 S3FIFO-0.9900-1.9000 cache size      415, 1082257 req, miss ratio 0.1721, byte miss ratio 0.1721
cdn1_allcolo.ns560 S3FIFO-0.9900-1.9000 cache size      830, 1082257 req, miss ratio 0.0663, byte miss ratio 0.0663
cdn1_allcolo.ns560 S3FIFO-0.9900-1.9000 cache size     1660, 1082257 req, miss ratio 0.0214, byte miss ratio 0.0214
cdn1_allcolo.ns560 S3FIFO-0.9900-1.9000 cache size     3321, 1082257 req, miss ratio 0.0059, byte miss ratio 0.0059
cdn1_allcolo.ns560 S3FIFO-0.3000-1.9000 cache size       12, 1082257 req, miss ratio 0.6305, byte miss ratio 0.6305
cdn1_allcolo.ns560 S3FIFO-0.3000-1.9000 cache size       41, 1082257 req, miss ratio 0.5371, byte miss ratio 0.5371
cdn1_allcolo.ns560 S3FIFO-0.3000-1.9000 cache size      124, 1082257 req, miss ratio 0.3758, byte miss ratio 0.3758
cdn1_allcolo.ns560 S3FIFO-0.3000-1.9000 cache size      415, 1082257 req, miss ratio 0.1251, byte miss ratio 0.1251
cdn1_allcolo.ns560 S3FIFO-0.3000-1.9000 cache size      830, 1082257 req, miss ratio 0.0409, byte miss ratio 0.0409
cdn1_allcolo.ns560 S3FIFO-0.3000-1.9000 cache size     1660, 1082257 req, miss ratio 0.0128, byte miss ratio 0.0128
cdn1_allcolo.ns560 S3FIFO-0.3000-1.9000 cache size     3321, 1082257 req, miss ratio 0.0042, byte miss ratio 0.0042
cdn1_allcolo.ns560 S3FIFO-0.7000-1.9000 cache size       12, 1082257 req, miss ratio 0.6522, byte miss ratio 0.6522
cdn1_allcolo.ns560 S3FIFO-0.7000-1.9000 cache size       41, 1082257 req, miss ratio 0.5727, byte miss ratio 0.5727
cdn1_allcolo.ns560 S3FIFO-0.7000-1.9000 cache size      124, 1082257 req, miss ratio 0.4156, byte miss ratio 0.4156
cdn1_allcolo.ns560 S3FIFO-0.7000-1.9000 cache size      415, 1082257 req, miss ratio 0.1529, byte miss ratio 0.1529
cdn1_allcolo.ns560 S3FIFO-0.7000-1.9000 cache size      830, 1082257 req, miss ratio 0.0545, byte miss ratio 0.0545
cdn1_allcolo.ns560 S3FIFO-0.7000-1.9000 cache size     1660, 1082257 req, miss ratio 0.0168, byte miss ratio 0.0168
cdn1_allcolo.ns560 S3FIFO-0.7000-1.9000 cache size     3321, 1082257 req, miss ratio 0.0050, byte miss ratio 0.0050
cdn1_allcolo.ns560 S3FIFO-0.3500-0.9000 cache size       12, 1082257 req, miss ratio 0.6300, byte miss ratio 0.6300
cdn1_allcolo.ns560 S3FIFO-0.3500-0.9000 cache size       41, 1082257 req, miss ratio 0.5309, byte miss ratio 0.5309
cdn1_allcolo.ns560 S3FIFO-0.3500-0.9000 cache size      124, 1082257 req, miss ratio 0.3707, byte miss ratio 0.3707
cdn1_allcolo.ns560 S3FIFO-0.3500-0.9000 cache size      415, 1082257 req, miss ratio 0.1289, byte miss ratio 0.1289
cdn1_allcolo.ns560 S3FIFO-0.3500-0.9000 cache size      830, 1082257 req, miss ratio 0.0425, byte miss ratio 0.0425
cdn1_allcolo.ns560 S3FIFO-0.3500-0.9000 cache size     1660, 1082257 req, miss ratio 0.0132, byte miss ratio 0.0132
