tencentBlock.ns1784 S3FIFO-0.1000-0.9000 cache size      710, 3495672 req, miss ratio 0.8117, byte miss ratio 0.8117
tencentBlock.ns1784 S3FIFO-0.1000-0.9000 cache size     2131, 3495672 req, miss ratio 0.7971, byte miss ratio 0.7971
tencentBlock.ns1784 S3FIFO-0.1000-0.9000 cache size     7103, 3495672 req, miss ratio 0.7800, byte miss ratio 0.7800
tencentBlock.ns1784 S3FIFO-0.1000-0.9000 cache size    21311, 3495672 req, miss ratio 0.5428, byte miss ratio 0.5428
tencentBlock.ns1784 S3FIFO-0.1000-0.9000 cache size    71039, 3495672 req, miss ratio 0.2438, byte miss ratio 0.2438
tencentBlock.ns1784 S3FIFO-0.1000-0.9000 cache size   142078, 3495672 req, miss ratio 0.2336, byte miss ratio 0.2336
tencentBlock.ns1784 S3FIFO-0.1000-0.9000 cache size   284157, 3495672 req, miss ratio 0.2303, byte miss ratio 0.2303
tencentBlock.ns1784 S3FIFO-0.1000-0.9000 cache size   568315, 3495672 req, miss ratio 0.2040, byte miss ratio 0.2040
tencentBlock.ns1784 S3FIFO-0.3000-0.9000 cache size      710, 3495672 req, miss ratio 0.8116, byte miss ratio 0.8116
tencentBlock.ns1784 S3FIFO-0.3000-0.9000 cache size     2131, 3495672 req, miss ratio 0.7980, byte miss ratio 0.7980
tencentBlock.ns1784 S3FIFO-0.3000-0.9000 cache size     7103, 3495672 req, miss ratio 0.7822, byte miss ratio 0.7822
tencentBlock.ns1784 S3FIFO-0.3000-0.9000 cache size    21311, 3495672 req, miss ratio 0.6088, byte miss ratio 0.6088
tencentBlock.ns1784 S3FIFO-0.3000-0.9000 cache size    71039, 3495672 req, miss ratio 0.2444, byte miss ratio 0.2444
tencentBlock.ns1784 S3FIFO-0.3000-0.9000 cache size   142078, 3495672 req, miss ratio 0.2368, byte miss ratio 0.2368
tencentBlock.ns1784 S3FIFO-0.3000-0.9000 cache size   284157, 3495672 req, miss ratio 0.2303, byte miss ratio 0.2303
tencentBlock.ns1784 S3FIFO-0.3000-0.9000 cache size   568315, 3495672 req, miss ratio 0.2040, byte miss ratio 0.2040
tencentBlock.ns1784 S3FIFO-0.4000-1.9000 cache size      710, 3495672 req, miss ratio 0.8110, byte miss ratio 0.8110
tencentBlock.ns1784 S3FIFO-0.4000-1.9000 cache size     2131, 3495672 req, miss ratio 0.7979, byte miss ratio 0.7979
tencentBlock.ns1784 S3FIFO-0.4000-1.9000 cache size     7103, 3495672 req, miss ratio 0.7725, byte miss ratio 0.7725
