cdn1_allcolo.ns10106 S3FIFO-0.0100-0.9000 cache size        5, 1264663 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns10106 S3FIFO-0.0100-0.9000 cache size       16, 1264663 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns10106 S3FIFO-0.0100-0.9000 cache size       55, 1264663 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns10106 S3FIFO-0.0100-0.9000 cache size      110, 1264663 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_allcolo.ns10106 S3FIFO-0.0100-0.9000 cache size      221, 1264663 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_allcolo.ns10106 S3FIFO-0.0100-0.9000 cache size      442, 1264663 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_allcolo.ns10106 S3FIFO-0.3500-1.9000 cache size        5, 1264663 req, miss ratio 0.0050, byte miss ratio 0.0050
cdn1_allcolo.ns10106 S3FIFO-0.3500-1.9000 cache size       16, 1264663 req, miss ratio 0.0031, byte miss ratio 0.0031
cdn1_allcolo.ns10106 S3FIFO-0.3500-1.9000 cache size       55, 1264663 req, miss ratio 0.0014, byte miss ratio 0.0014
cdn1_allcolo.ns10106 S3FIFO-0.3500-1.9000 cache size      110, 1264663 req, miss ratio 0.0009, byte miss ratio 0.0009
cdn1_allcolo.ns10106 S3FIFO-0.3500-1.9000 cache size      221, 1264663 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_allcolo.ns10106 S3FIFO-0.3500-1.9000 cache size      442, 1264663 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_allcolo.ns10106 S3FIFO-0.9500-0.9000 cache size        5, 1264663 req, miss ratio 0.0073, byte miss ratio 0.0073
cdn1_allcolo.ns10106 S3FIFO-0.9500-0.9000 cache size       16, 1264663 req, miss ratio 0.0040, byte miss ratio 0.0040
cdn1_allcolo.ns10106 S3FIFO-0.9500-0.9000 cache size       55, 1264663 req, miss ratio 0.0019, byte miss ratio 0.0019
cdn1_allcolo.ns10106 S3FIFO-0.9500-0.9000 cache size      110, 1264663 req, miss ratio 0.0012, byte miss ratio 0.0012
cdn1_allcolo.ns10106 S3FIFO-0.9500-0.9000 cache size      221, 1264663 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_allcolo.ns10106 S3FIFO-0.9500-0.9000 cache size      442, 1264663 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_allcolo.ns10106 S3FIFO-0.0050-0.9000 cache size        5, 1264663 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns10106 S3FIFO-0.0050-0.9000 cache size       16, 1264663 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns10106 S3FIFO-0.0050-0.9000 cache size       55, 1264663 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns10106 S3FIFO-0.0050-0.9000 cache size      110, 1264663 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns10106 S3FIFO-0.0050-0.9000 cache size      221, 1264663 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_allcolo.ns10106 S3FIFO-0.0050-0.9000 cache size      442, 1264663 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_allcolo.ns10106 S3FIFO-0.9500-1.9000 cache size        5, 1264663 req, miss ratio 0.0073, byte miss ratio 0.0073
cdn1_allcolo.ns10106 S3FIFO-0.9500-1.9000 cache size       16, 1264663 req, miss ratio 0.0040, byte miss ratio 0.0040
cdn1_allcolo.ns10106 S3FIFO-0.9500-1.9000 cache size       55, 1264663 req, miss ratio 0.0019, byte miss ratio 0.0019
cdn1_allcolo.ns10106 S3FIFO-0.9500-1.9000 cache size      110, 1264663 req, miss ratio 0.0012, byte miss ratio 0.0012
cdn1_allcolo.ns10106 S3FIFO-0.9500-1.9000 cache size      221, 1264663 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_allcolo.ns10106 S3FIFO-0.9500-1.9000 cache size      442, 1264663 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_allcolo.ns10106 S3FIFO-0.0500-1.9000 cache size        5, 1264663 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns10106 S3FIFO-0.0500-1.9000 cache size       16, 1264663 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns10106 S3FIFO-0.0500-1.9000 cache size       55, 1264663 req, miss ratio 0.0013, byte miss ratio 0.0013
cdn1_allcolo.ns10106 S3FIFO-0.0500-1.9000 cache size      110, 1264663 req, miss ratio 0.0008, byte miss ratio 0.0008
cdn1_allcolo.ns10106 S3FIFO-0.0500-1.9000 cache size      221, 1264663 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_allcolo.ns10106 S3FIFO-0.0500-1.9000 cache size      442, 1264663 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_allcolo.ns10106 S3FIFO-0.2000-1.9000 cache size        5, 1264663 req, miss ratio 0.0050, byte miss ratio 0.0050
cdn1_allcolo.ns10106 S3FIFO-0.2000-1.9000 cache size       16, 1264663 req, miss ratio 0.0029, byte miss ratio 0.0029
cdn1_allcolo.ns10106 S3FIFO-0.2000-1.9000 cache size       55, 1264663 req, miss ratio 0.0013, byte miss ratio 0.0013
cdn1_allcolo.ns10106 S3FIFO-0.2000-1.9000 cache size      110, 1264663 req, miss ratio 0.0008, byte miss ratio 0.0008
cdn1_allcolo.ns10106 S3FIFO-0.2000-1.9000 cache size      221, 1264663 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_allcolo.ns10106 S3FIFO-0.2000-1.9000 cache size      442, 1264663 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_allcolo.ns10106 S3FIFO-0.2000-0.9000 cache size        5, 1264663 req, miss ratio 0.0049, byte miss ratio 0.0049
