cdn1_colo28.ns968 S3FIFO-0.1500-0.9000 cache size       11, 3771020 req, miss ratio 0.8261, byte miss ratio 0.8261
cdn1_colo28.ns968 S3FIFO-0.1500-0.9000 cache size       38, 3771020 req, miss ratio 0.6487, byte miss ratio 0.6487
cdn1_colo28.ns968 S3FIFO-0.1500-0.9000 cache size      115, 3771020 req, miss ratio 0.4508, byte miss ratio 0.4508
cdn1_colo28.ns968 S3FIFO-0.1500-0.9000 cache size      386, 3771020 req, miss ratio 0.1756, byte miss ratio 0.1756
cdn1_colo28.ns968 S3FIFO-0.1500-0.9000 cache size      773, 3771020 req, miss ratio 0.0665, byte miss ratio 0.0665
cdn1_colo28.ns968 S3FIFO-0.1500-0.9000 cache size     1546, 3771020 req, miss ratio 0.0158, byte miss ratio 0.0158
cdn1_colo28.ns968 S3FIFO-0.1500-0.9000 cache size     3092, 3771020 req, miss ratio 0.0013, byte miss ratio 0.0013
cdn1_colo28.ns968 S3FIFO-0.5500-0.9000 cache size       11, 3771020 req, miss ratio 0.8637, byte miss ratio 0.8637
cdn1_colo28.ns968 S3FIFO-0.5500-0.9000 cache size       38, 3771020 req, miss ratio 0.7429, byte miss ratio 0.7429
cdn1_colo28.ns968 S3FIFO-0.5500-0.9000 cache size      115, 3771020 req, miss ratio 0.5132, byte miss ratio 0.5132
cdn1_colo28.ns968 S3FIFO-0.5500-0.9000 cache size      386, 3771020 req, miss ratio 0.2197, byte miss ratio 0.2197
cdn1_colo28.ns968 S3FIFO-0.5500-0.9000 cache size      773, 3771020 req, miss ratio 0.0846, byte miss ratio 0.0846
cdn1_colo28.ns968 S3FIFO-0.5500-0.9000 cache size     1546, 3771020 req, miss ratio 0.0212, byte miss ratio 0.0212
cdn1_colo28.ns968 S3FIFO-0.5500-0.9000 cache size     3092, 3771020 req, miss ratio 0.0018, byte miss ratio 0.0018
cdn1_colo28.ns968 S3FIFO-0.0050-0.9000 cache size       11, 3771020 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns968 S3FIFO-0.0050-0.9000 cache size       38, 3771020 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns968 S3FIFO-0.0050-0.9000 cache size      115, 3771020 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns968 S3FIFO-0.0050-0.9000 cache size      386, 3771020 req, miss ratio 0.1610, byte miss ratio 0.1610
cdn1_colo28.ns968 S3FIFO-0.0050-0.9000 cache size      773, 3771020 req, miss ratio 0.0610, byte miss ratio 0.0610
cdn1_colo28.ns968 S3FIFO-0.0050-0.9000 cache size     1546, 3771020 req, miss ratio 0.0142, byte miss ratio 0.0142
cdn1_colo28.ns968 S3FIFO-0.0050-0.9000 cache size     3092, 3771020 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_colo28.ns968 S3FIFO-0.3500-1.9000 cache size       11, 3771020 req, miss ratio 0.8477, byte miss ratio 0.8477
cdn1_colo28.ns968 S3FIFO-0.3500-1.9000 cache size       38, 3771020 req, miss ratio 0.7278, byte miss ratio 0.7278
cdn1_colo28.ns968 S3FIFO-0.3500-1.9000 cache size      115, 3771020 req, miss ratio 0.4912, byte miss ratio 0.4912
cdn1_colo28.ns968 S3FIFO-0.3500-1.9000 cache size      386, 3771020 req, miss ratio 0.1986, byte miss ratio 0.1986
cdn1_colo28.ns968 S3FIFO-0.3500-1.9000 cache size      773, 3771020 req, miss ratio 0.0748, byte miss ratio 0.0748
cdn1_colo28.ns968 S3FIFO-0.3500-1.9000 cache size     1546, 3771020 req, miss ratio 0.0182, byte miss ratio 0.0182
cdn1_colo28.ns968 S3FIFO-0.3500-1.9000 cache size     3092, 3771020 req, miss ratio 0.0015, byte miss ratio 0.0015
cdn1_colo28.ns968 S3FIFO-0.0500-0.9000 cache size       11, 3771020 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns968 S3FIFO-0.0500-0.9000 cache size       38, 3771020 req, miss ratio 0.6256, byte miss ratio 0.6256
cdn1_colo28.ns968 S3FIFO-0.0500-0.9000 cache size      115, 3771020 req, miss ratio 0.4361, byte miss ratio 0.4361
cdn1_colo28.ns968 S3FIFO-0.0500-0.9000 cache size      386, 3771020 req, miss ratio 0.1649, byte miss ratio 0.1649
cdn1_colo28.ns968 S3FIFO-0.0500-0.9000 cache size      773, 3771020 req, miss ratio 0.0625, byte miss ratio 0.0625
cdn1_colo28.ns968 S3FIFO-0.0500-0.9000 cache size     1546, 3771020 req, miss ratio 0.0146, byte miss ratio 0.0146
cdn1_colo28.ns968 S3FIFO-0.0500-0.9000 cache size     3092, 3771020 req, miss ratio 0.0012, byte miss ratio 0.0012
cdn1_colo28.ns968 S3FIFO-0.6000-1.9000 cache size       11, 3771020 req, miss ratio 0.8708, byte miss ratio 0.8708
cdn1_colo28.ns968 S3FIFO-0.6000-1.9000 cache size       38, 3771020 req, miss ratio 0.7669, byte miss ratio 0.7669
cdn1_colo28.ns968 S3FIFO-0.6000-1.9000 cache size      115, 3771020 req, miss ratio 0.5344, byte miss ratio 0.5344
cdn1_colo28.ns968 S3FIFO-0.6000-1.9000 cache size      386, 3771020 req, miss ratio 0.2211, byte miss ratio 0.2211
cdn1_colo28.ns968 S3FIFO-0.6000-1.9000 cache size      773, 3771020 req, miss ratio 0.0866, byte miss ratio 0.0866
cdn1_colo28.ns968 S3FIFO-0.6000-1.9000 cache size     1546, 3771020 req, miss ratio 0.0220, byte miss ratio 0.0220
cdn1_colo28.ns968 S3FIFO-0.6000-1.9000 cache size     3092, 3771020 req, miss ratio 0.0019, byte miss ratio 0.0019
cdn1_colo28.ns968 S3FIFO-0.2000-1.9000 cache size       11, 3771020 req, miss ratio 0.8409, byte miss ratio 0.8409
cdn1_colo28.ns968 S3FIFO-0.2000-1.9000 cache size       38, 3771020 req, miss ratio 0.6915, byte miss ratio 0.6915
cdn1_colo28.ns968 S3FIFO-0.2000-1.9000 cache size      115, 3771020 req, miss ratio 0.4717, byte miss ratio 0.4717
cdn1_colo28.ns968 S3FIFO-0.2000-1.9000 cache size      386, 3771020 req, miss ratio 0.1850, byte miss ratio 0.1850
cdn1_colo28.ns968 S3FIFO-0.2000-1.9000 cache size      773, 3771020 req, miss ratio 0.0688, byte miss ratio 0.0688
cdn1_colo28.ns968 S3FIFO-0.2000-1.9000 cache size     1546, 3771020 req, miss ratio 0.0163, byte miss ratio 0.0163
cdn1_colo28.ns968 S3FIFO-0.2000-1.9000 cache size     3092, 3771020 req, miss ratio 0.0013, byte miss ratio 0.0013
cdn1_colo28.ns968 S3FIFO-0.3000-1.9000 cache size       11, 3771020 req, miss ratio 0.8477, byte miss ratio 0.8477
cdn1_colo28.ns968 S3FIFO-0.3000-1.9000 cache size       38, 3771020 req, miss ratio 0.7163, byte miss ratio 0.7163
cdn1_colo28.ns968 S3FIFO-0.3000-1.9000 cache size      115, 3771020 req, miss ratio 0.4841, byte miss ratio 0.4841
cdn1_colo28.ns968 S3FIFO-0.3000-1.9000 cache size      386, 3771020 req, miss ratio 0.1939, byte miss ratio 0.1939
cdn1_colo28.ns968 S3FIFO-0.3000-1.9000 cache size      773, 3771020 req, miss ratio 0.0728, byte miss ratio 0.0728
