cdn1_colo28.ns185 S3FIFO-0.0500-0.9000 cache size      514, 12279434 req, miss ratio 0.2723, byte miss ratio 0.2723
cdn1_colo28.ns185 S3FIFO-0.0500-0.9000 cache size     1542, 12279434 req, miss ratio 0.1868, byte miss ratio 0.1868
cdn1_colo28.ns185 S3FIFO-0.0500-0.9000 cache size     5140, 12279434 req, miss ratio 0.1256, byte miss ratio 0.1256
cdn1_colo28.ns185 S3FIFO-0.0500-0.9000 cache size    15420, 12279434 req, miss ratio 0.0884, byte miss ratio 0.0884
cdn1_colo28.ns185 S3FIFO-0.0500-0.9000 cache size    51400, 12279434 req, miss ratio 0.0612, byte miss ratio 0.0612
cdn1_colo28.ns185 S3FIFO-0.0500-0.9000 cache size   102801, 12279434 req, miss ratio 0.0518, byte miss ratio 0.0518
cdn1_colo28.ns185 S3FIFO-0.0500-0.9000 cache size   205602, 12279434 req, miss ratio 0.0456, byte miss ratio 0.0456
cdn1_colo28.ns185 S3FIFO-0.0500-0.9000 cache size   411204, 12279434 req, miss ratio 0.0422, byte miss ratio 0.0422
cdn1_colo28.ns185 S3FIFO-0.6000-1.9000 cache size      514, 12279434 req, miss ratio 0.3308, byte miss ratio 0.3308
cdn1_colo28.ns185 S3FIFO-0.6000-1.9000 cache size     1542, 12279434 req, miss ratio 0.2215, byte miss ratio 0.2215
cdn1_colo28.ns185 S3FIFO-0.6000-1.9000 cache size     5140, 12279434 req, miss ratio 0.1486, byte miss ratio 0.1486
cdn1_colo28.ns185 S3FIFO-0.6000-1.9000 cache size    15420, 12279434 req, miss ratio 0.1045, byte miss ratio 0.1045
cdn1_colo28.ns185 S3FIFO-0.6000-1.9000 cache size    51400, 12279434 req, miss ratio 0.0705, byte miss ratio 0.0705
cdn1_colo28.ns185 S3FIFO-0.6000-1.9000 cache size   102801, 12279434 req, miss ratio 0.0563, byte miss ratio 0.0563
cdn1_colo28.ns185 S3FIFO-0.6000-1.9000 cache size   205602, 12279434 req, miss ratio 0.0469, byte miss ratio 0.0469
cdn1_colo28.ns185 S3FIFO-0.6000-1.9000 cache size   411204, 12279434 req, miss ratio 0.0422, byte miss ratio 0.0422
cdn1_colo28.ns185 S3FIFO-0.0500-1.9000 cache size      514, 12279434 req, miss ratio 0.2747, byte miss ratio 0.2747
cdn1_colo28.ns185 S3FIFO-0.0500-1.9000 cache size     1542, 12279434 req, miss ratio 0.1880, byte miss ratio 0.1880
cdn1_colo28.ns185 S3FIFO-0.0500-1.9000 cache size     5140, 12279434 req, miss ratio 0.1263, byte miss ratio 0.1263
cdn1_colo28.ns185 S3FIFO-0.0500-1.9000 cache size    15420, 12279434 req, miss ratio 0.0890, byte miss ratio 0.0890
cdn1_colo28.ns185 S3FIFO-0.0500-1.9000 cache size    51400, 12279434 req, miss ratio 0.0614, byte miss ratio 0.0614
cdn1_colo28.ns185 S3FIFO-0.0500-1.9000 cache size   102801, 12279434 req, miss ratio 0.0516, byte miss ratio 0.0516
cdn1_colo28.ns185 S3FIFO-0.0500-1.9000 cache size   205602, 12279434 req, miss ratio 0.0456, byte miss ratio 0.0456
cdn1_colo28.ns185 S3FIFO-0.0500-1.9000 cache size   411204, 12279434 req, miss ratio 0.0422, byte miss ratio 0.0422
cdn1_colo28.ns185 S3FIFO-0.4500-1.9000 cache size      514, 12279434 req, miss ratio 0.3102, byte miss ratio 0.3102
cdn1_colo28.ns185 S3FIFO-0.4500-1.9000 cache size     1542, 12279434 req, miss ratio 0.2086, byte miss ratio 0.2086
cdn1_colo28.ns185 S3FIFO-0.4500-1.9000 cache size     5140, 12279434 req, miss ratio 0.1403, byte miss ratio 0.1403
cdn1_colo28.ns185 S3FIFO-0.4500-1.9000 cache size    15420, 12279434 req, miss ratio 0.0990, byte miss ratio 0.0990
cdn1_colo28.ns185 S3FIFO-0.4500-1.9000 cache size    51400, 12279434 req, miss ratio 0.0670, byte miss ratio 0.0670
cdn1_colo28.ns185 S3FIFO-0.4500-1.9000 cache size   102801, 12279434 req, miss ratio 0.0542, byte miss ratio 0.0542
cdn1_colo28.ns185 S3FIFO-0.4500-1.9000 cache size   205602, 12279434 req, miss ratio 0.0460, byte miss ratio 0.0460
cdn1_colo28.ns185 S3FIFO-0.4500-1.9000 cache size   411204, 12279434 req, miss ratio 0.0422, byte miss ratio 0.0422
cdn1_colo28.ns185 S3FIFO-0.9000-1.9000 cache size      514, 12279434 req, miss ratio 0.3842, byte miss ratio 0.3842
cdn1_colo28.ns185 S3FIFO-0.9000-1.9000 cache size     1542, 12279434 req, miss ratio 0.2580, byte miss ratio 0.2580
cdn1_colo28.ns185 S3FIFO-0.9000-1.9000 cache size     5140, 12279434 req, miss ratio 0.1714, byte miss ratio 0.1714
cdn1_colo28.ns185 S3FIFO-0.9000-1.9000 cache size    15420, 12279434 req, miss ratio 0.1199, byte miss ratio 0.1199
cdn1_colo28.ns185 S3FIFO-0.9000-1.9000 cache size    51400, 12279434 req, miss ratio 0.0802, byte miss ratio 0.0802
cdn1_colo28.ns185 S3FIFO-0.9000-1.9000 cache size   102801, 12279434 req, miss ratio 0.0633, byte miss ratio 0.0633
cdn1_colo28.ns185 S3FIFO-0.9000-1.9000 cache size   205602, 12279434 req, miss ratio 0.0513, byte miss ratio 0.0513
cdn1_colo28.ns185 S3FIFO-0.9000-1.9000 cache size   411204, 12279434 req, miss ratio 0.0431, byte miss ratio 0.0431
cdn1_colo28.ns185 S3FIFO-0.5500-1.9000 cache size      514, 12279434 req, miss ratio 0.3235, byte miss ratio 0.3235
cdn1_colo28.ns185 S3FIFO-0.5500-1.9000 cache size     1542, 12279434 req, miss ratio 0.2169, byte miss ratio 0.2169
cdn1_colo28.ns185 S3FIFO-0.5500-1.9000 cache size     5140, 12279434 req, miss ratio 0.1456, byte miss ratio 0.1456
cdn1_colo28.ns185 S3FIFO-0.5500-1.9000 cache size    15420, 12279434 req, miss ratio 0.1026, byte miss ratio 0.1026
cdn1_colo28.ns185 S3FIFO-0.5500-1.9000 cache size    51400, 12279434 req, miss ratio 0.0693, byte miss ratio 0.0693
cdn1_colo28.ns185 S3FIFO-0.5500-1.9000 cache size   102801, 12279434 req, miss ratio 0.0556, byte miss ratio 0.0556
cdn1_colo28.ns185 S3FIFO-0.5500-1.9000 cache size   205602, 12279434 req, miss ratio 0.0465, byte miss ratio 0.0465
cdn1_colo28.ns185 S3FIFO-0.5500-1.9000 cache size   411204, 12279434 req, miss ratio 0.0422, byte miss ratio 0.0422
cdn1_colo28.ns185 S3FIFO-0.0050-0.9000 cache size      514, 12279434 req, miss ratio 0.2745, byte miss ratio 0.2745
cdn1_colo28.ns185 S3FIFO-0.0050-0.9000 cache size     1542, 12279434 req, miss ratio 0.1894, byte miss ratio 0.1894
cdn1_colo28.ns185 S3FIFO-0.0050-0.9000 cache size     5140, 12279434 req, miss ratio 0.1271, byte miss ratio 0.1271
cdn1_colo28.ns185 S3FIFO-0.0050-0.9000 cache size    15420, 12279434 req, miss ratio 0.0890, byte miss ratio 0.0890
cdn1_colo28.ns185 S3FIFO-0.0050-0.9000 cache size    51400, 12279434 req, miss ratio 0.0614, byte miss ratio 0.0614
cdn1_colo28.ns185 S3FIFO-0.0050-0.9000 cache size   102801, 12279434 req, miss ratio 0.0519, byte miss ratio 0.0519
cdn1_colo28.ns185 S3FIFO-0.0050-0.9000 cache size   205602, 12279434 req, miss ratio 0.0456, byte miss ratio 0.0456
cdn1_colo28.ns185 S3FIFO-0.0050-0.9000 cache size   411204, 12279434 req, miss ratio 0.0422, byte miss ratio 0.0422
cdn1_colo28.ns185 S3FIFO-0.5500-0.9000 cache size      514, 12279434 req, miss ratio 0.3194, byte miss ratio 0.3194
cdn1_colo28.ns185 S3FIFO-0.5500-0.9000 cache size     1542, 12279434 req, miss ratio 0.2144, byte miss ratio 0.2144
cdn1_colo28.ns185 S3FIFO-0.5500-0.9000 cache size     5140, 12279434 req, miss ratio 0.1440, byte miss ratio 0.1440
cdn1_colo28.ns185 S3FIFO-0.5500-0.9000 cache size    15420, 12279434 req, miss ratio 0.1013, byte miss ratio 0.1013
cdn1_colo28.ns185 S3FIFO-0.5500-0.9000 cache size    51400, 12279434 req, miss ratio 0.0687, byte miss ratio 0.0687
