cdn1_allcolo.ns2929 S3FIFO-0.5000-1.9000 cache size        5, 2359748 req, miss ratio 0.9393, byte miss ratio 0.9393
cdn1_allcolo.ns2929 S3FIFO-0.5000-1.9000 cache size       15, 2359748 req, miss ratio 0.8770, byte miss ratio 0.8770
cdn1_allcolo.ns2929 S3FIFO-0.5000-1.9000 cache size       51, 2359748 req, miss ratio 0.7496, byte miss ratio 0.7496
cdn1_allcolo.ns2929 S3FIFO-0.5000-1.9000 cache size      153, 2359748 req, miss ratio 0.5478, byte miss ratio 0.5478
cdn1_allcolo.ns2929 S3FIFO-0.5000-1.9000 cache size      510, 2359748 req, miss ratio 0.2273, byte miss ratio 0.2273
cdn1_allcolo.ns2929 S3FIFO-0.5000-1.9000 cache size     1020, 2359748 req, miss ratio 0.0876, byte miss ratio 0.0876
cdn1_allcolo.ns2929 S3FIFO-0.5000-1.9000 cache size     2040, 2359748 req, miss ratio 0.0235, byte miss ratio 0.0235
cdn1_allcolo.ns2929 S3FIFO-0.5000-1.9000 cache size     4080, 2359748 req, miss ratio 0.0033, byte miss ratio 0.0033
cdn1_allcolo.ns2929 S3FIFO-0.2500-1.9000 cache size        5, 2359748 req, miss ratio 0.9280, byte miss ratio 0.9280
cdn1_allcolo.ns2929 S3FIFO-0.2500-1.9000 cache size       15, 2359748 req, miss ratio 0.8517, byte miss ratio 0.8517
cdn1_allcolo.ns2929 S3FIFO-0.2500-1.9000 cache size       51, 2359748 req, miss ratio 0.7152, byte miss ratio 0.7152
cdn1_allcolo.ns2929 S3FIFO-0.2500-1.9000 cache size      153, 2359748 req, miss ratio 0.5104, byte miss ratio 0.5104
cdn1_allcolo.ns2929 S3FIFO-0.2500-1.9000 cache size      510, 2359748 req, miss ratio 0.2032, byte miss ratio 0.2032
cdn1_allcolo.ns2929 S3FIFO-0.2500-1.9000 cache size     1020, 2359748 req, miss ratio 0.0759, byte miss ratio 0.0759
cdn1_allcolo.ns2929 S3FIFO-0.2500-1.9000 cache size     2040, 2359748 req, miss ratio 0.0198, byte miss ratio 0.0198
cdn1_allcolo.ns2929 S3FIFO-0.2500-1.9000 cache size     4080, 2359748 req, miss ratio 0.0028, byte miss ratio 0.0028
cdn1_allcolo.ns2929 S3FIFO-0.7500-0.9000 cache size        5, 2359748 req, miss ratio 0.9490, byte miss ratio 0.9490
cdn1_allcolo.ns2929 S3FIFO-0.7500-0.9000 cache size       15, 2359748 req, miss ratio 0.9001, byte miss ratio 0.9001
cdn1_allcolo.ns2929 S3FIFO-0.7500-0.9000 cache size       51, 2359748 req, miss ratio 0.7788, byte miss ratio 0.7788
cdn1_allcolo.ns2929 S3FIFO-0.7500-0.9000 cache size      153, 2359748 req, miss ratio 0.5814, byte miss ratio 0.5814
cdn1_allcolo.ns2929 S3FIFO-0.7500-0.9000 cache size      510, 2359748 req, miss ratio 0.2580, byte miss ratio 0.2580
cdn1_allcolo.ns2929 S3FIFO-0.7500-0.9000 cache size     1020, 2359748 req, miss ratio 0.1040, byte miss ratio 0.1040
cdn1_allcolo.ns2929 S3FIFO-0.7500-0.9000 cache size     2040, 2359748 req, miss ratio 0.0285, byte miss ratio 0.0285
cdn1_allcolo.ns2929 S3FIFO-0.7500-0.9000 cache size     4080, 2359748 req, miss ratio 0.0039, byte miss ratio 0.0039
cdn1_allcolo.ns2929 S3FIFO-0.4000-0.9000 cache size        5, 2359748 req, miss ratio 0.9365, byte miss ratio 0.9365
cdn1_allcolo.ns2929 S3FIFO-0.4000-0.9000 cache size       15, 2359748 req, miss ratio 0.8626, byte miss ratio 0.8626
cdn1_allcolo.ns2929 S3FIFO-0.4000-0.9000 cache size       51, 2359748 req, miss ratio 0.7223, byte miss ratio 0.7223
cdn1_allcolo.ns2929 S3FIFO-0.4000-0.9000 cache size      153, 2359748 req, miss ratio 0.5194, byte miss ratio 0.5194
cdn1_allcolo.ns2929 S3FIFO-0.4000-0.9000 cache size      510, 2359748 req, miss ratio 0.2177, byte miss ratio 0.2177
cdn1_allcolo.ns2929 S3FIFO-0.4000-0.9000 cache size     1020, 2359748 req, miss ratio 0.0832, byte miss ratio 0.0832
cdn1_allcolo.ns2929 S3FIFO-0.4000-0.9000 cache size     2040, 2359748 req, miss ratio 0.0218, byte miss ratio 0.0218
cdn1_allcolo.ns2929 S3FIFO-0.4000-0.9000 cache size     4080, 2359748 req, miss ratio 0.0031, byte miss ratio 0.0031
cdn1_allcolo.ns2929 S3FIFO-0.0500-0.9000 cache size        5, 2359748 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns2929 S3FIFO-0.0500-0.9000 cache size       15, 2359748 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns2929 S3FIFO-0.0500-0.9000 cache size       51, 2359748 req, miss ratio 0.6767, byte miss ratio 0.6767
cdn1_allcolo.ns2929 S3FIFO-0.0500-0.9000 cache size      153, 2359748 req, miss ratio 0.4623, byte miss ratio 0.4623
cdn1_allcolo.ns2929 S3FIFO-0.0500-0.9000 cache size      510, 2359748 req, miss ratio 0.1764, byte miss ratio 0.1764
cdn1_allcolo.ns2929 S3FIFO-0.0500-0.9000 cache size     1020, 2359748 req, miss ratio 0.0667, byte miss ratio 0.0667
cdn1_allcolo.ns2929 S3FIFO-0.0500-0.9000 cache size     2040, 2359748 req, miss ratio 0.0176, byte miss ratio 0.0176
cdn1_allcolo.ns2929 S3FIFO-0.0500-0.9000 cache size     4080, 2359748 req, miss ratio 0.0026, byte miss ratio 0.0026
cdn1_allcolo.ns2929 S3FIFO-0.2000-0.9000 cache size        5, 2359748 req, miss ratio 0.9251, byte miss ratio 0.9251
cdn1_allcolo.ns2929 S3FIFO-0.2000-0.9000 cache size       15, 2359748 req, miss ratio 0.8437, byte miss ratio 0.8437
cdn1_allcolo.ns2929 S3FIFO-0.2000-0.9000 cache size       51, 2359748 req, miss ratio 0.6960, byte miss ratio 0.6960
cdn1_allcolo.ns2929 S3FIFO-0.2000-0.9000 cache size      153, 2359748 req, miss ratio 0.4853, byte miss ratio 0.4853
cdn1_allcolo.ns2929 S3FIFO-0.2000-0.9000 cache size      510, 2359748 req, miss ratio 0.1942, byte miss ratio 0.1942
