io_traces.ns170 S3FIFO-0.8500-0.9000 cache size      200, 16000000 req, miss ratio 0.9295, byte miss ratio 0.9295
io_traces.ns170 S3FIFO-0.8500-0.9000 cache size      602, 16000000 req, miss ratio 0.9118, byte miss ratio 0.9118
io_traces.ns170 S3FIFO-0.8500-0.9000 cache size     2009, 16000000 req, miss ratio 0.8434, byte miss ratio 0.8434
io_traces.ns170 S3FIFO-0.8500-0.9000 cache size     6029, 16000000 req, miss ratio 0.5650, byte miss ratio 0.5650
io_traces.ns170 S3FIFO-0.8500-0.9000 cache size    20099, 16000000 req, miss ratio 0.3257, byte miss ratio 0.3257
io_traces.ns170 S3FIFO-0.8500-0.9000 cache size    40198, 16000000 req, miss ratio 0.2033, byte miss ratio 0.2033
io_traces.ns170 S3FIFO-0.8500-0.9000 cache size    80396, 16000000 req, miss ratio 0.0945, byte miss ratio 0.0945
io_traces.ns170 S3FIFO-0.8500-0.9000 cache size   160792, 16000000 req, miss ratio 0.0264, byte miss ratio 0.0264
io_traces.ns170 S3FIFO-0.9500-1.9000 cache size      200, 16000000 req, miss ratio 0.9563, byte miss ratio 0.9563
io_traces.ns170 S3FIFO-0.9500-1.9000 cache size      602, 16000000 req, miss ratio 0.9217, byte miss ratio 0.9217
io_traces.ns170 S3FIFO-0.9500-1.9000 cache size     2009, 16000000 req, miss ratio 0.8449, byte miss ratio 0.8449
io_traces.ns170 S3FIFO-0.9500-1.9000 cache size     6029, 16000000 req, miss ratio 0.5703, byte miss ratio 0.5703
io_traces.ns170 S3FIFO-0.9500-1.9000 cache size    20099, 16000000 req, miss ratio 0.3295, byte miss ratio 0.3295
io_traces.ns170 S3FIFO-0.9500-1.9000 cache size    40198, 16000000 req, miss ratio 0.2109, byte miss ratio 0.2109
io_traces.ns170 S3FIFO-0.9500-1.9000 cache size    80396, 16000000 req, miss ratio 0.0988, byte miss ratio 0.0988
io_traces.ns170 S3FIFO-0.9500-1.9000 cache size   160792, 16000000 req, miss ratio 0.0280, byte miss ratio 0.0280
io_traces.ns170 S3FIFO-0.1000-0.9000 cache size      200, 16000000 req, miss ratio 0.9191, byte miss ratio 0.9191
io_traces.ns170 S3FIFO-0.1000-0.9000 cache size      602, 16000000 req, miss ratio 0.8688, byte miss ratio 0.8688
io_traces.ns170 S3FIFO-0.1000-0.9000 cache size     2009, 16000000 req, miss ratio 0.7531, byte miss ratio 0.7531
io_traces.ns170 S3FIFO-0.1000-0.9000 cache size     6029, 16000000 req, miss ratio 0.4248, byte miss ratio 0.4248
