cdn1_colo28.ns3358 S3FIFO-0.7000-1.9000 cache size       77, 1022326 req, miss ratio 0.1677, byte miss ratio 0.1677
cdn1_colo28.ns3358 S3FIFO-0.7000-1.9000 cache size      232, 1022326 req, miss ratio 0.1044, byte miss ratio 0.1044
cdn1_colo28.ns3358 S3FIFO-0.7000-1.9000 cache size      775, 1022326 req, miss ratio 0.0776, byte miss ratio 0.0776
cdn1_colo28.ns3358 S3FIFO-0.7000-1.9000 cache size     2325, 1022326 req, miss ratio 0.0762, byte miss ratio 0.0762
cdn1_colo28.ns3358 S3FIFO-0.7000-1.9000 cache size     7751, 1022326 req, miss ratio 0.0760, byte miss ratio 0.0760
cdn1_colo28.ns3358 S3FIFO-0.7000-1.9000 cache size    15503, 1022326 req, miss ratio 0.0759, byte miss ratio 0.0759
cdn1_colo28.ns3358 S3FIFO-0.7000-1.9000 cache size    31007, 1022326 req, miss ratio 0.0759, byte miss ratio 0.0759
cdn1_colo28.ns3358 S3FIFO-0.7000-1.9000 cache size    62014, 1022326 req, miss ratio 0.0758, byte miss ratio 0.0758
cdn1_colo28.ns3358 S3FIFO-0.6500-1.9000 cache size       77, 1022326 req, miss ratio 0.1638, byte miss ratio 0.1638
cdn1_colo28.ns3358 S3FIFO-0.6500-1.9000 cache size      232, 1022326 req, miss ratio 0.1005, byte miss ratio 0.1005
cdn1_colo28.ns3358 S3FIFO-0.6500-1.9000 cache size      775, 1022326 req, miss ratio 0.0769, byte miss ratio 0.0769
cdn1_colo28.ns3358 S3FIFO-0.6500-1.9000 cache size     2325, 1022326 req, miss ratio 0.0762, byte miss ratio 0.0762
cdn1_colo28.ns3358 S3FIFO-0.6500-1.9000 cache size     7751, 1022326 req, miss ratio 0.0760, byte miss ratio 0.0760
cdn1_colo28.ns3358 S3FIFO-0.6500-1.9000 cache size    15503, 1022326 req, miss ratio 0.0759, byte miss ratio 0.0759
cdn1_colo28.ns3358 S3FIFO-0.6500-1.9000 cache size    31007, 1022326 req, miss ratio 0.0759, byte miss ratio 0.0759
