tencentBlock.ns2030 S3FIFO-0.8000-0.9000 cache size     5627, 28615263 req, miss ratio 0.5498, byte miss ratio 0.5498
tencentBlock.ns2030 S3FIFO-0.8000-0.9000 cache size    16882, 28615263 req, miss ratio 0.4830, byte miss ratio 0.4830
tencentBlock.ns2030 S3FIFO-0.8000-0.9000 cache size    56273, 28615263 req, miss ratio 0.3731, byte miss ratio 0.3731
tencentBlock.ns2030 S3FIFO-0.8000-0.9000 cache size   168820, 28615263 req, miss ratio 0.2842, byte miss ratio 0.2842
tencentBlock.ns2030 S3FIFO-0.8000-0.9000 cache size   562734, 28615263 req, miss ratio 0.2521, byte miss ratio 0.2521
tencentBlock.ns2030 S3FIFO-0.8000-0.9000 cache size  1125468, 28615263 req, miss ratio 0.2351, byte miss ratio 0.2351
tencentBlock.ns2030 S3FIFO-0.8000-0.9000 cache size  2250937, 28615263 req, miss ratio 0.2149, byte miss ratio 0.2149
tencentBlock.ns2030 S3FIFO-0.8000-0.9000 cache size  4501875, 28615263 req, miss ratio 0.1983, byte miss ratio 0.1983
tencentBlock.ns2030 S3FIFO-0.2500-1.9000 cache size     5627, 28615263 req, miss ratio 0.5252, byte miss ratio 0.5252
tencentBlock.ns2030 S3FIFO-0.2500-1.9000 cache size    16882, 28615263 req, miss ratio 0.4624, byte miss ratio 0.4624
tencentBlock.ns2030 S3FIFO-0.2500-1.9000 cache size    56273, 28615263 req, miss ratio 0.2973, byte miss ratio 0.2973
tencentBlock.ns2030 S3FIFO-0.2500-1.9000 cache size   168820, 28615263 req, miss ratio 0.2620, byte miss ratio 0.2620
tencentBlock.ns2030 S3FIFO-0.2500-1.9000 cache size   562734, 28615263 req, miss ratio 0.2418, byte miss ratio 0.2418
tencentBlock.ns2030 S3FIFO-0.2500-1.9000 cache size  1125468, 28615263 req, miss ratio 0.2293, byte miss ratio 0.2293
tencentBlock.ns2030 S3FIFO-0.2500-1.9000 cache size  2250937, 28615263 req, miss ratio 0.2135, byte miss ratio 0.2135
tencentBlock.ns2030 S3FIFO-0.2500-1.9000 cache size  4501875, 28615263 req, miss ratio 0.1983, byte miss ratio 0.1983
tencentBlock.ns2030 S3FIFO-0.8000-1.9000 cache size     5627, 28615263 req, miss ratio 0.5515, byte miss ratio 0.5515
tencentBlock.ns2030 S3FIFO-0.8000-1.9000 cache size    16882, 28615263 req, miss ratio 0.4849, byte miss ratio 0.4849
tencentBlock.ns2030 S3FIFO-0.8000-1.9000 cache size    56273, 28615263 req, miss ratio 0.3739, byte miss ratio 0.3739
tencentBlock.ns2030 S3FIFO-0.8000-1.9000 cache size   168820, 28615263 req, miss ratio 0.2849, byte miss ratio 0.2849
tencentBlock.ns2030 S3FIFO-0.8000-1.9000 cache size   562734, 28615263 req, miss ratio 0.2526, byte miss ratio 0.2526
tencentBlock.ns2030 S3FIFO-0.8000-1.9000 cache size  1125468, 28615263 req, miss ratio 0.2356, byte miss ratio 0.2356
tencentBlock.ns2030 S3FIFO-0.8000-1.9000 cache size  2250937, 28615263 req, miss ratio 0.2150, byte miss ratio 0.2150
tencentBlock.ns2030 S3FIFO-0.8000-1.9000 cache size  4501875, 28615263 req, miss ratio 0.1983, byte miss ratio 0.1983
tencentBlock.ns2030 S3FIFO-0.1000-1.9000 cache size     5627, 28615263 req, miss ratio 0.5227, byte miss ratio 0.5227
tencentBlock.ns2030 S3FIFO-0.1000-1.9000 cache size    16882, 28615263 req, miss ratio 0.4581, byte miss ratio 0.4581
