cdn1_allcolo.ns8747 S3FIFO-0.0100-0.9000 cache size        7, 1876914 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns8747 S3FIFO-0.0100-0.9000 cache size       24, 1876914 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns8747 S3FIFO-0.0100-0.9000 cache size       72, 1876914 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns8747 S3FIFO-0.0100-0.9000 cache size      240, 1876914 req, miss ratio 0.0228, byte miss ratio 0.0228
cdn1_allcolo.ns8747 S3FIFO-0.0100-0.9000 cache size      480, 1876914 req, miss ratio 0.0101, byte miss ratio 0.0101
cdn1_allcolo.ns8747 S3FIFO-0.0100-0.9000 cache size      961, 1876914 req, miss ratio 0.0029, byte miss ratio 0.0029
cdn1_allcolo.ns8747 S3FIFO-0.0100-0.9000 cache size     1923, 1876914 req, miss ratio 0.0013, byte miss ratio 0.0013
cdn1_allcolo.ns8747 S3FIFO-0.9000-0.9000 cache size        7, 1876914 req, miss ratio 0.6250, byte miss ratio 0.6250
cdn1_allcolo.ns8747 S3FIFO-0.9000-0.9000 cache size       24, 1876914 req, miss ratio 0.3110, byte miss ratio 0.3110
cdn1_allcolo.ns8747 S3FIFO-0.9000-0.9000 cache size       72, 1876914 req, miss ratio 0.1215, byte miss ratio 0.1215
cdn1_allcolo.ns8747 S3FIFO-0.9000-0.9000 cache size      240, 1876914 req, miss ratio 0.0359, byte miss ratio 0.0359
cdn1_allcolo.ns8747 S3FIFO-0.9000-0.9000 cache size      480, 1876914 req, miss ratio 0.0154, byte miss ratio 0.0154
cdn1_allcolo.ns8747 S3FIFO-0.9000-0.9000 cache size      961, 1876914 req, miss ratio 0.0051, byte miss ratio 0.0051
cdn1_allcolo.ns8747 S3FIFO-0.9000-0.9000 cache size     1923, 1876914 req, miss ratio 0.0017, byte miss ratio 0.0017
cdn1_allcolo.ns8747 S3FIFO-0.2000-1.9000 cache size        7, 1876914 req, miss ratio 0.4632, byte miss ratio 0.4632
cdn1_allcolo.ns8747 S3FIFO-0.2000-1.9000 cache size       24, 1876914 req, miss ratio 0.2260, byte miss ratio 0.2260
cdn1_allcolo.ns8747 S3FIFO-0.2000-1.9000 cache size       72, 1876914 req, miss ratio 0.0808, byte miss ratio 0.0808
cdn1_allcolo.ns8747 S3FIFO-0.2000-1.9000 cache size      240, 1876914 req, miss ratio 0.0247, byte miss ratio 0.0247
cdn1_allcolo.ns8747 S3FIFO-0.2000-1.9000 cache size      480, 1876914 req, miss ratio 0.0109, byte miss ratio 0.0109
cdn1_allcolo.ns8747 S3FIFO-0.2000-1.9000 cache size      961, 1876914 req, miss ratio 0.0031, byte miss ratio 0.0031
cdn1_allcolo.ns8747 S3FIFO-0.2000-1.9000 cache size     1923, 1876914 req, miss ratio 0.0013, byte miss ratio 0.0013
cdn1_allcolo.ns8747 S3FIFO-0.7000-0.9000 cache size        7, 1876914 req, miss ratio 0.5801, byte miss ratio 0.5801
cdn1_allcolo.ns8747 S3FIFO-0.7000-0.9000 cache size       24, 1876914 req, miss ratio 0.2752, byte miss ratio 0.2752
cdn1_allcolo.ns8747 S3FIFO-0.7000-0.9000 cache size       72, 1876914 req, miss ratio 0.1077, byte miss ratio 0.1077
cdn1_allcolo.ns8747 S3FIFO-0.7000-0.9000 cache size      240, 1876914 req, miss ratio 0.0318, byte miss ratio 0.0318
cdn1_allcolo.ns8747 S3FIFO-0.7000-0.9000 cache size      480, 1876914 req, miss ratio 0.0136, byte miss ratio 0.0136
cdn1_allcolo.ns8747 S3FIFO-0.7000-0.9000 cache size      961, 1876914 req, miss ratio 0.0044, byte miss ratio 0.0044
cdn1_allcolo.ns8747 S3FIFO-0.7000-0.9000 cache size     1923, 1876914 req, miss ratio 0.0015, byte miss ratio 0.0015
cdn1_allcolo.ns8747 S3FIFO-0.0500-1.9000 cache size        7, 1876914 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns8747 S3FIFO-0.0500-1.9000 cache size       24, 1876914 req, miss ratio 0.2136, byte miss ratio 0.2136
cdn1_allcolo.ns8747 S3FIFO-0.0500-1.9000 cache size       72, 1876914 req, miss ratio 0.0759, byte miss ratio 0.0759
cdn1_allcolo.ns8747 S3FIFO-0.0500-1.9000 cache size      240, 1876914 req, miss ratio 0.0235, byte miss ratio 0.0235
cdn1_allcolo.ns8747 S3FIFO-0.0500-1.9000 cache size      480, 1876914 req, miss ratio 0.0102, byte miss ratio 0.0102
cdn1_allcolo.ns8747 S3FIFO-0.0500-1.9000 cache size      961, 1876914 req, miss ratio 0.0029, byte miss ratio 0.0029
cdn1_allcolo.ns8747 S3FIFO-0.0500-1.9000 cache size     1923, 1876914 req, miss ratio 0.0013, byte miss ratio 0.0013
cdn1_allcolo.ns8747 S3FIFO-0.1000-1.9000 cache size        7, 1876914 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns8747 S3FIFO-0.1000-1.9000 cache size       24, 1876914 req, miss ratio 0.2174, byte miss ratio 0.2174
cdn1_allcolo.ns8747 S3FIFO-0.1000-1.9000 cache size       72, 1876914 req, miss ratio 0.0774, byte miss ratio 0.0774
cdn1_allcolo.ns8747 S3FIFO-0.1000-1.9000 cache size      240, 1876914 req, miss ratio 0.0238, byte miss ratio 0.0238
cdn1_allcolo.ns8747 S3FIFO-0.1000-1.9000 cache size      480, 1876914 req, miss ratio 0.0105, byte miss ratio 0.0105
cdn1_allcolo.ns8747 S3FIFO-0.1000-1.9000 cache size      961, 1876914 req, miss ratio 0.0030, byte miss ratio 0.0030
cdn1_allcolo.ns8747 S3FIFO-0.1000-1.9000 cache size     1923, 1876914 req, miss ratio 0.0013, byte miss ratio 0.0013
cdn1_allcolo.ns8747 S3FIFO-0.9500-1.9000 cache size        7, 1876914 req, miss ratio 0.6232, byte miss ratio 0.6232
cdn1_allcolo.ns8747 S3FIFO-0.9500-1.9000 cache size       24, 1876914 req, miss ratio 0.3108, byte miss ratio 0.3108
cdn1_allcolo.ns8747 S3FIFO-0.9500-1.9000 cache size       72, 1876914 req, miss ratio 0.1230, byte miss ratio 0.1230
cdn1_allcolo.ns8747 S3FIFO-0.9500-1.9000 cache size      240, 1876914 req, miss ratio 0.0364, byte miss ratio 0.0364
cdn1_allcolo.ns8747 S3FIFO-0.9500-1.9000 cache size      480, 1876914 req, miss ratio 0.0158, byte miss ratio 0.0158
cdn1_allcolo.ns8747 S3FIFO-0.9500-1.9000 cache size      961, 1876914 req, miss ratio 0.0053, byte miss ratio 0.0053
cdn1_allcolo.ns8747 S3FIFO-0.9500-1.9000 cache size     1923, 1876914 req, miss ratio 0.0017, byte miss ratio 0.0017
cdn1_allcolo.ns8747 S3FIFO-0.9500-0.9000 cache size        7, 1876914 req, miss ratio 0.6250, byte miss ratio 0.6250
cdn1_allcolo.ns8747 S3FIFO-0.9500-0.9000 cache size       24, 1876914 req, miss ratio 0.3161, byte miss ratio 0.3161
cdn1_allcolo.ns8747 S3FIFO-0.9500-0.9000 cache size       72, 1876914 req, miss ratio 0.1265, byte miss ratio 0.1265
cdn1_allcolo.ns8747 S3FIFO-0.9500-0.9000 cache size      240, 1876914 req, miss ratio 0.0372, byte miss ratio 0.0372
cdn1_allcolo.ns8747 S3FIFO-0.9500-0.9000 cache size      480, 1876914 req, miss ratio 0.0159, byte miss ratio 0.0159
cdn1_allcolo.ns8747 S3FIFO-0.9500-0.9000 cache size      961, 1876914 req, miss ratio 0.0053, byte miss ratio 0.0053
cdn1_allcolo.ns8747 S3FIFO-0.9500-0.9000 cache size     1923, 1876914 req, miss ratio 0.0017, byte miss ratio 0.0017
cdn1_allcolo.ns8747 S3FIFO-0.2500-1.9000 cache size        7, 1876914 req, miss ratio 0.4632, byte miss ratio 0.4632
cdn1_allcolo.ns8747 S3FIFO-0.2500-1.9000 cache size       24, 1876914 req, miss ratio 0.2350, byte miss ratio 0.2350
cdn1_allcolo.ns8747 S3FIFO-0.2500-1.9000 cache size       72, 1876914 req, miss ratio 0.0829, byte miss ratio 0.0829
cdn1_allcolo.ns8747 S3FIFO-0.2500-1.9000 cache size      240, 1876914 req, miss ratio 0.0251, byte miss ratio 0.0251
cdn1_allcolo.ns8747 S3FIFO-0.2500-1.9000 cache size      480, 1876914 req, miss ratio 0.0111, byte miss ratio 0.0111
cdn1_allcolo.ns8747 S3FIFO-0.2500-1.9000 cache size      961, 1876914 req, miss ratio 0.0032, byte miss ratio 0.0032
cdn1_allcolo.ns8747 S3FIFO-0.2500-1.9000 cache size     1923, 1876914 req, miss ratio 0.0013, byte miss ratio 0.0013
cdn1_allcolo.ns8747 S3FIFO-0.6500-1.9000 cache size        7, 1876914 req, miss ratio 0.5918, byte miss ratio 0.5918
cdn1_allcolo.ns8747 S3FIFO-0.6500-1.9000 cache size       24, 1876914 req, miss ratio 0.2699, byte miss ratio 0.2699
cdn1_allcolo.ns8747 S3FIFO-0.6500-1.9000 cache size       72, 1876914 req, miss ratio 0.1025, byte miss ratio 0.1025
cdn1_allcolo.ns8747 S3FIFO-0.6500-1.9000 cache size      240, 1876914 req, miss ratio 0.0306, byte miss ratio 0.0306
cdn1_allcolo.ns8747 S3FIFO-0.6500-1.9000 cache size      480, 1876914 req, miss ratio 0.0132, byte miss ratio 0.0132
cdn1_allcolo.ns8747 S3FIFO-0.6500-1.9000 cache size      961, 1876914 req, miss ratio 0.0042, byte miss ratio 0.0042
cdn1_allcolo.ns8747 S3FIFO-0.6500-1.9000 cache size     1923, 1876914 req, miss ratio 0.0015, byte miss ratio 0.0015
cdn1_allcolo.ns8747 S3FIFO-0.8000-1.9000 cache size        7, 1876914 req, miss ratio 0.6101, byte miss ratio 0.6101
cdn1_allcolo.ns8747 S3FIFO-0.8000-1.9000 cache size       24, 1876914 req, miss ratio 0.2945, byte miss ratio 0.2945
cdn1_allcolo.ns8747 S3FIFO-0.8000-1.9000 cache size       72, 1876914 req, miss ratio 0.1126, byte miss ratio 0.1126
cdn1_allcolo.ns8747 S3FIFO-0.8000-1.9000 cache size      240, 1876914 req, miss ratio 0.0330, byte miss ratio 0.0330
cdn1_allcolo.ns8747 S3FIFO-0.8000-1.9000 cache size      480, 1876914 req, miss ratio 0.0144, byte miss ratio 0.0144
cdn1_allcolo.ns8747 S3FIFO-0.8000-1.9000 cache size      961, 1876914 req, miss ratio 0.0047, byte miss ratio 0.0047
cdn1_allcolo.ns8747 S3FIFO-0.8000-1.9000 cache size     1923, 1876914 req, miss ratio 0.0016, byte miss ratio 0.0016
cdn1_allcolo.ns8747 S3FIFO-0.0500-0.9000 cache size        7, 1876914 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns8747 S3FIFO-0.0500-0.9000 cache size       24, 1876914 req, miss ratio 0.2051, byte miss ratio 0.2051
cdn1_allcolo.ns8747 S3FIFO-0.0500-0.9000 cache size       72, 1876914 req, miss ratio 0.0737, byte miss ratio 0.0737
cdn1_allcolo.ns8747 S3FIFO-0.0500-0.9000 cache size      240, 1876914 req, miss ratio 0.0229, byte miss ratio 0.0229
cdn1_allcolo.ns8747 S3FIFO-0.0500-0.9000 cache size      480, 1876914 req, miss ratio 0.0102, byte miss ratio 0.0102
cdn1_allcolo.ns8747 S3FIFO-0.0500-0.9000 cache size      961, 1876914 req, miss ratio 0.0029, byte miss ratio 0.0029
cdn1_allcolo.ns8747 S3FIFO-0.0500-0.9000 cache size     1923, 1876914 req, miss ratio 0.0013, byte miss ratio 0.0013
cdn1_allcolo.ns8747 S3FIFO-0.2000-0.9000 cache size        7, 1876914 req, miss ratio 0.4447, byte miss ratio 0.4447
cdn1_allcolo.ns8747 S3FIFO-0.2000-0.9000 cache size       24, 1876914 req, miss ratio 0.2191, byte miss ratio 0.2191
cdn1_allcolo.ns8747 S3FIFO-0.2000-0.9000 cache size       72, 1876914 req, miss ratio 0.0792, byte miss ratio 0.0792
cdn1_allcolo.ns8747 S3FIFO-0.2000-0.9000 cache size      240, 1876914 req, miss ratio 0.0245, byte miss ratio 0.0245
cdn1_allcolo.ns8747 S3FIFO-0.2000-0.9000 cache size      480, 1876914 req, miss ratio 0.0109, byte miss ratio 0.0109
