cdn1_allcolo.ns7507 S3FIFO-0.7000-0.9000 cache size       21, 1209380 req, miss ratio 0.9700, byte miss ratio 0.9700
cdn1_allcolo.ns7507 S3FIFO-0.7000-0.9000 cache size       65, 1209380 req, miss ratio 0.9195, byte miss ratio 0.9195
cdn1_allcolo.ns7507 S3FIFO-0.7000-0.9000 cache size      217, 1209380 req, miss ratio 0.7700, byte miss ratio 0.7700
cdn1_allcolo.ns7507 S3FIFO-0.7000-0.9000 cache size      652, 1209380 req, miss ratio 0.4485, byte miss ratio 0.4485
cdn1_allcolo.ns7507 S3FIFO-0.7000-0.9000 cache size     2174, 1209380 req, miss ratio 0.1041, byte miss ratio 0.1041
cdn1_allcolo.ns7507 S3FIFO-0.7000-0.9000 cache size     4348, 1209380 req, miss ratio 0.0435, byte miss ratio 0.0435
cdn1_allcolo.ns7507 S3FIFO-0.7000-0.9000 cache size     8696, 1209380 req, miss ratio 0.0238, byte miss ratio 0.0238
cdn1_allcolo.ns7507 S3FIFO-0.7000-0.9000 cache size    17392, 1209380 req, miss ratio 0.0182, byte miss ratio 0.0182
cdn1_allcolo.ns7507 S3FIFO-0.0010-0.9000 cache size       21, 1209380 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns7507 S3FIFO-0.0010-0.9000 cache size       65, 1209380 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns7507 S3FIFO-0.0010-0.9000 cache size      217, 1209380 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns7507 S3FIFO-0.0010-0.9000 cache size      652, 1209380 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns7507 S3FIFO-0.0010-0.9000 cache size     2174, 1209380 req, miss ratio 0.0739, byte miss ratio 0.0739
cdn1_allcolo.ns7507 S3FIFO-0.0010-0.9000 cache size     4348, 1209380 req, miss ratio 0.0407, byte miss ratio 0.0407
cdn1_allcolo.ns7507 S3FIFO-0.0010-0.9000 cache size     8696, 1209380 req, miss ratio 0.0262, byte miss ratio 0.0262
cdn1_allcolo.ns7507 S3FIFO-0.0010-0.9000 cache size    17392, 1209380 req, miss ratio 0.0180, byte miss ratio 0.0180
cdn1_allcolo.ns7507 S3FIFO-0.1500-0.9000 cache size       21, 1209380 req, miss ratio 0.9586, byte miss ratio 0.9586
cdn1_allcolo.ns7507 S3FIFO-0.1500-0.9000 cache size       65, 1209380 req, miss ratio 0.8911, byte miss ratio 0.8911
cdn1_allcolo.ns7507 S3FIFO-0.1500-0.9000 cache size      217, 1209380 req, miss ratio 0.7024, byte miss ratio 0.7024
cdn1_allcolo.ns7507 S3FIFO-0.1500-0.9000 cache size      652, 1209380 req, miss ratio 0.3597, byte miss ratio 0.3597
cdn1_allcolo.ns7507 S3FIFO-0.1500-0.9000 cache size     2174, 1209380 req, miss ratio 0.0745, byte miss ratio 0.0745
cdn1_allcolo.ns7507 S3FIFO-0.1500-0.9000 cache size     4348, 1209380 req, miss ratio 0.0352, byte miss ratio 0.0352
cdn1_allcolo.ns7507 S3FIFO-0.1500-0.9000 cache size     8696, 1209380 req, miss ratio 0.0215, byte miss ratio 0.0215
cdn1_allcolo.ns7507 S3FIFO-0.1500-0.9000 cache size    17392, 1209380 req, miss ratio 0.0180, byte miss ratio 0.0180
cdn1_allcolo.ns7507 S3FIFO-0.0250-0.9000 cache size       21, 1209380 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns7507 S3FIFO-0.0250-0.9000 cache size       65, 1209380 req, miss ratio 0.8839, byte miss ratio 0.8839
cdn1_allcolo.ns7507 S3FIFO-0.0250-0.9000 cache size      217, 1209380 req, miss ratio 0.6847, byte miss ratio 0.6847
cdn1_allcolo.ns7507 S3FIFO-0.0250-0.9000 cache size      652, 1209380 req, miss ratio 0.3380, byte miss ratio 0.3380
cdn1_allcolo.ns7507 S3FIFO-0.0250-0.9000 cache size     2174, 1209380 req, miss ratio 0.0733, byte miss ratio 0.0733
cdn1_allcolo.ns7507 S3FIFO-0.0250-0.9000 cache size     4348, 1209380 req, miss ratio 0.0381, byte miss ratio 0.0381
cdn1_allcolo.ns7507 S3FIFO-0.0250-0.9000 cache size     8696, 1209380 req, miss ratio 0.0233, byte miss ratio 0.0233
cdn1_allcolo.ns7507 S3FIFO-0.0250-0.9000 cache size    17392, 1209380 req, miss ratio 0.0180, byte miss ratio 0.0180
cdn1_allcolo.ns7507 S3FIFO-0.3000-0.9000 cache size       21, 1209380 req, miss ratio 0.9619, byte miss ratio 0.9619
cdn1_allcolo.ns7507 S3FIFO-0.3000-0.9000 cache size       65, 1209380 req, miss ratio 0.8996, byte miss ratio 0.8996
cdn1_allcolo.ns7507 S3FIFO-0.3000-0.9000 cache size      217, 1209380 req, miss ratio 0.7231, byte miss ratio 0.7231
cdn1_allcolo.ns7507 S3FIFO-0.3000-0.9000 cache size      652, 1209380 req, miss ratio 0.3870, byte miss ratio 0.3870
cdn1_allcolo.ns7507 S3FIFO-0.3000-0.9000 cache size     2174, 1209380 req, miss ratio 0.0810, byte miss ratio 0.0810
