io_traces.ns623 S3FIFO-0.6500-0.9000 cache size      908, 3800000 req, miss ratio 0.6599, byte miss ratio 0.6599
io_traces.ns623 S3FIFO-0.6500-0.9000 cache size     2725, 3800000 req, miss ratio 0.6543, byte miss ratio 0.6543
io_traces.ns623 S3FIFO-0.6500-0.9000 cache size     9086, 3800000 req, miss ratio 0.6305, byte miss ratio 0.6305
io_traces.ns623 S3FIFO-0.6500-0.9000 cache size    27259, 3800000 req, miss ratio 0.5500, byte miss ratio 0.5500
io_traces.ns623 S3FIFO-0.6500-0.9000 cache size    90863, 3800000 req, miss ratio 0.3104, byte miss ratio 0.3104
io_traces.ns623 S3FIFO-0.6500-0.9000 cache size   181727, 3800000 req, miss ratio 0.2518, byte miss ratio 0.2518
io_traces.ns623 S3FIFO-0.6500-0.9000 cache size   363454, 3800000 req, miss ratio 0.2443, byte miss ratio 0.2443
io_traces.ns623 S3FIFO-0.6500-0.9000 cache size   726908, 3800000 req, miss ratio 0.2391, byte miss ratio 0.2391
io_traces.ns623 S3FIFO-0.2500-1.9000 cache size      908, 3800000 req, miss ratio 0.6574, byte miss ratio 0.6574
io_traces.ns623 S3FIFO-0.2500-1.9000 cache size     2725, 3800000 req, miss ratio 0.6529, byte miss ratio 0.6529
io_traces.ns623 S3FIFO-0.2500-1.9000 cache size     9086, 3800000 req, miss ratio 0.6051, byte miss ratio 0.6051
io_traces.ns623 S3FIFO-0.2500-1.9000 cache size    27259, 3800000 req, miss ratio 0.4973, byte miss ratio 0.4973
io_traces.ns623 S3FIFO-0.2500-1.9000 cache size    90863, 3800000 req, miss ratio 0.2773, byte miss ratio 0.2773
io_traces.ns623 S3FIFO-0.2500-1.9000 cache size   181727, 3800000 req, miss ratio 0.2547, byte miss ratio 0.2547
io_traces.ns623 S3FIFO-0.2500-1.9000 cache size   363454, 3800000 req, miss ratio 0.2447, byte miss ratio 0.2447
io_traces.ns623 S3FIFO-0.2500-1.9000 cache size   726908, 3800000 req, miss ratio 0.2391, byte miss ratio 0.2391
io_traces.ns623 S3FIFO-0.4000-0.9000 cache size      908, 3800000 req, miss ratio 0.6588, byte miss ratio 0.6588
io_traces.ns623 S3FIFO-0.4000-0.9000 cache size     2725, 3800000 req, miss ratio 0.6538, byte miss ratio 0.6538
io_traces.ns623 S3FIFO-0.4000-0.9000 cache size     9086, 3800000 req, miss ratio 0.6138, byte miss ratio 0.6138
io_traces.ns623 S3FIFO-0.4000-0.9000 cache size    27259, 3800000 req, miss ratio 0.5150, byte miss ratio 0.5150
io_traces.ns623 S3FIFO-0.4000-0.9000 cache size    90863, 3800000 req, miss ratio 0.2780, byte miss ratio 0.2780
io_traces.ns623 S3FIFO-0.4000-0.9000 cache size   181727, 3800000 req, miss ratio 0.2513, byte miss ratio 0.2513
io_traces.ns623 S3FIFO-0.4000-0.9000 cache size   363454, 3800000 req, miss ratio 0.2447, byte miss ratio 0.2447
io_traces.ns623 S3FIFO-0.4000-0.9000 cache size   726908, 3800000 req, miss ratio 0.2391, byte miss ratio 0.2391
io_traces.ns623 S3FIFO-0.5500-0.9000 cache size      908, 3800000 req, miss ratio 0.6593, byte miss ratio 0.6593
io_traces.ns623 S3FIFO-0.5500-0.9000 cache size     2725, 3800000 req, miss ratio 0.6540, byte miss ratio 0.6540
io_traces.ns623 S3FIFO-0.5500-0.9000 cache size     9086, 3800000 req, miss ratio 0.6243, byte miss ratio 0.6243
io_traces.ns623 S3FIFO-0.5500-0.9000 cache size    27259, 3800000 req, miss ratio 0.5388, byte miss ratio 0.5388
io_traces.ns623 S3FIFO-0.5500-0.9000 cache size    90863, 3800000 req, miss ratio 0.2935, byte miss ratio 0.2935
io_traces.ns623 S3FIFO-0.5500-0.9000 cache size   181727, 3800000 req, miss ratio 0.2508, byte miss ratio 0.2508
io_traces.ns623 S3FIFO-0.5500-0.9000 cache size   363454, 3800000 req, miss ratio 0.2444, byte miss ratio 0.2444
io_traces.ns623 S3FIFO-0.5500-0.9000 cache size   726908, 3800000 req, miss ratio 0.2391, byte miss ratio 0.2391
io_traces.ns623 S3FIFO-0.0100-0.9000 cache size      908, 3800000 req, miss ratio 0.6671, byte miss ratio 0.6671
io_traces.ns623 S3FIFO-0.0100-0.9000 cache size     2725, 3800000 req, miss ratio 0.6587, byte miss ratio 0.6587
io_traces.ns623 S3FIFO-0.0100-0.9000 cache size     9086, 3800000 req, miss ratio 0.6352, byte miss ratio 0.6352
io_traces.ns623 S3FIFO-0.0100-0.9000 cache size    27259, 3800000 req, miss ratio 0.4558, byte miss ratio 0.4558
io_traces.ns623 S3FIFO-0.0100-0.9000 cache size    90863, 3800000 req, miss ratio 0.2903, byte miss ratio 0.2903
io_traces.ns623 S3FIFO-0.0100-0.9000 cache size   181727, 3800000 req, miss ratio 0.2643, byte miss ratio 0.2643
io_traces.ns623 S3FIFO-0.0100-0.9000 cache size   363454, 3800000 req, miss ratio 0.2447, byte miss ratio 0.2447
io_traces.ns623 S3FIFO-0.0100-0.9000 cache size   726908, 3800000 req, miss ratio 0.2391, byte miss ratio 0.2391
io_traces.ns623 S3FIFO-0.7000-1.9000 cache size      908, 3800000 req, miss ratio 0.6596, byte miss ratio 0.6596
io_traces.ns623 S3FIFO-0.7000-1.9000 cache size     2725, 3800000 req, miss ratio 0.6540, byte miss ratio 0.6540
io_traces.ns623 S3FIFO-0.7000-1.9000 cache size     9086, 3800000 req, miss ratio 0.6370, byte miss ratio 0.6370
io_traces.ns623 S3FIFO-0.7000-1.9000 cache size    27259, 3800000 req, miss ratio 0.5510, byte miss ratio 0.5510
io_traces.ns623 S3FIFO-0.7000-1.9000 cache size    90863, 3800000 req, miss ratio 0.3203, byte miss ratio 0.3203
io_traces.ns623 S3FIFO-0.7000-1.9000 cache size   181727, 3800000 req, miss ratio 0.2536, byte miss ratio 0.2536
io_traces.ns623 S3FIFO-0.7000-1.9000 cache size   363454, 3800000 req, miss ratio 0.2443, byte miss ratio 0.2443
io_traces.ns623 S3FIFO-0.7000-1.9000 cache size   726908, 3800000 req, miss ratio 0.2391, byte miss ratio 0.2391
io_traces.ns623 S3FIFO-0.0100-1.9000 cache size      908, 3800000 req, miss ratio 0.6655, byte miss ratio 0.6655
io_traces.ns623 S3FIFO-0.0100-1.9000 cache size     2725, 3800000 req, miss ratio 0.6577, byte miss ratio 0.6577
io_traces.ns623 S3FIFO-0.0100-1.9000 cache size     9086, 3800000 req, miss ratio 0.5911, byte miss ratio 0.5911
io_traces.ns623 S3FIFO-0.0100-1.9000 cache size    27259, 3800000 req, miss ratio 0.4574, byte miss ratio 0.4574
io_traces.ns623 S3FIFO-0.0100-1.9000 cache size    90863, 3800000 req, miss ratio 0.2879, byte miss ratio 0.2879
io_traces.ns623 S3FIFO-0.0100-1.9000 cache size   181727, 3800000 req, miss ratio 0.2638, byte miss ratio 0.2638
io_traces.ns623 S3FIFO-0.0100-1.9000 cache size   363454, 3800000 req, miss ratio 0.2447, byte miss ratio 0.2447
io_traces.ns623 S3FIFO-0.0100-1.9000 cache size   726908, 3800000 req, miss ratio 0.2391, byte miss ratio 0.2391
io_traces.ns623 S3FIFO-0.4500-1.9000 cache size      908, 3800000 req, miss ratio 0.6579, byte miss ratio 0.6579
io_traces.ns623 S3FIFO-0.4500-1.9000 cache size     2725, 3800000 req, miss ratio 0.6531, byte miss ratio 0.6531
io_traces.ns623 S3FIFO-0.4500-1.9000 cache size     9086, 3800000 req, miss ratio 0.6167, byte miss ratio 0.6167
io_traces.ns623 S3FIFO-0.4500-1.9000 cache size    27259, 3800000 req, miss ratio 0.5298, byte miss ratio 0.5298
io_traces.ns623 S3FIFO-0.4500-1.9000 cache size    90863, 3800000 req, miss ratio 0.2817, byte miss ratio 0.2817
io_traces.ns623 S3FIFO-0.4500-1.9000 cache size   181727, 3800000 req, miss ratio 0.2509, byte miss ratio 0.2509
io_traces.ns623 S3FIFO-0.4500-1.9000 cache size   363454, 3800000 req, miss ratio 0.2447, byte miss ratio 0.2447
io_traces.ns623 S3FIFO-0.4500-1.9000 cache size   726908, 3800000 req, miss ratio 0.2391, byte miss ratio 0.2391
io_traces.ns623 S3FIFO-0.9500-1.9000 cache size      908, 3800000 req, miss ratio 0.6747, byte miss ratio 0.6747
io_traces.ns623 S3FIFO-0.9500-1.9000 cache size     2725, 3800000 req, miss ratio 0.6633, byte miss ratio 0.6633
io_traces.ns623 S3FIFO-0.9500-1.9000 cache size     9086, 3800000 req, miss ratio 0.6368, byte miss ratio 0.6368
io_traces.ns623 S3FIFO-0.9500-1.9000 cache size    27259, 3800000 req, miss ratio 0.5561, byte miss ratio 0.5561
io_traces.ns623 S3FIFO-0.9500-1.9000 cache size    90863, 3800000 req, miss ratio 0.3643, byte miss ratio 0.3643
io_traces.ns623 S3FIFO-0.9500-1.9000 cache size   181727, 3800000 req, miss ratio 0.2895, byte miss ratio 0.2895
io_traces.ns623 S3FIFO-0.9500-1.9000 cache size   363454, 3800000 req, miss ratio 0.2590, byte miss ratio 0.2590
io_traces.ns623 S3FIFO-0.9500-1.9000 cache size   726908, 3800000 req, miss ratio 0.2404, byte miss ratio 0.2404
io_traces.ns623 S3FIFO-0.5000-0.9000 cache size      908, 3800000 req, miss ratio 0.6590, byte miss ratio 0.6590
io_traces.ns623 S3FIFO-0.5000-0.9000 cache size     2725, 3800000 req, miss ratio 0.6539, byte miss ratio 0.6539
io_traces.ns623 S3FIFO-0.5000-0.9000 cache size     9086, 3800000 req, miss ratio 0.6212, byte miss ratio 0.6212
io_traces.ns623 S3FIFO-0.5000-0.9000 cache size    27259, 3800000 req, miss ratio 0.5309, byte miss ratio 0.5309
io_traces.ns623 S3FIFO-0.5000-0.9000 cache size    90863, 3800000 req, miss ratio 0.2863, byte miss ratio 0.2863
io_traces.ns623 S3FIFO-0.5000-0.9000 cache size   181727, 3800000 req, miss ratio 0.2507, byte miss ratio 0.2507
io_traces.ns623 S3FIFO-0.5000-0.9000 cache size   363454, 3800000 req, miss ratio 0.2445, byte miss ratio 0.2445
io_traces.ns623 S3FIFO-0.5000-0.9000 cache size   726908, 3800000 req, miss ratio 0.2391, byte miss ratio 0.2391
io_traces.ns623 S3FIFO-0.9000-0.9000 cache size      908, 3800000 req, miss ratio 0.6702, byte miss ratio 0.6702
io_traces.ns623 S3FIFO-0.9000-0.9000 cache size     2725, 3800000 req, miss ratio 0.6570, byte miss ratio 0.6570
io_traces.ns623 S3FIFO-0.9000-0.9000 cache size     9086, 3800000 req, miss ratio 0.6498, byte miss ratio 0.6498
io_traces.ns623 S3FIFO-0.9000-0.9000 cache size    27259, 3800000 req, miss ratio 0.5592, byte miss ratio 0.5592
io_traces.ns623 S3FIFO-0.9000-0.9000 cache size    90863, 3800000 req, miss ratio 0.3557, byte miss ratio 0.3557
io_traces.ns623 S3FIFO-0.9000-0.9000 cache size   181727, 3800000 req, miss ratio 0.2812, byte miss ratio 0.2812
io_traces.ns623 S3FIFO-0.9000-0.9000 cache size   363454, 3800000 req, miss ratio 0.2505, byte miss ratio 0.2505
io_traces.ns623 S3FIFO-0.9000-0.9000 cache size   726908, 3800000 req, miss ratio 0.2391, byte miss ratio 0.2391
io_traces.ns623 S3FIFO-0.3000-1.9000 cache size      908, 3800000 req, miss ratio 0.6573, byte miss ratio 0.6573
io_traces.ns623 S3FIFO-0.3000-1.9000 cache size     2725, 3800000 req, miss ratio 0.6529, byte miss ratio 0.6529
io_traces.ns623 S3FIFO-0.3000-1.9000 cache size     9086, 3800000 req, miss ratio 0.6081, byte miss ratio 0.6081
io_traces.ns623 S3FIFO-0.3000-1.9000 cache size    27259, 3800000 req, miss ratio 0.5061, byte miss ratio 0.5061
io_traces.ns623 S3FIFO-0.3000-1.9000 cache size    90863, 3800000 req, miss ratio 0.2761, byte miss ratio 0.2761
io_traces.ns623 S3FIFO-0.3000-1.9000 cache size   181727, 3800000 req, miss ratio 0.2540, byte miss ratio 0.2540
io_traces.ns623 S3FIFO-0.3000-1.9000 cache size   363454, 3800000 req, miss ratio 0.2447, byte miss ratio 0.2447
io_traces.ns623 S3FIFO-0.3000-1.9000 cache size   726908, 3800000 req, miss ratio 0.2391, byte miss ratio 0.2391
io_traces.ns623 S3FIFO-0.9900-1.9000 cache size      908, 3800000 req, miss ratio 0.6894, byte miss ratio 0.6894
io_traces.ns623 S3FIFO-0.9900-1.9000 cache size     2725, 3800000 req, miss ratio 0.6736, byte miss ratio 0.6736
io_traces.ns623 S3FIFO-0.9900-1.9000 cache size     9086, 3800000 req, miss ratio 0.6379, byte miss ratio 0.6379
io_traces.ns623 S3FIFO-0.9900-1.9000 cache size    27259, 3800000 req, miss ratio 0.5547, byte miss ratio 0.5547
io_traces.ns623 S3FIFO-0.9900-1.9000 cache size    90863, 3800000 req, miss ratio 0.3699, byte miss ratio 0.3699
