cdn1_allcolo.ns3363 S3FIFO-0.9000-0.9000 cache size       11, 2264850 req, miss ratio 0.1090, byte miss ratio 0.1090
cdn1_allcolo.ns3363 S3FIFO-0.9000-0.9000 cache size       22, 2264850 req, miss ratio 0.0008, byte miss ratio 0.0008
cdn1_allcolo.ns3363 S3FIFO-0.9000-0.9000 cache size       44, 2264850 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_allcolo.ns3363 S3FIFO-0.9000-0.9000 cache size       88, 2264850 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_allcolo.ns3363 S3FIFO-0.5000-0.9000 cache size       11, 2264850 req, miss ratio 0.0957, byte miss ratio 0.0957
cdn1_allcolo.ns3363 S3FIFO-0.5000-0.9000 cache size       22, 2264850 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_allcolo.ns3363 S3FIFO-0.5000-0.9000 cache size       44, 2264850 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_allcolo.ns3363 S3FIFO-0.5000-0.9000 cache size       88, 2264850 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_allcolo.ns3363 S3FIFO-0.4500-0.9000 cache size       11, 2264850 req, miss ratio 0.0928, byte miss ratio 0.0928
cdn1_allcolo.ns3363 S3FIFO-0.4500-0.9000 cache size       22, 2264850 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_allcolo.ns3363 S3FIFO-0.4500-0.9000 cache size       44, 2264850 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_allcolo.ns3363 S3FIFO-0.4500-0.9000 cache size       88, 2264850 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_allcolo.ns3363 S3FIFO-0.0050-0.9000 cache size       11, 2264850 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns3363 S3FIFO-0.0050-0.9000 cache size       22, 2264850 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns3363 S3FIFO-0.0050-0.9000 cache size       44, 2264850 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns3363 S3FIFO-0.0050-0.9000 cache size       88, 2264850 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns3363 S3FIFO-0.0010-0.9000 cache size       11, 2264850 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns3363 S3FIFO-0.0010-0.9000 cache size       22, 2264850 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns3363 S3FIFO-0.0010-0.9000 cache size       44, 2264850 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns3363 S3FIFO-0.0010-0.9000 cache size       88, 2264850 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns3363 S3FIFO-0.0010-1.9000 cache size       11, 2264850 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns3363 S3FIFO-0.0010-1.9000 cache size       22, 2264850 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns3363 S3FIFO-0.0010-1.9000 cache size       44, 2264850 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns3363 S3FIFO-0.0010-1.9000 cache size       88, 2264850 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns3363 S3FIFO-0.3000-0.9000 cache size       11, 2264850 req, miss ratio 0.0899, byte miss ratio 0.0899
cdn1_allcolo.ns3363 S3FIFO-0.3000-0.9000 cache size       22, 2264850 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_allcolo.ns3363 S3FIFO-0.3000-0.9000 cache size       44, 2264850 req, miss ratio 0.0001, byte miss ratio 0.0001
